Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2023/2024,vfb-stuttgart,Laurin Ulrich,500 K €,
2023/2024,vfb-stuttgart,Raul Paula,350 K €,
2023/2024,vfb-stuttgart,Chris Führich,"28,00 mio. €",
2023/2024,vfb-stuttgart,Silas,"10,00 mio. €",
2023/2024,vfb-stuttgart,Jamie Leweling,"9,00 mio. €",
2023/2024,vfb-stuttgart,Luca Raimund,500 K €,
2023/2024,vfb-stuttgart,Serhou Guirassy,"40,00 mio. €",
2023/2024,vfb-stuttgart,Deniz Undav,"25,00 mio. €",
2023/2024,vfb-stuttgart,Mohamed Sankoh,700 K €,
2023/2024,vfb-stuttgart,Jovan Milosevic,700 K €,
2023/2024,vfb-stuttgart,Thomas Kastanaras,500 K €,
2023/2024,eintracht-frankfurt,Kevin Trapp,"4,00 mio. €",
2023/2024,eintracht-frankfurt,Kauã Santos,"1,50 mio. €",
2023/2024,eintracht-frankfurt,Simon Simoni,500 K €,
2023/2024,eintracht-frankfurt,Jens Grahl,200 K €,
2023/2024,eintracht-frankfurt,Luke Gauer,100 K €,
2023/2024,eintracht-frankfurt,Nils Ramming,-,
2023/2024,eintracht-frankfurt,Willian Pacho,"35,00 mio. €",
2023/2024,eintracht-frankfurt,Robin Koch,"18,00 mio. €",
2023/2024,eintracht-frankfurt,Tuta,"12,00 mio. €",
2023/2024,eintracht-frankfurt,Hrvoje Smolcic,"3,00 mio. €",
2023/2024,eintracht-frankfurt,Nnamdi Collins,"1,00 mio. €",
2023/2024,eintracht-frankfurt,Dario Gebuhr,400 K €,
2023/2024,eintracht-frankfurt,Davis Bautista,250 K €,
2023/2024,eintracht-frankfurt,Niels Nkounkou,"7,50 mio. €",
2023/2024,eintracht-frankfurt,Philipp Max,"2,00 mio. €",
2023/2024,eintracht-frankfurt,Christopher Lenz,"1,50 mio. €",
2023/2024,eintracht-frankfurt,Aurélio Buta,"5,00 mio. €",
2023/2024,eintracht-frankfurt,Elias Baum,"1,00 mio. €",
2023/2024,eintracht-frankfurt,Timothy Chandler,500 K €,
2023/2024,eintracht-frankfurt,Ellyes Skhiri,"11,00 mio. €",
2023/2024,eintracht-frankfurt,Kristijan Jakic,"6,50 mio. €",
2023/2024,eintracht-frankfurt,Makoto Hasebe,500 K €,
2023/2024,eintracht-frankfurt,Hugo Larsson,"28,00 mio. €",
2023/2024,eintracht-frankfurt,Donny van de Beek,"5,00 mio. €",
2023/2024,eintracht-frankfurt,Paxten Aaronson,"4,50 mio. €",
2023/2024,eintracht-frankfurt,Sebastian Rode,"1,00 mio. €",
2023/2024,eintracht-frankfurt,Marko Mladenovic,500 K €,
2023/2024,eintracht-frankfurt,Sidney Raebiger,300 K €,
2023/2024,eintracht-frankfurt,Mehdi Loune,300 K €,
2023/2024,eintracht-frankfurt,Harpreet Ghotra,100 K €,
2023/2024,eintracht-frankfurt,Junior Dina Ebimbe,"12,00 mio. €",
2023/2024,eintracht-frankfurt,Farès Chaïbi,"18,00 mio. €",
2023/2024,eintracht-frankfurt,Mario Götze,"5,50 mio. €",
2023/2024,eintracht-frankfurt,Marcel Wenig,600 K €,
2023/2024,eintracht-frankfurt,Jean-Mattéo Bahoya,"7,50 mio. €",
2023/2024,eintracht-frankfurt,Jens Petter Hauge,"2,50 mio. €",
2023/2024,eintracht-frankfurt,Jesper Lindstrøm,"22,00 mio. €",
2023/2024,eintracht-frankfurt,Ansgar Knauff,"10,00 mio. €",
2023/2024,eintracht-frankfurt,Randal Kolo Muani,"45,00 mio. €",
2023/2024,eintracht-frankfurt,Omar Marmoush,"22,00 mio. €",
2023/2024,eintracht-frankfurt,Hugo Ekitiké,"20,00 mio. €",
2023/2024,eintracht-frankfurt,Sasa Kalajdzic,"5,00 mio. €",
2023/2024,eintracht-frankfurt,Nacho Ferri,"2,00 mio. €",
2023/2024,eintracht-frankfurt,Jessic Ngankam,"1,50 mio. €",
2023/2024,eintracht-frankfurt,Lucas Alario,"1,50 mio. €",
2023/2024,eintracht-frankfurt,Noel Futkeu,400 K €,
2023/2024,vfl-wolfsburg,Koen Casteels,"6,00 mio. €",
2023/2024,vfl-wolfsburg,Pavao Pervan,300 K €,
2023/2024,vfl-wolfsburg,Philipp Schulze,225 K €,
2023/2024,vfl-wolfsburg,Niklas Klinger,100 K €,
2023/2024,vfl-wolfsburg,Maxence Lacroix,"20,00 mio. €",
2023/2024,vfl-wolfsburg,Moritz Jenz,"7,50 mio. €",
2023/2024,vfl-wolfsburg,Sebastiaan Bornauw,"7,00 mio. €",
2023/2024,vfl-wolfsburg,Cédric Zesiger,"5,00 mio. €",
2023/2024,vfl-wolfsburg,Anders Børset,150 K €,
2023/2024,vfl-wolfsburg,Felix Lange,75 K €,
2023/2024,vfl-wolfsburg,Joakim Maehle,"14,00 mio. €",
2023/2024,vfl-wolfsburg,Rogério,"5,00 mio. €",
2023/2024,vfl-wolfsburg,Nicolas Cozza,"3,50 mio. €",
2023/2024,vfl-wolfsburg,Ridle Baku,"7,00 mio. €",
2023/2024,vfl-wolfsburg,Kilian Fischer,"1,50 mio. €",
2023/2024,vfl-wolfsburg,Kofi Amoako,400 K €,
2023/2024,vfl-wolfsburg,Aster Vranckx,"12,00 mio. €",
2023/2024,vfl-wolfsburg,Mattias Svanberg,"12,00 mio. €",
2023/2024,vfl-wolfsburg,Maximilian Arnold,"7,00 mio. €",
2023/2024,vfl-wolfsburg,Yannick Gerhardt,"4,00 mio. €",
2023/2024,vfl-wolfsburg,Kevin Paredes,"7,50 mio. €",
2023/2024,vfl-wolfsburg,Lovro Majer,"20,00 mio. €",
2023/2024,vfl-wolfsburg,Bennit Bröger,-,
2023/2024,vfl-wolfsburg,Jakub Kaminski,"6,00 mio. €",
2023/2024,vfl-wolfsburg,Ulysses Llanez,200 K €,
2023/2024,vfl-wolfsburg,Patrick Wimmer,"15,00 mio. €",
2023/2024,vfl-wolfsburg,Vaclav Cerny,"7,00 mio. €",
2023/2024,vfl-wolfsburg,Jonas Wind,"20,00 mio. €",
2023/2024,vfl-wolfsburg,Tiago Tomás,"6,00 mio. €",
2023/2024,vfl-wolfsburg,Lukas Nmecha,"5,00 mio. €",
2023/2024,vfl-wolfsburg,Amin Sarr,"4,00 mio. €",
2023/2024,vfl-wolfsburg,Kevin Behrens,"2,00 mio. €",
2023/2024,vfl-wolfsburg,Dzenan Pejcinovic,"1,00 mio. €",
2023/2024,sc-freiburg,Noah Atubolu,"10,00 mio. €",
2023/2024,sc-freiburg,Florian Müller,"1,20 mio. €",
2023/2024,sc-freiburg,Jaaso Jantunen,400 K €,
2023/2024,sc-freiburg,Benjamin Uphoff,300 K €,
2023/2024,sc-freiburg,Niklas Sauter,250 K €,
2023/2024,sc-freiburg,Philipp Lienhart,"15,00 mio. €",
2023/2024,sc-freiburg,Matthias Ginter,"10,00 mio. €",
2023/2024,sc-freiburg,Keven Schlotterbeck,"6,00 mio. €",
2023/2024,sc-freiburg,Attila Szalai,"4,00 mio. €",
2023/2024,sc-freiburg,Kenneth Schmidt,"2,50 mio. €",
2023/2024,sc-freiburg,Manuel Gulde,"1,50 mio. €",
2023/2024,sc-freiburg,Max Rosenfelder,500 K €,
2023/2024,sc-freiburg,Christian Günter,"5,00 mio. €",
2023/2024,sc-freiburg,Jordy Makengo,"3,50 mio. €",
2023/2024,sc-freiburg,Kiliann Sildillia,"15,00 mio. €",
2023/2024,sc-freiburg,Lukas Kübler,"2,00 mio. €",
2023/2024,sc-freiburg,Ryan Johansson,250 K €,
2023/2024,sc-freiburg,Yannik Keitel,"5,00 mio. €",
2023/2024,sc-freiburg,Nicolas Höfler,"2,00 mio. €",
2023/2024,sc-freiburg,Fabian Rüdlin,350 K €,
2023/2024,sc-freiburg,Maximilian Eggestein,"10,00 mio. €",
2023/2024,sc-freiburg,Merlin Röhl,"12,00 mio. €",
2023/2024,sc-freiburg,Daniel-Kofi Kyereh,"3,50 mio. €",
2023/2024,sc-freiburg,Vincenzo Grifo,"9,00 mio. €",
2023/2024,sc-freiburg,Noah Weißhaupt,"5,00 mio. €",
2023/2024,sc-freiburg,Florent Muslija,"2,50 mio. €",
2023/2024,sc-freiburg,Mika Baur,"1,80 mio. €",
2023/2024,sc-freiburg,Ritsu Doan,"18,00 mio. €",
2023/2024,sc-freiburg,Roland Sallai,"15,00 mio. €",
2023/2024,sc-freiburg,Maximilian Philipp,"2,00 mio. €",
2023/2024,sc-freiburg,Michael Gregoritsch,"8,00 mio. €",
2023/2024,sc-freiburg,Lucas Höler,"4,00 mio. €",
2023/2024,sc-freiburg,Junior Adamu,"4,00 mio. €",
2023/2024,sc-freiburg,Maximilian Breunig,800 K €,
2023/2024,tsg-1899-hoffenheim,Oliver Baumann,"3,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Nahuel Noll,500 K €,
2023/2024,tsg-1899-hoffenheim,Luca Philipp,300 K €,
2023/2024,tsg-1899-hoffenheim,Ozan Kabak,"10,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Attila Szalai,"4,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Kevin Akpoguma,"3,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Stanley Nsoki,"2,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Tim Drexler,"2,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Kevin Vogt,"2,00 mio. €",
2023/2024,tsg-1899-hoffenheim,John Brooks,"2,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Joshua Quarshie,800 K €,
2023/2024,tsg-1899-hoffenheim,Kasim Adams,700 K €,
2023/2024,tsg-1899-hoffenheim,David Jurásek,"8,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Marco John,"1,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Pavel Kaderabek,"3,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Angelo Stiller,"20,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Anton Stach,"15,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Florian Grillitsch,"6,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Diadié Samassékou,"2,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Grischa Prömel,"7,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Umut Tohumcu,"7,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Tom Bischof,"3,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Dennis Geiger,"3,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Finn Becker,"2,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Robert Skov,"5,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Andrej Kramaric,"5,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Julian Justvan,"1,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Marius Bülter,"2,50 mio. €",
2023/2024,tsg-1899-hoffenheim,Bambasé Conté,700 K €,
2023/2024,tsg-1899-hoffenheim,Maximilian Beier,"30,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Mergim Berisha,"10,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Wout Weghorst,"6,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Ihlas Bebou,"4,00 mio. €",
2023/2024,tsg-1899-hoffenheim,Max Moerstedt,"1,00 mio. €",
2023/2024,borussia-monchengladbach,Jonas Omlin,"6,00 mio. €",
2023/2024,borussia-monchengladbach,Moritz Nicolas,"2,50 mio. €",
2023/2024,borussia-monchengladbach,Jan Olschowsky,600 K €,
2023/2024,borussia-monchengladbach,Tobias Sippel,300 K €,
2023/2024,borussia-monchengladbach,Maximilian Brüll,75 K €,
2023/2024,borussia-monchengladbach,Ko Itakura,"12,00 mio. €",
2023/2024,borussia-monchengladbach,Nico Elvedi,"10,00 mio. €",
2023/2024,borussia-monchengladbach,Maximilian Wöber,"10,00 mio. €",
2023/2024,borussia-monchengladbach,Marvin Friedrich,"3,50 mio. €",
2023/2024,borussia-monchengladbach,Fabio Chiarodia,"2,00 mio. €",
2023/2024,borussia-monchengladbach,Mamadou Doucouré,100 K €,
2023/2024,borussia-monchengladbach,Luca Netz,"10,00 mio. €",
2023/2024,borussia-monchengladbach,Lukas Ullrich,750 K €,
2023/2024,borussia-monchengladbach,Joe Scally,"10,00 mio. €",
2023/2024,borussia-monchengladbach,Stefan Lainer,"2,50 mio. €",
2023/2024,borussia-monchengladbach,Simon Walde,500 K €,
2023/2024,borussia-monchengladbach,Tony Jantschke,400 K €,
2023/2024,borussia-monchengladbach,Julian Weigl,"6,00 mio. €",
2023/2024,borussia-monchengladbach,Christoph Kramer,"1,70 mio. €",
2023/2024,borussia-monchengladbach,Manu Koné,"20,00 mio. €",
2023/2024,borussia-monchengladbach,Rocco Reitz,"10,00 mio. €",
2023/2024,borussia-monchengladbach,Florian Neuhaus,"7,00 mio. €",
2023/2024,borussia-monchengladbach,Robin Hack,"8,00 mio. €",
2023/2024,borussia-monchengladbach,Yvandro Borges Sanches,"1,00 mio. €",
2023/2024,borussia-monchengladbach,Franck Honorat,"12,00 mio. €",
2023/2024,borussia-monchengladbach,Nathan Ngoumou,"5,00 mio. €",
2023/2024,borussia-monchengladbach,Hannes Wolf,"2,00 mio. €",
2023/2024,borussia-monchengladbach,Patrick Herrmann,"1,00 mio. €",
2023/2024,borussia-monchengladbach,Tomas Cvancara,"8,00 mio. €",
2023/2024,borussia-monchengladbach,Alassane Pléa,"7,00 mio. €",
2023/2024,borussia-monchengladbach,Jordan,"4,00 mio. €",
2023/2024,borussia-monchengladbach,Grant-Leon Ranos,"1,00 mio. €",
2023/2024,borussia-monchengladbach,Shio Fukuda,300 K €,
2023/2024,1-fc-union-berlin,Frederik Rönnow,"4,50 mio. €",
2023/2024,1-fc-union-berlin,Alexander Schwolow,700 K €,
2023/2024,1-fc-union-berlin,Jakob Busk,250 K €,
2023/2024,1-fc-union-berlin,Yannic Stein,200 K €,
2023/2024,1-fc-union-berlin,Danilho Doekhi,"17,00 mio. €",
2023/2024,1-fc-union-berlin,Diogo Leite,"15,00 mio. €",
2023/2024,1-fc-union-berlin,Robin Knoche,"2,50 mio. €",
2023/2024,1-fc-union-berlin,Kevin Vogt,"2,00 mio. €",
2023/2024,1-fc-union-berlin,Paul Jaeckel,"2,00 mio. €",
2023/2024,1-fc-union-berlin,Leonardo Bonucci,"1,00 mio. €",
2023/2024,1-fc-union-berlin,Oluwaseun Ogbemudia,-,
2023/2024,1-fc-union-berlin,Robin Gosens,"12,00 mio. €",
2023/2024,1-fc-union-berlin,Jérôme Roussillon,"2,50 mio. €",
2023/2024,1-fc-union-berlin,Josip Juranovic,"7,50 mio. €",
2023/2024,1-fc-union-berlin,Christopher Trimmel,600 K €,
2023/2024,1-fc-union-berlin,Lucas Tousart,"7,00 mio. €",
2023/2024,1-fc-union-berlin,Rani Khedira,"5,00 mio. €",
2023/2024,1-fc-union-berlin,Aljoscha Kemlein,"3,00 mio. €",
2023/2024,1-fc-union-berlin,Aïssa Laïdouni,"6,00 mio. €",
2023/2024,1-fc-union-berlin,András Schäfer,"5,00 mio. €",
2023/2024,1-fc-union-berlin,Alex Král,"5,00 mio. €",
2023/2024,1-fc-union-berlin,Janik Haberer,"3,00 mio. €",
2023/2024,1-fc-union-berlin,Brenden Aaronson,"12,00 mio. €",
2023/2024,1-fc-union-berlin,Milos Pantovic,800 K €,
2023/2024,1-fc-union-berlin,Tim Schleinitz,-,
2023/2024,1-fc-union-berlin,Sheraldo Becker,"10,00 mio. €",
2023/2024,1-fc-union-berlin,Laurenz Dehl,200 K €,
2023/2024,1-fc-union-berlin,David Datro Fofana,"12,00 mio. €",
2023/2024,1-fc-union-berlin,Yorbe Vertessen,"5,00 mio. €",
2023/2024,1-fc-union-berlin,Jordan,"4,00 mio. €",
2023/2024,1-fc-union-berlin,Kevin Volland,"4,00 mio. €",
2023/2024,1-fc-union-berlin,Benedict Hollerbach,"4,00 mio. €",
2023/2024,1-fc-union-berlin,Mikkel Kaufmann,"2,70 mio. €",
2023/2024,1-fc-union-berlin,Chris Bedia,"2,50 mio. €",
2023/2024,1-fc-union-berlin,Kevin Behrens,"2,00 mio. €",
2023/2024,1-fsv-mainz-05,Robin Zentner,"3,00 mio. €",
2023/2024,1-fsv-mainz-05,Daniel Batz,350 K €,
2023/2024,1-fsv-mainz-05,Lasse Rieß,200 K €,
2023/2024,1-fsv-mainz-05,Sepp van den Berg,"12,00 mio. €",
2023/2024,1-fsv-mainz-05,Andreas Hanche-Olsen,"9,00 mio. €",
2023/2024,1-fsv-mainz-05,Maxim Leitsch,"1,50 mio. €",
2023/2024,1-fsv-mainz-05,Danny da Costa,"1,20 mio. €",
2023/2024,1-fsv-mainz-05,Stefan Bell,800 K €,
2023/2024,1-fsv-mainz-05,Lasse Wilhelm,225 K €,
2023/2024,1-fsv-mainz-05,Maxim Dal,-,
2023/2024,1-fsv-mainz-05,Phillipp Mwene,"1,80 mio. €",
2023/2024,1-fsv-mainz-05,Tim Müller,150 K €,
2023/2024,1-fsv-mainz-05,Silvan Widmer,"3,00 mio. €",
2023/2024,1-fsv-mainz-05,Anton Stach,"15,00 mio. €",
2023/2024,1-fsv-mainz-05,Edimilson Fernandes,"3,50 mio. €",
2023/2024,1-fsv-mainz-05,Dominik Kohr,"3,00 mio. €",
2023/2024,1-fsv-mainz-05,Josuha Guilavogui,700 K €,
2023/2024,1-fsv-mainz-05,Leandro Barreiro,"17,00 mio. €",
2023/2024,1-fsv-mainz-05,Nadiem Amiri,"7,00 mio. €",
2023/2024,1-fsv-mainz-05,Tom Krauß,"4,00 mio. €",
2023/2024,1-fsv-mainz-05,Merveille Papela,"1,00 mio. €",
2023/2024,1-fsv-mainz-05,Anthony Caci,"7,00 mio. €",
2023/2024,1-fsv-mainz-05,Jae-sung Lee,"2,50 mio. €",
2023/2024,1-fsv-mainz-05,Marco Richter,"2,00 mio. €",
2023/2024,1-fsv-mainz-05,Aymen Barkok,"1,00 mio. €",
2023/2024,1-fsv-mainz-05,Brajan Gruda,"20,00 mio. €",
2023/2024,1-fsv-mainz-05,Anwar El Ghazi,"2,50 mio. €",
2023/2024,1-fsv-mainz-05,David Mamutovic,250 K €,
2023/2024,1-fsv-mainz-05,Jonathan Burkardt,"12,00 mio. €",
2023/2024,1-fsv-mainz-05,Nelson Weiper,"5,00 mio. €",
2023/2024,1-fsv-mainz-05,Ludovic Ajorque,"3,00 mio. €",
2023/2024,1-fsv-mainz-05,Karim Onisiwo,"1,50 mio. €",
2023/2024,1-fsv-mainz-05,Jessic Ngankam,"1,50 mio. €",
2023/2024,1-fsv-mainz-05,Marcus Müller,200 K €,
2023/2024,fc-augsburg,Finn Dahmen,"5,00 mio. €",
2023/2024,fc-augsburg,Tomas Koubek,800 K €,
2023/2024,fc-augsburg,Marcel Lubik,300 K €,
2023/2024,fc-augsburg,Felix Uduokhai,"7,00 mio. €",
2023/2024,fc-augsburg,Maximilian Bauer,"3,00 mio. €",
2023/2024,fc-augsburg,Patric Pfeiffer,"2,00 mio. €",
2023/2024,fc-augsburg,Jeffrey Gouweleeuw,"2,00 mio. €",
2023/2024,fc-augsburg,Japhet Tanganga,"1,80 mio. €",
2023/2024,fc-augsburg,Reece Oxford,"1,50 mio. €",
2023/2024,fc-augsburg,Frederik Winther,800 K €,
2023/2024,fc-augsburg,David Deger,100 K €,
2023/2024,fc-augsburg,Iago,"4,00 mio. €",
2023/2024,fc-augsburg,Mads Pedersen,"2,50 mio. €",
2023/2024,fc-augsburg,David Colina,"1,00 mio. €",
2023/2024,fc-augsburg,Kevin Mbabu,"4,00 mio. €",
2023/2024,fc-augsburg,Robert Gumny,"2,00 mio. €",
2023/2024,fc-augsburg,Raphael Framberger,600 K €,
2023/2024,fc-augsburg,Kristijan Jakic,"6,50 mio. €",
2023/2024,fc-augsburg,Niklas Dorsch,"4,00 mio. €",
2023/2024,fc-augsburg,Tim Breithaupt,"3,00 mio. €",
2023/2024,fc-augsburg,Mahmut Kücüksahin,100 K €,
2023/2024,fc-augsburg,Arne Engels,"9,00 mio. €",
2023/2024,fc-augsburg,Arne Maier,"5,00 mio. €",
2023/2024,fc-augsburg,Elvis Rexhbecaj,"3,50 mio. €",
2023/2024,fc-augsburg,Aaron Zehnter,"1,50 mio. €",
2023/2024,fc-augsburg,Fredrik Jensen,"3,50 mio. €",
2023/2024,fc-augsburg,Pep Biel,"3,00 mio. €",
2023/2024,fc-augsburg,Mert Kömür,"2,00 mio. €",
2023/2024,fc-augsburg,Daniel Hausmann,100 K €,
2023/2024,fc-augsburg,Rubén Vargas,"7,50 mio. €",
2023/2024,fc-augsburg,Nathanaël Mbuku,"2,00 mio. €",
2023/2024,fc-augsburg,Masaya Okugawa,"1,50 mio. €",
2023/2024,fc-augsburg,Sven Michel,700 K €,
2023/2024,fc-augsburg,Ermedin Demirovic,"28,00 mio. €",
2023/2024,fc-augsburg,Mergim Berisha,"10,00 mio. €",
2023/2024,fc-augsburg,Phillip Tietz,"5,00 mio. €",
2023/2024,fc-augsburg,Dion Beljo,"4,00 mio. €",
2023/2024,fc-augsburg,Irvin Cardona,"2,50 mio. €",
2023/2024,sv-werder-bremen,Michael Zetterer,"3,00 mio. €",
2023/2024,sv-werder-bremen,Jiri Pavlenka,"1,50 mio. €",
2023/2024,sv-werder-bremen,Dudu,200 K €,
2023/2024,sv-werder-bremen,Spyros Angelidis,-,
2023/2024,sv-werder-bremen,Marco Friedl,"7,50 mio. €",
2023/2024,sv-werder-bremen,Niklas Stark,"5,50 mio. €",
2023/2024,sv-werder-bremen,Milos Veljkovic,"4,50 mio. €",
2023/2024,sv-werder-bremen,Amos Pieper,"4,00 mio. €",
2023/2024,sv-werder-bremen,Julián Malatini,"2,50 mio. €",
2023/2024,sv-werder-bremen,Anthony Jung,"1,00 mio. €",
2023/2024,sv-werder-bremen,Cimo Röcker,-,
2023/2024,sv-werder-bremen,Olivier Deman,"5,00 mio. €",
2023/2024,sv-werder-bremen,Felix Agu,"4,00 mio. €",
2023/2024,sv-werder-bremen,Mitchell Weiser,"6,00 mio. €",
2023/2024,sv-werder-bremen,Senne Lynen,"7,00 mio. €",
2023/2024,sv-werder-bremen,Ilia Gruev,"5,00 mio. €",
2023/2024,sv-werder-bremen,Skelly Alvero,"4,00 mio. €",
2023/2024,sv-werder-bremen,Nicolai Rapp,700 K €,
2023/2024,sv-werder-bremen,Christian Groß,300 K €,
2023/2024,sv-werder-bremen,Jens Stage,"7,50 mio. €",
2023/2024,sv-werder-bremen,Leonardo Bittencourt,"2,50 mio. €",
2023/2024,sv-werder-bremen,Naby Keïta,"2,00 mio. €",
2023/2024,sv-werder-bremen,Isak Hansen-Aarøen,"1,50 mio. €",
2023/2024,sv-werder-bremen,Jakob Löpping,125 K €,
2023/2024,sv-werder-bremen,Romano Schmid,"10,00 mio. €",
2023/2024,sv-werder-bremen,Leon Opitz,600 K €,
2023/2024,sv-werder-bremen,Kein Sato,-,
2023/2024,sv-werder-bremen,Justin Njinmah,"9,00 mio. €",
2023/2024,sv-werder-bremen,Nick Woltemade,"4,00 mio. €",
2023/2024,sv-werder-bremen,Niclas Füllkrug,"15,00 mio. €",
2023/2024,sv-werder-bremen,Marvin Ducksch,"9,00 mio. €",
2023/2024,sv-werder-bremen,Rafael Borré,"8,00 mio. €",
2023/2024,sv-werder-bremen,Dawid Kownacki,"2,00 mio. €",
2023/2024,sv-werder-bremen,Oliver Burke,"2,00 mio. €",
2023/2024,sv-werder-bremen,Joel Imasuen,-,
2023/2024,1-fc-koln,Marvin Schwäbe,"4,00 mio. €",
2023/2024,1-fc-koln,Philipp Pentke,300 K €,
2023/2024,1-fc-koln,Jonas Nickisch,200 K €,
2023/2024,1-fc-koln,Matthias Köbbing,100 K €,
2023/2024,1-fc-koln,Jeff Chabot,"9,00 mio. €",
2023/2024,1-fc-koln,Timo Hübers,"5,50 mio. €",
2023/2024,1-fc-koln,Luca Kilian,"2,00 mio. €",
2023/2024,1-fc-koln,Dominique Heintz,800 K €,
2023/2024,1-fc-koln,Elias Bakatukanda,250 K €,
2023/2024,1-fc-koln,Max Finkgräfe,"6,00 mio. €",
2023/2024,1-fc-koln,Leart Paçarada,"1,50 mio. €",
2023/2024,1-fc-koln,Kristian Pedersen,800 K €,
2023/2024,1-fc-koln,Noah Katterbach,600 K €,
2023/2024,1-fc-koln,Jan Thielmann,"5,00 mio. €",
2023/2024,1-fc-koln,Rasmus Carstensen,"2,00 mio. €",
2023/2024,1-fc-koln,Benno Schmitz,"1,50 mio. €",
2023/2024,1-fc-koln,Eric Martel,"7,50 mio. €",
2023/2024,1-fc-koln,Dejan Ljubicic,"5,00 mio. €",
2023/2024,1-fc-koln,Jacob Christensen,"1,50 mio. €",
2023/2024,1-fc-koln,Denis Huseinbasic,"4,00 mio. €",
2023/2024,1-fc-koln,Mathias Olesen,"1,50 mio. €",
2023/2024,1-fc-koln,Florian Kainz,"2,50 mio. €",
2023/2024,1-fc-koln,Linton Maina,"3,00 mio. €",
2023/2024,1-fc-koln,Faride Alidou,"2,50 mio. €",
2023/2024,1-fc-koln,Justin Diehl,"2,50 mio. €",
2023/2024,1-fc-koln,Dimitrios Limnios,900 K €,
2023/2024,1-fc-koln,Davie Selke,"2,80 mio. €",
2023/2024,1-fc-koln,Luca Waldschmidt,"2,50 mio. €",
2023/2024,1-fc-koln,Damion Downs,"2,00 mio. €",
2023/2024,1-fc-koln,Steffen Tigges,"1,50 mio. €",
2023/2024,1-fc-koln,Mark Uth,"1,00 mio. €",
2023/2024,1-fc-koln,Sargis Adamyan,600 K €,
2023/2024,1-fc-koln,Florian Dietz,600 K €,
2023/2024,1-fc-heidenheim-1846,Kevin Müller,"1,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Vitus Eicher,250 K €,
2023/2024,1-fc-heidenheim-1846,Frank Feller,200 K €,
2023/2024,1-fc-heidenheim-1846,Paul Tschernuth,100 K €,
2023/2024,1-fc-heidenheim-1846,Benedikt Gimber,"2,80 mio. €",
2023/2024,1-fc-heidenheim-1846,Patrick Mainka,"2,50 mio. €",
2023/2024,1-fc-heidenheim-1846,Tim Siersleben,"1,50 mio. €",
2023/2024,1-fc-heidenheim-1846,Thomas Keller,350 K €,
2023/2024,1-fc-heidenheim-1846,Jonas Föhrenbach,"2,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Seedy Jarju,200 K €,
2023/2024,1-fc-heidenheim-1846,Omar Traoré,"2,50 mio. €",
2023/2024,1-fc-heidenheim-1846,Marnon Busch,"1,20 mio. €",
2023/2024,1-fc-heidenheim-1846,Lennard Maloney,"5,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Norman Theuerkauf,300 K €,
2023/2024,1-fc-heidenheim-1846,Luka Janes,200 K €,
2023/2024,1-fc-heidenheim-1846,Jan Schöppner,"3,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Kevin Sessa,"2,50 mio. €",
2023/2024,1-fc-heidenheim-1846,Adrian Beck,"1,50 mio. €",
2023/2024,1-fc-heidenheim-1846,Denis Thomalla,750 K €,
2023/2024,1-fc-heidenheim-1846,Niklas Beste,"15,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Florian Pick,700 K €,
2023/2024,1-fc-heidenheim-1846,Eren Dinkçi,"12,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Nikola Dovedan,800 K €,
2023/2024,1-fc-heidenheim-1846,Tim Kleindienst,"6,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Marvin Pieringer,"3,00 mio. €",
2023/2024,1-fc-heidenheim-1846,Stefan Schimmer,500 K €,
2023/2024,1-fc-heidenheim-1846,Christian Kühlwetter,500 K €,
2023/2024,1-fc-heidenheim-1846,Elidon Qenaj,100 K €,
