Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2023/2024,quevilly-rouen-metropole,Arsène Courel,50 K €,
2023/2024,quevilly-rouen-metropole,Adel Anzimati-Aboudou,-,
2023/2024,quevilly-rouen-metropole,Till Cissokho,"1,00 mio. €",
2023/2024,quevilly-rouen-metropole,Antoine Batisse,400 K €,
2023/2024,quevilly-rouen-metropole,Nadjib Cissé,400 K €,
2023/2024,quevilly-rouen-metropole,Yohan Roche,300 K €,
2023/2024,quevilly-rouen-metropole,Steven Fortes,250 K €,
2023/2024,quevilly-rouen-metropole,Théo Pionnier-Bertrand,50 K €,
2023/2024,quevilly-rouen-metropole,Jason Pendant,500 K €,
2023/2024,quevilly-rouen-metropole,Samuel Loric,400 K €,
2023/2024,quevilly-rouen-metropole,Alpha Sissoko,600 K €,
2023/2024,quevilly-rouen-metropole,Balthazar Pierret,"1,00 mio. €",
2023/2024,quevilly-rouen-metropole,Kalidou Sidibé,900 K €,
2023/2024,quevilly-rouen-metropole,Gustavo Sangaré,600 K €,
2023/2024,quevilly-rouen-metropole,Benjamin Capron-Litique,-,
2023/2024,quevilly-rouen-metropole,Antoine Aubry,-,
2023/2024,quevilly-rouen-metropole,Adrien Antunes,-,
2023/2024,quevilly-rouen-metropole,Noah Cadiou,800 K €,
2023/2024,quevilly-rouen-metropole,Denis-Will Poha,500 K €,
2023/2024,quevilly-rouen-metropole,Alexandre Bonnet,100 K €,
2023/2024,quevilly-rouen-metropole,Garland Gbellé,400 K €,
2023/2024,quevilly-rouen-metropole,Samy El Khiar,-,
2023/2024,quevilly-rouen-metropole,Papa Ndiaga Yade,700 K €,
2023/2024,quevilly-rouen-metropole,Pape Ousmane Sakho,150 K €,
2023/2024,quevilly-rouen-metropole,Vénuste Baboula,100 K €,
2023/2024,quevilly-rouen-metropole,Mamadou Camara,700 K €,
2023/2024,quevilly-rouen-metropole,Logan Delaurier-Chaubet,600 K €,
2023/2024,quevilly-rouen-metropole,Sambou Soumano,"1,50 mio. €",
2023/2024,quevilly-rouen-metropole,Kalifa Coulibaly,450 K €,
2023/2024,quevilly-rouen-metropole,Alan Do Marcolino,200 K €,
2023/2024,quevilly-rouen-metropole,Robin Legendre,150 K €,
2023/2024,stade-laval,Mamadou Samassa,250 K €,
2023/2024,stade-laval,Maxime Hautbois,100 K €,
2023/2024,stade-laval,Théo Chatelain,50 K €,
2023/2024,stade-laval,Djibril Diaw,500 K €,
2023/2024,stade-laval,Peter Ouaneh,400 K €,
2023/2024,stade-laval,Yasser Baldé,300 K €,
2023/2024,stade-laval,Marvin Baudry,200 K €,
2023/2024,stade-laval,Yohan Tavares,150 K €,
2023/2024,stade-laval,Amin Cherni,"1,20 mio. €",
2023/2024,stade-laval,Edson Seidou,150 K €,
2023/2024,stade-laval,Thibaut Vargas,"1,00 mio. €",
2023/2024,stade-laval,Irvyn Lomami,150 K €,
2023/2024,stade-laval,Kévin Perrot,50 K €,
2023/2024,stade-laval,Sam Sanna,"1,00 mio. €",
2023/2024,stade-laval,Kevin Tapoko,200 K €,
2023/2024,stade-laval,Jordan Adéoti,150 K €,
2023/2024,stade-laval,Antonin Bobichon,500 K €,
2023/2024,stade-laval,Titouan Thomas,350 K €,
2023/2024,stade-laval,Jimmy Roye,250 K €,
2023/2024,stade-laval,Ryan Ferhaoui,200 K €,
2023/2024,stade-laval,Anthony Gonçalves,150 K €,
2023/2024,stade-laval,William Benard,100 K €,
2023/2024,stade-laval,Loïs Martins,50 K €,
2023/2024,stade-laval,Junior Kadile,600 K €,
2023/2024,stade-laval,Zakaria Naidji,"1,50 mio. €",
2023/2024,stade-laval,Francois-Xavier Fumu Tamuzo,100 K €,
2023/2024,stade-laval,Rémy Labeau Lascary,"1,00 mio. €",
2023/2024,stade-laval,Pablo Pagis,"1,00 mio. €",
2023/2024,stade-laval,Jordan Tell,350 K €,
2023/2024,stade-laval,Malik Tchokounté,250 K €,
2023/2024,stade-laval,Noa Mupemba,50 K €,
2023/2024,us-concarneau,Esteban Salles,400 K €,
2023/2024,us-concarneau,Maxime Pattier,150 K €,
2023/2024,us-concarneau,Rudy Boulais,50 K €,
2023/2024,us-concarneau,Julien Célestine,600 K €,
2023/2024,us-concarneau,Mamadou Sylla,400 K €,
2023/2024,us-concarneau,Issouf Paro,200 K €,
2023/2024,us-concarneau,Guillaume Jannez,150 K €,
2023/2024,us-concarneau,Abdelwahed Wahib,350 K €,
2023/2024,us-concarneau,Romain Sans,250 K €,
2023/2024,us-concarneau,Alec Georgen,400 K €,
2023/2024,us-concarneau,Julien Faussurier,150 K €,
2023/2024,us-concarneau,Alexandre Phliponeau,450 K €,
2023/2024,us-concarneau,Gabriel Barès,400 K €,
2023/2024,us-concarneau,Maxime Etuin,400 K €,
2023/2024,us-concarneau,Thibault Sinquin,150 K €,
2023/2024,us-concarneau,Baptiste Mouazan,500 K €,
2023/2024,us-concarneau,Tom Lebeau,150 K €,
2023/2024,us-concarneau,Pierre Jouan,50 K €,
2023/2024,us-concarneau,Bryan Pelé,150 K €,
2023/2024,us-concarneau,Kandet Diawara,400 K €,
2023/2024,us-concarneau,Axel Urie,350 K €,
2023/2024,us-concarneau,Isaac Matondo,250 K €,
2023/2024,us-concarneau,Nassim Chadli,600 K €,
2023/2024,us-concarneau,Pape Ibnou Ba,500 K €,
2023/2024,us-concarneau,Fahd El Khoumisti,400 K €,
2023/2024,us-concarneau,Noha Ndombasi,350 K €,
2023/2024,us-concarneau,Yanis Merdji,250 K €,
2023/2024,us-concarneau,Bevic Moussiti-Oko,200 K €,
2023/2024,us-concarneau,Clément Rodrigues,200 K €,
2023/2024,us-concarneau,Ambroise Gboho,150 K €,
