league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_possession,pos_possession,age_possession,born_possession,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Tkld,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,stat_type_misc,nation_defense,pos_defense,age_defense,born_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_shooting,pos_shooting,age_shooting,born_shooting,Standard Gls,Standard Sh,Standard SoT,Standard Sh/90,Standard SoT/90,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected G-xG,Expected np:G-xG,stat_type_shooting,player_norm_x,player_matched,player_norm_y,Valeur marchande (euros)
ESP-La Liga,2022,Rayo Vallecano,Pathé Ciss,SEN,"MF,DF",28.0,1994.0,32,12,1282,14.2,1,0,1,1,0,0,4,0,2.6,2.6,0.3,2.9,10,65,5,0.07,0.0,0.07,0.07,0.07,0.18,0.02,0.2,0.18,0.2,standard,SEN,"MF,DF",28.0,1994.0,14.2,891,57,243,543,114,19,891,11,5,5,480,2279,1032,10,16,1,14,13,518,5,possession,SEN,"MF,DF",28.0,1994.0,4,0,0,38,13,1,3,22,29,0,0,1,101,34,28,misc,SEN,"MF,DF",28.0,1994.0,39,29,11,23,5,15,34,19,23,10,13,22,61,34,0,defense,SEN,"MF,DF",28.0,1994.0,14.2,575,700,82.1,11074,3062,226,268,84.3,273,307,88.9,70,96,0,0.3,0.3,-0.3,6,63,4,0,65,passing,SEN,"MF,DF",28.0,1994.0,1,20,5,1.4,0.35,0,0,0,2.6,2.6,-1.6,-1.6,shooting,pathe ciss,pathe ciss,pathe ciss,3000000.0
ESP-La Liga,2022,Villarreal,Pau Torres,ESP,DF,25.0,1997.0,34,34,3054,33.9,1,0,1,1,0,0,10,0,2.4,2.4,1.0,3.5,76,197,12,0.03,0.0,0.03,0.03,0.03,0.07,0.03,0.1,0.07,0.1,standard,ESP,DF,25.0,1997.0,33.9,2495,361,1186,1174,154,32,2495,35,26,7,1573,10882,7623,76,48,0,22,4,1708,12,possession,ESP,DF,25.0,1997.0,10,0,0,20,17,0,4,13,25,2,0,1,195,59,48,misc,ESP,DF,25.0,1997.0,43,25,25,13,5,23,36,13,36,27,9,13,56,146,3,defense,ESP,DF,25.0,1997.0,33.9,1855,2179,85.1,37186,12825,632,680,92.9,934,1024,91.2,262,414,0,1.0,1.4,-1.0,14,187,14,1,197,passing,ESP,DF,25.0,1997.0,1,12,5,0.35,0.15,0,0,0,2.4,2.4,-1.4,-1.4,shooting,pau torres,pau torres,pau torres,45000000.0
ESP-La Liga,2022,Betis,Paul Akouokou,CIV,"MF,DF",24.0,1997.0,12,3,447,5.0,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,1,10,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard,CIV,"MF,DF",24.0,1997.0,5.0,233,33,102,117,16,1,233,5,3,2,116,369,122,1,2,0,5,0,136,1,possession,CIV,"MF,DF",24.0,1997.0,3,0,0,7,4,0,0,12,9,0,0,0,27,6,7,misc,CIV,"MF,DF",24.0,1997.0,16,9,13,3,0,13,20,7,2,2,0,12,28,17,1,defense,CIV,"MF,DF",24.0,1997.0,5.0,160,174,92.0,2670,645,71,73,97.3,66,69,95.7,14,18,0,0.0,0.1,0.0,0,13,1,0,10,passing,CIV,"MF,DF",24.0,1997.0,0,3,1,0.6,0.2,0,0,0,0.2,0.2,-0.2,-0.2,shooting,paul akouokou,paul akouokou,paul akouokou,3500000.0
ESP-La Liga,2022,Girona,Paulo Gazzaniga,ARG,GK,30.0,1992.0,28,28,2520,28.0,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,ARG,GK,30.0,1992.0,28.0,1140,981,1133,7,0,0,1140,1,1,0,667,3263,1663,0,0,0,3,2,504,0,possession,ARG,GK,30.0,1992.0,4,0,0,0,6,0,0,1,0,0,0,0,36,4,0,misc,ARG,GK,30.0,1992.0,0,0,0,0,0,0,1,1,0,0,0,1,1,9,5,defense,ARG,GK,30.0,1992.0,28.0,783,1070,73.2,21240,15708,201,201,100.0,349,359,97.2,231,501,0,0.2,0.0,-0.2,1,21,0,0,0,passing,ARG,GK,30.0,1992.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,paulo gazzaniga,paulo gazzaniga,paulo gazzaniga,3000000.0
ESP-La Liga,2022,Barcelona,Pedri,ESP,MF,19.0,2002.0,26,22,1976,22.0,6,1,7,6,0,0,2,0,4.9,4.9,5.0,9.9,67,184,99,0.27,0.05,0.32,0.27,0.32,0.22,0.23,0.45,0.22,0.45,standard,ESP,MF,19.0,2002.0,22.0,1653,13,161,954,557,59,1653,61,36,22,1203,6990,3387,67,81,14,32,31,1336,99,possession,ESP,MF,19.0,2002.0,2,0,0,8,43,4,25,13,22,0,0,0,134,3,5,misc,ESP,MF,19.0,2002.0,39,22,15,17,7,13,45,32,27,0,27,13,52,8,1,defense,ESP,MF,19.0,2002.0,22.0,1251,1449,86.3,22516,4967,574,632,90.8,485,546,88.8,164,198,1,5.0,5.3,-4.0,42,161,30,2,184,passing,ESP,MF,19.0,2002.0,6,22,9,1.0,0.41,0,0,0,4.9,4.9,1.1,1.1,shooting,pedri,pedri,pedri,100000000.0
ESP-La Liga,2022,Elche,Pedro Bigas,ESP,DF,31.0,1990.0,28,25,2020,22.4,0,0,0,0,0,0,4,2,1.8,1.8,0.0,1.8,19,83,3,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,standard,ESP,DF,31.0,1990.0,22.4,1302,174,681,569,63,19,1302,8,5,3,722,3899,2273,19,13,0,13,4,766,3,possession,ESP,DF,31.0,1990.0,4,2,0,17,16,0,5,33,20,1,1,0,123,42,19,misc,ESP,DF,31.0,1990.0,37,20,30,7,0,18,29,11,25,14,11,33,70,95,0,defense,ESP,DF,31.0,1990.0,22.4,843,1053,80.1,16786,7505,284,314,90.4,449,500,89.8,100,200,0,0.0,0.3,0.0,0,63,1,1,83,passing,ESP,DF,31.0,1990.0,0,22,8,0.98,0.36,0,0,0,1.8,1.8,-1.8,-1.8,shooting,pedro bigas,pedro bigas,pedro bigas,1000000.0
ESP-La Liga,2022,Sevilla,Pedro Ortiz,ESP,MF,21.0,2000.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,MF,21.0,2000.0,0.0,2,0,1,1,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,possession,ESP,MF,21.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,misc,ESP,MF,21.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defense,ESP,MF,21.0,2000.0,0.0,1,1,100.0,12,0,1,1,100.0,0,0,82.6,0,0,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,MF,21.0,2000.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,pedro ortiz,pedro ortiz,pedro ortiz,200000.0
ESP-La Liga,2022,Real Sociedad,Mikel Merino,ESP,MF,26.0,1996.0,33,28,2494,27.7,2,9,11,2,0,1,5,1,4.4,3.6,5.7,9.3,30,172,107,0.07,0.32,0.4,0.07,0.4,0.16,0.2,0.36,0.13,0.34,standard,ESP,MF,26.0,1996.0,27.7,1861,86,356,1024,496,79,1860,42,22,16,1020,3933,1763,30,42,4,48,37,1263,107,possession,ESP,MF,26.0,1996.0,5,1,0,74,48,4,25,20,49,0,0,0,218,112,59,misc,ESP,MF,26.0,1996.0,77,49,28,33,16,31,62,31,38,8,30,20,97,51,1,defense,ESP,MF,26.0,1996.0,27.7,1145,1502,76.2,18019,6014,607,715,84.9,408,517,78.9,83,161,9,5.7,5.0,3.3,44,154,36,5,172,passing,ESP,MF,26.0,1996.0,2,41,16,1.48,0.58,0,0,1,4.4,3.6,-2.4,-1.6,shooting,mikel merino,mikel merino,mikel merino,50000000.0
ESP-La Liga,2022,Villarreal,Pepe Reina,ESP,GK,39.0,1982.0,22,22,1980,22.0,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard,ESP,GK,39.0,1982.0,22.0,900,744,892,8,0,0,900,1,1,0,541,2919,1834,0,0,0,0,0,455,0,possession,ESP,GK,39.0,1982.0,2,0,0,0,1,0,0,1,0,0,0,0,23,3,0,misc,ESP,GK,39.0,1982.0,0,0,0,0,0,0,1,1,0,0,0,1,1,4,4,defense,ESP,GK,39.0,1982.0,22.0,685,855,80.1,16159,10999,142,145,97.9,400,405,98.8,143,303,0,0.7,0.0,-0.7,1,5,0,0,0,passing,ESP,GK,39.0,1982.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,pepe reina,pepe reina,pepe reina,700000.0
ESP-La Liga,2022,Elche,Pere Milla,ESP,"FW,MF",29.0,1992.0,31,21,1843,20.5,6,1,7,3,3,3,7,0,5.4,3.0,1.2,4.2,23,65,83,0.29,0.05,0.34,0.15,0.2,0.26,0.06,0.32,0.15,0.2,standard,ESP,"FW,MF",29.0,1992.0,20.5,822,28,148,445,245,59,819,44,17,23,482,2068,963,23,27,5,47,22,558,83,possession,ESP,"FW,MF",29.0,1992.0,7,0,0,19,44,13,14,9,20,1,0,0,97,28,33,misc,ESP,"FW,MF",29.0,1992.0,31,20,18,8,5,14,41,27,18,3,15,9,40,19,1,defense,ESP,"FW,MF",29.0,1992.0,20.5,410,585,70.1,6190,1742,224,283,79.2,127,169,75.1,34,63,1,1.2,1.5,-0.2,14,53,10,2,65,passing,ESP,"FW,MF",29.0,1992.0,6,33,7,1.61,0.34,1,3,3,5.4,3.0,0.6,0.0,shooting,pere milla,pere milla,pere milla,3000000.0
ESP-La Liga,2022,Barcelona,Pierre-Emerick Aubameyang,GAB,FW,33.0,1989.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,1.18,1.18,standard,GAB,FW,33.0,1989.0,0.1,4,0,1,2,1,1,4,0,0,0,2,8,1,0,0,0,0,0,2,0,possession,GAB,FW,33.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,misc,GAB,FW,33.0,1989.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defense,GAB,FW,33.0,1989.0,0.1,3,3,100.0,59,26,0,0,88.0,3,3,100.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,passing,GAB,FW,33.0,1989.0,0,1,0,10.0,0.0,0,0,0,0.1,0.1,-0.1,-0.1,shooting,pierre-emerick aubameyang,pierre-emerick aubameyang,pierre-emerick aubameyang,4000000.0
ESP-La Liga,2022,Elche,Pol Lirola,ESP,DF,24.0,1997.0,12,7,628,7.0,1,0,1,1,0,0,1,0,0.2,0.2,0.7,0.9,21,19,35,0.14,0.0,0.14,0.14,0.14,0.03,0.1,0.12,0.03,0.12,standard,ESP,DF,24.0,1997.0,7.0,396,18,126,159,117,8,396,19,7,10,213,1264,727,21,18,1,8,5,210,35,possession,ESP,DF,24.0,1997.0,1,0,0,4,3,0,32,7,6,0,0,0,45,8,6,misc,ESP,DF,24.0,1997.0,13,6,9,3,1,8,13,5,3,2,1,7,20,16,0,defense,ESP,DF,24.0,1997.0,7.0,240,325,73.8,3762,1309,135,154,87.7,79,107,73.8,16,38,0,0.7,0.6,-0.7,6,10,3,2,19,passing,ESP,DF,24.0,1997.0,1,1,1,0.14,0.14,0,0,0,0.2,0.2,0.8,0.8,shooting,pol lirola,pol lirola,pol lirola,2000000.0
ESP-La Liga,2022,Espanyol,Pol Lozano,ESP,MF,22.0,1999.0,4,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,MF,22.0,1999.0,0.2,12,2,7,4,1,0,12,0,0,0,7,29,0,0,0,0,1,0,6,0,possession,ESP,MF,22.0,1999.0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,misc,ESP,MF,22.0,1999.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,defense,ESP,MF,22.0,1999.0,0.2,5,8,62.5,91,46,2,3,66.7,2,3,66.7,1,2,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,MF,22.0,1999.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,pol lozano,pol lozano,pol lozano,1500000.0
ESP-La Liga,2022,Getafe,Portu,ESP,"MF,DF",30.0,1992.0,34,17,1770,19.7,0,3,3,0,0,0,7,1,1.7,1.7,1.9,3.6,42,40,130,0.0,0.15,0.15,0.0,0.15,0.09,0.09,0.18,0.09,0.18,standard,ESP,"MF,DF",30.0,1992.0,19.7,914,17,179,378,366,35,914,43,13,22,471,2660,1405,42,26,4,29,8,532,130,possession,ESP,"MF,DF",30.0,1992.0,7,1,1,25,25,10,91,17,21,0,0,0,91,20,34,misc,ESP,"MF,DF",30.0,1992.0,28,21,14,10,4,18,42,24,23,3,20,17,45,20,1,defense,ESP,"MF,DF",30.0,1992.0,19.7,493,731,67.4,7469,2863,268,329,81.5,174,240,72.5,29,77,3,1.9,2.6,1.1,27,30,26,15,40,passing,ESP,"MF,DF",30.0,1992.0,0,15,5,0.76,0.25,0,0,0,1.7,1.7,-1.7,-1.7,shooting,portu,portu,portu,3500000.0
ESP-La Liga,2022,Mallorca,Predrag Rajković,SRB,GK,26.0,1995.0,36,36,3240,36.0,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,SRB,GK,26.0,1995.0,36.0,1284,1022,1266,18,0,0,1284,6,5,1,656,4514,2818,0,0,0,2,0,458,0,possession,SRB,GK,26.0,1995.0,3,0,0,1,3,0,0,0,0,0,1,0,23,5,1,misc,SRB,GK,26.0,1995.0,0,0,0,0,0,0,2,2,0,0,0,0,0,16,1,defense,SRB,GK,26.0,1995.0,36.0,717,1210,59.3,28066,23317,75,76,98.7,236,239,98.7,401,888,0,0.5,0.1,-0.5,4,51,1,0,3,passing,SRB,GK,26.0,1995.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,predrag rajkovic,predrag rajkovic,predrag rajkovic,10000000.0
ESP-La Liga,2022,Getafe,Munir El Haddadi,MAR,"MF,FW",26.0,1995.0,28,10,1150,12.8,3,1,4,3,0,0,4,0,2.7,2.7,1.2,3.9,20,30,84,0.23,0.08,0.31,0.23,0.31,0.21,0.09,0.3,0.21,0.3,standard,MAR,"MF,FW",26.0,1995.0,12.8,614,8,66,253,299,48,614,34,12,16,344,1529,562,20,13,7,45,25,391,84,possession,MAR,"MF,FW",26.0,1995.0,4,0,0,14,34,13,70,9,7,0,0,0,64,28,28,misc,MAR,"MF,FW",26.0,1995.0,12,7,3,7,2,2,10,8,23,2,21,9,21,7,0,defense,MAR,"MF,FW",26.0,1995.0,12.8,270,433,62.4,4236,1343,142,185,76.8,85,131,64.9,26,60,1,1.2,1.7,-0.2,14,20,11,8,30,passing,MAR,"MF,FW",26.0,1995.0,3,32,9,2.5,0.7,2,0,0,2.7,2.7,0.3,0.3,shooting,munir el haddadi,munir el haddadi,munir el haddadi,3500000.0
ESP-La Liga,2022,Getafe,Munir El Haddadi,MAR,"MF,FW",26.0,1995.0,28,10,1150,12.8,3,1,4,3,0,0,4,0,2.7,2.7,1.2,3.9,20,30,84,0.23,0.08,0.31,0.23,0.31,0.21,0.09,0.3,0.21,0.3,standard,MAR,"MF,FW",26.0,1995.0,12.8,614,8,66,253,299,48,614,34,12,16,344,1529,562,20,13,7,45,25,391,84,possession,MAR,"MF,FW",26.0,1995.0,4,0,0,14,34,13,70,9,7,0,0,0,64,28,28,misc,MAR,"MF,FW",26.0,1995.0,12,7,3,7,2,2,10,8,23,2,21,9,21,7,0,defense,MAR,"MF,FW",26.0,1995.0,12.8,270,433,62.4,4236,1343,142,185,76.8,85,131,64.9,26,60,1,1.2,1.7,-0.2,14,20,11,8,30,passing,MAR,"MF,FW",26.0,1995.0,3,32,9,2.5,0.7,2,0,0,2.7,2.7,0.3,0.3,shooting,munir el haddadi,munir el haddadi,munir el haddadi,3500000.0
ESP-La Liga,2022,Valencia,Maxi Gómez,URU,FW,25.0,1996.0,3,0,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.34,0.18,0.34,standard,URU,FW,25.0,1996.0,1.2,27,2,2,9,16,8,27,2,0,2,19,93,64,1,0,3,3,1,21,1,possession,URU,FW,25.0,1996.0,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,misc,URU,FW,25.0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,defense,URU,FW,25.0,1996.0,1.2,9,14,64.3,131,3,5,5,100.0,2,4,50.0,1,3,0,0.2,0.2,-0.2,2,0,0,0,0,passing,URU,FW,25.0,1996.0,0,3,0,2.5,0.0,1,0,0,0.2,0.2,-0.2,-0.2,shooting,maxi gomez,maxi gomez,maxi gomez,7000000.0
ESP-La Liga,2022,Valladolid,Mickael Malsa,MTQ,MF,26.0,1995.0,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MTQ,MF,26.0,1995.0,0.8,31,4,12,18,1,0,31,1,1,0,17,77,9,0,0,0,2,2,15,0,possession,MTQ,MF,26.0,1995.0,0,0,0,2,0,0,0,2,2,0,0,0,5,1,1,misc,MTQ,MF,26.0,1995.0,2,2,1,1,0,1,4,3,1,1,0,2,4,3,0,defense,MTQ,MF,26.0,1995.0,0.8,13,20,65.0,156,92,7,9,77.8,5,8,62.5,0,0,0,0.0,0.0,0.0,0,3,0,0,5,passing,MTQ,MF,26.0,1995.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,mickael malsa,mickael malsa,mickael malsa,1500000.0
ESP-La Liga,2022,Girona,Miguel Gutiérrez,ESP,DF,21.0,2001.0,34,27,2390,26.6,2,3,5,2,0,0,6,0,0.8,0.8,3.3,4.1,81,125,148,0.08,0.11,0.19,0.08,0.19,0.03,0.12,0.15,0.03,0.15,standard,ESP,DF,21.0,2001.0,26.6,1628,66,466,697,482,39,1628,75,35,32,959,5765,2803,81,43,17,36,25,1037,148,possession,ESP,DF,21.0,2001.0,6,0,0,23,24,3,104,18,23,0,0,0,157,9,16,misc,ESP,DF,21.0,2001.0,41,23,23,13,5,23,37,14,23,5,18,18,59,42,1,defense,ESP,DF,21.0,2001.0,26.6,1130,1386,81.5,17750,5265,631,689,91.6,405,494,82.0,70,129,3,3.3,3.1,-0.3,22,92,29,16,125,passing,ESP,DF,21.0,2001.0,2,17,4,0.64,0.15,0,0,0,0.8,0.8,1.2,1.2,shooting,miguel gutierrez,miguel gutierrez,miguel gutierrez,10000000.0
ESP-La Liga,2022,Celta Vigo,Miguel Rodríguez,ESP,"MF,FW",19.0,2003.0,7,3,252,2.8,1,1,2,1,0,0,0,0,0.2,0.2,0.1,0.3,10,6,22,0.36,0.36,0.71,0.36,0.71,0.07,0.05,0.12,0.07,0.12,standard,ESP,"MF,FW",19.0,2003.0,2.8,132,2,25,46,64,13,132,13,3,6,89,520,298,10,6,4,6,4,89,22,possession,ESP,"MF,FW",19.0,2003.0,0,0,0,6,8,1,13,1,5,0,0,0,16,1,8,misc,ESP,"MF,FW",19.0,2003.0,7,5,4,3,0,4,11,7,6,0,6,1,8,3,0,defense,ESP,"MF,FW",19.0,2003.0,2.8,60,91,65.9,966,245,32,43,74.4,21,28,75.0,6,14,1,0.1,0.5,0.9,1,4,5,3,6,passing,ESP,"MF,FW",19.0,2003.0,1,3,2,1.07,0.71,0,0,0,0.2,0.2,0.8,0.8,shooting,miguel rodriguez,miguel rodriguez,miguel rodriguez,1000000.0
ESP-La Liga,2022,Athletic Club,Mikel Balenziaga,ESP,DF,34.0,1988.0,3,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard,ESP,DF,34.0,1988.0,1.3,77,2,14,39,25,0,77,1,1,0,29,100,50,0,2,0,0,1,41,6,possession,ESP,DF,34.0,1988.0,0,0,0,3,0,0,3,1,4,0,0,0,6,0,0,misc,ESP,DF,34.0,1988.0,4,4,1,2,1,4,4,0,0,0,0,1,5,2,0,defense,ESP,DF,34.0,1988.0,1.3,49,69,71.0,819,242,25,29,86.2,19,26,73.1,5,9,0,0.0,0.1,0.0,0,4,2,1,7,passing,ESP,DF,34.0,1988.0,0,1,0,0.78,0.0,0,0,0,0.0,0.0,0.0,0.0,shooting,mikel balenziaga,mikel balenziaga,mikel balenziaga,500000.0
ESP-La Liga,2022,Real Sociedad,Mikel Oyarzabal,ESP,"FW,MF",25.0,1997.0,23,14,1214,13.5,4,1,5,2,2,3,1,0,4.6,2.3,2.2,4.5,27,29,122,0.3,0.07,0.37,0.15,0.22,0.34,0.16,0.51,0.17,0.33,standard,ESP,"FW,MF",25.0,1997.0,13.5,532,15,71,186,278,54,529,26,7,15,317,1377,673,27,15,12,27,19,386,122,possession,ESP,"FW,MF",25.0,1997.0,1,0,0,15,16,12,28,3,7,1,0,0,56,15,29,misc,ESP,"FW,MF",25.0,1997.0,13,7,5,3,5,5,19,14,14,4,10,3,16,5,0,defense,ESP,"FW,MF",25.0,1997.0,13.5,285,392,72.7,4018,796,179,205,87.3,76,103,73.8,17,39,1,2.2,1.9,-1.2,14,14,9,2,29,passing,ESP,"FW,MF",25.0,1997.0,4,16,8,1.19,0.59,0,2,3,4.6,2.3,-0.6,-0.3,shooting,mikel oyarzabal,mikel oyarzabal,mikel oyarzabal,40000000.0
ESP-La Liga,2022,Athletic Club,Mikel Vesga,ESP,MF,29.0,1993.0,36,28,2575,28.6,3,3,6,1,2,3,5,0,3.9,1.5,1.5,3.0,26,199,31,0.1,0.1,0.21,0.03,0.14,0.14,0.05,0.19,0.05,0.11,standard,ESP,MF,29.0,1993.0,28.6,1800,66,338,1118,355,32,1797,18,10,8,962,4175,1995,26,29,4,38,16,1152,31,possession,ESP,MF,29.0,1993.0,5,0,0,44,21,0,12,36,35,1,0,1,201,65,48,misc,ESP,MF,29.0,1993.0,57,35,21,31,5,25,68,43,39,8,31,36,93,39,3,defense,ESP,MF,29.0,1993.0,28.6,1259,1510,83.4,22687,6824,562,655,85.8,513,582,88.1,152,197,3,1.5,1.8,1.5,20,193,21,4,199,passing,ESP,MF,29.0,1993.0,3,25,3,0.87,0.1,0,2,3,3.9,1.5,-0.9,-0.5,shooting,mikel vesga,mikel vesga,mikel vesga,6000000.0
ESP-La Liga,2022,Osasuna,Moi Gómez,ESP,"MF,FW",28.0,1994.0,33,28,2453,27.3,3,2,5,3,0,0,5,0,1.8,1.8,4.5,6.2,37,184,67,0.11,0.07,0.18,0.11,0.18,0.06,0.16,0.23,0.06,0.23,standard,ESP,"MF,FW",28.0,1994.0,27.3,1712,23,237,1013,489,23,1712,40,27,11,1149,6450,2740,37,48,7,33,18,1247,67,possession,ESP,"MF,FW",28.0,1994.0,5,0,0,14,26,1,115,10,17,0,0,0,176,7,25,misc,ESP,"MF,FW",28.0,1994.0,26,17,9,14,3,15,32,17,15,3,12,10,36,5,1,defense,ESP,"MF,FW",28.0,1994.0,27.3,1314,1559,84.3,24801,6445,579,619,93.5,522,584,89.4,186,286,2,4.5,4.8,-2.5,53,170,34,13,184,passing,ESP,"MF,FW",28.0,1994.0,3,19,9,0.7,0.33,0,0,0,1.8,1.8,1.2,1.2,shooting,moi gomez,moi gomez,moi gomez,10000000.0
ESP-La Liga,2022,Valladolid,Monchu,ESP,MF,22.0,1999.0,33,23,2031,22.6,3,2,5,3,0,0,10,0,2.4,2.4,2.0,4.4,17,111,25,0.13,0.09,0.22,0.13,0.22,0.11,0.09,0.2,0.11,0.2,standard,ESP,MF,22.0,1999.0,22.6,1276,48,319,693,270,24,1276,20,10,7,636,2794,1252,17,18,3,34,15,749,25,possession,ESP,MF,22.0,1999.0,10,0,0,46,28,1,76,18,29,0,1,0,119,18,31,misc,ESP,MF,22.0,1999.0,50,29,20,21,9,19,46,27,28,11,17,18,68,22,1,defense,ESP,MF,22.0,1999.0,22.6,833,1054,79.0,16192,4815,369,410,90.0,303,375,80.8,144,231,2,2.0,1.7,0.0,25,98,5,2,111,passing,ESP,MF,22.0,1999.0,3,39,10,1.73,0.44,9,0,0,2.4,2.4,0.6,0.6,shooting,monchu,monchu,monchu,5000000.0
ESP-La Liga,2022,Valencia,Mouctar Diakhaby,GUI,DF,25.0,1996.0,29,28,2446,27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3.0,19,86,11,0.11,0.0,0.11,0.11,0.11,0.1,0.01,0.11,0.1,0.11,standard,GUI,DF,25.0,1996.0,27.2,1452,188,711,659,90,52,1452,10,5,4,823,4136,2149,19,14,1,14,3,868,11,possession,GUI,DF,25.0,1996.0,7,1,1,23,13,4,1,20,16,0,0,0,149,48,40,misc,GUI,DF,25.0,1996.0,30,16,19,11,0,13,20,7,30,17,13,20,50,111,2,defense,GUI,DF,25.0,1996.0,27.2,971,1185,81.9,20225,7159,264,304,86.8,569,643,88.5,131,221,0,0.3,0.4,-0.3,5,76,0,0,86,passing,GUI,DF,25.0,1996.0,3,21,7,0.77,0.26,0,0,0,2.7,2.7,0.3,0.3,shooting,mouctar diakhaby,mouctar diakhaby,mouctar diakhaby,6000000.0
