composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
"ARG_MF,FW_25.0_1996.0",ARG,"MF,FW",25.0,1996.0,38,27,2412,26.8,5,2,7,5,0,0,0,0,6.3,6.3,5.7,12.0,60,138,137,0.19,0.07,0.26,0.19,0.26,0.24,0.21,0.45,0.24,0.45,ENG-Premier League,2022.0,standard,ARG,"MF,FW",25.0,1996.0,26.8,5,49,11,22.4,1.83,0.41,0.1,0.45,15.9,2,0,0,6.3,6.3,0.13,-1.3,-1.3,ENG-Premier League,2022.0,shooting,ARG,"MF,FW",25.0,1996.0,26.8,787,1020,77.2,12082,3091,434,513,84.6,255,323,78.9,63,90,70.0,2.0,5.7,4.2,-3.7,41.0,84.0,41.0,0.0,138.0,ENG-Premier League,2022.0,passing,ARG,"MF,FW",25.0,1996.0,26.8,1336,38,202,634,516,93,1336,59,27,45.8,26,44.1,829,3957,1970,60,46,19,63,58,955,137,ENG-Premier League,2022.0,possession,ARG,"MF,FW",25.0,1996.0,26.8,52,23,20,20,12,21,74,28.4,53,20,2,18,20.0,72.0,17.0,0.0,ENG-Premier League,2022.0,defense,ARG,"MF,FW",25.0,1996.0,26.8,0,0,0,43,44,1,18,20,23,0,0,0,138,23,54,29.9,ENG-Premier League,2022.0,misc
"ARG_MF,FW_29.0_1993.0",ARG,"MF,FW",29.0,1993.0,10,2,252,2.8,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,2,19,6,0.36,0.0,0.36,0.36,0.36,0.19,0.06,0.25,0.19,0.25,ENG-Premier League,2022.0,standard,ARG,"MF,FW",29.0,1993.0,2.8,1,3,1,33.3,1.07,0.36,0.33,1.0,23.1,0,0,0,0.5,0.5,0.18,0.5,0.5,ENG-Premier League,2022.0,shooting,ARG,"MF,FW",29.0,1993.0,2.8,146,175,83.4,2221,522,82,94,87.2,48,53,90.6,11,17,64.7,0.0,0.2,0.3,-0.2,1.0,13.0,3.0,0.0,19.0,ENG-Premier League,2022.0,passing,ARG,"MF,FW",29.0,1993.0,2.8,192,3,32,111,50,3,192,3,1,33.3,0,0.0,116,524,203,2,6,0,2,3,150,6,ENG-Premier League,2022.0,possession,ARG,"MF,FW",29.0,1993.0,2.8,2,2,1,1,0,2,6,33.3,4,2,0,2,2.0,4.0,0.0,0.0,ENG-Premier League,2022.0,defense,ARG,"MF,FW",29.0,1993.0,2.8,0,0,0,1,2,2,2,2,2,0,0,0,21,1,2,33.3,ENG-Premier League,2022.0,misc
ARG_MF_21.0_2001.0,ARG,MF,21.0,2001.0,18,18,1547,17.2,0,2,2,0,0,0,3,0,0.8,0.8,2.4,3.2,22,168,18,0.0,0.12,0.12,0.0,0.12,0.05,0.14,0.19,0.05,0.19,ENG-Premier League,2022.0,standard,ARG,MF,21.0,2001.0,17.2,0,20,3,15.0,1.16,0.17,0.0,0.0,25.7,2,0,0,0.8,0.8,0.04,-0.8,-0.8,ENG-Premier League,2022.0,shooting,ARG,MF,21.0,2001.0,17.2,1269,1440,88.1,24396,7284,504,549,91.8,546,604,90.4,193,240,80.4,2.0,2.4,2.7,-0.4,20.0,164.0,25.0,0.0,168.0,ENG-Premier League,2022.0,passing,ARG,MF,21.0,2001.0,17.2,1616,45,351,1000,280,9,1616,32,17,53.1,13,40.6,1097,4757,2023,22,28,1,25,13,1257,18,ENG-Premier League,2022.0,possession,ARG,MF,21.0,2001.0,17.2,45,27,25,17,3,21,56,37.5,35,32,2,30,16.0,61.0,12.0,1.0,ENG-Premier League,2022.0,defense,ARG,MF,21.0,2001.0,17.2,3,0,0,11,22,1,14,16,27,0,0,0,118,7,10,41.2,ENG-Premier League,2022.0,misc
ARG_MF_23.0_1998.0,ARG,MF,23.0,1998.0,35,31,2886,32.1,10,2,12,4,6,6,8,0,12.1,7.3,4.3,11.6,69,174,77,0.31,0.06,0.37,0.12,0.19,0.38,0.13,0.51,0.23,0.36,ENG-Premier League,2022.0,standard,ARG,MF,23.0,1998.0,32.1,10,80,28,35.0,2.49,0.87,0.05,0.14,22.5,8,6,6,12.1,7.3,0.09,-2.1,-3.3,ENG-Premier League,2022.0,shooting,ARG,MF,23.0,1998.0,32.1,1586,1844,86.0,24936,6259,847,930,91.1,591,653,90.5,101,148,68.2,2.0,4.3,4.4,-2.3,47.0,151.0,33.0,1.0,174.0,ENG-Premier League,2022.0,passing,ARG,MF,23.0,1998.0,32.1,2182,48,367,1194,644,63,2176,72,42,58.3,21,29.2,1319,6135,3072,69,74,8,47,36,1644,77,ENG-Premier League,2022.0,possession,ARG,MF,23.0,1998.0,32.1,70,39,22,40,8,34,71,47.9,37,26,2,24,22.0,92.0,10.0,1.0,ENG-Premier League,2022.0,defense,ARG,MF,23.0,1998.0,32.1,8,0,0,35,57,0,29,22,39,0,0,1,213,25,16,61.0,ENG-Premier League,2022.0,misc
AUS_DF_23.0_1998.0,AUS,DF,23.0,1998.0,12,11,992,11.0,0,1,1,0,0,0,2,0,1.4,1.4,0.2,1.6,6,29,4,0.0,0.09,0.09,0.0,0.09,0.13,0.02,0.15,0.13,0.15,ENG-Premier League,2022.0,standard,AUS,DF,23.0,1998.0,11.0,0,8,1,12.5,0.73,0.09,0.0,0.0,9.6,0,0,0,1.4,1.4,0.18,-1.4,-1.4,ENG-Premier League,2022.0,shooting,AUS,DF,23.0,1998.0,11.0,448,555,80.7,8500,3295,145,160,90.6,265,303,87.5,34,76,44.7,1.0,0.2,0.1,0.8,3.0,39.0,1.0,0.0,29.0,ENG-Premier League,2022.0,passing,AUS,DF,23.0,1998.0,11.0,663,104,365,282,20,15,663,5,3,60.0,0,0.0,390,1878,948,6,2,1,3,0,420,4,ENG-Premier League,2022.0,possession,AUS,DF,23.0,1998.0,11.0,15,9,10,5,0,7,18,38.9,11,16,12,4,12.0,27.0,45.0,0.0,ENG-Premier League,2022.0,defense,AUS,DF,23.0,1998.0,11.0,2,0,0,5,5,1,0,12,9,0,0,1,45,38,6,86.4,ENG-Premier League,2022.0,misc
AUT_DF_24.0_1998.0,AUT,DF,24.0,1998.0,16,14,1266,14.1,0,0,0,0,0,0,3,0,0.7,0.7,0.6,1.4,15,54,15,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,ENG-Premier League,2022.0,standard,AUT,DF,24.0,1998.0,14.1,0,9,2,22.2,0.64,0.14,0.0,0.0,13.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,ENG-Premier League,2022.0,shooting,AUT,DF,24.0,1998.0,14.1,483,684,70.6,9430,4157,175,221,79.2,255,319,79.9,50,122,41.0,0.0,0.6,0.4,-0.6,6.0,63.0,3.0,2.0,54.0,ENG-Premier League,2022.0,passing,AUT,DF,24.0,1998.0,14.1,858,110,381,400,81,17,858,1,0,0.0,1,100.0,426,2270,1309,15,9,0,6,2,438,15,ENG-Premier League,2022.0,possession,AUT,DF,24.0,1998.0,14.1,25,18,9,15,1,16,24,66.7,8,32,14,18,27.0,52.0,67.0,1.0,ENG-Premier League,2022.0,defense,AUT,DF,24.0,1998.0,14.1,3,0,0,15,1,1,7,27,18,0,1,0,75,27,21,56.3,ENG-Premier League,2022.0,misc
AUT_MF_28.0_1994.0,AUT,MF,28.0,1994.0,11,7,627,7.0,0,1,1,0,0,0,1,0,0.7,0.7,0.9,1.7,8,38,26,0.0,0.14,0.14,0.0,0.14,0.11,0.13,0.24,0.11,0.24,ENG-Premier League,2022.0,standard,AUT,MF,28.0,1994.0,7.0,0,11,3,27.3,1.58,0.43,0.0,0.0,18.2,1,0,0,0.7,0.7,0.07,-0.7,-0.7,ENG-Premier League,2022.0,shooting,AUT,MF,28.0,1994.0,7.0,237,307,77.2,3577,1123,129,157,82.2,80,97,82.5,15,22,68.2,1.0,0.9,1.3,0.1,10.0,30.0,7.0,1.0,38.0,ENG-Premier League,2022.0,passing,AUT,MF,28.0,1994.0,7.0,377,18,69,200,110,20,377,3,1,33.3,1,33.3,209,751,361,8,6,0,9,5,247,26,ENG-Premier League,2022.0,possession,AUT,MF,28.0,1994.0,7.0,12,8,3,8,1,2,11,18.2,9,6,2,4,8.0,20.0,11.0,0.0,ENG-Premier League,2022.0,defense,AUT,MF,28.0,1994.0,7.0,1,0,0,8,10,1,4,8,8,0,0,0,52,13,11,54.2,ENG-Premier League,2022.0,misc
BEL_DF_24.0_1998.0,BEL,DF,24.0,1998.0,31,31,2786,31.0,1,2,3,1,0,0,6,1,1.2,1.2,0.6,1.8,11,74,2,0.03,0.06,0.1,0.03,0.1,0.04,0.02,0.06,0.04,0.06,ENG-Premier League,2022.0,standard,BEL,DF,24.0,1998.0,31.0,1,13,3,23.1,0.42,0.1,0.08,0.33,11.8,0,0,0,1.2,1.2,0.09,-0.2,-0.2,ENG-Premier League,2022.0,shooting,BEL,DF,24.0,1998.0,31.0,1581,1846,85.6,29211,10369,593,654,90.7,859,939,91.5,116,218,53.2,2.0,0.6,0.6,1.4,9.0,70.0,5.0,0.0,74.0,ENG-Premier League,2022.0,passing,BEL,DF,24.0,1998.0,31.0,2177,357,1230,916,44,19,2177,12,9,75.0,3,25.0,1262,6476,3606,11,7,0,15,5,1436,2,ENG-Premier League,2022.0,possession,BEL,DF,24.0,1998.0,31.0,56,33,28,26,2,28,44,63.6,16,53,37,16,41.0,97.0,113.0,2.0,ENG-Premier League,2022.0,defense,BEL,DF,24.0,1998.0,31.0,6,1,1,23,17,0,0,41,33,0,0,2,184,58,41,58.6,ENG-Premier League,2022.0,misc
BEL_DF_26.0_1995.0,BEL,DF,26.0,1995.0,37,36,3254,36.2,2,3,5,2,0,0,3,0,2.2,2.2,2.6,4.8,39,106,149,0.06,0.08,0.14,0.06,0.14,0.06,0.07,0.13,0.06,0.13,ENG-Premier League,2022.0,standard,BEL,DF,26.0,1995.0,36.2,2,19,5,26.3,0.53,0.14,0.11,0.4,11.0,0,0,0,2.2,2.2,0.12,-0.2,-0.2,ENG-Premier League,2022.0,shooting,BEL,DF,26.0,1995.0,36.2,1470,1836,80.1,21125,8419,895,998,89.7,470,586,80.2,60,132,45.5,3.0,2.6,2.2,0.4,22.0,89.0,20.0,10.0,106.0,ENG-Premier League,2022.0,passing,BEL,DF,26.0,1995.0,36.2,2237,158,820,920,508,52,2237,31,12,38.7,14,45.2,989,4010,1994,39,23,5,32,17,1246,149,ENG-Premier League,2022.0,possession,BEL,DF,26.0,1995.0,36.2,87,44,53,27,7,41,84,48.8,43,50,13,37,43.0,130.0,110.0,0.0,ENG-Premier League,2022.0,defense,BEL,DF,26.0,1995.0,36.2,3,0,0,25,15,6,58,43,44,0,2,0,202,55,62,47.0,ENG-Premier League,2022.0,misc
"BEL_FW,MF_27.0_1994.0",BEL,"FW,MF",27.0,1994.0,16,16,1315,14.6,7,2,9,7,0,0,1,0,4.4,4.4,2.1,6.5,40,67,118,0.48,0.14,0.62,0.48,0.62,0.3,0.14,0.45,0.3,0.45,ENG-Premier League,2022.0,standard,BEL,"FW,MF",27.0,1994.0,14.6,7,38,17,44.7,2.6,1.16,0.18,0.41,15.0,0,0,0,4.4,4.4,0.12,2.6,2.6,ENG-Premier League,2022.0,shooting,BEL,"FW,MF",27.0,1994.0,14.6,379,529,71.6,6222,1920,199,236,84.3,124,178,69.7,40,63,63.5,2.0,2.1,2.1,-0.1,23.0,42.0,25.0,7.0,67.0,ENG-Premier League,2022.0,passing,BEL,"FW,MF",27.0,1994.0,14.6,697,3,62,278,368,90,697,40,14,35.0,19,47.5,429,2443,1192,40,27,24,38,26,531,118,ENG-Premier League,2022.0,possession,BEL,"FW,MF",27.0,1994.0,14.6,10,6,7,1,2,1,8,12.5,7,17,0,17,6.0,16.0,1.0,0.0,ENG-Premier League,2022.0,defense,BEL,"FW,MF",27.0,1994.0,14.6,1,0,0,10,13,4,35,6,6,1,0,0,65,6,11,35.3,ENG-Premier League,2022.0,misc
BEL_FW_27.0_1994.0,BEL,FW,27.0,1994.0,20,10,931,10.3,1,10,11,1,0,0,0,0,1.8,1.8,4.7,6.6,36,57,102,0.1,0.97,1.06,0.1,1.06,0.18,0.46,0.63,0.18,0.63,ENG-Premier League,2022.0,standard,BEL,FW,27.0,1994.0,10.3,1,17,5,29.4,1.64,0.48,0.06,0.2,17.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8,ENG-Premier League,2022.0,shooting,BEL,FW,27.0,1994.0,10.3,347,452,76.8,5770,1501,165,191,86.4,133,158,84.2,35,59,59.3,10.0,4.7,3.9,5.3,22.0,20.0,30.0,5.0,57.0,ENG-Premier League,2022.0,passing,BEL,FW,27.0,1994.0,10.3,567,9,64,179,331,43,567,26,15,57.7,6,23.1,374,2386,1107,36,16,10,18,23,417,102,ENG-Premier League,2022.0,possession,BEL,FW,27.0,1994.0,10.3,12,7,4,2,6,6,18,33.3,12,18,0,18,6.0,18.0,3.0,1.0,ENG-Premier League,2022.0,defense,BEL,FW,27.0,1994.0,10.3,0,0,0,9,17,4,55,6,7,0,0,0,46,1,4,20.0,ENG-Premier League,2022.0,misc
"BEL_MF,FW_28.0_1994.0",BEL,"MF,FW",28.0,1994.0,22,6,649,7.2,1,0,1,1,0,0,1,0,1.0,1.0,0.5,1.5,15,17,42,0.14,0.0,0.14,0.14,0.14,0.14,0.06,0.21,0.14,0.21,ENG-Premier League,2022.0,standard,BEL,"MF,FW",28.0,1994.0,7.2,1,5,2,40.0,0.69,0.28,0.2,0.5,13.6,0,0,0,1.0,1.0,0.2,0.0,0.0,ENG-Premier League,2022.0,shooting,BEL,"MF,FW",28.0,1994.0,7.2,200,270,74.1,2897,680,117,138,84.8,62,77,80.5,13,27,48.1,0.0,0.5,0.4,-0.5,3.0,10.0,5.0,1.0,17.0,ENG-Premier League,2022.0,passing,BEL,"MF,FW",28.0,1994.0,7.2,342,11,67,163,118,14,342,14,6,42.9,7,50.0,177,902,357,15,7,1,11,10,217,42,ENG-Premier League,2022.0,possession,BEL,"MF,FW",28.0,1994.0,7.2,12,9,5,6,1,6,11,54.5,5,12,2,10,5.0,17.0,6.0,0.0,ENG-Premier League,2022.0,defense,BEL,"MF,FW",28.0,1994.0,7.2,1,0,0,9,8,1,15,5,9,0,0,0,48,1,11,8.3,ENG-Premier League,2022.0,misc
BEL_MF_18.0_2004.0,BEL,MF,18.0,2004.0,29,26,2221,24.7,1,0,1,1,0,0,9,0,0.4,0.4,0.6,1.0,22,102,14,0.04,0.0,0.04,0.04,0.04,0.02,0.03,0.04,0.02,0.04,ENG-Premier League,2022.0,standard,BEL,MF,18.0,2004.0,24.7,1,12,3,25.0,0.49,0.12,0.08,0.33,27.0,0,0,0,0.4,0.4,0.03,0.6,0.6,ENG-Premier League,2022.0,shooting,BEL,MF,18.0,2004.0,24.7,859,997,86.2,14815,3986,386,425,90.8,389,426,91.3,68,93,73.1,0.0,0.6,0.6,-0.6,16.0,101.0,9.0,0.0,102.0,ENG-Premier League,2022.0,passing,BEL,MF,18.0,2004.0,24.7,1288,58,298,828,177,1,1288,50,28,56.0,13,26.0,804,4275,1903,22,21,0,24,31,794,14,ENG-Premier League,2022.0,possession,BEL,MF,18.0,2004.0,24.7,60,35,27,29,4,21,53,39.6,32,47,11,36,33.0,93.0,23.0,1.0,ENG-Premier League,2022.0,defense,BEL,MF,18.0,2004.0,24.7,9,0,0,28,48,0,3,33,35,1,0,0,187,7,10,41.2,ENG-Premier League,2022.0,misc
BEL_MF_20.0_2001.0,BEL,MF,20.0,2001.0,33,29,2488,27.6,1,2,3,1,0,0,9,0,3.0,3.0,2.6,5.6,27,79,49,0.04,0.07,0.11,0.04,0.11,0.11,0.09,0.2,0.11,0.2,ENG-Premier League,2022.0,standard,BEL,MF,20.0,2001.0,27.6,1,34,6,17.6,1.23,0.22,0.03,0.17,16.8,0,0,0,3.0,3.0,0.09,-2.0,-2.0,ENG-Premier League,2022.0,shooting,BEL,MF,20.0,2001.0,27.6,816,980,83.3,13145,3007,420,481,87.3,310,354,87.6,60,86,69.8,2.0,2.6,1.7,-0.6,22.0,77.0,11.0,0.0,79.0,ENG-Premier League,2022.0,passing,BEL,MF,20.0,2001.0,27.6,1310,58,287,745,295,52,1310,52,18,34.6,23,44.2,684,3563,1436,27,30,4,49,17,871,49,ENG-Premier League,2022.0,possession,BEL,MF,20.0,2001.0,27.6,72,43,24,42,6,30,42,71.4,12,25,6,19,37.0,109.0,39.0,0.0,ENG-Premier League,2022.0,defense,BEL,MF,20.0,2001.0,27.6,9,0,0,44,49,2,5,37,43,0,0,0,150,60,55,52.2,ENG-Premier League,2022.0,misc
BEL_MF_24.0_1998.0,BEL,MF,24.0,1998.0,27,20,1550,17.2,1,1,2,1,0,0,3,0,0.6,0.6,0.4,0.9,14,43,8,0.06,0.06,0.12,0.06,0.12,0.03,0.02,0.06,0.03,0.06,ENG-Premier League,2022.0,standard,BEL,MF,24.0,1998.0,17.2,1,9,3,33.3,0.52,0.17,0.11,0.33,20.7,0,0,0,0.6,0.6,0.06,0.4,0.4,ENG-Premier League,2022.0,shooting,BEL,MF,24.0,1998.0,17.2,411,514,80.0,6178,1807,223,256,87.1,153,183,83.6,22,42,52.4,1.0,0.4,0.5,0.6,3.0,35.0,3.0,0.0,43.0,ENG-Premier League,2022.0,passing,BEL,MF,24.0,1998.0,17.2,655,31,183,380,99,8,655,34,16,47.1,12,35.3,334,1742,808,14,6,2,11,9,383,8,ENG-Premier League,2022.0,possession,BEL,MF,24.0,1998.0,17.2,28,20,16,10,2,12,29,41.4,17,21,7,14,23.0,51.0,15.0,0.0,ENG-Premier League,2022.0,defense,BEL,MF,24.0,1998.0,17.2,3,0,0,22,23,0,6,23,20,0,0,0,88,11,9,55.0,ENG-Premier League,2022.0,misc
BEL_MF_25.0_1997.0,BEL,MF,25.0,1997.0,31,27,2344,26.0,3,2,5,2,1,2,4,0,2.5,0.9,4.7,5.6,35,181,56,0.12,0.08,0.19,0.08,0.15,0.1,0.18,0.28,0.04,0.21,ENG-Premier League,2022.0,standard,BEL,MF,25.0,1997.0,26.0,3,29,8,27.6,1.11,0.31,0.07,0.25,27.7,1,1,2,2.5,0.9,0.03,0.5,1.1,ENG-Premier League,2022.0,shooting,BEL,MF,25.0,1997.0,26.0,1303,1623,80.3,21370,7448,651,734,88.7,501,592,84.6,111,208,53.4,2.0,4.7,3.3,-2.7,30.0,169.0,28.0,7.0,181.0,ENG-Premier League,2022.0,passing,BEL,MF,25.0,1997.0,26.0,1877,62,436,1080,382,14,1875,35,26,74.3,5,14.3,952,4043,2088,35,25,1,33,15,1309,56,ENG-Premier League,2022.0,possession,BEL,MF,25.0,1997.0,26.0,66,39,27,30,9,23,62,37.1,39,35,8,27,28.0,94.0,24.0,1.0,ENG-Premier League,2022.0,defense,BEL,MF,25.0,1997.0,26.0,4,0,0,33,25,1,45,28,39,0,0,0,195,26,12,68.4,ENG-Premier League,2022.0,misc
BEL_MF_31.0_1991.0,BEL,MF,31.0,1991.0,32,28,2417,26.9,7,16,23,7,0,0,1,0,5.6,5.6,13.7,19.3,100,246,245,0.26,0.6,0.86,0.26,0.86,0.21,0.51,0.72,0.21,0.72,ENG-Premier League,2022.0,standard,BEL,MF,31.0,1991.0,26.9,7,65,21,32.3,2.42,0.78,0.11,0.33,23.0,7,0,0,5.6,5.6,0.09,1.4,1.4,ENG-Premier League,2022.0,shooting,BEL,MF,31.0,1991.0,26.9,1192,1626,73.3,22165,6516,538,633,85.0,477,629,75.8,160,275,58.2,16.0,13.7,14.1,2.3,96.0,124.0,96.0,21.0,246.0,ENG-Premier League,2022.0,passing,BEL,MF,31.0,1991.0,26.9,1860,13,100,743,1041,100,1860,61,32,52.5,19,31.1,1129,5721,3415,100,81,16,42,29,1445,245,ENG-Premier League,2022.0,possession,BEL,MF,31.0,1991.0,26.9,28,12,3,12,13,14,39,35.9,25,27,2,25,9.0,37.0,10.0,0.0,ENG-Premier League,2022.0,defense,BEL,MF,31.0,1991.0,26.9,1,0,0,20,29,5,226,9,12,2,0,0,97,13,13,50.0,ENG-Premier League,2022.0,misc
"BFA_FW,MF_26.0_1995.0",BFA,"FW,MF",26.0,1995.0,8,1,233,2.6,2,0,2,2,0,0,1,0,0.7,0.7,0.1,0.8,9,9,28,0.77,0.0,0.77,0.77,0.77,0.28,0.03,0.3,0.28,0.3,ENG-Premier League,2022.0,standard,BFA,"FW,MF",26.0,1995.0,2.6,2,9,3,33.3,3.48,1.16,0.22,0.67,16.4,0,0,0,0.7,0.7,0.08,1.3,1.3,ENG-Premier League,2022.0,shooting,BFA,"FW,MF",26.0,1995.0,2.6,59,75,78.7,868,258,36,40,90.0,18,21,85.7,3,5,60.0,0.0,0.1,0.1,-0.1,1.0,1.0,5.0,3.0,9.0,ENG-Premier League,2022.0,passing,BFA,"FW,MF",26.0,1995.0,2.6,114,0,8,41,66,13,114,4,1,25.0,3,75.0,81,462,246,9,3,5,8,7,89,28,ENG-Premier League,2022.0,possession,BFA,"FW,MF",26.0,1995.0,2.6,1,1,1,0,0,1,4,25.0,3,5,0,5,2.0,3.0,0.0,0.0,ENG-Premier League,2022.0,defense,BFA,"FW,MF",26.0,1995.0,2.6,1,0,0,2,8,3,5,2,1,0,0,0,8,2,4,33.3,ENG-Premier League,2022.0,misc
"BFA_MF,FW_20.0_2002.0",BFA,"MF,FW",20.0,2002.0,19,15,1241,13.8,1,3,4,1,0,0,1,0,3.6,3.6,2.5,6.1,39,23,87,0.07,0.22,0.29,0.07,0.29,0.26,0.18,0.44,0.26,0.44,ENG-Premier League,2022.0,standard,BFA,"MF,FW",20.0,2002.0,13.8,1,26,5,19.2,1.89,0.36,0.04,0.2,14.3,0,0,0,3.6,3.6,0.14,-2.6,-2.6,ENG-Premier League,2022.0,shooting,BFA,"MF,FW",20.0,2002.0,13.8,210,334,62.9,3297,1069,118,157,75.2,68,105,64.8,16,37,43.2,3.0,2.5,1.6,0.5,18.0,20.0,17.0,8.0,23.0,ENG-Premier League,2022.0,passing,BFA,"MF,FW",20.0,2002.0,13.8,566,42,136,210,234,64,566,74,31,41.9,37,50.0,301,2219,1083,39,23,17,39,14,336,87,ENG-Premier League,2022.0,possession,BFA,"MF,FW",20.0,2002.0,13.8,28,15,20,6,2,13,32,40.6,19,20,3,17,13.0,41.0,29.0,1.0,ENG-Premier League,2022.0,defense,BFA,"MF,FW",20.0,2002.0,13.8,1,0,0,6,15,8,30,13,15,0,0,0,64,30,37,44.8,ENG-Premier League,2022.0,misc
BRA_DF_23.0_1999.0,BRA,DF,23.0,1999.0,26,20,1735,19.3,2,1,3,2,0,0,2,1,1.7,1.7,0.6,2.3,47,80,103,0.1,0.05,0.16,0.1,0.16,0.09,0.03,0.12,0.09,0.12,ENG-Premier League,2022.0,standard,BRA,DF,23.0,1999.0,19.3,2,17,6,35.3,0.88,0.31,0.12,0.33,16.6,0,0,0,1.7,1.7,0.1,0.3,0.3,ENG-Premier League,2022.0,shooting,BRA,DF,23.0,1999.0,19.3,848,1060,80.0,13378,3797,437,482,90.7,330,392,84.2,53,93,57.0,1.0,0.6,1.0,0.4,9.0,58.0,17.0,3.0,80.0,ENG-Premier League,2022.0,passing,BRA,DF,23.0,1999.0,19.3,1323,101,481,505,346,46,1323,31,15,48.4,9,29.0,672,3662,2046,47,32,6,22,19,775,103,ENG-Premier League,2022.0,possession,BRA,DF,23.0,1999.0,19.3,54,33,38,12,4,27,40,67.5,13,17,3,14,18.0,72.0,75.0,0.0,ENG-Premier League,2022.0,defense,BRA,DF,23.0,1999.0,19.3,2,1,0,21,33,0,46,18,33,0,0,0,102,28,27,50.9,ENG-Premier League,2022.0,misc
BRA_DF_24.0_1997.0,BRA,DF,24.0,1997.0,38,38,3409,37.9,3,0,3,3,0,0,5,0,5.1,5.1,0.3,5.3,18,153,16,0.08,0.0,0.08,0.08,0.08,0.13,0.01,0.14,0.13,0.14,ENG-Premier League,2022.0,standard,BRA,DF,24.0,1997.0,37.9,3,32,9,28.1,0.84,0.24,0.09,0.33,11.9,0,0,0,5.1,5.1,0.16,-2.1,-2.1,ENG-Premier League,2022.0,shooting,BRA,DF,24.0,1997.0,37.9,2155,2411,89.4,38355,13522,870,922,94.4,1111,1180,94.2,150,246,61.0,0.0,0.3,0.6,-0.3,5.0,171.0,3.0,0.0,153.0,ENG-Premier League,2022.0,passing,BRA,DF,24.0,1997.0,37.9,2776,307,1153,1419,215,53,2776,3,2,66.7,0,0.0,1745,8755,5467,18,43,3,19,4,1933,16,ENG-Premier League,2022.0,possession,BRA,DF,24.0,1997.0,37.9,48,30,29,15,4,18,27,66.7,9,49,26,23,32.0,80.0,125.0,3.0,ENG-Premier League,2022.0,defense,BRA,DF,24.0,1997.0,37.9,5,0,0,25,40,1,5,32,30,0,2,0,191,100,76,56.8,ENG-Premier League,2022.0,misc
