composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
ENG_DF_27-185_1997.0,ENG,DF,27-185,1997.0,12,8,766,8.5,0,1,1,0,0,0,2,0,0.4,0.4,0.7,1.1,5,34,19,0.0,0.12,0.12,0.0,0.12,0.04,0.08,0.13,0.04,0.13,ENG-Premier League,2024.0,standard,ENG,DF,27-185,1997.0,8.5,0,6,1,16.7,0.7,0.12,0.0,0.0,19.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,ENG-Premier League,2024.0,shooting,ENG,DF,27-185,1997.0,8.5,335,402,83.3,5565,1905,168,185,90.8,143,166,86.1,17,35,48.6,1.0,0.7,0.5,0.3,4.0,32.0,7.0,1.0,34.0,ENG-Premier League,2024.0,passing,ENG,DF,27-185,1997.0,8.5,478,42,153,215,112,13,478,2,0,0.0,1,50.0,217,788,396,5,8,1,7,3,281,19,ENG-Premier League,2024.0,possession,ENG,DF,27-185,1997.0,8.5,11,7,9,1,1,9,22,40.9,13,7,6,1,12.0,23.0,28.0,0.0,ENG-Premier League,2024.0,defense,ENG,DF,27-185,1997.0,8.5,2,0,0,8,3,1,8,12,7,0,0,0,22,11,3,78.6,ENG-Premier League,2024.0,misc
ENG_DF_27-199_1997.0,ENG,DF,27-199,1997.0,18,12,1182,13.1,1,1,2,1,0,0,3,0,0.9,0.9,0.2,1.1,5,34,1,0.08,0.08,0.15,0.08,0.15,0.07,0.02,0.09,0.07,0.09,ENG-Premier League,2024.0,standard,ENG,DF,27-199,1997.0,13.1,1,12,2,16.7,0.91,0.15,0.08,0.5,12.5,0,0,0,0.9,0.9,0.08,0.1,0.1,ENG-Premier League,2024.0,shooting,ENG,DF,27-199,1997.0,13.1,931,1020,91.3,16998,6165,359,375,95.7,514,542,94.8,56,92,60.9,1.0,0.2,0.2,0.8,1.0,49.0,1.0,0.0,34.0,ENG-Premier League,2024.0,passing,ENG,DF,27-199,1997.0,13.1,1132,156,543,568,22,13,1132,3,2,66.7,0,0.0,675,2716,1530,5,1,0,3,0,865,1,ENG-Premier League,2024.0,possession,ENG,DF,27-199,1997.0,13.1,14,10,10,4,0,8,12,66.7,4,9,7,2,10.0,24.0,58.0,0.0,ENG-Premier League,2024.0,defense,ENG,DF,27-199,1997.0,13.1,3,0,0,8,6,1,0,10,10,0,0,0,33,35,24,59.3,ENG-Premier League,2024.0,misc
ENG_DF_27-363_1997.0,ENG,DF,27-363,1997.0,29,29,2558,28.4,0,2,2,0,0,0,5,0,0.6,0.6,2.6,3.2,108,125,124,0.0,0.07,0.07,0.0,0.07,0.02,0.09,0.11,0.02,0.11,ENG-Premier League,2024.0,standard,ENG,DF,27-363,1997.0,28.4,0,17,5,29.4,0.6,0.18,0.0,0.0,19.1,0,0,0,0.6,0.6,0.03,-0.6,-0.6,ENG-Premier League,2024.0,shooting,ENG,DF,27-363,1997.0,28.4,1349,1527,88.3,20366,5897,742,791,93.8,531,588,90.3,49,81,60.5,2.0,2.6,2.2,-0.6,21.0,105.0,26.0,3.0,125.0,ENG-Premier League,2024.0,passing,ENG,DF,27-363,1997.0,28.4,1810,133,550,791,483,53,1810,79,31,39.2,35,44.3,1117,7152,3964,108,65,22,26,34,1277,124,ENG-Premier League,2024.0,possession,ENG,DF,27-363,1997.0,28.4,42,27,22,14,6,16,33,48.5,17,25,14,11,16.0,58.0,75.0,1.0,ENG-Premier League,2024.0,defense,ENG,DF,27-363,1997.0,28.4,5,0,0,26,46,2,48,16,27,0,0,0,119,10,20,33.3,ENG-Premier League,2024.0,misc
ENG_DF_28-111_1996.0,ENG,DF,28-111,1996.0,5,0,111,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,3,7,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,ENG-Premier League,2024.0,standard,ENG,DF,28-111,1996.0,1.2,0,2,1,50.0,1.62,0.81,0.0,0.0,27.6,1,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2024.0,shooting,ENG,DF,28-111,1996.0,1.2,35,55,63.6,485,126,22,26,84.6,12,20,60.0,1,9,11.1,0.0,0.2,0.3,-0.2,2.0,4.0,2.0,0.0,3.0,ENG-Premier League,2024.0,passing,ENG,DF,28-111,1996.0,1.2,83,6,30,33,21,1,83,3,0,0.0,2,66.7,34,146,99,1,0,0,2,2,34,7,ENG-Premier League,2024.0,possession,ENG,DF,28-111,1996.0,1.2,4,4,2,2,0,0,2,0.0,2,3,1,2,1.0,5.0,11.0,0.0,ENG-Premier League,2024.0,defense,ENG,DF,28-111,1996.0,1.2,1,0,0,2,2,0,3,1,4,0,0,0,8,2,1,66.7,ENG-Premier League,2024.0,misc
ENG_DF_30-097_1995.0,ENG,DF,30-097,1995.0,11,8,617,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,7,40,2,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.08,ENG-Premier League,2024.0,standard,ENG,DF,30-097,1995.0,6.9,0,1,1,100.0,0.15,0.15,0.0,0.0,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2024.0,shooting,ENG,DF,30-097,1995.0,6.9,429,501,85.6,7934,3140,169,177,95.5,213,232,91.8,40,79,50.6,0.0,0.5,0.2,-0.5,3.0,32.0,2.0,0.0,40.0,ENG-Premier League,2024.0,passing,ENG,DF,30-097,1995.0,6.9,569,84,279,271,22,8,569,3,1,33.3,2,66.7,326,1927,1142,7,2,0,3,1,384,2,ENG-Premier League,2024.0,possession,ENG,DF,30-097,1995.0,6.9,8,5,4,3,1,5,11,45.5,6,12,9,3,14.0,22.0,28.0,1.0,ENG-Premier League,2024.0,defense,ENG,DF,30-097,1995.0,6.9,0,0,0,5,2,1,1,14,5,0,1,0,20,17,4,81.0,ENG-Premier League,2024.0,misc
ENG_DF_32-029_1993.0,ENG,DF,32-029,1993.0,11,9,871,9.7,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,5,35,0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.09,0.08,0.09,ENG-Premier League,2024.0,standard,ENG,DF,32-029,1993.0,9.7,0,6,1,16.7,0.62,0.1,0.0,0.0,8.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7,ENG-Premier League,2024.0,shooting,ENG,DF,32-029,1993.0,9.7,501,570,87.9,8948,2863,199,217,91.7,267,284,94.0,30,56,53.6,0.0,0.2,0.2,-0.2,2.0,40.0,5.0,0.0,35.0,ENG-Premier League,2024.0,passing,ENG,DF,32-029,1993.0,9.7,664,120,341,288,39,13,664,2,2,100.0,0,0.0,407,2191,1096,5,12,0,3,1,453,0,ENG-Premier League,2024.0,possession,ENG,DF,32-029,1993.0,9.7,6,5,5,1,0,2,2,100.0,0,13,11,2,5.0,11.0,48.0,1.0,ENG-Premier League,2024.0,defense,ENG,DF,32-029,1993.0,9.7,1,0,0,3,8,0,1,5,5,0,0,0,25,21,18,53.8,ENG-Premier League,2024.0,misc
ENG_DF_32-037_1993.0,ENG,DF,32-037,1993.0,22,16,1418,15.8,1,0,1,1,0,0,7,0,1.4,1.4,0.3,1.6,6,42,5,0.06,0.0,0.06,0.06,0.06,0.09,0.02,0.1,0.09,0.1,ENG-Premier League,2024.0,standard,ENG,DF,32-037,1993.0,15.8,1,11,4,36.4,0.7,0.25,0.09,0.25,8.1,0,0,0,1.4,1.4,0.13,-0.4,-0.4,ENG-Premier League,2024.0,shooting,ENG,DF,32-037,1993.0,15.8,788,913,86.3,14677,4900,295,322,91.6,420,461,91.1,63,109,57.8,0.0,0.3,0.2,-0.3,6.0,39.0,3.0,0.0,42.0,ENG-Premier League,2024.0,passing,ENG,DF,32-037,1993.0,15.8,1085,133,541,497,60,35,1085,5,2,40.0,3,60.0,640,3970,1629,6,6,3,6,2,702,5,ENG-Premier League,2024.0,possession,ENG,DF,32-037,1993.0,15.8,26,13,20,5,1,13,17,76.5,4,14,12,2,36.0,62.0,70.0,1.0,ENG-Premier League,2024.0,defense,ENG,DF,32-037,1993.0,15.8,7,0,0,16,6,1,2,36,13,0,0,0,53,51,21,70.8,ENG-Premier League,2024.0,misc
ENG_DF_32-090_1993.0,ENG,DF,32-090,1993.0,10,9,813,9.0,2,0,2,2,0,0,4,0,0.4,0.4,0.1,0.5,1,12,3,0.22,0.0,0.22,0.22,0.22,0.05,0.01,0.06,0.05,0.06,ENG-Premier League,2024.0,standard,ENG,DF,32-090,1993.0,9.0,2,8,3,37.5,0.89,0.33,0.25,0.67,14.8,0,0,0,0.4,0.4,0.05,1.6,1.6,ENG-Premier League,2024.0,shooting,ENG,DF,32-090,1993.0,9.0,253,309,81.9,5832,1866,74,83,89.2,119,132,90.2,58,77,75.3,0.0,0.1,0.0,-0.1,2.0,17.0,0.0,0.0,12.0,ENG-Premier League,2024.0,passing,ENG,DF,32-090,1993.0,9.0,409,78,226,167,18,14,409,1,0,0.0,1,100.0,187,736,234,1,1,0,0,2,236,3,ENG-Premier League,2024.0,possession,ENG,DF,32-090,1993.0,9.0,10,7,7,2,1,7,10,70.0,3,9,6,3,10.0,20.0,50.0,0.0,ENG-Premier League,2024.0,defense,ENG,DF,32-090,1993.0,9.0,4,0,0,9,0,0,1,10,7,0,0,0,23,19,14,57.6,ENG-Premier League,2024.0,misc
ENG_DF_32-143_1992.0,ENG,DF,32-143,1992.0,31,31,2781,30.9,1,1,2,1,0,0,6,0,1.1,1.1,2.2,3.3,9,70,3,0.03,0.03,0.06,0.03,0.06,0.04,0.07,0.11,0.04,0.11,ENG-Premier League,2024.0,standard,ENG,DF,32-143,1992.0,30.9,1,14,4,28.6,0.45,0.13,0.07,0.25,8.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1,ENG-Premier League,2024.0,shooting,ENG,DF,32-143,1992.0,30.9,984,1214,81.1,20853,7802,317,374,84.8,494,537,92.0,163,259,62.9,1.0,2.2,2.0,-1.2,14.0,78.0,11.0,0.0,70.0,ENG-Premier League,2024.0,passing,ENG,DF,32-143,1992.0,30.9,1612,346,928,594,99,50,1612,7,5,71.4,2,28.6,688,3350,1772,9,10,0,12,7,875,3,ENG-Premier League,2024.0,possession,ENG,DF,32-143,1992.0,30.9,61,38,38,20,3,23,38,60.5,15,56,41,15,39.0,100.0,202.0,4.0,ENG-Premier League,2024.0,defense,ENG,DF,32-143,1992.0,30.9,6,0,0,34,26,2,1,39,38,0,1,0,93,96,32,75.0,ENG-Premier League,2024.0,misc
ENG_DF_32-337_1992.0,ENG,DF,32-337,1992.0,29,29,2610,29.0,0,0,0,0,0,0,8,0,1.1,1.1,0.5,1.6,6,45,6,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,ENG-Premier League,2024.0,standard,ENG,DF,32-337,1992.0,29.0,0,15,4,26.7,0.52,0.14,0.0,0.0,10.4,0,0,0,1.1,1.1,0.07,-1.1,-1.1,ENG-Premier League,2024.0,shooting,ENG,DF,32-337,1992.0,29.0,1361,1521,89.5,24481,8671,497,543,91.5,776,817,95.0,79,128,61.7,0.0,0.5,0.8,-0.5,5.0,24.0,6.0,0.0,45.0,ENG-Premier League,2024.0,passing,ENG,DF,32-337,1992.0,29.0,1819,312,1060,682,80,37,1819,3,3,100.0,0,0.0,1042,4715,2039,6,3,1,19,3,1216,6,ENG-Premier League,2024.0,possession,ENG,DF,32-337,1992.0,29.0,31,17,19,11,1,16,31,51.6,15,30,22,8,19.0,50.0,152.0,3.0,ENG-Premier League,2024.0,defense,ENG,DF,32-337,1992.0,29.0,8,0,0,25,11,4,2,19,17,0,0,1,80,106,59,64.2,ENG-Premier League,2024.0,misc
ENG_DF_33-141_1991.0,ENG,DF,33-141,1991.0,21,19,1723,19.1,0,0,0,0,0,0,4,0,0.7,0.7,0.5,1.2,20,127,3,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,ENG-Premier League,2024.0,standard,ENG,DF,33-141,1991.0,19.1,0,10,2,20.0,0.52,0.1,0.0,0.0,13.4,1,0,0,0.7,0.7,0.07,-0.7,-0.7,ENG-Premier League,2024.0,shooting,ENG,DF,33-141,1991.0,19.1,1514,1668,90.8,28354,9124,560,579,96.7,813,855,95.1,129,207,62.3,0.0,0.5,0.7,-0.5,6.0,142.0,4.0,0.0,127.0,ENG-Premier League,2024.0,passing,ENG,DF,33-141,1991.0,19.1,1801,221,868,851,92,16,1801,1,0,0.0,1,100.0,1117,5326,2906,20,16,0,5,3,1317,3,ENG-Premier League,2024.0,possession,ENG,DF,33-141,1991.0,19.1,16,9,8,6,2,10,15,66.7,5,20,14,6,11.0,27.0,60.0,0.0,ENG-Premier League,2024.0,defense,ENG,DF,33-141,1991.0,19.1,4,0,0,6,8,2,4,11,9,0,0,1,92,41,25,62.1,ENG-Premier League,2024.0,misc
ENG_DF_34-318_1990.0,ENG,DF,34-318,1990.0,15,9,970,10.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,12,64,11,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,ENG-Premier League,2024.0,standard,ENG,DF,34-318,1990.0,10.8,0,5,2,40.0,0.46,0.19,0.0,0.0,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2024.0,shooting,ENG,DF,34-318,1990.0,10.8,724,826,87.7,11928,3918,367,388,94.6,305,334,91.3,42,82,51.2,0.0,0.4,1.3,-0.4,7.0,63.0,7.0,4.0,64.0,ENG-Premier League,2024.0,passing,ENG,DF,34-318,1990.0,10.8,892,26,197,473,228,5,892,6,3,50.0,2,33.3,499,2284,1106,12,13,0,9,2,630,11,ENG-Premier League,2024.0,possession,ENG,DF,34-318,1990.0,10.8,17,10,7,7,3,14,26,53.8,12,13,4,9,3.0,20.0,13.0,1.0,ENG-Premier League,2024.0,defense,ENG,DF,34-318,1990.0,10.8,3,0,0,6,5,1,14,3,10,0,0,0,46,9,7,56.3,ENG-Premier League,2024.0,misc
ENG_DF_34-340_1990.0,ENG,DF,34-340,1990.0,15,10,971,10.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,6,20,5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ENG-Premier League,2024.0,standard,ENG,DF,34-340,1990.0,10.8,0,5,1,20.0,0.46,0.09,0.0,0.0,8.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,ENG-Premier League,2024.0,shooting,ENG,DF,34-340,1990.0,10.8,484,559,86.6,9745,3180,149,161,92.5,267,287,93.0,57,95,60.0,0.0,0.0,0.1,0.0,2.0,22.0,1.0,0.0,20.0,ENG-Premier League,2024.0,passing,ENG,DF,34-340,1990.0,10.8,671,130,396,249,28,14,671,5,1,20.0,2,40.0,390,1819,938,6,1,0,2,0,443,5,ENG-Premier League,2024.0,possession,ENG,DF,34-340,1990.0,10.8,15,3,8,6,1,12,15,80.0,3,16,11,5,9.0,24.0,52.0,1.0,ENG-Premier League,2024.0,defense,ENG,DF,34-340,1990.0,10.8,2,0,0,6,5,2,0,9,3,0,0,2,35,21,11,65.6,ENG-Premier League,2024.0,misc
"ENG_FW,DF_23-062_2002.0",ENG,"FW,DF",23-062,2002.0,9,5,469,5.2,2,0,2,2,0,0,1,0,2.0,2.0,0.2,2.2,13,10,36,0.38,0.0,0.38,0.38,0.38,0.38,0.05,0.42,0.38,0.42,ENG-Premier League,2024.0,standard,ENG,"FW,DF",23-062,2002.0,5.2,2,12,5,41.7,2.3,0.96,0.17,0.4,16.4,0,0,0,2.0,2.0,0.17,0.0,0.0,ENG-Premier League,2024.0,shooting,ENG,"FW,DF",23-062,2002.0,5.2,95,131,72.5,1536,414,54,64,84.4,30,41,73.2,6,12,50.0,0.0,0.2,0.2,-0.2,5.0,7.0,4.0,3.0,10.0,ENG-Premier League,2024.0,passing,ENG,"FW,DF",23-062,2002.0,5.2,218,10,53,66,101,18,218,18,5,27.8,11,61.1,127,862,305,13,3,5,11,10,133,36,ENG-Premier League,2024.0,possession,ENG,"FW,DF",23-062,2002.0,5.2,14,7,6,6,2,8,15,53.3,7,10,1,9,10.0,24.0,9.0,1.0,ENG-Premier League,2024.0,defense,ENG,"FW,DF",23-062,2002.0,5.2,1,0,0,8,10,1,13,10,7,0,0,0,23,5,3,62.5,ENG-Premier League,2024.0,misc
"ENG_FW,DF_24-328_2000.0",ENG,"FW,DF",24-328,2000.0,9,2,191,2.1,3,1,4,3,0,0,0,0,0.8,0.8,0.6,1.4,6,2,16,1.41,0.47,1.88,1.41,1.88,0.4,0.26,0.66,0.4,0.66,ENG-Premier League,2024.0,standard,ENG,"FW,DF",24-328,2000.0,2.1,3,7,5,71.4,3.3,2.36,0.43,0.6,12.1,0,0,0,0.8,0.8,0.12,2.2,2.2,ENG-Premier League,2024.0,shooting,ENG,"FW,DF",24-328,2000.0,2.1,40,53,75.5,531,139,28,34,82.4,9,12,75.0,1,1,100.0,1.0,0.6,0.5,0.4,4.0,1.0,1.0,0.0,2.0,ENG-Premier League,2024.0,passing,ENG,"FW,DF",24-328,2000.0,2.1,90,2,21,31,39,16,90,8,3,37.5,5,62.5,44,320,191,6,3,6,4,6,51,16,ENG-Premier League,2024.0,possession,ENG,"FW,DF",24-328,2000.0,2.1,6,1,3,2,1,2,5,40.0,3,3,0,3,2.0,8.0,3.0,0.0,ENG-Premier League,2024.0,defense,ENG,"FW,DF",24-328,2000.0,2.1,0,0,0,7,1,0,3,2,1,0,0,0,9,3,3,50.0,ENG-Premier League,2024.0,misc
"ENG_FW,MF_18-021_2007.0",ENG,"FW,MF",18-021,2007.0,21,9,716,8.0,3,2,5,3,0,0,1,0,0.9,0.9,1.0,1.9,40,27,90,0.38,0.25,0.63,0.38,0.63,0.12,0.13,0.24,0.12,0.24,ENG-Premier League,2024.0,standard,ENG,"FW,MF",18-021,2007.0,8.0,3,19,7,36.8,2.39,0.88,0.16,0.43,18.8,1,0,0,0.9,0.9,0.05,2.1,2.1,ENG-Premier League,2024.0,shooting,ENG,"FW,MF",18-021,2007.0,8.0,255,319,79.9,3694,1026,161,174,92.5,68,90,75.6,15,29,51.7,2.0,1.0,1.5,1.0,11.0,15.0,11.0,5.0,27.0,ENG-Premier League,2024.0,passing,ENG,"FW,MF",18-021,2007.0,8.0,420,3,43,143,239,32,420,51,28,54.9,17,33.3,284,2281,1103,40,19,14,17,16,305,90,ENG-Premier League,2024.0,possession,ENG,"FW,MF",18-021,2007.0,8.0,10,7,4,3,3,6,16,37.5,10,8,2,6,1.0,11.0,4.0,1.0,ENG-Premier League,2024.0,defense,ENG,"FW,MF",18-021,2007.0,8.0,1,0,0,6,5,5,45,1,7,0,0,0,32,3,7,30.0,ENG-Premier League,2024.0,misc
"ENG_FW,MF_19-030_2006.0",ENG,"FW,MF",19-030,2006.0,27,18,1622,18.0,2,0,2,2,0,0,6,0,2.4,2.4,1.5,3.9,63,59,85,0.11,0.0,0.11,0.11,0.11,0.13,0.08,0.22,0.13,0.22,ENG-Premier League,2024.0,standard,ENG,"FW,MF",19-030,2006.0,18.0,2,27,9,33.3,1.5,0.5,0.07,0.22,19.7,0,0,0,2.4,2.4,0.09,-0.4,-0.4,ENG-Premier League,2024.0,shooting,ENG,"FW,MF",19-030,2006.0,18.0,435,539,80.7,6507,1387,242,269,90.0,163,192,84.9,17,40,42.5,0.0,1.5,1.4,-1.5,19.0,23.0,20.0,1.0,59.0,ENG-Premier League,2024.0,passing,ENG,"FW,MF",19-030,2006.0,18.0,761,19,98,353,329,39,761,99,42,42.4,36,36.4,488,3942,1970,63,45,26,39,49,568,85,ENG-Premier League,2024.0,possession,ENG,"FW,MF",19-030,2006.0,18.0,34,20,13,18,3,16,26,61.5,10,17,5,12,7.0,41.0,9.0,1.0,ENG-Premier League,2024.0,defense,ENG,"FW,MF",19-030,2006.0,18.0,6,0,0,27,45,1,25,7,20,2,0,0,70,9,20,31.0,ENG-Premier League,2024.0,misc
"ENG_FW,MF_22-259_2002.0",ENG,"FW,MF",22-259,2002.0,30,30,2513,27.9,8,6,14,8,0,0,8,0,5.8,5.8,6.1,11.9,95,101,149,0.29,0.21,0.5,0.29,0.5,0.21,0.22,0.43,0.21,0.43,ENG-Premier League,2024.0,standard,ENG,"FW,MF",22-259,2002.0,27.9,8,48,16,33.3,1.72,0.57,0.17,0.5,15.9,0,0,0,5.8,5.8,0.12,2.2,2.2,ENG-Premier League,2024.0,shooting,ENG,"FW,MF",22-259,2002.0,27.9,545,746,73.1,7833,2724,311,387,80.4,160,210,76.2,38,49,77.6,6.0,6.1,3.8,-0.1,41.0,62.0,45.0,2.0,101.0,ENG-Premier League,2024.0,passing,ENG,"FW,MF",22-259,2002.0,27.9,1119,32,166,491,485,120,1119,136,55,40.4,63,46.3,651,4652,2675,95,59,29,88,60,780,149,ENG-Premier League,2024.0,possession,ENG,"FW,MF",22-259,2002.0,27.9,32,16,11,12,9,16,36,44.4,20,22,5,17,5.0,37.0,18.0,2.0,ENG-Premier League,2024.0,defense,ENG,"FW,MF",22-259,2002.0,27.9,8,0,0,43,43,2,17,5,16,1,0,0,93,10,40,20.0,ENG-Premier League,2024.0,misc
"ENG_FW,MF_23-218_2001.0",ENG,"FW,MF",23-218,2001.0,18,16,1338,14.9,6,10,16,5,1,1,3,0,5.1,4.3,6.0,10.3,74,54,204,0.4,0.67,1.08,0.34,1.01,0.34,0.4,0.75,0.29,0.69,ENG-Premier League,2024.0,standard,ENG,"FW,MF",23-218,2001.0,14.9,6,48,18,37.5,3.23,1.21,0.1,0.28,16.0,1,1,1,5.1,4.3,0.09,0.9,0.7,ENG-Premier League,2024.0,shooting,ENG,"FW,MF",23-218,2001.0,14.9,420,565,74.3,6582,1985,245,274,89.4,121,167,72.5,40,81,49.4,10.0,6.0,6.0,4.0,43.0,11.0,29.0,10.0,54.0,ENG-Premier League,2024.0,passing,ENG,"FW,MF",23-218,2001.0,14.9,761,6,43,170,555,121,760,77,34,44.2,31,40.3,480,3309,1911,74,22,38,26,35,545,204,ENG-Premier League,2024.0,possession,ENG,"FW,MF",23-218,2001.0,14.9,23,13,6,10,7,10,20,50.0,10,16,0,16,2.0,25.0,7.0,0.0,ENG-Premier League,2024.0,defense,ENG,"FW,MF",23-218,2001.0,14.9,3,0,0,13,34,4,104,2,13,1,0,0,57,8,17,32.0,ENG-Premier League,2024.0,misc
"ENG_FW,MF_23-318_2001.0",ENG,"FW,MF",23-318,2001.0,23,16,1341,14.9,1,3,4,1,0,0,1,0,1.3,1.3,2.0,3.3,52,60,92,0.07,0.2,0.27,0.07,0.27,0.09,0.13,0.22,0.09,0.22,ENG-Premier League,2024.0,standard,ENG,"FW,MF",23-318,2001.0,14.9,1,15,4,26.7,1.01,0.27,0.07,0.25,16.0,0,0,0,1.3,1.3,0.09,-0.3,-0.3,ENG-Premier League,2024.0,shooting,ENG,"FW,MF",23-318,2001.0,14.9,420,493,85.2,5505,1312,292,317,92.1,101,122,82.8,12,17,70.6,3.0,2.0,2.0,1.0,16.0,27.0,19.0,1.0,60.0,ENG-Premier League,2024.0,passing,ENG,"FW,MF",23-318,2001.0,14.9,638,12,121,233,294,57,638,36,20,55.6,9,25.0,417,2790,1424,52,26,17,36,19,487,92,ENG-Premier League,2024.0,possession,ENG,"FW,MF",23-318,2001.0,14.9,24,13,12,9,3,8,16,50.0,8,19,3,16,7.0,31.0,7.0,1.0,ENG-Premier League,2024.0,defense,ENG,"FW,MF",23-318,2001.0,14.9,1,0,0,11,22,5,9,7,13,0,0,0,62,6,10,37.5,ENG-Premier League,2024.0,misc
"ENG_FW,MF_24-139_2000.0",ENG,"FW,MF",24-139,2000.0,25,8,890,9.9,0,4,4,0,0,0,2,0,0.9,0.9,1.9,2.8,25,28,47,0.0,0.4,0.4,0.0,0.4,0.1,0.19,0.28,0.1,0.28,ENG-Premier League,2024.0,standard,ENG,"FW,MF",24-139,2000.0,9.9,0,13,2,15.4,1.31,0.2,0.0,0.0,18.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9,ENG-Premier League,2024.0,shooting,ENG,"FW,MF",24-139,2000.0,9.9,237,309,76.7,3880,944,121,139,87.1,101,115,87.8,12,26,46.2,4.0,1.9,0.9,2.1,20.0,21.0,5.0,0.0,28.0,ENG-Premier League,2024.0,passing,ENG,"FW,MF",24-139,2000.0,9.9,421,11,92,172,168,28,421,34,20,58.8,10,29.4,245,1715,849,25,14,9,19,14,265,47,ENG-Premier League,2024.0,possession,ENG,"FW,MF",24-139,2000.0,9.9,27,16,10,9,8,15,30,50.0,15,5,0,5,5.0,32.0,16.0,1.0,ENG-Premier League,2024.0,defense,ENG,"FW,MF",24-139,2000.0,9.9,2,0,0,14,18,3,13,5,16,0,0,0,57,5,13,27.8,ENG-Premier League,2024.0,misc
