composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
"FRA_FW,MF_25.0_1997.0",FRA,"FW,MF",25.0,1997.0,11,2,443,4.9,3,0,3,3,0,0,0,0,2.3,2.3,0.2,2.5,10,19,35,0.61,0.0,0.61,0.61,0.61,0.47,0.05,0.52,0.47,0.52,ENG-Premier League,2023.0,standard,FRA,"FW,MF",25.0,1997.0,4.9,3,16,7,43.8,3.25,1.42,0.19,0.43,11.4,0,0,0,2.3,2.3,0.14,0.7,0.7,ENG-Premier League,2023.0,shooting,FRA,"FW,MF",25.0,1997.0,4.9,159,183,86.9,2048,567,101,109,92.7,39,43,90.7,4,10,40.0,0.0,0.2,0.5,-0.2,3.0,14.0,7.0,0.0,19.0,ENG-Premier League,2023.0,passing,FRA,"FW,MF",25.0,1997.0,4.9,244,5,25,95,128,27,244,8,2,25.0,5,62.5,144,606,298,10,6,2,17,8,202,35,ENG-Premier League,2023.0,possession,FRA,"FW,MF",25.0,1997.0,4.9,5,4,0,4,1,1,2,50.0,1,4,1,3,2.0,7.0,4.0,0.0,ENG-Premier League,2023.0,defense,FRA,"FW,MF",25.0,1997.0,4.9,0,0,0,8,7,3,4,2,4,0,0,0,12,10,6,62.5,ENG-Premier League,2023.0,misc
"FRA_FW,MF_25.0_1998.0",FRA,"FW,MF",25.0,1998.0,30,17,1555,17.3,7,0,7,7,0,0,4,0,6.2,6.2,1.2,7.4,33,36,100,0.41,0.0,0.41,0.41,0.41,0.36,0.07,0.43,0.36,0.43,ENG-Premier League,2023.0,standard,FRA,"FW,MF",25.0,1998.0,17.3,7,51,19,37.3,2.95,1.1,0.14,0.37,13.7,3,0,0,6.2,6.2,0.12,0.8,0.8,ENG-Premier League,2023.0,shooting,FRA,"FW,MF",25.0,1998.0,17.3,249,350,71.1,3106,704,164,207,79.2,61,80,76.3,7,11,63.6,0.0,1.2,1.1,-1.2,18.0,12.0,15.0,1.0,36.0,ENG-Premier League,2023.0,passing,FRA,"FW,MF",25.0,1998.0,17.3,597,18,59,222,326,98,597,50,19,38.0,24,48.0,341,1762,877,33,18,25,55,26,415,100,ENG-Premier League,2023.0,possession,FRA,"FW,MF",25.0,1998.0,17.3,24,12,8,8,8,4,19,21.1,15,17,1,16,6.0,30.0,19.0,0.0,ENG-Premier League,2023.0,defense,FRA,"FW,MF",25.0,1998.0,17.3,4,0,0,31,22,9,10,6,12,0,0,0,38,30,54,35.7,ENG-Premier League,2023.0,misc
FRA_FW_26.0_1996.0,FRA,FW,26.0,1996.0,29,13,1321,14.7,6,3,9,6,0,0,8,0,5.7,5.7,2.3,8.1,21,37,91,0.41,0.2,0.61,0.41,0.61,0.39,0.16,0.55,0.39,0.55,ENG-Premier League,2023.0,standard,FRA,FW,26.0,1996.0,14.7,6,37,14,37.8,2.52,0.95,0.16,0.43,15.3,1,0,0,5.7,5.7,0.16,0.3,0.3,ENG-Premier League,2023.0,shooting,FRA,FW,26.0,1996.0,14.7,282,392,71.9,4002,913,172,208,82.7,66,97,68.0,23,32,71.9,3.0,2.3,2.2,0.7,15.0,17.0,17.0,2.0,37.0,ENG-Premier League,2023.0,passing,FRA,FW,26.0,1996.0,14.7,532,6,59,221,262,71,532,33,9,27.3,20,60.6,295,1421,571,21,23,12,28,24,379,91,ENG-Premier League,2023.0,possession,FRA,FW,26.0,1996.0,14.7,10,7,4,5,1,3,13,23.1,10,11,0,11,2.0,12.0,3.0,0.0,ENG-Premier League,2023.0,defense,FRA,FW,26.0,1996.0,14.7,8,0,0,19,26,4,8,2,7,0,0,0,60,14,41,25.5,ENG-Premier League,2023.0,misc
FRA_FW_26.0_1997.0,FRA,FW,26.0,1997.0,35,25,2282,25.4,16,5,21,14,2,2,3,0,10.9,9.4,3.1,12.5,29,25,135,0.63,0.2,0.83,0.55,0.75,0.43,0.12,0.56,0.37,0.49,ENG-Premier League,2023.0,standard,FRA,FW,26.0,1997.0,25.4,16,44,25,56.8,1.74,0.99,0.32,0.56,12.7,0,2,2,10.9,9.4,0.21,5.1,4.6,ENG-Premier League,2023.0,shooting,FRA,FW,26.0,1997.0,25.4,309,433,71.4,4043,785,195,245,79.6,75,112,67.0,13,14,92.9,5.0,3.1,1.3,1.9,32.0,11.0,14.0,4.0,25.0,ENG-Premier League,2023.0,passing,FRA,FW,26.0,1997.0,25.4,725,19,66,303,373,102,723,65,25,38.5,36,55.4,427,2104,740,29,15,14,89,78,539,135,ENG-Premier League,2023.0,possession,FRA,FW,26.0,1997.0,25.4,22,15,4,11,7,6,10,60.0,4,13,4,9,4.0,26.0,14.0,0.0,ENG-Premier League,2023.0,defense,FRA,FW,26.0,1997.0,25.4,3,0,0,35,22,24,20,4,15,2,0,0,81,50,68,42.4,ENG-Premier League,2023.0,misc
FRA_FW_27.0_1995.0,FRA,FW,27.0,1995.0,13,5,448,5.0,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.5,6,12,36,0.2,0.0,0.2,0.2,0.2,0.25,0.05,0.29,0.25,0.29,ENG-Premier League,2023.0,standard,FRA,FW,27.0,1995.0,5.0,1,6,4,66.7,1.21,0.8,0.17,0.25,12.9,0,0,0,1.2,1.2,0.2,-0.2,-0.2,ENG-Premier League,2023.0,shooting,FRA,FW,27.0,1995.0,5.0,109,139,78.4,1267,263,70,80,87.5,25,33,75.8,1,2,50.0,0.0,0.2,0.2,-0.2,6.0,6.0,2.0,0.0,12.0,ENG-Premier League,2023.0,passing,FRA,FW,27.0,1995.0,5.0,178,3,11,81,89,16,178,6,2,33.3,2,33.3,105,444,168,6,6,1,14,10,148,36,ENG-Premier League,2023.0,possession,FRA,FW,27.0,1995.0,5.0,4,1,1,1,2,1,1,100.0,0,4,0,4,0.0,4.0,3.0,0.0,ENG-Premier League,2023.0,defense,FRA,FW,27.0,1995.0,5.0,0,0,0,3,6,3,0,0,1,1,0,0,9,8,18,30.8,ENG-Premier League,2023.0,misc
"FRA_MF,FW_18.0_2004.0",FRA,"MF,FW",18.0,2004.0,29,25,2098,23.3,3,2,5,3,0,0,3,0,2.8,2.8,3.3,6.1,102,58,123,0.13,0.09,0.21,0.13,0.21,0.12,0.14,0.26,0.12,0.26,ENG-Premier League,2023.0,standard,FRA,"MF,FW",18.0,2004.0,23.3,3,49,14,28.6,2.1,0.6,0.06,0.21,19.4,0,0,0,2.8,2.8,0.06,0.2,0.2,ENG-Premier League,2023.0,shooting,FRA,"MF,FW",18.0,2004.0,23.3,446,584,76.4,6236,1559,285,330,86.4,134,173,77.5,16,31,51.6,2.0,3.3,3.6,-1.3,31.0,34.0,19.0,5.0,58.0,ENG-Premier League,2023.0,passing,FRA,"MF,FW",18.0,2004.0,23.3,844,26,144,305,416,98,844,110,53,48.2,49,44.5,545,4562,2919,102,56,48,48,30,600,123,ENG-Premier League,2023.0,possession,FRA,"MF,FW",18.0,2004.0,23.3,17,13,8,5,4,6,22,27.3,16,26,2,24,6.0,23.0,14.0,0.0,ENG-Premier League,2023.0,defense,FRA,"MF,FW",18.0,2004.0,23.3,3,0,0,9,19,1,35,6,13,0,0,0,94,8,15,34.8,ENG-Premier League,2023.0,misc
"FRA_MF,FW_21.0_2002.0",FRA,"MF,FW",21.0,2002.0,20,0,349,3.9,0,0,0,0,0,0,4,1,0.5,0.5,0.0,0.5,19,25,20,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.13,0.13,0.13,ENG-Premier League,2023.0,standard,FRA,"MF,FW",21.0,2002.0,3.9,0,9,2,22.2,2.32,0.52,0.0,0.0,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,ENG-Premier League,2023.0,shooting,FRA,"MF,FW",21.0,2002.0,3.9,150,187,80.2,2455,628,76,89,85.4,59,69,85.5,10,14,71.4,0.0,0.0,0.1,0.0,1.0,12.0,0.0,0.0,25.0,ENG-Premier League,2023.0,passing,FRA,"MF,FW",21.0,2002.0,3.9,240,6,46,123,75,8,240,13,7,53.8,5,38.5,150,1018,486,19,8,4,8,11,169,20,ENG-Premier League,2023.0,possession,FRA,"MF,FW",21.0,2002.0,3.9,13,9,5,6,2,8,17,47.1,9,3,0,3,2.0,15.0,4.0,0.0,ENG-Premier League,2023.0,defense,FRA,"MF,FW",21.0,2002.0,3.9,4,1,1,9,6,1,6,2,9,0,0,0,30,3,3,50.0,ENG-Premier League,2023.0,misc
FRA_MF_23.0_1999.0,FRA,MF,23.0,1999.0,20,20,1652,18.4,0,1,1,0,0,0,7,1,0.1,0.1,1.3,1.4,19,83,10,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08,ENG-Premier League,2023.0,standard,FRA,MF,23.0,1999.0,18.4,0,5,1,20.0,0.27,0.05,0.0,0.0,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2023.0,shooting,FRA,MF,23.0,1999.0,18.4,922,1035,89.1,14037,3978,521,560,93.0,319,344,92.7,56,82,68.3,1.0,1.3,1.4,-0.3,20.0,107.0,12.0,0.0,83.0,ENG-Premier League,2023.0,passing,FRA,MF,23.0,1999.0,18.4,1195,50,305,720,186,13,1195,30,14,46.7,12,40.0,769,3527,1663,19,22,1,19,13,880,10,ENG-Premier League,2023.0,possession,FRA,MF,23.0,1999.0,18.4,43,29,16,21,6,24,47,51.1,23,21,7,14,21.0,64.0,16.0,0.0,ENG-Premier League,2023.0,defense,FRA,MF,23.0,1999.0,18.4,7,1,0,35,29,0,2,21,29,0,0,0,97,19,25,43.2,ENG-Premier League,2023.0,misc
GAB_MF_29.0_1993.0,GAB,MF,29.0,1993.0,35,34,2968,33.0,4,1,5,4,0,0,12,1,4.6,4.6,1.5,6.2,32,76,49,0.12,0.03,0.15,0.12,0.15,0.14,0.05,0.19,0.14,0.19,ENG-Premier League,2023.0,standard,GAB,MF,29.0,1993.0,33.0,4,48,18,37.5,1.46,0.55,0.08,0.22,16.6,0,0,0,4.6,4.6,0.1,-0.6,-0.6,ENG-Premier League,2023.0,shooting,GAB,MF,29.0,1993.0,33.0,1261,1470,85.8,20364,5341,654,718,91.1,485,550,88.2,92,146,63.0,1.0,1.5,1.3,-0.5,20.0,65.0,8.0,3.0,76.0,ENG-Premier League,2023.0,passing,GAB,MF,29.0,1993.0,33.0,1817,130,557,980,308,51,1817,46,25,54.3,19,41.3,932,4902,2281,32,31,3,33,22,1203,49,ENG-Premier League,2023.0,possession,GAB,MF,29.0,1993.0,33.0,90,58,46,33,11,25,47,53.2,22,36,9,27,41.0,131.0,64.0,0.0,ENG-Premier League,2023.0,defense,GAB,MF,29.0,1993.0,33.0,12,1,1,43,24,8,15,41,58,0,0,0,199,35,41,46.1,ENG-Premier League,2023.0,misc
"GER_FW,MF_21.0_2001.0",GER,"FW,MF",21.0,2001.0,11,3,333,3.7,2,1,3,2,0,0,0,0,1.2,1.2,0.7,1.9,8,9,23,0.54,0.27,0.81,0.54,0.81,0.32,0.19,0.52,0.32,0.52,ENG-Premier League,2023.0,standard,GER,"FW,MF",21.0,2001.0,3.7,2,8,4,50.0,2.16,1.08,0.25,0.5,15.8,0,0,0,1.2,1.2,0.15,0.8,0.8,ENG-Premier League,2023.0,shooting,GER,"FW,MF",21.0,2001.0,3.7,58,95,61.1,819,220,36,49,73.5,19,32,59.4,2,4,50.0,1.0,0.7,0.7,0.3,4.0,8.0,3.0,2.0,9.0,ENG-Premier League,2023.0,passing,GER,"FW,MF",21.0,2001.0,3.7,148,3,17,59,73,19,148,14,2,14.3,10,71.4,84,631,283,8,3,5,14,6,98,23,ENG-Premier League,2023.0,possession,GER,"FW,MF",21.0,2001.0,3.7,3,1,1,2,0,0,5,0.0,5,2,0,2,1.0,4.0,4.0,0.0,ENG-Premier League,2023.0,defense,GER,"FW,MF",21.0,2001.0,3.7,0,0,0,10,6,2,5,1,1,0,0,0,23,17,14,54.8,ENG-Premier League,2023.0,misc
GER_FW_27.0_1996.0,GER,FW,27.0,1996.0,13,10,809,9.0,2,3,5,2,0,0,1,0,3.7,3.7,2.7,6.4,79,41,124,0.22,0.33,0.56,0.22,0.56,0.41,0.3,0.72,0.41,0.72,ENG-Premier League,2023.0,standard,GER,FW,27.0,1996.0,9.0,2,29,7,24.1,3.23,0.78,0.07,0.29,14.1,0,0,0,3.7,3.7,0.13,-1.7,-1.7,ENG-Premier League,2023.0,shooting,GER,FW,27.0,1996.0,9.0,281,366,76.8,4049,863,163,189,86.2,108,138,78.3,6,12,50.0,3.0,2.7,2.9,0.3,15.0,9.0,20.0,5.0,41.0,ENG-Premier League,2023.0,passing,GER,FW,27.0,1996.0,9.0,450,3,32,118,302,69,450,30,12,40.0,12,40.0,328,2598,1517,79,27,36,11,5,351,124,ENG-Premier League,2023.0,possession,GER,FW,27.0,1996.0,9.0,7,4,3,4,0,5,18,27.8,13,12,0,12,3.0,10.0,2.0,0.0,ENG-Premier League,2023.0,defense,GER,FW,27.0,1996.0,9.0,1,0,0,3,5,12,28,3,4,0,0,0,27,1,2,33.3,ENG-Premier League,2023.0,misc
"GER_MF,DF_25.0_1998.0",GER,"MF,DF",25.0,1998.0,38,37,3054,33.9,1,3,4,1,0,0,8,0,1.8,1.8,4.8,6.5,25,123,81,0.03,0.09,0.12,0.03,0.12,0.05,0.14,0.19,0.05,0.19,ENG-Premier League,2023.0,standard,GER,"MF,DF",25.0,1998.0,33.9,1,21,7,33.3,0.62,0.21,0.05,0.14,18.0,0,0,0,1.8,1.8,0.08,-0.8,-0.8,ENG-Premier League,2023.0,shooting,GER,"MF,DF",25.0,1998.0,33.9,1088,1398,77.8,17534,5211,579,666,86.9,394,496,79.4,84,156,53.8,3.0,4.8,3.7,-1.8,37.0,107.0,32.0,15.0,123.0,ENG-Premier League,2023.0,passing,GER,"MF,DF",25.0,1998.0,33.9,1703,115,513,772,437,72,1703,18,8,44.4,7,38.9,893,3559,1558,25,25,3,27,10,1053,81,ENG-Premier League,2023.0,possession,GER,"MF,DF",25.0,1998.0,33.9,63,38,29,25,9,32,64,50.0,32,35,9,26,36.0,99.0,64.0,3.0,ENG-Premier League,2023.0,defense,GER,"MF,DF",25.0,1998.0,33.9,8,0,0,27,28,3,59,36,38,1,0,0,189,34,26,56.7,ENG-Premier League,2023.0,misc
"GER_MF,DF_32.0_1991.0",GER,"MF,DF",32.0,1991.0,36,34,3114,34.6,4,10,14,3,1,1,6,0,6.5,5.7,8.1,13.8,83,302,180,0.12,0.29,0.4,0.09,0.38,0.19,0.24,0.42,0.16,0.4,ENG-Premier League,2023.0,standard,GER,"MF,DF",32.0,1991.0,34.6,4,54,18,33.3,1.56,0.52,0.06,0.17,19.8,4,1,1,6.5,5.7,0.11,-2.5,-2.7,ENG-Premier League,2023.0,shooting,GER,"MF,DF",32.0,1991.0,34.6,2774,3223,86.1,42905,13360,1583,1674,94.6,914,1035,88.3,193,359,53.8,10.0,8.1,9.2,1.9,103.0,242.0,73.0,27.0,302.0,ENG-Premier League,2023.0,passing,GER,"MF,DF",32.0,1991.0,34.6,3534,133,826,1681,1050,70,3533,30,16,53.3,13,43.3,2284,10055,5189,83,69,8,35,28,2736,180,ENG-Premier League,2023.0,possession,GER,"MF,DF",32.0,1991.0,34.6,70,46,33,21,16,31,72,43.1,41,41,8,33,22.0,92.0,32.0,3.0,ENG-Premier League,2023.0,defense,GER,"MF,DF",32.0,1991.0,34.6,6,0,0,23,27,3,238,22,46,0,1,0,144,14,17,45.2,ENG-Premier League,2023.0,misc
"GER_MF,FW_24.0_1999.0",GER,"MF,FW",24.0,1999.0,37,30,2634,29.3,13,7,20,12,1,1,11,0,12.3,11.6,4.4,15.9,55,99,191,0.44,0.24,0.68,0.41,0.65,0.42,0.15,0.57,0.39,0.54,ENG-Premier League,2023.0,standard,GER,"MF,FW",24.0,1999.0,29.3,13,68,27,39.7,2.32,0.92,0.18,0.44,12.4,0,1,1,12.3,11.6,0.17,0.7,0.4,ENG-Premier League,2023.0,shooting,GER,"MF,FW",24.0,1999.0,29.3,764,955,80.0,9583,2405,525,609,86.2,195,245,79.6,7,15,46.7,7.0,4.4,4.3,2.6,46.0,65.0,29.0,1.0,99.0,ENG-Premier League,2023.0,passing,GER,"MF,FW",24.0,1999.0,29.3,1282,29,143,541,611,184,1281,42,16,38.1,19,45.2,686,3077,1532,55,36,23,54,35,918,191,ENG-Premier League,2023.0,possession,GER,"MF,FW",24.0,1999.0,29.3,35,15,7,21,7,14,39,35.9,25,26,1,25,20.0,55.0,22.0,0.0,ENG-Premier League,2023.0,defense,GER,"MF,FW",24.0,1999.0,29.3,11,0,0,49,44,15,12,20,15,1,0,0,122,102,101,50.2,ENG-Premier League,2023.0,misc
GER_MF_27.0_1996.0,GER,MF,27.0,1996.0,9,6,452,5.0,0,1,1,0,0,0,1,1,0.2,0.2,0.9,1.1,4,11,6,0.0,0.2,0.2,0.0,0.2,0.04,0.18,0.22,0.04,0.22,ENG-Premier League,2023.0,standard,GER,MF,27.0,1996.0,5.0,0,6,1,16.7,1.19,0.2,0.0,0.0,26.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2023.0,shooting,GER,MF,27.0,1996.0,5.0,284,328,86.6,4011,886,169,176,96.0,84,99,84.8,16,25,64.0,1.0,0.9,0.4,0.1,10.0,21.0,1.0,1.0,11.0,ENG-Premier League,2023.0,passing,GER,MF,27.0,1996.0,5.0,368,12,86,225,58,4,368,5,2,40.0,3,60.0,239,951,406,4,3,1,6,5,303,6,ENG-Premier League,2023.0,possession,GER,MF,27.0,1996.0,5.0,9,4,2,4,3,3,9,33.3,6,4,1,3,1.0,10.0,5.0,0.0,ENG-Premier League,2023.0,defense,GER,MF,27.0,1996.0,5.0,1,1,0,6,2,0,3,1,4,0,0,0,26,0,5,0.0,ENG-Premier League,2023.0,misc
"GHA_FW,MF_22.0_2000.0",GHA,"FW,MF",22.0,2000.0,33,27,2484,27.6,8,6,14,8,0,0,6,0,5.1,5.1,3.5,8.6,117,80,216,0.29,0.22,0.51,0.29,0.51,0.19,0.13,0.31,0.19,0.31,ENG-Premier League,2023.0,standard,GHA,"FW,MF",22.0,2000.0,27.6,8,67,17,25.4,2.43,0.62,0.12,0.47,18.6,0,0,0,5.1,5.1,0.08,2.9,2.9,ENG-Premier League,2023.0,shooting,GHA,"FW,MF",22.0,2000.0,27.6,677,875,77.4,11263,1764,357,405,88.1,231,281,82.2,70,108,64.8,6.0,3.5,3.7,2.5,28.0,32.0,29.0,16.0,80.0,ENG-Premier League,2023.0,passing,GHA,"FW,MF",22.0,2000.0,27.6,1311,20,193,582,590,102,1311,221,124,56.1,77,34.8,904,6874,3225,117,62,40,80,93,936,216,ENG-Premier League,2023.0,possession,GHA,"FW,MF",22.0,2000.0,27.6,65,47,27,27,11,20,40,50.0,20,25,0,25,11.0,76.0,9.0,1.0,ENG-Premier League,2023.0,defense,GHA,"FW,MF",22.0,2000.0,27.6,6,0,0,39,75,16,94,11,47,1,1,0,212,15,29,34.1,ENG-Premier League,2023.0,misc
"GHA_FW,MF_30.0_1992.0",GHA,"FW,MF",30.0,1992.0,29,17,1352,15.0,2,2,4,2,0,0,1,0,1.8,1.8,2.3,4.1,20,33,52,0.13,0.13,0.27,0.13,0.27,0.12,0.15,0.27,0.12,0.27,ENG-Premier League,2023.0,standard,GHA,"FW,MF",30.0,1992.0,15.0,2,19,11,57.9,1.26,0.73,0.11,0.18,19.4,0,0,0,1.8,1.8,0.1,0.2,0.2,ENG-Premier League,2023.0,shooting,GHA,"FW,MF",30.0,1992.0,15.0,247,334,74.0,3498,903,146,182,80.2,88,106,83.0,7,25,28.0,2.0,2.3,1.4,-0.3,19.0,17.0,9.0,2.0,33.0,ENG-Premier League,2023.0,passing,GHA,"FW,MF",30.0,1992.0,15.0,536,22,110,249,185,27,536,41,17,41.5,20,48.8,288,1372,626,20,10,6,41,23,338,52,ENG-Premier League,2023.0,possession,GHA,"FW,MF",30.0,1992.0,15.0,38,24,14,16,8,9,18,50.0,9,13,2,11,8.0,46.0,24.0,0.0,ENG-Premier League,2023.0,defense,GHA,"FW,MF",30.0,1992.0,15.0,1,0,0,24,15,0,10,8,24,0,0,0,54,22,17,56.4,ENG-Premier League,2023.0,misc
"GHA_FW,MF_31.0_1991.0",GHA,"FW,MF",31.0,1991.0,35,30,2543,28.3,4,7,11,4,0,0,9,1,3.9,3.9,4.2,8.1,74,63,173,0.14,0.25,0.39,0.14,0.39,0.14,0.15,0.29,0.14,0.29,ENG-Premier League,2023.0,standard,GHA,"FW,MF",31.0,1991.0,28.3,4,48,19,39.6,1.7,0.67,0.08,0.21,18.2,0,0,0,3.9,3.9,0.08,0.1,0.1,ENG-Premier League,2023.0,shooting,GHA,"FW,MF",31.0,1991.0,28.3,681,920,74.0,9753,1856,417,478,87.2,213,285,74.7,24,74,32.4,7.0,4.2,2.7,2.8,25.0,43.0,26.0,10.0,63.0,ENG-Premier League,2023.0,passing,GHA,"FW,MF",31.0,1991.0,28.3,1349,24,182,592,598,95,1349,130,52,40.0,57,43.8,836,5509,2119,74,55,20,85,80,967,173,ENG-Premier League,2023.0,possession,GHA,"FW,MF",31.0,1991.0,28.3,65,36,23,28,14,21,42,50.0,21,43,2,41,16.0,81.0,15.0,0.0,ENG-Premier League,2023.0,defense,GHA,"FW,MF",31.0,1991.0,28.3,9,1,1,46,94,7,97,16,36,0,0,0,155,33,61,35.1,ENG-Premier League,2023.0,misc
GHA_FW_23.0_2000.0,GHA,FW,23.0,2000.0,33,25,2105,23.4,8,2,10,8,0,0,6,0,4.6,4.6,3.2,7.8,89,64,188,0.34,0.09,0.43,0.34,0.43,0.2,0.14,0.34,0.2,0.34,ENG-Premier League,2023.0,standard,GHA,FW,23.0,2000.0,23.4,8,70,30,42.9,2.99,1.28,0.11,0.27,17.8,0,0,0,4.6,4.6,0.07,3.4,3.4,ENG-Premier League,2023.0,shooting,GHA,FW,23.0,2000.0,23.4,452,647,69.9,6944,1597,254,324,78.4,160,214,74.8,25,49,51.0,2.0,3.2,2.3,-1.2,29.0,28.0,28.0,7.0,64.0,ENG-Premier League,2023.0,passing,GHA,FW,23.0,2000.0,23.4,1015,31,137,375,526,124,1015,116,50,43.1,55,47.4,611,5156,2477,89,51,42,58,53,691,188,ENG-Premier League,2023.0,possession,GHA,FW,23.0,2000.0,23.4,24,17,7,9,8,9,27,33.3,18,39,2,37,6.0,30.0,21.0,0.0,ENG-Premier League,2023.0,defense,GHA,FW,23.0,2000.0,23.4,6,0,0,43,24,3,45,6,17,1,0,0,111,52,81,39.1,ENG-Premier League,2023.0,misc
"GHA_MF,DF_30.0_1993.0",GHA,"MF,DF",30.0,1993.0,14,9,788,8.8,0,0,0,0,0,0,3,0,0.4,0.4,0.3,0.7,15,72,10,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,ENG-Premier League,2023.0,standard,GHA,"MF,DF",30.0,1993.0,8.8,0,8,2,25.0,0.91,0.23,0.0,0.0,20.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,ENG-Premier League,2023.0,shooting,GHA,"MF,DF",30.0,1993.0,8.8,570,636,89.6,9177,2564,298,321,92.8,224,243,92.2,37,54,68.5,0.0,0.3,0.6,-0.3,6.0,61.0,14.0,2.0,72.0,ENG-Premier League,2023.0,passing,GHA,"MF,DF",30.0,1993.0,8.8,707,23,138,423,154,6,707,13,9,69.2,2,15.4,453,2227,1129,15,18,1,8,8,528,10,ENG-Premier League,2023.0,possession,GHA,"MF,DF",30.0,1993.0,8.8,14,11,9,4,1,5,10,50.0,5,9,3,6,11.0,25.0,9.0,0.0,ENG-Premier League,2023.0,defense,GHA,"MF,DF",30.0,1993.0,8.8,3,0,0,10,6,0,2,11,11,0,0,0,56,7,8,46.7,ENG-Premier League,2023.0,misc
GNB_FW_25.0_1998.0,GNB,FW,25.0,1998.0,30,9,951,10.6,3,0,3,3,0,1,2,0,6.8,6.0,0.9,6.9,14,14,58,0.28,0.0,0.28,0.28,0.28,0.64,0.09,0.73,0.57,0.66,ENG-Premier League,2023.0,standard,GNB,FW,25.0,1998.0,10.6,3,42,12,28.6,3.97,1.14,0.07,0.25,14.7,0,0,1,6.8,6.0,0.14,-3.8,-3.0,ENG-Premier League,2023.0,shooting,GNB,FW,25.0,1998.0,10.6,108,180,60.0,1451,323,66,98,67.3,34,53,64.2,5,7,71.4,0.0,0.9,0.3,-0.9,11.0,7.0,6.0,0.0,14.0,ENG-Premier League,2023.0,passing,GNB,FW,25.0,1998.0,10.6,373,16,30,141,206,64,372,35,15,42.9,17,48.6,183,1021,384,14,9,13,47,22,250,58,ENG-Premier League,2023.0,possession,GNB,FW,25.0,1998.0,10.6,14,6,1,6,7,4,12,33.3,8,11,0,11,1.0,15.0,14.0,0.0,ENG-Premier League,2023.0,defense,GNB,FW,25.0,1998.0,10.6,2,0,0,21,19,10,5,1,6,0,0,0,36,47,56,45.6,ENG-Premier League,2023.0,misc
