league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc
FRA-Ligue 1,2023,Toulouse,Christian Mawissa,FRA,DF,18,2005,17,12,1118,12.4,2,0,2,2,0,0,3,0,1.0,1.0,0.3,1.3,26,39,11,0.16,0.0,0.16,0.16,0.16,0.08,0.02,0.1,0.08,0.1,standard,FRA,DF,18,2005,12.4,22,15,14,4,4,9,23,39.1,14,22,11,11,22,44,41,1,defense,FRA,DF,18,2005,12.4,2,5,2,40.0,0.4,0.16,0.4,1.0,13.1,0,0,0,1.0,1.0,0.19,1.0,1.0,shooting,FRA,DF,18,2005,12.4,511,617,82.8,8500,2791,234,261,89.7,243,280,86.8,27,59,45.8,0,0.3,0.4,-0.3,3,28,4,1,39,passing,FRA,DF,18,2005,12.4,784,70,325,371,97,13,784,42,24,57.1,15,35.7,528,2966,1628,26,25,4,14,5,471,11,possession,FRA,DF,18,2005,12.4,3,0,0,13,9,0,4,22,15,0,0,0,76,19,27,41.3,misc
FRA-Ligue 1,2023,Metz,Christophe Hérelle,MTQ,DF,30,1992,19,18,1617,18.0,0,0,0,0,0,0,4,1,0.1,0.1,0.0,0.1,1,41,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard,MTQ,DF,30,1992,18.0,32,15,24,7,1,13,23,56.5,10,16,9,7,18,50,68,2,defense,MTQ,DF,30,1992,18.0,0,4,0,0.0,0.22,0.0,0.0,,21.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting,MTQ,DF,30,1992,18.0,543,609,89.2,12018,3571,110,120,91.7,326,341,95.6,101,137,73.7,0,0.0,0.1,0.0,1,29,5,1,41,passing,MTQ,DF,30,1992,18.0,776,105,377,388,20,4,776,9,5,55.6,3,33.3,504,2734,1397,1,3,0,9,1,436,1,possession,MTQ,DF,30,1992,18.0,4,1,0,14,33,0,1,18,15,0,0,0,77,17,16,51.5,misc
FRA-Ligue 1,2023,Montpellier,Christopher Jullien,FRA,DF,30,1993,20,13,1233,13.7,1,0,1,1,0,0,5,0,1.1,1.1,0.1,1.2,1,26,4,0.07,0.0,0.07,0.07,0.07,0.08,0.0,0.09,0.08,0.09,standard,FRA,DF,30,1993,13.7,16,12,11,5,0,6,17,35.3,11,25,20,5,12,28,106,2,defense,FRA,DF,30,1993,13.7,1,7,1,14.3,0.51,0.07,0.14,1.0,8.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1,shooting,FRA,DF,30,1993,13.7,441,512,86.1,8894,2972,114,135,84.4,256,278,92.1,56,81,69.1,0,0.1,0.1,-0.1,2,16,1,1,26,passing,FRA,DF,30,1993,13.7,688,169,402,275,13,10,688,2,1,50.0,0,0.0,402,2023,931,1,1,0,7,0,364,4,possession,FRA,DF,30,1993,13.7,5,0,0,13,5,0,1,12,12,0,0,0,47,45,25,64.3,misc
FRA-Ligue 1,2023,Le Havre,Christopher Operi,CIV,DF,26,1997,28,28,2445,27.2,3,4,7,3,0,0,6,0,1.2,1.2,4.0,5.1,31,82,111,0.11,0.15,0.26,0.11,0.26,0.04,0.15,0.19,0.04,0.19,standard,CIV,DF,26,1997,27.2,55,36,37,15,3,32,59,54.2,27,45,7,38,35,90,68,1,defense,CIV,DF,26,1997,27.2,3,22,9,40.9,0.81,0.33,0.14,0.33,24.3,7,0,0,1.2,1.2,0.05,1.8,1.8,shooting,CIV,DF,26,1997,27.2,1147,1570,73.1,19725,7747,558,658,84.8,443,572,77.4,115,265,43.4,4,4.0,4.8,0.0,46,70,26,16,82,passing,CIV,DF,26,1997,27.2,1864,93,589,763,527,15,1864,55,29,52.7,21,38.2,1105,5656,2139,31,49,2,30,23,998,111,possession,CIV,DF,26,1997,27.2,6,0,0,20,18,0,190,35,36,1,1,0,150,32,13,71.1,misc
FRA-Ligue 1,2023,Rennes,Christopher Wooh,CMR,DF,21,2001,18,15,1388,15.4,1,0,1,1,0,0,3,1,1.3,1.3,0.7,2.0,8,61,4,0.06,0.0,0.06,0.06,0.06,0.09,0.04,0.13,0.09,0.13,standard,CMR,DF,21,2001,15.4,18,12,12,6,0,8,15,53.3,7,19,9,10,18,36,51,0,defense,CMR,DF,21,2001,15.4,1,10,2,20.0,0.65,0.13,0.1,0.5,9.0,0,0,0,1.3,1.3,0.14,-0.3,-0.3,shooting,CMR,DF,21,2001,15.4,675,789,85.6,13895,5198,181,206,87.9,402,438,91.8,80,123,65.0,0,0.7,0.4,-0.7,6,57,3,0,61,passing,CMR,DF,21,2001,15.4,931,105,411,492,42,19,931,8,1,12.5,3,37.5,655,4133,2261,8,3,1,10,3,609,4,possession,CMR,DF,21,2001,15.4,3,1,0,19,11,0,2,18,12,0,1,0,71,35,19,64.8,misc
FRA-Ligue 1,2023,Lyon,Clinton Mata,ANG,DF,30,1992,28,25,2220,24.7,0,3,3,0,0,0,6,0,0.6,0.6,2.2,2.8,32,97,60,0.0,0.12,0.12,0.0,0.12,0.02,0.09,0.11,0.02,0.11,standard,ANG,DF,30,1992,24.7,43,24,29,8,6,23,40,57.5,17,35,16,19,40,83,61,0,defense,ANG,DF,30,1992,24.7,0,14,0,0.0,0.57,0.0,0.0,,24.3,3,0,0,0.6,0.6,0.04,-0.6,-0.6,shooting,ANG,DF,30,1992,24.7,1286,1514,84.9,20444,7341,635,699,90.8,526,574,91.6,76,164,46.3,3,2.2,2.7,0.8,14,80,18,12,97,passing,ANG,DF,30,1992,24.7,1785,125,650,803,349,13,1785,38,23,60.5,11,28.9,1226,6631,2926,32,27,2,29,19,1115,60,possession,ANG,DF,30,1992,24.7,6,0,0,29,37,1,52,40,24,0,0,0,145,27,27,50.0,misc
FRA-Ligue 1,2023,Lyon,Corentin Tolisso,FRA,MF,28,1994,25,21,1741,19.3,2,1,3,1,1,1,5,0,3.2,2.4,1.8,4.2,30,153,67,0.1,0.05,0.16,0.05,0.1,0.17,0.09,0.26,0.13,0.22,standard,FRA,MF,28,1994,19.3,33,21,13,11,9,14,33,42.4,19,26,9,17,10,43,18,0,defense,FRA,MF,28,1994,19.3,2,38,13,34.2,1.96,0.67,0.03,0.08,18.9,1,1,1,3.2,2.4,0.06,-1.2,-1.4,shooting,FRA,MF,28,1994,19.3,1059,1257,84.2,19107,5916,452,513,88.1,447,510,87.6,124,168,73.8,1,1.8,3.6,-0.8,26,126,30,11,153,passing,FRA,MF,28,1994,19.3,1451,60,314,794,351,39,1450,9,5,55.6,4,44.4,1130,6039,2509,30,43,2,26,22,1089,67,possession,FRA,MF,28,1994,19.3,5,0,0,24,23,1,36,10,21,0,1,0,117,37,22,62.7,misc
FRA-Ligue 1,2023,Toulouse,Cristian Cásseres Jr.,VEN,MF,23,2000,32,23,1946,21.6,1,3,4,1,0,0,1,0,1.1,1.1,1.7,2.8,14,87,52,0.05,0.14,0.18,0.05,0.18,0.05,0.08,0.13,0.05,0.13,standard,VEN,MF,23,2000,21.6,70,34,31,33,6,29,61,47.5,32,34,4,30,27,97,33,1,defense,VEN,MF,23,2000,21.6,1,15,3,20.0,0.69,0.14,0.07,0.33,18.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1,shooting,VEN,MF,23,2000,21.6,837,1030,81.3,14686,3969,366,424,86.3,376,432,87.0,79,128,61.7,3,1.7,2.0,1.3,15,65,5,2,87,passing,VEN,MF,23,2000,21.6,1274,60,296,776,220,26,1274,17,12,70.6,5,29.4,863,4156,1836,14,26,1,22,13,794,52,possession,VEN,MF,23,2000,21.6,1,0,0,42,35,0,22,27,34,0,1,0,136,15,26,36.6,misc
FRA-Ligue 1,2023,Le Havre,Daler Kuzyaev,RUS,MF,30,1993,30,24,2090,23.2,2,2,4,2,0,0,1,0,1.8,1.8,1.3,3.2,23,119,97,0.09,0.09,0.17,0.09,0.17,0.08,0.06,0.14,0.08,0.14,standard,RUS,MF,30,1993,23.2,34,19,11,13,10,15,43,34.9,28,18,5,13,22,56,18,1,defense,RUS,MF,30,1993,23.2,2,16,5,31.3,0.69,0.22,0.13,0.4,17.7,0,0,0,1.8,1.8,0.12,0.2,0.2,shooting,RUS,MF,30,1993,23.2,824,1050,78.5,12347,3407,422,511,82.6,305,360,84.7,42,77,54.5,2,1.3,1.3,0.7,29,87,21,1,119,passing,RUS,MF,30,1993,23.2,1246,43,252,602,398,51,1246,23,12,52.2,8,34.8,925,4289,1656,23,32,6,31,15,853,97,possession,RUS,MF,30,1993,23.2,1,0,0,30,26,4,27,22,19,0,0,0,110,26,20,56.5,misc
FRA-Ligue 1,2023,Paris S-G,Danilo Pereira,POR,DF,31,1991,26,22,1995,22.2,0,0,0,0,0,0,2,0,1.4,1.4,0.0,1.4,28,148,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,standard,POR,DF,31,1991,22.2,22,12,14,6,2,9,17,52.9,8,29,26,3,23,45,100,1,defense,POR,DF,31,1991,22.2,0,10,1,10.0,0.45,0.05,0.0,0.0,10.8,0,0,0,1.4,1.4,0.14,-1.4,-1.4,shooting,POR,DF,31,1991,22.2,2089,2223,94.0,40180,13453,631,662,95.3,1277,1321,96.7,163,211,77.3,0,0.0,0.9,0.0,0,222,4,0,148,passing,POR,DF,31,1991,22.2,2430,240,827,1543,70,15,2430,5,3,60.0,2,40.0,2016,10737,6336,28,23,0,4,1,1902,2,possession,POR,DF,31,1991,22.2,2,0,0,14,11,1,1,23,12,0,2,0,128,46,29,61.3,misc
FRA-Ligue 1,2023,Metz,Danley Jean-Jacques,HAI,MF,23,2000,33,30,2682,29.8,0,0,0,0,0,0,5,0,2.9,2.9,0.6,3.5,35,84,53,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,standard,HAI,MF,23,2000,29.8,54,28,24,21,9,19,56,33.9,37,48,7,41,44,98,44,0,defense,HAI,MF,23,2000,29.8,0,34,5,14.7,1.14,0.17,0.0,0.0,20.4,0,0,0,2.9,2.9,0.08,-2.9,-2.9,shooting,HAI,MF,23,2000,29.8,572,743,77.0,10280,2937,250,307,81.4,235,277,84.8,71,120,59.2,0,0.6,0.6,-0.6,10,62,6,1,84,passing,HAI,MF,23,2000,29.8,1029,66,262,578,205,29,1029,27,14,51.9,12,44.4,666,3763,1481,35,28,8,31,13,577,53,possession,HAI,MF,23,2000,29.8,5,0,0,48,23,2,20,44,28,0,0,0,126,23,45,33.8,misc
FRA-Ligue 1,2023,Nice,Dante,BRA,DF,39,1983,32,32,2843,31.6,1,1,2,1,0,0,5,1,0.9,0.9,1.0,2.0,13,185,6,0.03,0.03,0.06,0.03,0.06,0.03,0.03,0.06,0.03,0.06,standard,BRA,DF,39,1983,31.6,62,30,44,16,2,38,52,73.1,14,43,22,21,37,99,77,2,defense,BRA,DF,39,1983,31.6,1,15,5,33.3,0.47,0.16,0.07,0.2,13.9,0,0,0,0.9,0.9,0.06,0.1,0.1,shooting,BRA,DF,39,1983,31.6,2540,2803,90.6,43573,17293,1157,1213,95.4,1141,1202,94.9,183,303,60.4,1,1.0,1.2,0.0,13,170,7,1,185,passing,BRA,DF,39,1983,31.6,3067,325,1402,1592,87,20,3067,5,4,80.0,1,20.0,2477,12006,6060,13,20,1,14,5,2315,6,possession,BRA,DF,39,1983,31.6,5,1,0,42,17,0,10,37,30,0,1,0,219,55,31,64.0,misc
FRA-Ligue 1,2023,Nice,Daouda Traoré,FRA,MF,17,2006,1,0,16,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,standard,FRA,MF,17,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,MF,17,2006,0.2,0,1,0,0.0,5.63,0.0,0.0,,18.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,FRA,MF,17,2006,0.2,9,9,100.0,130,26,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1,passing,FRA,MF,17,2006,0.2,11,0,0,6,5,1,11,1,0,0.0,1,100.0,8,32,23,1,0,0,0,0,9,0,possession,FRA,MF,17,2006,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Lorient,Darlin Yongwa,CMR,DF,22,2000,22,11,1159,12.9,1,1,2,1,0,0,3,0,0.7,0.7,1.4,2.1,39,43,81,0.08,0.08,0.16,0.08,0.16,0.06,0.1,0.16,0.06,0.16,standard,CMR,DF,22,2000,12.9,30,23,17,11,2,14,25,56.0,11,14,2,12,15,45,36,0,defense,CMR,DF,22,2000,12.9,1,15,5,33.3,1.16,0.39,0.07,0.2,20.6,0,0,0,0.7,0.7,0.05,0.3,0.3,shooting,CMR,DF,22,2000,12.9,421,614,68.6,6547,2244,217,266,81.6,148,210,70.5,32,77,41.6,1,1.4,2.0,-0.4,11,32,19,13,43,passing,CMR,DF,22,2000,12.9,801,47,237,291,287,33,801,58,26,44.8,29,50.0,536,3524,1568,39,36,13,26,19,471,81,possession,CMR,DF,22,2000,12.9,3,0,0,21,32,3,76,15,23,0,1,0,88,11,11,50.0,misc
FRA-Ligue 1,2023,Lens,David Costa,POR,MF,22,2001,25,17,1494,16.6,4,2,6,4,0,0,3,0,3.0,3.0,3.5,6.5,53,73,101,0.24,0.12,0.36,0.24,0.36,0.18,0.21,0.39,0.18,0.39,standard,POR,MF,22,2001,16.6,18,10,5,12,1,10,23,43.5,13,21,4,17,16,34,8,1,defense,POR,MF,22,2001,16.6,4,30,14,46.7,1.81,0.84,0.13,0.29,17.8,2,0,0,3.0,3.0,0.1,1.0,1.0,shooting,POR,MF,22,2001,16.6,570,726,78.5,9004,2375,277,318,87.1,216,266,81.2,41,74,55.4,2,3.5,3.1,-1.5,26,51,26,7,73,passing,POR,MF,22,2001,16.6,883,17,123,393,383,43,883,39,20,51.3,18,46.2,699,4344,1844,53,44,10,28,22,655,101,possession,POR,MF,22,2001,16.6,3,0,0,12,23,0,77,16,10,1,0,0,75,6,9,40.0,misc
FRA-Ligue 1,2023,Lens,Deiver Machado,COL,DF,29,1993,19,13,1124,12.5,4,0,4,4,0,0,4,0,1.7,1.7,1.3,2.9,22,26,74,0.32,0.0,0.32,0.32,0.32,0.13,0.1,0.24,0.13,0.24,standard,COL,DF,29,1993,12.5,24,18,10,10,4,15,20,75.0,5,13,2,11,7,31,8,0,defense,COL,DF,29,1993,12.5,4,16,8,50.0,1.28,0.64,0.25,0.5,18.2,1,0,0,1.7,1.7,0.1,2.3,2.3,shooting,COL,DF,29,1993,12.5,383,488,78.5,5645,1674,218,247,88.3,138,170,81.2,13,37,35.1,0,1.3,1.1,-1.3,13,27,11,5,26,passing,COL,DF,29,1993,12.5,613,26,124,274,223,25,613,24,7,29.2,10,41.7,395,2075,866,22,15,4,18,16,364,74,possession,COL,DF,29,1993,12.5,4,0,0,30,27,2,29,7,18,0,0,0,61,12,10,54.5,misc
FRA-Ligue 1,2023,Lyon,Dejan Lovren,CRO,DF,34,1989,10,8,718,8.0,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.5,5,20,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,standard,CRO,DF,34,1989,8.0,9,7,6,3,0,3,7,42.9,4,6,5,1,12,21,37,0,defense,CRO,DF,34,1989,8.0,0,6,4,66.7,0.75,0.5,0.0,0.0,12.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting,CRO,DF,34,1989,8.0,371,440,84.3,7463,2174,104,127,81.9,215,232,92.7,42,66,63.6,0,0.0,0.1,0.0,1,24,0,0,20,passing,CRO,DF,34,1989,8.0,521,76,247,248,28,7,521,0,0,,0,,354,1746,735,5,8,0,1,2,326,1,possession,CRO,DF,34,1989,8.0,2,1,0,12,1,0,3,12,7,0,0,0,33,24,10,70.6,misc
FRA-Ligue 1,2023,Lorient,Dembo Sylla,GUI,DF,20,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,6,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,standard,GUI,DF,20,2002,0.5,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0,defense,GUI,DF,20,2002,0.5,0,1,0,0.0,2.0,0.0,0.0,,10.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,shooting,GUI,DF,20,2002,0.5,19,22,86.4,378,24,9,9,100.0,7,8,87.5,3,4,75.0,0,0.0,0.0,0.0,0,0,1,0,1,passing,GUI,DF,20,2002,0.5,28,2,6,8,14,1,28,0,0,,0,,21,68,12,0,1,0,1,1,21,6,possession,GUI,DF,20,2002,0.5,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Toulouse,Denis Genreau,AUS,"MF,FW",24,1999,9,5,464,5.2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.7,6,14,27,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14,standard,AUS,"MF,FW",24,1999,5.2,12,9,6,6,0,8,15,53.3,7,8,1,7,6,18,8,0,defense,AUS,"MF,FW",24,1999,5.2,0,3,1,33.3,0.58,0.19,0.0,0.0,22.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,shooting,AUS,"MF,FW",24,1999,5.2,148,205,72.2,2232,715,87,111,78.4,47,60,78.3,9,13,69.2,0,0.4,0.4,-0.4,6,16,3,1,14,passing,AUS,"MF,FW",24,1999,5.2,273,9,67,135,76,9,273,12,4,33.3,7,58.3,184,1019,329,6,5,2,11,4,153,27,possession,AUS,"MF,FW",24,1999,5.2,0,0,0,9,10,0,7,6,9,0,0,0,41,6,6,50.0,misc
FRA-Ligue 1,2023,Nantes,Denis Petrić,SRB,GK,35,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SRB,GK,35,1988,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,SRB,GK,35,1988,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SRB,GK,35,1988,0.3,6,8,75.0,156,126,2,2,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,SRB,GK,35,1988,0.3,8,7,8,0,0,0,8,0,0,,0,,6,38,16,0,0,0,0,0,4,0,possession,SRB,GK,35,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Monaco,Denis Zakaria,SUI,"MF,DF",26,1996,25,24,2137,23.7,4,0,4,4,0,0,13,2,1.4,1.4,1.1,2.5,27,107,23,0.17,0.0,0.17,0.17,0.17,0.06,0.05,0.11,0.06,0.11,standard,SUI,"MF,DF",26,1996,23.7,38,27,11,20,7,12,30,40.0,18,39,13,26,47,85,41,0,defense,SUI,"MF,DF",26,1996,23.7,4,26,10,38.5,1.09,0.42,0.15,0.4,21.6,0,0,0,1.4,1.4,0.05,2.6,2.6,shooting,SUI,"MF,DF",26,1996,23.7,1081,1184,91.3,18845,5961,463,502,92.2,515,548,94.0,74,92,80.4,0,1.1,1.1,-1.1,11,102,10,4,107,passing,SUI,"MF,DF",26,1996,23.7,1432,96,400,851,205,21,1432,39,29,74.4,9,23.1,1117,5797,2766,27,39,4,30,12,990,23,possession,SUI,"MF,DF",26,1996,23.7,13,2,2,33,13,0,9,47,27,0,1,0,165,10,14,41.7,misc
FRA-Ligue 1,2023,Metz,Didier Lamkel Zé,CMR,"FW,MF",26,1996,9,7,550,6.1,1,0,1,1,0,0,1,0,1.6,1.6,0.9,2.5,15,19,23,0.16,0.0,0.16,0.16,0.16,0.26,0.15,0.41,0.26,0.41,standard,CMR,"FW,MF",26,1996,6.1,7,2,2,4,1,2,5,40.0,3,4,0,4,0,7,11,0,defense,CMR,"FW,MF",26,1996,6.1,1,11,3,27.3,1.8,0.49,0.09,0.33,16.4,0,0,0,1.6,1.6,0.14,-0.6,-0.6,shooting,CMR,"FW,MF",26,1996,6.1,137,190,72.1,2652,608,54,67,80.6,61,81,75.3,17,28,60.7,0,0.9,0.2,-0.9,6,14,3,0,19,passing,CMR,"FW,MF",26,1996,6.1,262,15,45,134,89,15,262,17,6,35.3,11,64.7,192,1239,542,15,19,4,11,7,190,23,possession,CMR,"FW,MF",26,1996,6.1,1,0,0,14,11,3,13,0,2,0,0,0,26,13,21,38.2,misc
FRA-Ligue 1,2023,Lyon,Diego Moreira,POR,"FW,MF",18,2004,7,4,270,3.0,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,10,12,23,0.0,0.0,0.0,0.0,0.0,0.24,0.11,0.35,0.24,0.35,standard,POR,"FW,MF",18,2004,3.0,0,0,0,0,0,0,3,0.0,3,3,0,3,2,2,5,0,defense,POR,"FW,MF",18,2004,3.0,0,5,2,40.0,1.67,0.67,0.0,0.0,11.3,0,0,0,0.7,0.7,0.14,-0.7,-0.7,shooting,POR,"FW,MF",18,2004,3.0,74,108,68.5,1070,252,46,60,76.7,24,34,70.6,2,8,25.0,0,0.3,0.2,-0.3,3,4,3,0,12,passing,POR,"FW,MF",18,2004,3.0,148,2,24,74,51,9,148,9,2,22.2,7,77.8,120,795,355,10,5,3,13,6,108,23,possession,POR,"FW,MF",18,2004,3.0,1,0,0,4,3,1,6,2,0,0,0,0,17,5,8,38.5,misc
FRA-Ligue 1,2023,Strasbourg,Dilane Bakwa,FRA,"FW,MF",20,2002,31,25,2177,24.2,3,6,9,3,0,0,4,1,3.2,3.2,6.3,9.4,95,92,204,0.12,0.25,0.37,0.12,0.37,0.13,0.26,0.39,0.13,0.39,standard,FRA,"FW,MF",20,2002,24.2,30,22,12,13,5,11,40,27.5,29,26,1,25,20,50,11,0,defense,FRA,"FW,MF",20,2002,24.2,3,44,12,27.3,1.82,0.5,0.07,0.25,19.6,4,0,0,3.2,3.2,0.07,-0.2,-0.2,shooting,FRA,"FW,MF",20,2002,24.2,587,862,68.1,10108,3121,282,345,81.7,214,299,71.6,64,153,41.8,6,6.3,4.6,-0.3,49,50,36,10,92,passing,FRA,"FW,MF",20,2002,24.2,1158,20,127,487,577,75,1158,121,52,43.0,62,51.2,807,6029,2906,95,76,25,49,38,756,204,possession,FRA,"FW,MF",20,2002,24.2,4,1,0,32,75,3,155,20,22,0,0,0,114,12,22,35.3,misc
FRA-Ligue 1,2023,Montpellier,Dimitry Bertaud,COD,GK,25,1998,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,COD,GK,25,1998,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,COD,GK,25,1998,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,COD,GK,25,1998,4.0,91,142,64.1,2762,1980,10,10,100.0,46,47,97.9,35,84,41.7,0,0.0,0.0,0.0,0,3,0,0,0,passing,COD,GK,25,1998,4.0,152,139,152,0,0,0,152,0,0,,0,,111,628,307,0,0,0,0,0,62,0,possession,COD,GK,25,1998,4.0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,100.0,misc
FRA-Ligue 1,2023,Strasbourg,Dion Moise Sahi,CIV,"MF,FW",21,2001,18,7,628,7.0,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,13,21,42,0.43,0.14,0.57,0.43,0.57,0.58,0.19,0.77,0.58,0.77,standard,CIV,"MF,FW",21,2001,7.0,5,5,1,2,2,0,3,0.0,3,11,1,10,1,6,7,0,defense,CIV,"MF,FW",21,2001,7.0,3,24,7,29.2,3.44,1.0,0.13,0.43,15.8,0,0,0,4.1,4.1,0.17,-1.1,-1.1,shooting,CIV,"MF,FW",21,2001,7.0,137,175,78.3,2178,421,66,83,79.5,55,67,82.1,9,13,69.2,1,1.3,1.4,-0.3,5,10,8,1,21,passing,CIV,"MF,FW",21,2001,7.0,268,4,35,129,109,29,268,13,4,30.8,9,69.2,187,1154,503,13,10,4,22,6,179,42,possession,CIV,"MF,FW",21,2001,7.0,0,0,0,11,1,2,5,1,5,0,0,0,20,5,7,41.7,misc
FRA-Ligue 1,2023,Rennes,Djaoui Cissé,FRA,MF,19,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,MF,19,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,19,2004,0.0,5,5,100.0,75,0,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,19,2004,0.0,5,0,0,4,1,0,5,0,0,,0,,4,26,9,0,0,0,0,0,4,1,possession,FRA,MF,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
