Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2023/2024,fc-nantes,Rémy Descamps,"1,50 mio. €",
2023/2024,fc-nantes,Hugo Barbet,150 K €,
2023/2024,fc-nantes,Denis Petric,100 K €,
2023/2024,fc-nantes,Nathan Zézé,"5,00 mio. €",
2023/2024,fc-nantes,Eray Cömert,"4,00 mio. €",
2023/2024,fc-nantes,Jean-Kévin Duverne,"3,50 mio. €",
2023/2024,fc-nantes,Jean-Charles Castelletto,"3,50 mio. €",
2023/2024,fc-nantes,Bastien Meupiyou,800 K €,
2023/2024,fc-nantes,Nicolas Pallois,600 K €,
2023/2024,fc-nantes,Junior Diaz,400 K €,
2023/2024,fc-nantes,Yannis M'Bemba,100 K €,
2023/2024,fc-nantes,Robin Voisine,-,
2023/2024,fc-nantes,Enzo Mongo,-,
2023/2024,fc-nantes,Quentin Merlin,"10,00 mio. €",
2023/2024,fc-nantes,Nicolas Cozza,"3,50 mio. €",
2023/2024,fc-nantes,Jaouen Hadjam,"2,00 mio. €",
2023/2024,fc-nantes,Hugo Boutsingkham,200 K €,
2023/2024,fc-nantes,Ronaël Pierre-Gabriel,"3,50 mio. €",
2023/2024,fc-nantes,Fabien Centonze,"3,00 mio. €",
2023/2024,fc-nantes,Kelvin Amian,"2,50 mio. €",
2023/2024,fc-nantes,Marcus Coco,"1,50 mio. €",
2023/2024,fc-nantes,Pedro Chirivella,"7,00 mio. €",
2023/2024,fc-nantes,Lamine Diack,"1,20 mio. €",
2023/2024,fc-nantes,Mathis Oger,-,
2023/2024,fc-nantes,Douglas Augusto,"6,00 mio. €",
2023/2024,fc-nantes,Samuel Moutoussamy,"3,00 mio. €",
2023/2024,fc-nantes,Moussa Sissoko,"1,20 mio. €",
2023/2024,fc-nantes,Mohamed Achi,200 K €,
2023/2024,fc-nantes,Dehmaine Tabibou,50 K €,
2023/2024,fc-nantes,Florent Mollet,"1,80 mio. €",
2023/2024,fc-nantes,Moses Simon,"12,00 mio. €",
2023/2024,fc-nantes,Bénie Traoré,"4,00 mio. €",
2023/2024,fc-nantes,Stredair Appuah,500 K €,
2023/2024,fc-nantes,Marquinhos,"7,00 mio. €",
2023/2024,fc-nantes,Adson,"4,50 mio. €",
2023/2024,fc-nantes,Abdoul Kader Bamba,900 K €,
2023/2024,fc-nantes,Mostafa Mohamed,"10,00 mio. €",
2023/2024,fc-nantes,Matthis Abline,"6,00 mio. €",
2023/2024,fc-nantes,Ignatius Ganago,"3,00 mio. €",
2023/2024,fc-nantes,Tino Kadewere,"2,50 mio. €",
2023/2024,fc-nantes,Adel Mahamoud,100 K €,
2023/2024,fc-nantes,Joe-Loïc Affamah,100 K €,
2023/2024,stade-brest-29,Marco Bizot,"4,00 mio. €",
2023/2024,stade-brest-29,Grégoire Coudert,400 K €,
2023/2024,stade-brest-29,Yan Marillat,150 K €,
2023/2024,stade-brest-29,Lilian Brassier,"12,00 mio. €",
2023/2024,stade-brest-29,Brendan Chardonnet,"8,00 mio. €",
2023/2024,stade-brest-29,Achraf Dari,"2,00 mio. €",
2023/2024,stade-brest-29,Christophe Hérelle,"1,50 mio. €",
2023/2024,stade-brest-29,Julien Le Cardinal,"1,50 mio. €",
2023/2024,stade-brest-29,Josué Escartin,150 K €,
2023/2024,stade-brest-29,Tommy Le Verge,-,
2023/2024,stade-brest-29,Bradley Locko,"12,00 mio. €",
2023/2024,stade-brest-29,Jordan Amavi,"1,20 mio. €",
2023/2024,stade-brest-29,Antonin Cartillier,200 K €,
2023/2024,stade-brest-29,Kenny Lala,"3,00 mio. €",
2023/2024,stade-brest-29,Luck Zogbé,100 K €,
2023/2024,stade-brest-29,Pierre Lees-Melou,"10,00 mio. €",
2023/2024,stade-brest-29,Jonas Martin,"1,00 mio. €",
2023/2024,stade-brest-29,Mahdi Camara,"10,00 mio. €",
2023/2024,stade-brest-29,Hugo Magnetti,"7,00 mio. €",
2023/2024,stade-brest-29,Hianga'a Mbock,700 K €,
2023/2024,stade-brest-29,Kamory Doumbia,"5,00 mio. €",
2023/2024,stade-brest-29,Karamoko Dembélé,900 K €,
2023/2024,stade-brest-29,Adrien Lebeau,300 K €,
2023/2024,stade-brest-29,Billal Brahimi,"3,00 mio. €",
2023/2024,stade-brest-29,Mathias Pereira Lage,"2,50 mio. €",
2023/2024,stade-brest-29,Axel Camblan,500 K €,
2023/2024,stade-brest-29,Djibril Konté,50 K €,
2023/2024,stade-brest-29,Romain Del Castillo,"10,00 mio. €",
2023/2024,stade-brest-29,Martín Satriano,"7,00 mio. €",
2023/2024,stade-brest-29,Steve Mounié,"6,00 mio. €",
2023/2024,stade-brest-29,Jérémy Le Douaron,"5,00 mio. €",
2023/2024,ac-le-havre,Arthur Desmas,"2,50 mio. €",
2023/2024,ac-le-havre,Mohamed Koné,500 K €,
2023/2024,ac-le-havre,Mathieu Gorgelin,200 K €,
2023/2024,ac-le-havre,Paul Argney,150 K €,
2023/2024,ac-le-havre,Arouna Sangante,"10,00 mio. €",
2023/2024,ac-le-havre,Étienne Youté Kinkoué,"7,00 mio. €",
2023/2024,ac-le-havre,Gautier Lloris,"3,00 mio. €",
2023/2024,ac-le-havre,Yoann Salmier,"1,50 mio. €",
2023/2024,ac-le-havre,Yoni Gomis,50 K €,
2023/2024,ac-le-havre,Aliou Thiaré,-,
2023/2024,ac-le-havre,Christopher Operi,"4,00 mio. €",
2023/2024,ac-le-havre,Cheick Doumbia,50 K €,
2023/2024,ac-le-havre,Loïc Nego,900 K €,
2023/2024,ac-le-havre,Oualid El Hajjam,800 K €,
2023/2024,ac-le-havre,Abdoulaye Touré,"3,00 mio. €",
2023/2024,ac-le-havre,Oussama Targhalline,"2,50 mio. €",
2023/2024,ac-le-havre,Rassoul Ndiaye,"2,50 mio. €",
2023/2024,ac-le-havre,Nolan Mbemba,350 K €,
2023/2024,ac-le-havre,Aloïs Confais,250 K €,
2023/2024,ac-le-havre,Mathéo Bodmer,-,
2023/2024,ac-le-havre,Daler Kuzyaev,"8,00 mio. €",
2023/2024,ac-le-havre,Yassine Kechta,"5,00 mio. €",
2023/2024,ac-le-havre,Simon Ebonog,100 K €,
2023/2024,ac-le-havre,Nabil Alioui,"3,20 mio. €",
2023/2024,ac-le-havre,Mokrane Bentoumi,50 K €,
2023/2024,ac-le-havre,Antoine Joujou,"1,50 mio. €",
2023/2024,ac-le-havre,Issa Soumaré,800 K €,
2023/2024,ac-le-havre,Kandet Diawara,400 K €,
2023/2024,ac-le-havre,Josué Casimir,"3,00 mio. €",
2023/2024,ac-le-havre,Emmanuel Sabbi,"2,50 mio. €",
2023/2024,ac-le-havre,Samuel Grandsir,"1,50 mio. €",
2023/2024,ac-le-havre,Mohamed Bayo,"5,00 mio. €",
2023/2024,ac-le-havre,André Ayew,"1,00 mio. €",
2023/2024,ac-le-havre,Elysée Logbo,800 K €,
2023/2024,ac-le-havre,Steve Ngoura,400 K €,
2023/2024,fc-metz,Guillaume Dietsch,600 K €,
2023/2024,fc-metz,Alexandre Oukidja,500 K €,
2023/2024,fc-metz,Marc-Aurèle Caillard,200 K €,
2023/2024,fc-metz,Fali Candé,"2,50 mio. €",
2023/2024,fc-metz,Christophe Hérelle,"1,50 mio. €",
2023/2024,fc-metz,Sadibou Sané,800 K €,
2023/2024,fc-metz,Aboubacar Lô,300 K €,
2023/2024,fc-metz,Ismaël Traoré,250 K €,
2023/2024,fc-metz,Albin Demouchy,50 K €,
2023/2024,fc-metz,Matthieu Udol,"2,50 mio. €",
2023/2024,fc-metz,Kevin Van Den Kerkhof,"3,00 mio. €",
2023/2024,fc-metz,Koffi Kouao,"1,50 mio. €",
2023/2024,fc-metz,Maxime Colin,900 K €,
2023/2024,fc-metz,Sofiane Alakouch,500 K €,
2023/2024,fc-metz,Habib Maïga,"2,50 mio. €",
2023/2024,fc-metz,Danley Jean Jacques,"2,00 mio. €",
2023/2024,fc-metz,Kévin N'Doram,"1,50 mio. €",
2023/2024,fc-metz,Warren Tchimbembé,300 K €,
2023/2024,fc-metz,Charles Divialle,-,
2023/2024,fc-metz,Lamine Camara,"10,00 mio. €",
2023/2024,fc-metz,Arthur Atta,"1,00 mio. €",
2023/2024,fc-metz,Jean N'Guessan,800 K €,
2023/2024,fc-metz,Joseph Nduquidi,800 K €,
2023/2024,fc-metz,Sami Lahssaini,400 K €,
2023/2024,fc-metz,Youssef Maziz,"1,50 mio. €",
2023/2024,fc-metz,Cheikh Sabaly,"2,00 mio. €",
2023/2024,fc-metz,Papa Amadou Diallo,"1,00 mio. €",
2023/2024,fc-metz,Didier Lamkel Zé,"1,00 mio. €",
2023/2024,fc-metz,Maïdine Douane,200 K €,
2023/2024,fc-metz,Ablie Jallow,"2,00 mio. €",
2023/2024,fc-metz,Joel Asoro,"1,50 mio. €",
2023/2024,fc-metz,Malick Mbaye,500 K €,
2023/2024,fc-metz,Georges Mikautadze,"15,00 mio. €",
2023/2024,fc-metz,Óscar Estupiñán,"4,00 mio. €",
2023/2024,fc-metz,Simon Elisor,"1,00 mio. €",
2023/2024,fc-metz,Benjamin Tetteh,"1,00 mio. €",
2023/2024,fc-metz,Ibou Sané,300 K €,
2023/2024,clermont-foot-63,Mory Diaw,"1,80 mio. €",
2023/2024,clermont-foot-63,Massamba N'Diaye,500 K €,
2023/2024,clermont-foot-63,Théo Borne,50 K €,
2023/2024,clermont-foot-63,Théo Ramousse,-,
2023/2024,clermont-foot-63,Alidu Seidu,"9,00 mio. €",
2023/2024,clermont-foot-63,Chrislain Matsima,"7,00 mio. €",
2023/2024,clermont-foot-63,Mateusz Wieteska,"3,00 mio. €",
2023/2024,clermont-foot-63,Maximiliano Caufriez,"2,50 mio. €",
2023/2024,clermont-foot-63,Jérémy Jacquet,500 K €,
2023/2024,clermont-foot-63,Florent Ogier,300 K €,
2023/2024,clermont-foot-63,Ivan M'Bahia,50 K €,
2023/2024,clermont-foot-63,Mohamed Sylla,-,
2023/2024,clermont-foot-63,Neto Borges,"3,00 mio. €",
2023/2024,clermont-foot-63,Yoël Armougom,300 K €,
2023/2024,clermont-foot-63,Andy Pelmard,"3,50 mio. €",
2023/2024,clermont-foot-63,Cheick Oumar Konaté,"1,50 mio. €",
2023/2024,clermont-foot-63,Mehdi Zeffane,500 K €,
2023/2024,clermont-foot-63,Yohann Magnin,"2,00 mio. €",
2023/2024,clermont-foot-63,Maxime Gonalons,700 K €,
2023/2024,clermont-foot-63,Johan Gastien,500 K €,
2023/2024,clermont-foot-63,Stan Berkani,-,
2023/2024,clermont-foot-63,Adam Mabrouk,-,
2023/2024,clermont-foot-63,Habib Keïta,"1,00 mio. €",
2023/2024,clermont-foot-63,Muhammed Cham,"6,00 mio. €",
2023/2024,clermont-foot-63,Aïman Maurer,500 K €,
2023/2024,clermont-foot-63,Abdellah Baallal,50 K €,
2023/2024,clermont-foot-63,Alan Virginius,"3,50 mio. €",
2023/2024,clermont-foot-63,Elbasan Rashani,"1,50 mio. €",
2023/2024,clermont-foot-63,Jérémie Bela,600 K €,
2023/2024,clermont-foot-63,Ilhan Fakili,-,
2023/2024,clermont-foot-63,Jim Allevinah,"2,00 mio. €",
2023/2024,clermont-foot-63,Bilal Boutobba,"1,80 mio. €",
2023/2024,clermont-foot-63,Mohamed-Amine Bouchenna,200 K €,
2023/2024,clermont-foot-63,Shamar Nicholson,"5,00 mio. €",
2023/2024,clermont-foot-63,Grejohn Kyei,"1,50 mio. €",
2023/2024,clermont-foot-63,Komnen Andric,"1,00 mio. €",
