league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_misc,pos_misc,age_misc,born_misc,90s,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing
ESP-La Liga,2022,Valladolid,Martin Hongla,CMR,"DF,MF",24,1998,16,15,1306,14.5,0,0,0,0,0,0,7,2,0.0,0.0,0.3,0.3,6,50,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard,CMR,"DF,MF",24,1998,14.5,7,2,1,21,3,2,7,8,13,0,1,0,98,7,16,30.4,misc,CMR,"DF,MF",24,1998,14.5,18,13,13,5,0,11,21,52.4,10,15,12,3,8,26,46,1,defense,CMR,"DF,MF",24,1998,14.5,0,1,0,0.0,0.07,0.0,0.0,,33.5,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,CMR,"DF,MF",24,1998,14.5,745,84,333,371,46,1,745,11,9,81.8,2,18.2,455,2458,1302,6,7,1,14,1,463,5,possession,CMR,"DF,MF",24,1998,14.5,520,634,82.0,11242,3295,147,172,85.5,265,285,93.0,98,151,64.9,0,0.3,0.3,-0.3,2,33,4,1,50,passing
ESP-La Liga,2022,Mallorca,Martin Valjent,SVK,DF,26,1995,30,30,2656,29.5,0,0,0,0,0,0,8,0,0.3,0.3,0.4,0.7,15,57,3,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard,SVK,DF,26,1995,29.5,8,0,0,33,11,1,6,29,27,0,1,0,114,34,29,54.0,misc,SVK,DF,26,1995,29.5,35,27,22,12,1,19,28,67.9,9,39,21,18,29,64,137,0,defense,SVK,DF,26,1995,29.5,0,6,2,33.3,0.2,0.07,0.0,0.0,21.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting,SVK,DF,26,1995,29.5,1405,206,759,594,62,5,1405,5,0,0.0,2,40.0,719,3539,1751,15,16,2,6,1,767,3,possession,SVK,DF,26,1995,29.5,885,1123,78.8,16962,7350,359,389,92.3,414,489,84.7,105,213,49.3,0,0.4,0.4,-0.4,3,59,5,2,57,passing
ESP-La Liga,2022,Betis,Martín Montoya,ESP,DF,31,1991,6,6,453,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,6,16,12,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.15,0.01,0.15,standard,ESP,DF,31,1991,5.0,1,0,0,4,6,0,10,9,8,0,0,0,24,8,3,72.7,misc,ESP,DF,31,1991,5.0,13,8,9,4,0,10,12,83.3,2,6,1,5,9,22,14,1,defense,ESP,DF,31,1991,5.0,0,1,0,0.0,0.2,0.0,0.0,,21.3,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting,ESP,DF,31,1991,5.0,302,22,95,161,48,5,302,5,2,40.0,3,60.0,151,594,309,6,2,0,7,4,167,12,possession,ESP,DF,31,1991,5.0,190,244,77.9,2765,1133,107,116,92.2,60,77,77.9,12,31,38.7,0,0.7,0.6,-0.7,4,12,3,2,16,passing
ESP-La Liga,2022,Real Sociedad,Martín Zubimendi,ESP,MF,23,1999,36,35,3101,34.5,1,3,4,1,0,0,12,0,1.9,1.9,2.0,3.9,43,184,29,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.11,0.06,0.11,standard,ESP,MF,23,1999,34.5,12,0,0,50,31,1,4,37,33,0,1,0,218,58,34,63.0,misc,ESP,MF,23,1999,34.5,59,33,23,30,6,24,45,53.3,21,44,17,27,37,96,55,4,defense,ESP,MF,23,1999,34.5,1,13,2,15.4,0.38,0.06,0.08,0.5,19.7,0,0,0,1.9,1.9,0.15,-0.9,-0.9,shooting,ESP,MF,23,1999,34.5,2090,108,509,1350,259,18,2090,24,9,37.5,10,41.7,1265,6896,3678,43,39,3,23,17,1443,29,possession,ESP,MF,23,1999,34.5,1545,1812,85.3,26783,8092,692,784,88.3,702,770,91.2,125,188,66.5,3,2.0,2.2,1.0,20,175,23,1,184,passing
ESP-La Liga,2022,Atlético Madrid,Matheus Cunha,BRA,"FW,MF",23,1999,11,2,377,4.2,0,2,2,0,0,0,2,0,1.4,1.4,0.8,2.2,6,7,19,0.0,0.48,0.48,0.0,0.48,0.34,0.2,0.53,0.34,0.53,standard,BRA,"FW,MF",23,1999,4.2,2,0,0,7,6,1,3,2,1,0,0,0,16,3,14,17.6,misc,BRA,"FW,MF",23,1999,4.2,4,1,1,3,0,0,3,0.0,3,4,1,3,2,6,3,0,defense,BRA,"FW,MF",23,1999,4.2,0,12,8,66.7,2.86,1.91,0.0,0.0,16.1,0,0,0,1.4,1.4,0.12,-1.4,-1.4,shooting,BRA,"FW,MF",23,1999,4.2,131,4,17,61,58,22,131,7,6,85.7,1,14.3,74,473,221,6,7,4,9,5,89,19,possession,BRA,"FW,MF",23,1999,4.2,64,85,75.3,790,203,48,55,87.3,9,13,69.2,3,4,75.0,2,0.8,0.4,1.2,6,6,2,0,7,passing
ESP-La Liga,2022,Mallorca,Matija Nastasić,SRB,DF,29,1993,14,10,906,10.1,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.5,4,25,1,0.1,0.0,0.1,0.1,0.1,0.05,0.0,0.05,0.05,0.05,standard,SRB,DF,29,1993,10.1,3,0,0,12,0,1,1,18,8,0,0,0,31,9,6,60.0,misc,SRB,DF,29,1993,10.1,10,8,7,1,2,3,6,50.0,3,11,4,7,18,28,43,1,defense,SRB,DF,29,1993,10.1,1,4,2,50.0,0.4,0.2,0.25,0.5,12.2,0,0,0,0.5,0.5,0.13,0.5,0.5,shooting,SRB,DF,29,1993,10.1,392,59,219,162,13,6,392,0,0,,0,,202,833,432,4,2,0,2,0,221,1,possession,SRB,DF,29,1993,10.1,238,298,79.9,5007,2120,75,87,86.2,128,137,93.4,35,70,50.0,0,0.0,0.2,0.0,0,24,4,0,25,passing
ESP-La Liga,2022,Atlético Madrid,Matt Doherty,IRL,DF,30,1992,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,IRL,DF,30,1992,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc,IRL,DF,30,1992,0.2,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,defense,IRL,DF,30,1992,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,IRL,DF,30,1992,0.2,11,0,6,3,2,0,11,0,0,,0,,6,15,5,0,0,0,0,0,6,1,possession,IRL,DF,30,1992,0.2,6,9,66.7,81,3,4,5,80.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2022,Getafe,Mauro Arambarri,URU,MF,26,1995,13,13,992,11.0,0,1,1,0,0,0,5,1,0.2,0.2,1.5,1.8,8,33,7,0.0,0.09,0.09,0.0,0.09,0.02,0.14,0.16,0.02,0.16,standard,URU,MF,26,1995,11.0,5,1,1,21,11,0,42,14,6,0,0,1,63,15,12,55.6,misc,URU,MF,26,1995,11.0,14,6,9,4,1,3,17,17.6,14,17,5,12,14,28,19,0,defense,URU,MF,26,1995,11.0,0,8,0,0.0,0.73,0.0,0.0,,28.6,1,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting,URU,MF,26,1995,11.0,514,30,118,304,102,3,514,4,4,100.0,0,0.0,234,1162,503,8,10,0,13,4,248,7,possession,URU,MF,26,1995,11.0,326,421,77.4,6549,2050,112,128,87.5,150,177,84.7,58,99,58.6,1,1.5,1.6,-0.5,15,32,4,2,33,passing
ESP-La Liga,2022,Valencia,Maxi Gómez,URU,FW,25,1996,3,0,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.34,0.18,0.34,standard,URU,FW,25,1996,1.2,0,0,0,4,3,1,0,0,0,0,0,0,0,2,6,25.0,misc,URU,FW,25,1996,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense,URU,FW,25,1996,1.2,0,3,0,0.0,2.5,0.0,0.0,,18.9,1,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting,URU,FW,25,1996,1.2,27,2,2,9,16,8,27,2,0,0.0,2,100.0,19,93,64,1,0,3,3,1,21,1,possession,URU,FW,25,1996,1.2,9,14,64.3,131,3,5,5,100.0,2,4,50.0,1,3,33.3,0,0.2,0.2,-0.2,2,0,0,0,0,passing
ESP-La Liga,2022,Atlético Madrid,Memphis,NED,FW,28,1994,8,3,270,3.0,4,0,4,4,0,0,1,0,3.0,3.0,0.5,3.4,4,8,22,1.33,0.0,1.33,1.33,1.33,0.99,0.16,1.14,0.99,1.14,standard,NED,FW,28,1994,3.0,1,0,0,2,6,0,5,0,0,0,0,0,3,1,5,16.7,misc,NED,FW,28,1994,3.0,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,defense,NED,FW,28,1994,3.0,4,11,5,45.5,3.67,1.67,0.36,0.8,11.8,0,0,0,3.0,3.0,0.27,1.0,1.0,shooting,NED,FW,28,1994,3.0,139,0,7,47,86,27,139,11,4,36.4,6,54.5,87,368,181,4,2,4,16,9,122,22,possession,NED,FW,28,1994,3.0,68,90,75.6,865,221,49,61,80.3,16,20,80.0,2,5,40.0,0,0.5,0.7,-0.5,5,4,3,0,8,passing
ESP-La Liga,2022,Barcelona,Memphis,NED,FW,28,1994,2,2,114,1.3,1,0,1,1,0,0,0,0,0.9,0.9,0.1,1.0,2,7,19,0.79,0.0,0.79,0.79,0.79,0.68,0.11,0.79,0.68,0.79,standard,NED,FW,28,1994,1.3,0,0,0,2,2,1,4,0,1,0,0,0,7,1,2,33.3,misc,NED,FW,28,1994,1.3,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,defense,NED,FW,28,1994,1.3,1,6,3,50.0,4.74,2.37,0.17,0.33,11.6,0,0,0,0.9,0.9,0.14,0.1,0.1,shooting,NED,FW,28,1994,1.3,84,0,5,25,55,13,84,7,3,42.9,3,42.9,50,233,91,2,2,3,7,4,69,19,possession,NED,FW,28,1994,1.3,53,66,80.3,735,209,34,38,89.5,14,16,87.5,3,7,42.9,0,0.1,0.2,-0.1,3,3,2,0,7,passing
ESP-La Liga,2022,Valladolid,Mickael Malsa,MTQ,MF,26,1995,5,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MTQ,MF,26,1995,0.8,0,0,0,2,0,0,0,2,2,0,0,0,5,1,1,50.0,misc,MTQ,MF,26,1995,0.8,2,2,1,1,0,1,4,25.0,3,1,1,0,2,4,3,0,defense,MTQ,MF,26,1995,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,MTQ,MF,26,1995,0.8,31,4,12,18,1,0,31,1,1,100.0,0,0.0,17,77,9,0,0,0,2,2,15,0,possession,MTQ,MF,26,1995,0.8,13,20,65.0,156,92,7,9,77.8,5,8,62.5,0,0,,0,0.0,0.0,0.0,0,3,0,0,5,passing
ESP-La Liga,2022,Girona,Miguel Gutiérrez,ESP,DF,21,2001,34,27,2390,26.6,2,3,5,2,0,0,6,0,0.8,0.8,3.3,4.1,81,125,148,0.08,0.11,0.19,0.08,0.19,0.03,0.12,0.15,0.03,0.15,standard,ESP,DF,21,2001,26.6,6,0,0,23,24,3,104,18,23,0,0,0,157,9,16,36.0,misc,ESP,DF,21,2001,26.6,41,23,23,13,5,23,37,62.2,14,23,5,18,18,59,42,1,defense,ESP,DF,21,2001,26.6,2,17,4,23.5,0.64,0.15,0.12,0.5,19.4,0,0,0,0.8,0.8,0.05,1.2,1.2,shooting,ESP,DF,21,2001,26.6,1628,66,466,697,482,39,1628,75,35,46.7,32,42.7,959,5765,2803,81,43,17,36,25,1037,148,possession,ESP,DF,21,2001,26.6,1130,1386,81.5,17750,5265,631,689,91.6,405,494,82.0,70,129,54.3,3,3.3,3.1,-0.3,22,92,29,16,125,passing
ESP-La Liga,2022,Celta Vigo,Miguel Rodríguez,ESP,"MF,FW",19,2003,7,3,252,2.8,1,1,2,1,0,0,0,0,0.2,0.2,0.1,0.3,10,6,22,0.36,0.36,0.71,0.36,0.71,0.07,0.05,0.12,0.07,0.12,standard,ESP,"MF,FW",19,2003,2.8,0,0,0,6,8,1,13,1,5,0,0,0,16,1,8,11.1,misc,ESP,"MF,FW",19,2003,2.8,7,5,4,3,0,4,11,36.4,7,6,0,6,1,8,3,0,defense,ESP,"MF,FW",19,2003,2.8,1,3,2,66.7,1.07,0.71,0.33,0.5,18.8,0,0,0,0.2,0.2,0.07,0.8,0.8,shooting,ESP,"MF,FW",19,2003,2.8,132,2,25,46,64,13,132,13,3,23.1,6,46.2,89,520,298,10,6,4,6,4,89,22,possession,ESP,"MF,FW",19,2003,2.8,60,91,65.9,966,245,32,43,74.4,21,28,75.0,6,14,42.9,1,0.1,0.5,0.9,1,4,5,3,6,passing
ESP-La Liga,2022,Athletic Club,Mikel Balenziaga,ESP,DF,34,1988,3,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard,ESP,DF,34,1988,1.3,0,0,0,3,0,0,3,1,4,0,0,0,6,0,0,,misc,ESP,DF,34,1988,1.3,4,4,1,2,1,4,4,100.0,0,0,0,0,1,5,2,0,defense,ESP,DF,34,1988,1.3,0,1,0,0.0,0.78,0.0,0.0,,24.4,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,ESP,DF,34,1988,1.3,77,2,14,39,25,0,77,1,1,100.0,0,0.0,29,100,50,0,2,0,0,1,41,6,possession,ESP,DF,34,1988,1.3,49,69,71.0,819,242,25,29,86.2,19,26,73.1,5,9,55.6,0,0.0,0.1,0.0,0,4,2,1,7,passing
ESP-La Liga,2022,Real Sociedad,Mikel Merino,ESP,MF,26,1996,33,28,2494,27.7,2,9,11,2,0,1,5,1,4.4,3.6,5.7,9.3,30,172,107,0.07,0.32,0.4,0.07,0.4,0.16,0.2,0.36,0.13,0.34,standard,ESP,MF,26,1996,27.7,5,1,0,74,48,4,25,20,49,0,0,0,218,112,59,65.5,misc,ESP,MF,26,1996,27.7,77,49,28,33,16,31,62,50.0,31,38,8,30,20,97,51,1,defense,ESP,MF,26,1996,27.7,2,41,16,39.0,1.48,0.58,0.05,0.13,18.1,0,0,1,4.4,3.6,0.09,-2.4,-1.6,shooting,ESP,MF,26,1996,27.7,1861,86,356,1024,496,79,1860,42,22,52.4,16,38.1,1020,3933,1763,30,42,4,48,37,1263,107,possession,ESP,MF,26,1996,27.7,1145,1502,76.2,18019,6014,607,715,84.9,408,517,78.9,83,161,51.6,9,5.7,5.0,3.3,44,154,36,5,172,passing
ESP-La Liga,2022,Real Sociedad,Mikel Oyarzabal,ESP,"FW,MF",25,1997,23,14,1214,13.5,4,1,5,2,2,3,1,0,4.6,2.3,2.2,4.5,27,29,122,0.3,0.07,0.37,0.15,0.22,0.34,0.16,0.51,0.17,0.33,standard,ESP,"FW,MF",25,1997,13.5,1,0,0,15,16,12,28,3,7,1,0,0,56,15,29,34.1,misc,ESP,"FW,MF",25,1997,13.5,13,7,5,3,5,5,19,26.3,14,14,4,10,3,16,5,0,defense,ESP,"FW,MF",25,1997,13.5,4,16,8,50.0,1.19,0.59,0.13,0.25,18.8,0,2,3,4.6,2.3,0.14,-0.6,-0.3,shooting,ESP,"FW,MF",25,1997,13.5,532,15,71,186,278,54,529,26,7,26.9,15,57.7,317,1377,673,27,15,12,27,19,386,122,possession,ESP,"FW,MF",25,1997,13.5,285,392,72.7,4018,796,179,205,87.3,76,103,73.8,17,39,43.6,1,2.2,1.9,-1.2,14,14,9,2,29,passing
ESP-La Liga,2022,Athletic Club,Mikel Vesga,ESP,MF,29,1993,36,28,2575,28.6,3,3,6,1,2,3,5,0,3.9,1.5,1.5,3.0,26,199,31,0.1,0.1,0.21,0.03,0.14,0.14,0.05,0.19,0.05,0.11,standard,ESP,MF,29,1993,28.6,5,0,0,44,21,0,12,36,35,1,0,1,201,65,48,57.5,misc,ESP,MF,29,1993,28.6,57,35,21,31,5,25,68,36.8,43,39,8,31,36,93,39,3,defense,ESP,MF,29,1993,28.6,3,25,3,12.0,0.87,0.1,0.04,0.33,21.9,0,2,3,3.9,1.5,0.06,-0.9,-0.5,shooting,ESP,MF,29,1993,28.6,1800,66,338,1118,355,32,1797,18,10,55.6,8,44.4,962,4175,1995,26,29,4,38,16,1152,31,possession,ESP,MF,29,1993,28.6,1259,1510,83.4,22687,6824,562,655,85.8,513,582,88.1,152,197,77.2,3,1.5,1.8,1.5,20,193,21,4,199,passing
ESP-La Liga,2022,Real Sociedad,Mohamed Ali Cho,FRA,"FW,MF",18,2004,19,5,587,6.5,1,2,3,1,0,0,1,0,1.8,1.8,1.7,3.4,30,8,63,0.15,0.31,0.46,0.15,0.46,0.27,0.25,0.52,0.27,0.52,standard,FRA,"FW,MF",18,2004,6.5,1,0,0,11,12,3,30,2,10,1,0,0,34,5,15,25.0,misc,FRA,"FW,MF",18,2004,6.5,13,10,6,5,2,4,10,40.0,6,9,0,9,2,15,2,0,defense,FRA,"FW,MF",18,2004,6.5,1,23,12,52.2,3.53,1.84,0.04,0.08,18.3,0,0,0,1.8,1.8,0.08,-0.8,-0.8,shooting,FRA,"FW,MF",18,2004,6.5,281,4,33,106,151,29,281,39,16,41.0,18,46.2,192,1299,704,30,6,14,29,9,204,63,possession,FRA,"FW,MF",18,2004,6.5,108,165,65.5,1506,407,72,82,87.8,27,53,50.9,5,17,29.4,2,1.7,1.6,0.3,7,6,10,7,8,passing
ESP-La Liga,2022,Osasuna,Moi Gómez,ESP,"MF,FW",28,1994,33,28,2453,27.3,3,2,5,3,0,0,5,0,1.8,1.8,4.5,6.2,37,184,67,0.11,0.07,0.18,0.11,0.18,0.06,0.16,0.23,0.06,0.23,standard,ESP,"MF,FW",28,1994,27.3,5,0,0,14,26,1,115,10,17,0,0,0,176,7,25,21.9,misc,ESP,"MF,FW",28,1994,27.3,26,17,9,14,3,15,32,46.9,17,15,3,12,10,36,5,1,defense,ESP,"MF,FW",28,1994,27.3,3,19,9,47.4,0.7,0.33,0.16,0.33,21.0,0,0,0,1.8,1.8,0.09,1.2,1.2,shooting,ESP,"MF,FW",28,1994,27.3,1712,23,237,1013,489,23,1712,40,27,67.5,11,27.5,1149,6450,2740,37,48,7,33,18,1247,67,possession,ESP,"MF,FW",28,1994,27.3,1314,1559,84.3,24801,6445,579,619,93.5,522,584,89.4,186,286,65.0,2,4.5,4.8,-2.5,53,170,34,13,184,passing
ESP-La Liga,2022,Getafe,Moises Parra Gutierrez,ESP,FW,20,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,FW,20,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc,ESP,FW,20,2002,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense,ESP,FW,20,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ESP,FW,20,2002,0.1,6,0,1,2,3,0,6,0,0,,0,,1,2,1,0,0,0,0,0,1,0,possession,ESP,FW,20,2002,0.1,3,3,100.0,29,17,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2022,Valladolid,Monchu,ESP,MF,22,1999,33,23,2031,22.6,3,2,5,3,0,0,10,0,2.4,2.4,2.0,4.4,17,111,25,0.13,0.09,0.22,0.13,0.22,0.11,0.09,0.2,0.11,0.2,standard,ESP,MF,22,1999,22.6,10,0,0,46,28,1,76,18,29,0,1,0,119,18,31,36.7,misc,ESP,MF,22,1999,22.6,50,29,20,21,9,19,46,41.3,27,28,11,17,18,68,22,1,defense,ESP,MF,22,1999,22.6,3,39,10,25.6,1.73,0.44,0.08,0.3,24.4,9,0,0,2.4,2.4,0.06,0.6,0.6,shooting,ESP,MF,22,1999,22.6,1276,48,319,693,270,24,1276,20,10,50.0,7,35.0,636,2794,1252,17,18,3,34,15,749,25,possession,ESP,MF,22,1999,22.6,833,1054,79.0,16192,4815,369,410,90.0,303,375,80.8,144,231,62.3,2,2.0,1.7,0.0,25,98,5,2,111,passing
ESP-La Liga,2022,Valencia,Mouctar Diakhaby,GUI,DF,25,1996,29,28,2446,27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3.0,19,86,11,0.11,0.0,0.11,0.11,0.11,0.1,0.01,0.11,0.1,0.11,standard,GUI,DF,25,1996,27.2,7,1,1,23,13,4,1,20,16,0,0,0,149,48,40,54.5,misc,GUI,DF,25,1996,27.2,30,16,19,11,0,13,20,65.0,7,30,17,13,20,50,111,2,defense,GUI,DF,25,1996,27.2,3,21,7,33.3,0.77,0.26,0.14,0.43,10.9,0,0,0,2.7,2.7,0.13,0.3,0.3,shooting,GUI,DF,25,1996,27.2,1452,188,711,659,90,52,1452,10,5,50.0,4,40.0,823,4136,2149,19,14,1,14,3,868,11,possession,GUI,DF,25,1996,27.2,971,1185,81.9,20225,7159,264,304,86.8,569,643,88.5,131,221,59.3,0,0.3,0.4,-0.3,5,76,0,0,86,passing
ESP-La Liga,2022,Getafe,Munir El Haddadi,MAR,"MF,FW",26,1995,28,10,1150,12.8,3,1,4,3,0,0,4,0,2.7,2.7,1.2,3.9,20,30,84,0.23,0.08,0.31,0.23,0.31,0.21,0.09,0.3,0.21,0.3,standard,MAR,"MF,FW",26,1995,12.8,4,0,0,14,34,13,70,9,7,0,0,0,64,28,28,50.0,misc,MAR,"MF,FW",26,1995,12.8,12,7,3,7,2,2,10,20.0,8,23,2,21,9,21,7,0,defense,MAR,"MF,FW",26,1995,12.8,3,32,9,28.1,2.5,0.7,0.09,0.33,18.1,2,0,0,2.7,2.7,0.09,0.3,0.3,shooting,MAR,"MF,FW",26,1995,12.8,614,8,66,253,299,48,614,34,12,35.3,16,47.1,344,1529,562,20,13,7,45,25,391,84,possession,MAR,"MF,FW",26,1995,12.8,270,433,62.4,4236,1343,142,185,76.8,85,131,64.9,26,60,43.3,1,1.2,1.7,-0.2,14,20,11,8,30,passing
ESP-La Liga,2022,Betis,Nabil Fekir,FRA,MF,29,1993,15,12,961,10.7,2,2,4,1,1,1,4,1,2.4,1.6,2.7,4.4,42,41,76,0.19,0.19,0.37,0.09,0.28,0.23,0.26,0.48,0.15,0.41,standard,FRA,MF,29,1993,10.7,4,1,0,21,39,7,48,1,5,1,0,0,31,8,11,42.1,misc,FRA,MF,29,1993,10.7,11,5,3,3,5,2,9,22.2,7,6,2,4,1,12,0,0,defense,FRA,MF,29,1993,10.7,2,24,6,25.0,2.25,0.56,0.04,0.17,21.5,9,1,1,2.4,1.6,0.07,-0.4,-0.6,shooting,FRA,MF,29,1993,10.7,607,2,37,254,321,43,606,44,17,38.6,19,43.2,406,2332,1072,42,27,13,34,22,489,76,possession,FRA,MF,29,1993,10.7,378,484,78.1,4746,1367,226,258,87.6,90,107,84.1,18,55,32.7,2,2.7,2.4,-0.7,23,34,14,1,41,passing
ESP-La Liga,2022,Espanyol,Nabil Touaizi,MAR,MF,21,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,MAR,MF,21,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc,MAR,MF,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,MAR,MF,21,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,MAR,MF,21,2001,0.0,2,0,0,0,2,1,2,0,0,,0,,1,12,3,0,0,0,0,0,1,1,possession,MAR,MF,21,2001,0.0,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,passing
ESP-La Liga,2022,Real Madrid,Nacho,ESP,DF,32,1990,27,18,1637,18.2,1,1,2,1,0,0,7,0,0.8,0.8,0.9,1.7,18,75,34,0.05,0.05,0.11,0.05,0.11,0.04,0.05,0.09,0.04,0.09,standard,ESP,DF,32,1990,18.2,7,0,0,16,14,3,14,18,16,0,0,1,88,36,21,63.2,misc,ESP,DF,32,1990,18.2,24,16,17,5,2,12,29,41.4,17,11,6,5,18,42,37,0,defense,ESP,DF,32,1990,18.2,1,9,4,44.4,0.49,0.22,0.11,0.25,14.5,0,0,0,0.8,0.8,0.09,0.2,0.2,shooting,ESP,DF,32,1990,18.2,1327,95,503,629,205,19,1327,17,11,64.7,4,23.5,762,3224,1899,18,10,4,15,9,937,34,possession,ESP,DF,32,1990,18.2,1085,1184,91.6,16750,5906,577,612,94.3,427,454,94.1,53,74,71.6,1,0.9,0.7,0.1,12,79,8,1,75,passing
