league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
GER-Bundesliga,2024,Stuttgart,El Bilal Touré,MLI,"FW,MF",23-190,2001,12,3,356,4.0,2,1,3,2,0,0,0,0,1.6,1.6,1.1,2.8,6,7,25,0.51,0.25,0.76,0.51,0.76,0.41,0.29,0.7,0.41,0.7,standard
GER-Bundesliga,2024,Stuttgart,Enzo Millot,FRA,"MF,FW",22-268,2002,26,20,1628,18.1,4,4,8,4,0,1,8,0,7.1,6.3,2.8,9.1,37,106,113,0.22,0.22,0.44,0.22,0.44,0.39,0.15,0.55,0.35,0.5,standard
GER-Bundesliga,2024,Stuttgart,Ermedin Demirović,BIH,FW,27-017,1998,28,17,1536,17.1,13,0,13,13,0,2,2,0,11.4,9.6,1.2,10.9,18,26,96,0.76,0.0,0.76,0.76,0.76,0.67,0.07,0.74,0.57,0.64,standard
GER-Bundesliga,2024,Stuttgart,Fabian Rieder,SUI,"MF,FW",23-054,2002,19,7,754,8.4,1,3,4,1,0,0,1,0,1.3,1.3,2.0,3.3,17,35,49,0.12,0.36,0.48,0.12,0.48,0.16,0.24,0.4,0.16,0.4,standard
GER-Bundesliga,2024,Stuttgart,Finn Jeltsch,GER,DF,18-268,2006,6,4,380,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,4,12,4,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,standard
GER-Bundesliga,2024,Stuttgart,Frans Krätzig,GER,DF,22-087,2003,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Stuttgart,Jacob Bruun Larsen,DEN,MF,26-204,1998,10,3,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,1.1,1.4,17,15,34,0.25,0.0,0.25,0.25,0.25,0.07,0.28,0.35,0.07,0.35,standard
GER-Bundesliga,2024,Stuttgart,Jamie Leweling,GER,"MF,FW",24-044,2001,22,18,1393,15.5,2,2,4,2,0,0,4,0,1.1,1.1,3.3,4.4,51,48,140,0.13,0.13,0.26,0.13,0.26,0.07,0.21,0.28,0.07,0.28,standard
GER-Bundesliga,2024,Stuttgart,Jarzinho Malanga,GER,DF,18-275,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Stuttgart,Josha Vagnoman,GER,"DF,MF",24-121,2000,23,18,1702,18.9,1,1,2,1,0,0,4,0,1.4,1.4,1.5,2.9,23,44,83,0.05,0.05,0.11,0.05,0.11,0.07,0.08,0.15,0.07,0.15,standard
GER-Bundesliga,2024,Stuttgart,Julian Chabot,GER,DF,27-058,1998,25,21,1823,20.3,2,1,3,2,0,0,9,1,1.3,1.3,0.2,1.5,6,78,2,0.1,0.05,0.15,0.1,0.15,0.06,0.01,0.07,0.06,0.07,standard
GER-Bundesliga,2024,Stuttgart,Justin Diehl,GER,"FW,DF",20-135,2004,6,0,104,1.2,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,5,20,0.87,0.0,0.87,0.87,0.87,0.84,0.1,0.94,0.84,0.94,standard
GER-Bundesliga,2024,Stuttgart,Leonidas Stergiou,SUI,DF,23-039,2002,9,8,621,6.9,0,2,2,0,0,0,0,1,0.1,0.1,0.9,1.0,8,27,13,0.0,0.29,0.29,0.0,0.29,0.02,0.13,0.15,0.02,0.15,standard
GER-Bundesliga,2024,Stuttgart,Luca Jaquez,SUI,DF,21-313,2003,2,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Stuttgart,Maximilian Mittelstädt,GER,DF,28-024,1997,25,22,1953,21.7,1,5,6,1,0,0,5,0,0.6,0.6,3.9,4.5,45,132,114,0.05,0.23,0.28,0.05,0.28,0.03,0.18,0.21,0.03,0.21,standard
GER-Bundesliga,2024,Stuttgart,Nick Woltemade,GER,"FW,MF",23-056,2002,23,13,1257,14.0,9,2,11,7,2,2,3,0,7.3,5.7,3.5,9.3,23,43,103,0.64,0.14,0.79,0.5,0.64,0.52,0.25,0.78,0.41,0.66,standard
GER-Bundesliga,2024,Stuttgart,Pascal Stenzel,GER,DF,29-022,1996,6,2,139,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,standard
GER-Bundesliga,2024,Stuttgart,Ramon Hendriks,NED,DF,23-267,2001,21,9,995,11.1,0,1,1,0,0,0,2,0,0.6,0.6,1.0,1.6,8,30,22,0.0,0.09,0.09,0.0,0.09,0.05,0.09,0.14,0.05,0.14,standard
GER-Bundesliga,2024,Stuttgart,Yannik Keitel,GER,MF,25-055,2000,9,2,240,2.7,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,11,2,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.15,0.13,0.15,standard
GER-Bundesliga,2024,Union Berlin,Alexander Schwolow,GER,GK,32-313,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Union Berlin,Aljoscha Kemlein,GER,MF,20-252,2004,15,11,922,10.2,1,0,1,1,0,0,3,0,0.9,0.9,0.6,1.5,5,42,19,0.1,0.0,0.1,0.1,0.1,0.09,0.06,0.15,0.09,0.15,standard
GER-Bundesliga,2024,Union Berlin,Andrej Ilic,SRB,FW,25-008,2000,10,6,561,6.2,3,0,3,2,1,1,1,0,2.7,1.9,0.1,2.0,2,6,40,0.48,0.0,0.48,0.32,0.32,0.43,0.02,0.45,0.3,0.32,standard
GER-Bundesliga,2024,Union Berlin,András Schäfer,HUN,MF,25-363,1999,20,12,1104,12.3,1,1,2,1,0,0,3,0,0.6,0.6,0.8,1.4,14,45,29,0.08,0.08,0.16,0.08,0.16,0.05,0.06,0.11,0.05,0.11,standard
GER-Bundesliga,2024,Union Berlin,Benedict Hollerbach,GER,"FW,MF",23-329,2001,28,25,2077,23.1,8,1,9,8,0,0,2,0,5.8,5.8,1.4,7.3,84,55,168,0.35,0.04,0.39,0.35,0.39,0.25,0.06,0.31,0.25,0.31,standard
GER-Bundesliga,2024,Union Berlin,Christopher Trimmel,AUT,"DF,MF",38-046,1987,20,15,1320,14.7,0,1,1,0,0,0,5,0,0.2,0.2,1.4,1.6,14,59,35,0.0,0.07,0.07,0.0,0.07,0.01,0.09,0.11,0.01,0.11,standard
GER-Bundesliga,2024,Union Berlin,Danilho Doekhi,NED,DF,26-285,1998,28,28,2520,28.0,1,0,1,1,0,0,4,0,2.5,2.5,1.0,3.6,10,78,13,0.04,0.0,0.04,0.04,0.04,0.09,0.04,0.13,0.09,0.13,standard
GER-Bundesliga,2024,Union Berlin,Diogo Leite,POR,DF,26-078,1999,27,26,2303,25.6,0,1,1,0,0,0,3,0,1.1,1.1,1.0,2.1,20,111,16,0.0,0.04,0.04,0.0,0.04,0.04,0.04,0.08,0.04,0.08,standard
GER-Bundesliga,2024,Union Berlin,Frederik Rønnow,DEN,GK,32-250,1992,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Union Berlin,Ivan Prtajin,CRO,FW,28-332,1996,5,2,161,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,1,1,17,0.0,0.0,0.0,0.0,0.0,0.29,0.08,0.37,0.29,0.37,standard
GER-Bundesliga,2024,Union Berlin,Janik Haberer,GER,"MF,DF",31-009,1994,22,15,1214,13.5,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,8,49,17,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,standard
GER-Bundesliga,2024,Union Berlin,Jeong Woo-yeong,KOR,"MF,FW",25-203,1999,23,17,1263,14.0,3,2,5,3,0,0,2,0,2.8,2.8,1.7,4.4,32,63,93,0.21,0.14,0.36,0.21,0.36,0.2,0.12,0.31,0.2,0.31,standard
GER-Bundesliga,2024,Union Berlin,Jordan Pefok,USA,FW,28-350,1996,18,10,908,10.1,0,1,1,0,0,0,2,0,3.2,3.2,0.9,4.1,3,12,40,0.0,0.1,0.1,0.0,0.1,0.32,0.09,0.4,0.32,0.4,standard
GER-Bundesliga,2024,Union Berlin,Josip Juranović,CRO,"DF,MF",29-238,1995,14,11,990,11.0,0,1,1,0,0,0,4,0,0.3,0.3,1.8,2.1,19,45,39,0.0,0.09,0.09,0.0,0.09,0.02,0.16,0.19,0.02,0.19,standard
GER-Bundesliga,2024,Union Berlin,Jérôme Roussillon,FRA,"DF,MF",32-095,1993,6,1,123,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,11,7,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,standard
GER-Bundesliga,2024,Union Berlin,Kevin Vogt,GER,DF,33-200,1991,15,14,1196,13.3,1,0,1,0,1,1,5,0,0.8,0.0,0.0,0.0,8,58,0,0.08,0.0,0.08,0.0,0.0,0.06,0.0,0.06,0.0,0.0,standard
GER-Bundesliga,2024,Union Berlin,Kevin Volland,GER,"FW,MF",32-255,1992,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Union Berlin,Leopold Querfeld,AUT,DF,21-112,2003,21,11,1207,13.4,1,1,2,1,0,0,5,0,0.9,0.9,0.7,1.6,0,29,4,0.07,0.07,0.15,0.07,0.15,0.07,0.05,0.12,0.07,0.12,standard
GER-Bundesliga,2024,Union Berlin,Lucas Tousart,FRA,MF,27-347,1997,12,6,499,5.5,0,1,1,0,0,0,2,0,0.3,0.3,0.5,0.8,4,17,13,0.0,0.18,0.18,0.0,0.18,0.06,0.08,0.14,0.06,0.14,standard
GER-Bundesliga,2024,Union Berlin,László Bénes,SVK,"MF,FW",27-214,1997,18,2,482,5.4,1,1,2,1,0,0,4,0,0.7,0.7,0.9,1.6,4,26,30,0.19,0.19,0.37,0.19,0.37,0.13,0.18,0.3,0.13,0.3,standard
GER-Bundesliga,2024,Union Berlin,Marin Ljubicic,CRO,"FW,MF",23-042,2002,8,1,197,2.2,1,1,2,1,0,0,1,0,0.4,0.4,0.6,1.0,1,4,12,0.46,0.46,0.91,0.46,0.91,0.19,0.28,0.47,0.19,0.47,standard
GER-Bundesliga,2024,Union Berlin,Rani Khedira,GER,MF,31-074,1994,26,25,2183,24.3,1,0,1,1,0,0,7,0,1.3,1.3,0.5,1.8,10,69,26,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07,standard
GER-Bundesliga,2024,Union Berlin,Robert Skov,DEN,"DF,MF",28-326,1996,15,11,852,9.5,2,2,4,1,1,1,1,0,1.7,0.9,2.4,3.3,25,36,45,0.21,0.21,0.42,0.11,0.32,0.18,0.25,0.43,0.1,0.35,standard
GER-Bundesliga,2024,Union Berlin,Robin Gosens,GER,DF,30-280,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.15,0.02,0.15,standard
GER-Bundesliga,2024,Union Berlin,Tim Skarke,GER,"FW,MF",28-216,1996,27,9,964,10.7,0,2,2,0,0,0,1,0,2.1,2.1,1.2,3.3,24,21,84,0.0,0.19,0.19,0.0,0.19,0.2,0.11,0.31,0.2,0.31,standard
GER-Bundesliga,2024,Union Berlin,Tom Rothe,GER,"DF,MF",20-164,2004,20,14,1239,13.8,2,2,4,2,0,0,4,1,1.6,1.6,1.3,2.9,21,36,82,0.15,0.15,0.29,0.15,0.29,0.11,0.09,0.21,0.11,0.21,standard
GER-Bundesliga,2024,Union Berlin,Yorbe Vertessen,BEL,"MF,FW",24-093,2001,17,7,718,8.0,1,0,1,1,0,0,2,0,1.3,1.3,1.6,2.9,18,16,42,0.13,0.0,0.13,0.13,0.13,0.16,0.2,0.36,0.16,0.36,standard
GER-Bundesliga,2024,Werder Bremen,Amos Pieper,GER,DF,27-084,1998,17,10,966,10.7,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,5,39,1,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,standard
GER-Bundesliga,2024,Werder Bremen,André Silva,POR,FW,29-156,1995,6,4,369,4.1,1,0,1,0,1,2,1,0,2.6,1.0,0.3,1.3,6,10,28,0.24,0.0,0.24,0.0,0.0,0.63,0.08,0.71,0.24,0.32,standard
GER-Bundesliga,2024,Werder Bremen,Anthony Jung,GER,DF,33-159,1991,27,20,1892,21.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,20,121,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Werder Bremen,Derrick Köhn,GER,"DF,FW",26-066,1999,22,14,1295,14.4,2,2,4,2,0,0,2,0,0.7,0.7,1.6,2.4,34,36,117,0.14,0.14,0.28,0.14,0.28,0.05,0.11,0.16,0.05,0.16,standard
GER-Bundesliga,2024,Werder Bremen,Felix Agu,GER,DF,25-196,1999,16,15,1260,14.0,3,0,3,3,0,0,1,0,1.0,1.0,1.4,2.4,26,25,84,0.21,0.0,0.21,0.21,0.21,0.07,0.1,0.17,0.07,0.17,standard
GER-Bundesliga,2024,Werder Bremen,Issa Kaboré,BFA,"DF,FW",23-334,2001,9,3,308,3.4,0,0,0,0,0,0,0,0,0.7,0.7,0.8,1.5,15,8,35,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.45,0.2,0.45,standard
GER-Bundesliga,2024,Werder Bremen,Jens Stage,DEN,MF,28-154,1996,22,20,1720,19.1,7,5,12,7,0,0,8,0,5.5,5.5,2.5,8.0,21,79,71,0.37,0.26,0.63,0.37,0.63,0.29,0.13,0.42,0.29,0.42,standard
GER-Bundesliga,2024,Werder Bremen,Julián Malatini,ARG,DF,23-315,2001,10,5,454,5.0,1,1,2,1,0,0,1,0,0.2,0.2,0.5,0.7,8,24,4,0.2,0.2,0.4,0.2,0.4,0.05,0.09,0.14,0.05,0.14,standard
GER-Bundesliga,2024,Werder Bremen,Justin Njinmah,GER,"FW,MF",24-147,2000,21,9,837,9.3,3,1,4,3,0,0,1,0,2.6,2.6,0.9,3.5,25,20,90,0.32,0.11,0.43,0.32,0.43,0.28,0.1,0.38,0.28,0.38,standard
GER-Bundesliga,2024,Werder Bremen,Keke Maximilian Topp,GER,"FW,MF",21-017,2004,16,1,242,2.7,1,2,3,1,0,0,1,0,0.8,0.8,2.0,2.8,9,7,25,0.37,0.74,1.12,0.37,1.12,0.28,0.75,1.03,0.28,1.03,standard
GER-Bundesliga,2024,Werder Bremen,Leonardo Bittencourt,GER,MF,31-113,1993,21,10,893,9.9,2,0,2,2,0,0,2,0,1.5,1.5,1.3,2.8,15,58,32,0.2,0.0,0.2,0.2,0.2,0.15,0.13,0.28,0.15,0.28,standard
GER-Bundesliga,2024,Werder Bremen,Marco Friedl,AUT,DF,27-026,1998,20,19,1621,18.0,0,0,0,0,0,0,8,2,0.1,0.1,0.2,0.4,2,54,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard
GER-Bundesliga,2024,Werder Bremen,Marco Grüll,AUT,"FW,MF",26-279,1998,24,12,1053,11.7,6,1,7,6,0,0,1,0,3.9,3.9,1.6,5.5,20,30,82,0.51,0.09,0.6,0.51,0.6,0.33,0.14,0.47,0.33,0.47,standard
GER-Bundesliga,2024,Werder Bremen,Marvin Ducksch,GER,FW,31-035,1994,26,24,1934,21.5,7,7,14,6,1,2,3,0,8.5,6.9,6.0,12.9,20,67,130,0.33,0.33,0.65,0.28,0.6,0.39,0.28,0.67,0.32,0.6,standard
GER-Bundesliga,2024,Werder Bremen,Michael Zetterer,GER,GK,29-273,1995,28,28,2520,28.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Werder Bremen,Miloš Veljković,SRB,DF,29-197,1995,14,11,1029,11.4,0,1,1,0,0,0,1,0,0.6,0.6,0.2,0.7,9,64,2,0.0,0.09,0.09,0.0,0.09,0.05,0.01,0.06,0.05,0.06,standard
GER-Bundesliga,2024,Werder Bremen,Mitchell Weiser,GER,"DF,MF",30-355,1994,26,26,2331,25.9,4,7,11,4,0,0,7,1,4.3,4.3,3.3,7.6,51,93,154,0.15,0.27,0.42,0.15,0.42,0.17,0.13,0.29,0.17,0.29,standard
GER-Bundesliga,2024,Werder Bremen,Niklas Stark,GER,DF,29-362,1995,20,19,1566,17.4,0,1,1,0,0,0,4,1,0.5,0.5,0.1,0.6,6,44,2,0.0,0.06,0.06,0.0,0.06,0.03,0.0,0.03,0.03,0.03,standard
GER-Bundesliga,2024,Werder Bremen,Oliver Burke,SCO,FW,28-004,1997,20,5,560,6.2,3,0,3,3,0,0,4,0,2.8,2.8,0.9,3.6,10,14,48,0.48,0.0,0.48,0.48,0.48,0.45,0.14,0.59,0.45,0.59,standard
GER-Bundesliga,2024,Werder Bremen,Olivier Deman,BEL,DF,25-005,2000,9,0,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,standard
GER-Bundesliga,2024,Werder Bremen,Romano Schmid,AUT,MF,25-074,2000,26,26,2314,25.7,4,4,8,4,0,0,3,0,3.1,3.1,5.1,8.2,89,228,165,0.16,0.16,0.31,0.16,0.31,0.12,0.2,0.32,0.12,0.32,standard
GER-Bundesliga,2024,Werder Bremen,Senne Lynen,BEL,MF,26-051,1999,26,26,2211,24.6,0,0,0,0,0,0,8,0,0.8,0.8,0.5,1.3,6,74,27,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,standard
GER-Bundesliga,2024,Werder Bremen,Skelly Alvero,FRA,MF,22-342,2002,12,1,236,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard
GER-Bundesliga,2024,Wolfsburg,Andreas Skov Olsen,DEN,"FW,MF",25-103,1999,8,3,352,3.9,0,1,1,0,0,0,0,0,0.4,0.4,1.5,1.9,13,14,29,0.0,0.26,0.26,0.0,0.26,0.1,0.4,0.49,0.1,0.49,standard
GER-Bundesliga,2024,Wolfsburg,Aster Vranckx,BEL,MF,22-189,2002,12,4,421,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard
GER-Bundesliga,2024,Wolfsburg,Bence Dárdai,HUN,MF,19-077,2006,16,12,946,10.5,1,1,2,1,0,0,0,0,0.6,0.6,1.0,1.6,3,27,16,0.1,0.1,0.19,0.1,0.19,0.06,0.09,0.15,0.06,0.15,standard
GER-Bundesliga,2024,Wolfsburg,Cedric Zesiger,SUI,DF,26-291,1998,7,5,522,5.8,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,3,19,2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard
GER-Bundesliga,2024,Wolfsburg,David Odogu,GER,DF,18-312,2006,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard
GER-Bundesliga,2024,Wolfsburg,Denis Vavro,SVK,DF,29-001,1996,23,21,1956,21.7,1,0,1,1,0,0,3,0,1.2,1.2,0.2,1.4,8,81,2,0.05,0.0,0.05,0.05,0.05,0.06,0.01,0.06,0.06,0.06,standard
GER-Bundesliga,2024,Wolfsburg,Jakub Kamiński,POL,"DF,MF",22-310,2002,17,9,879,9.8,0,1,1,0,0,0,2,0,0.8,0.8,2.9,3.6,29,32,47,0.0,0.1,0.1,0.0,0.1,0.08,0.29,0.37,0.08,0.37,standard
GER-Bundesliga,2024,Wolfsburg,Joakim Mæhle,DEN,DF,27-326,1997,22,20,1718,19.1,3,3,6,3,0,0,5,0,1.8,1.8,1.5,3.4,46,77,94,0.16,0.16,0.31,0.16,0.31,0.1,0.08,0.18,0.1,0.18,standard
GER-Bundesliga,2024,Wolfsburg,Jonas Wind,DEN,"FW,MF",26-063,1999,26,17,1615,17.9,8,3,11,7,1,2,2,0,4.8,3.1,3.7,6.8,13,74,73,0.45,0.17,0.61,0.39,0.56,0.27,0.21,0.48,0.17,0.38,standard
GER-Bundesliga,2024,Wolfsburg,Kamil Grabara,POL,GK,26-093,1999,23,23,2045,22.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Wolfsburg,Kevin Behrens,GER,FW,34-067,1991,17,0,154,1.7,1,0,1,1,0,0,2,0,2.3,2.3,0.1,2.4,2,2,17,0.58,0.0,0.58,0.58,0.58,1.35,0.07,1.42,1.35,1.42,standard
GER-Bundesliga,2024,Wolfsburg,Kilian Fischer,GER,DF,24-181,2000,27,24,1892,21.0,0,0,0,0,0,0,5,0,0.3,0.3,0.3,0.6,42,87,65,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,standard
GER-Bundesliga,2024,Wolfsburg,Konstantinos Koulierakis,GRE,DF,21-134,2003,25,23,2018,22.4,0,2,2,0,0,0,3,0,0.6,0.6,0.9,1.5,17,87,8,0.0,0.09,0.09,0.0,0.09,0.03,0.04,0.07,0.03,0.07,standard
GER-Bundesliga,2024,Wolfsburg,Lovro Majer,CRO,MF,27-084,1998,4,2,145,1.6,2,0,2,1,1,1,1,0,1.1,0.4,0.0,0.4,2,2,6,1.24,0.0,1.24,0.62,0.62,0.71,0.01,0.72,0.22,0.23,standard
GER-Bundesliga,2024,Wolfsburg,Lukas Nmecha,GER,"FW,MF",26-118,1998,13,1,259,2.9,2,0,2,2,0,0,1,0,3.5,3.5,0.2,3.6,4,4,23,0.69,0.0,0.69,0.69,0.69,1.2,0.05,1.25,1.2,1.25,standard
GER-Bundesliga,2024,Wolfsburg,Mads Roerslev,DEN,DF,25-291,1999,5,2,253,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,12,17,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
GER-Bundesliga,2024,Wolfsburg,Marius Müller,GER,GK,31-273,1993,6,5,475,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
GER-Bundesliga,2024,Wolfsburg,Mattias Svanberg,SWE,MF,26-096,1999,19,14,1197,13.3,3,1,4,3,0,0,4,0,3.6,3.6,1.7,5.4,11,36,39,0.23,0.08,0.3,0.23,0.3,0.27,0.13,0.41,0.27,0.41,standard
GER-Bundesliga,2024,Wolfsburg,Maximilian Arnold,GER,MF,30-319,1994,24,23,2061,22.9,2,4,6,2,0,0,7,0,0.8,0.8,2.5,3.3,9,114,15,0.09,0.17,0.26,0.09,0.26,0.04,0.11,0.14,0.04,0.14,standard
GER-Bundesliga,2024,Wolfsburg,Mohamed Amoura,ALG,FW,24-337,2000,25,24,2060,22.9,10,8,18,8,2,2,5,0,7.4,5.8,3.4,9.2,68,52,205,0.44,0.35,0.79,0.35,0.7,0.32,0.15,0.47,0.26,0.4,standard
GER-Bundesliga,2024,Wolfsburg,Patrick Wimmer,AUT,"MF,FW",23-316,2001,23,16,1344,14.9,3,4,7,3,0,0,5,1,3.4,3.4,2.5,5.8,33,63,63,0.2,0.27,0.47,0.2,0.47,0.22,0.16,0.39,0.22,0.39,standard
GER-Bundesliga,2024,Wolfsburg,Ridle Baku,GER,"FW,MF",27-003,1998,15,14,1170,13.0,2,1,3,2,0,0,2,0,1.5,1.5,1.3,2.7,16,44,78,0.15,0.08,0.23,0.15,0.23,0.11,0.1,0.21,0.11,0.21,standard
GER-Bundesliga,2024,Wolfsburg,Salih Özcan,TUR,MF,27-090,1998,11,3,353,3.9,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,6,22,5,0.0,0.0,0.0,0.0,0.0,0.03,0.2,0.23,0.03,0.23,standard
GER-Bundesliga,2024,Wolfsburg,Sebastiaan Bornauw,BEL,DF,26-020,1999,14,8,787,8.7,2,1,3,2,0,0,2,0,1.2,1.2,0.5,1.7,3,21,1,0.23,0.11,0.34,0.23,0.34,0.14,0.06,0.2,0.14,0.2,standard
GER-Bundesliga,2024,Wolfsburg,Tiago Tomás,POR,"FW,MF",22-299,2002,27,22,1767,19.6,6,1,7,6,0,0,6,0,5.3,5.3,2.4,7.7,31,46,118,0.31,0.05,0.36,0.31,0.36,0.27,0.12,0.39,0.27,0.39,standard
GER-Bundesliga,2024,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",31-029,1994,25,12,1215,13.5,1,1,2,1,0,0,4,1,0.8,0.8,0.2,1.0,21,48,54,0.07,0.07,0.15,0.07,0.15,0.06,0.01,0.07,0.06,0.07,standard
