league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
ESP-La Liga,2020,Valladolid,Fabián Orellana,CHI,"MF,FW",34,1986,30,27,2138,23.8,6,2,8,2,4,4,5,0,6.0,2.8,3.5,6.3,67,77,148,0.25,0.08,0.34,0.08,0.17,0.25,0.15,0.4,0.12,0.27,standard
ESP-La Liga,2020,Valladolid,Fede San Emeterio,ESP,MF,23,1997,24,17,1460,16.2,0,0,0,0,0,0,7,0,0.1,0.1,0.1,0.2,0,34,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,standard
ESP-La Liga,2020,Valladolid,Javi Moyano,ESP,DF,34,1986,2,2,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Valladolid,Javi Sánchez,ESP,DF,23,1997,16,11,921,10.2,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,9,16,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard
ESP-La Liga,2020,Valladolid,Jawad El Yamiq,MAR,DF,28,1992,19,15,1379,15.3,0,1,1,0,0,0,6,0,0.6,0.6,0.1,0.7,6,41,3,0.0,0.07,0.07,0.0,0.07,0.04,0.0,0.05,0.04,0.05,standard
ESP-La Liga,2020,Valladolid,Joaquín Fernández,ESP,DF,24,1996,25,24,2073,23.0,1,0,1,1,0,0,8,0,1.4,1.4,0.5,1.9,0,42,2,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,standard
ESP-La Liga,2020,Valladolid,Jordi Masip,ESP,GK,31,1989,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Valladolid,Jota,POR,"MF,FW",21,1999,17,7,668,7.4,1,0,1,1,0,0,1,0,1.5,1.5,0.4,1.8,20,14,50,0.13,0.0,0.13,0.13,0.13,0.2,0.05,0.25,0.2,0.25,standard
ESP-La Liga,2020,Valladolid,Kenan Kodro,BIH,"FW,MF",26,1993,14,4,459,5.1,0,0,0,0,0,0,1,0,1.3,1.3,0.2,1.4,4,4,15,0.0,0.0,0.0,0.0,0.0,0.25,0.03,0.28,0.25,0.28,standard
ESP-La Liga,2020,Valladolid,Kike Pérez,ESP,MF,23,1997,24,12,1159,12.9,0,0,0,0,0,0,3,0,0.8,0.8,0.9,1.8,18,63,27,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.14,0.06,0.14,standard
ESP-La Liga,2020,Valladolid,Kiko Olivas,ESP,DF,31,1988,5,1,177,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Valladolid,Kuki,ESP,MF,22,1998,2,0,30,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,3.0,3.0,0.0,3.0,0.0,0.07,0.07,0.0,0.07,standard
ESP-La Liga,2020,Valladolid,Lucas Olaza,URU,DF,26,1994,14,14,1260,14.0,1,1,2,1,0,0,4,0,0.5,0.5,1.2,1.6,21,47,37,0.07,0.07,0.14,0.07,0.14,0.03,0.08,0.12,0.03,0.12,standard
ESP-La Liga,2020,Valladolid,Luis Pérez,ESP,DF,25,1995,22,15,1297,14.4,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,27,39,42,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard
ESP-La Liga,2020,Valladolid,Marcos André,BRA,FW,23,1996,23,11,1177,13.1,4,1,5,4,0,0,3,0,4.9,4.9,0.7,5.6,26,15,67,0.31,0.08,0.38,0.31,0.38,0.38,0.05,0.43,0.38,0.43,standard
ESP-La Liga,2020,Valladolid,Miguel Ángel Rubio,ESP,DF,22,1998,2,1,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,standard
ESP-La Liga,2020,Valladolid,Míchel,ESP,MF,32,1988,22,10,946,10.5,2,0,2,2,0,0,3,0,0.5,0.5,0.6,1.1,13,65,12,0.19,0.0,0.19,0.19,0.19,0.05,0.06,0.11,0.05,0.11,standard
ESP-La Liga,2020,Valladolid,Nacho,ESP,DF,31,1989,23,21,1813,20.1,0,1,1,0,0,0,3,1,0.6,0.6,1.4,2.0,28,80,67,0.0,0.05,0.05,0.0,0.05,0.03,0.07,0.1,0.03,0.1,standard
ESP-La Liga,2020,Valladolid,Oriol Rey,ESP,MF,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Valladolid,Pablo Hervías,ESP,"DF,MF",27,1993,27,10,1204,13.4,0,5,5,0,0,0,1,0,0.5,0.5,4.0,4.5,73,53,66,0.0,0.37,0.37,0.0,0.37,0.04,0.3,0.34,0.04,0.34,standard
ESP-La Liga,2020,Valladolid,Raúl García,ESP,"DF,MF",31,1989,8,5,504,5.6,1,0,1,1,0,0,2,0,0.1,0.1,0.4,0.5,14,21,22,0.18,0.0,0.18,0.18,0.18,0.02,0.07,0.09,0.02,0.09,standard
ESP-La Liga,2020,Valladolid,Roberto,ESP,GK,34,1986,13,13,1170,13.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Valladolid,Roque Mesa,ESP,MF,31,1989,25,21,1761,19.6,1,0,1,0,1,1,4,1,1.7,0.9,0.8,1.7,44,106,45,0.05,0.0,0.05,0.0,0.0,0.08,0.04,0.13,0.04,0.09,standard
ESP-La Liga,2020,Valladolid,Rubén Alcaraz,ESP,MF,29,1991,30,25,2165,24.1,1,0,1,1,0,0,10,0,1.8,1.8,0.5,2.3,25,107,21,0.04,0.0,0.04,0.04,0.04,0.07,0.02,0.1,0.07,0.1,standard
ESP-La Liga,2020,Valladolid,Saidy Janko,GAM,DF,24,1995,19,14,1220,13.6,0,1,1,0,0,0,4,0,0.5,0.5,0.5,1.0,30,33,64,0.0,0.07,0.07,0.0,0.07,0.03,0.04,0.07,0.03,0.07,standard
ESP-La Liga,2020,Valladolid,Sergi Guardiola,ESP,FW,29,1991,29,19,1795,19.9,1,2,3,0,1,2,5,0,4.6,3.1,2.0,5.1,37,34,126,0.05,0.1,0.15,0.0,0.1,0.23,0.1,0.33,0.15,0.25,standard
ESP-La Liga,2020,Valladolid,Sergio Benito,ESP,FW,21,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Valladolid,Shon Weissman,ISR,FW,24,1996,32,24,2133,23.7,6,1,7,6,0,0,3,0,5.6,5.6,2.6,8.3,17,22,73,0.25,0.04,0.3,0.25,0.3,0.24,0.11,0.35,0.24,0.35,standard
ESP-La Liga,2020,Valladolid,Toni Villa,ESP,"MF,FW",25,1995,21,10,969,10.8,2,0,2,2,0,0,2,0,0.8,0.8,1.1,1.9,35,54,67,0.19,0.0,0.19,0.19,0.19,0.07,0.1,0.18,0.07,0.18,standard
ESP-La Liga,2020,Valladolid,Waldo Rubio,ESP,"FW,MF",24,1995,10,5,375,4.2,1,0,1,0,1,1,1,0,1.1,0.3,0.1,0.4,12,12,17,0.24,0.0,0.24,0.0,0.0,0.26,0.02,0.29,0.08,0.1,standard
ESP-La Liga,2020,Valladolid,Óscar Plano,ESP,"MF,FW",29,1991,36,30,2517,28.0,5,5,10,5,0,0,1,1,4.8,4.8,2.1,6.9,29,77,109,0.18,0.18,0.36,0.18,0.36,0.17,0.07,0.25,0.17,0.25,standard
ESP-La Liga,2020,Villarreal,Alberto Moreno,ESP,DF,28,1992,5,2,193,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,10,9,16,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,standard
ESP-La Liga,2020,Villarreal,Alex Baena,ESP,MF,19,2001,6,2,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,5,12,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,standard
ESP-La Liga,2020,Villarreal,Alfonso Pedraza,ESP,DF,24,1996,29,24,2093,23.3,1,2,3,1,0,0,8,0,1.7,1.7,4.0,5.7,88,47,237,0.04,0.09,0.13,0.04,0.13,0.07,0.17,0.24,0.07,0.24,standard
ESP-La Liga,2020,Villarreal,Carlos Bacca,COL,FW,33,1986,23,9,786,8.7,5,0,5,5,0,0,1,0,3.2,3.2,1.0,4.2,11,14,52,0.57,0.0,0.57,0.57,0.57,0.36,0.12,0.48,0.36,0.48,standard
ESP-La Liga,2020,Villarreal,Dani Raba,ESP,"MF,FW",24,1995,5,1,150,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,8,10,9,0.0,0.0,0.0,0.0,0.0,0.2,0.03,0.23,0.2,0.23,standard
ESP-La Liga,2020,Villarreal,Daniel Parejo,ESP,MF,31,1989,36,36,3112,34.6,3,5,8,3,0,0,4,0,1.2,1.2,5.2,6.4,53,320,41,0.09,0.14,0.23,0.09,0.23,0.04,0.15,0.19,0.04,0.19,standard
ESP-La Liga,2020,Villarreal,Fernando Niño,ESP,FW,19,2000,17,8,593,6.6,3,0,3,3,0,0,1,0,4.6,4.6,0.2,4.8,9,9,43,0.46,0.0,0.46,0.46,0.46,0.7,0.03,0.72,0.7,0.72,standard
ESP-La Liga,2020,Villarreal,Francis Coquelin,FRA,MF,29,1991,22,7,736,8.2,0,0,0,0,0,0,4,0,0.2,0.2,0.6,0.8,10,31,20,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.1,0.02,0.1,standard
ESP-La Liga,2020,Villarreal,Gerard Moreno,ESP,FW,28,1992,33,30,2673,29.7,23,7,30,13,10,10,3,0,18.9,11.1,7.4,18.5,49,132,233,0.77,0.24,1.01,0.44,0.67,0.63,0.25,0.88,0.37,0.62,standard
ESP-La Liga,2020,Villarreal,Gerónimo Rulli,ARG,GK,28,1992,2,2,180,2.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Villarreal,Jaume Costa,ESP,"DF,MF",32,1988,14,3,351,3.9,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,9,13,20,0.0,0.26,0.26,0.0,0.26,0.02,0.06,0.08,0.02,0.08,standard
ESP-La Liga,2020,Villarreal,Juan Foyth,ARG,"DF,MF",22,1998,16,13,1168,13.0,0,0,0,0,0,0,6,0,0.2,0.2,0.1,0.3,19,52,7,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard
ESP-La Liga,2020,Villarreal,Manu Trigueros,ESP,MF,28,1991,35,30,2527,28.1,1,6,7,1,0,0,6,1,2.5,2.5,5.0,7.6,33,212,68,0.04,0.21,0.25,0.04,0.25,0.09,0.18,0.27,0.09,0.27,standard
ESP-La Liga,2020,Villarreal,Mario Gaspar,ESP,DF,29,1990,24,21,1851,20.6,0,2,2,0,0,0,3,1,0.9,0.9,2.1,3.0,36,92,84,0.0,0.1,0.1,0.0,0.1,0.05,0.1,0.15,0.05,0.15,standard
ESP-La Liga,2020,Villarreal,Moi Gómez,ESP,"MF,FW",26,1994,35,29,2563,28.5,4,0,4,3,1,1,1,0,3.8,3.0,2.6,5.6,71,116,143,0.14,0.0,0.14,0.11,0.11,0.13,0.09,0.23,0.11,0.2,standard
ESP-La Liga,2020,Villarreal,Paco Alcácer,ESP,FW,26,1993,27,19,1544,17.2,6,4,10,5,1,2,0,0,9.0,7.5,2.8,10.2,12,13,77,0.35,0.23,0.58,0.29,0.52,0.53,0.16,0.69,0.43,0.6,standard
ESP-La Liga,2020,Villarreal,Pau Torres,ESP,DF,23,1997,33,33,2970,33.0,2,2,4,2,0,0,2,0,1.5,1.5,0.8,2.3,47,133,11,0.06,0.06,0.12,0.06,0.12,0.05,0.02,0.07,0.05,0.07,standard
ESP-La Liga,2020,Villarreal,Pervis Estupiñán,ECU,DF,22,1998,25,12,1168,13.0,0,0,0,0,0,0,1,0,0.5,0.5,1.5,2.0,39,35,120,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15,standard
ESP-La Liga,2020,Villarreal,Ramiro Funes Mori,ARG,DF,29,1991,10,8,727,8.1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,19,25,3,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,standard
ESP-La Liga,2020,Villarreal,Raúl Albiol,ESP,DF,34,1985,35,35,3115,34.6,0,0,0,0,0,0,7,0,0.9,0.9,1.0,1.9,19,136,2,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,standard
ESP-La Liga,2020,Villarreal,Rubén Peña,ESP,DF,29,1991,19,12,1116,12.4,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.4,40,34,88,0.08,0.08,0.16,0.08,0.16,0.06,0.05,0.11,0.06,0.11,standard
ESP-La Liga,2020,Villarreal,Samuel Chukwueze,NGA,"MF,FW",21,1999,28,13,1365,15.2,4,2,6,4,0,0,0,0,2.4,2.4,3.0,5.4,84,53,177,0.26,0.13,0.4,0.26,0.4,0.16,0.2,0.36,0.16,0.36,standard
ESP-La Liga,2020,Villarreal,Sergio Asenjo,ESP,GK,31,1989,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Villarreal,Sofian Chakla,MAR,DF,26,1993,1,0,13,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,standard
ESP-La Liga,2020,Villarreal,Takefusa Kubo,JPN,"MF,FW",19,2001,13,2,299,3.3,0,0,0,0,0,0,2,1,1.5,1.5,1.1,2.5,18,15,31,0.0,0.0,0.0,0.0,0.0,0.45,0.32,0.76,0.45,0.76,standard
ESP-La Liga,2020,Villarreal,Vicente Iborra,ESP,MF,32,1988,13,10,928,10.3,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.2,3,34,4,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,standard
ESP-La Liga,2020,Villarreal,Yeremi Pino,ESP,"FW,MF",17,2002,24,6,797,8.9,3,1,4,3,0,0,4,0,1.0,1.0,1.3,2.4,35,30,106,0.34,0.11,0.45,0.34,0.45,0.12,0.15,0.27,0.12,0.27,standard
ESP-La Liga,2020,Villarreal,Álex Millán,ESP,FW,20,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Villarreal,Étienne Capoue,FRA,MF,32,1988,16,15,1185,13.2,1,0,1,1,0,0,5,1,0.3,0.3,0.1,0.5,10,58,4,0.08,0.0,0.08,0.08,0.08,0.03,0.01,0.03,0.03,0.03,standard
