league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,
ITA-Serie A,2024,Inter,Federico Dimarco,ITA,"DF,FW",27-152,1997,20.4,4,49,17,34.7,2.4,0.83,0.08,0.24,20.7,7,0,0,2.8,2.8,0.06,1.2,1.2,shooting
ITA-Serie A,2024,Inter,Francesco Acerbi,ITA,DF,37-060,1988,15.4,0,4,1,25.0,0.26,0.06,0.0,0.0,11.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting
ITA-Serie A,2024,Inter,Hakan Çalhanoğlu,TUR,MF,31-062,1994,16.7,5,35,10,28.6,2.09,0.6,0.06,0.2,27.7,5,3,4,4.0,0.9,0.03,1.0,1.1,shooting
ITA-Serie A,2024,Inter,Henrikh Mkhitaryan,ARM,MF,36-080,1989,24.7,1,23,2,8.7,0.93,0.08,0.04,0.5,21.0,0,0,0,1.5,1.5,0.07,-0.5,-0.5,shooting
ITA-Serie A,2024,Inter,Joaquín Correa,ARG,"FW,MF",30-241,1994,3.5,1,6,2,33.3,1.71,0.57,0.17,0.5,13.0,0,0,0,0.9,0.9,0.14,0.1,0.1,shooting
ITA-Serie A,2024,Inter,Josep Martinez,ESP,GK,26-319,1998,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Inter,Kristjan Asllani,ALB,MF,23-033,2002,7.9,0,12,3,25.0,1.52,0.38,0.0,0.0,22.3,2,0,0,0.8,0.8,0.07,-0.8,-0.8,shooting
ITA-Serie A,2024,Inter,Lautaro Martínez,ARG,FW,27-232,1997,25.8,11,92,32,34.8,3.57,1.24,0.12,0.34,13.8,0,0,0,12.0,12.0,0.13,-1.0,-1.0,shooting
ITA-Serie A,2024,Inter,Marcus Thuram,FRA,FW,27-248,1997,24.2,14,64,27,42.2,2.65,1.12,0.22,0.52,13.1,0,0,0,9.8,9.8,0.15,4.2,4.2,shooting
ITA-Serie A,2024,Inter,Marko Arnautović,AUT,FW,35-357,1989,3.4,3,8,5,62.5,2.38,1.49,0.38,0.6,8.4,0,0,0,2.3,2.3,0.29,0.7,0.7,shooting
ITA-Serie A,2024,Inter,Matteo Darmian,ITA,DF,35-130,1989,14.8,3,9,3,33.3,0.61,0.2,0.33,1.0,15.6,0,0,0,1.5,1.5,0.17,1.5,1.5,shooting
ITA-Serie A,2024,Inter,Mehdi Taremi,IRN,FW,32-267,1992,6.3,1,11,4,36.4,1.76,0.64,0.0,0.0,12.1,0,1,1,2.9,2.1,0.19,-1.9,-2.1,shooting
ITA-Serie A,2024,Inter,Nicola Zalewski,POL,DF,23-078,2002,1.3,0,1,1,100.0,0.77,0.77,0.0,0.0,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
ITA-Serie A,2024,Inter,Nicolò Barella,ITA,MF,28-063,1997,23.2,3,40,9,22.5,1.73,0.39,0.08,0.33,24.1,1,0,0,2.1,2.1,0.05,0.9,0.9,shooting
ITA-Serie A,2024,Inter,Piotr Zieliński,POL,MF,30-326,1994,9.3,2,12,4,33.3,1.29,0.43,0.0,0.0,21.8,0,2,2,2.5,0.9,0.08,-0.5,-0.9,shooting
ITA-Serie A,2024,Inter,Stefan de Vrij,NED,DF,33-065,1992,15.2,2,11,2,18.2,0.72,0.13,0.18,1.0,10.1,0,0,0,0.9,0.9,0.08,1.1,1.1,shooting
ITA-Serie A,2024,Inter,Tajon Buchanan,CAN,"DF,FW",26-062,1999,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Inter,Tomás Palacios,ARG,DF,21-348,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Inter,Yann Aurel Bisseck,GER,DF,24-133,2000,13.5,1,18,3,16.7,1.34,0.22,0.06,0.33,11.6,0,0,0,2.2,2.2,0.12,-1.2,-1.2,shooting
ITA-Serie A,2024,Inter,Yann Sommer,SUI,GK,36-115,1988,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Alberto costa,POR,DF,21-194,2003,1.1,0,2,0,0.0,1.82,0.0,0.0,,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Juventus,Andrea Cambiaso,ITA,"DF,FW",25-050,2000,20.4,2,12,4,33.3,0.59,0.2,0.17,0.5,23.5,0,0,0,0.5,0.5,0.04,1.5,1.5,shooting
ITA-Serie A,2024,Juventus,Danilo,BRA,DF,33-270,1991,6.5,0,1,0,0.0,0.15,0.0,0.0,,8.2,0,0,0,0.1,0.1,0.1,-0.1,-0.1,shooting
ITA-Serie A,2024,Juventus,Diego Pugno,ITA,FW,18-278,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Douglas Luiz,BRA,MF,26-337,1998,5.4,0,7,2,28.6,1.29,0.37,0.0,0.0,18.3,0,0,0,0.6,0.6,0.09,-0.6,-0.6,shooting
ITA-Serie A,2024,Juventus,Dušan Vlahović,SRB,FW,25-073,2000,18.2,9,62,22,35.5,3.41,1.21,0.08,0.23,16.4,7,4,4,11.0,7.9,0.13,-2.0,-2.9,shooting
ITA-Serie A,2024,Juventus,Federico Gatti,ITA,DF,26-291,1998,24.3,1,25,9,36.0,1.03,0.37,0.04,0.11,14.4,0,0,0,2.5,2.5,0.1,-1.5,-1.5,shooting
ITA-Serie A,2024,Juventus,Francisco Conceição,POR,"FW,MF",22-118,2002,11.7,3,28,11,39.3,2.4,0.94,0.11,0.27,18.0,0,0,0,1.6,1.6,0.06,1.4,1.4,shooting
ITA-Serie A,2024,Juventus,Gleison Bremer,BRA,DF,28-024,1997,6.0,0,3,0,0.0,0.5,0.0,0.0,,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Juventus,Jonas Rouhi,SWE,DF,21-094,2004,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Juan David Cabal,COL,DF,24-093,2001,5.1,0,5,0,0.0,0.98,0.0,0.0,,21.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Juventus,Kenan Yıldız,TUR,"FW,MF",19-342,2005,22.8,5,50,18,36.0,2.19,0.79,0.1,0.28,16.9,0,0,0,3.9,3.9,0.08,1.1,1.1,shooting
ITA-Serie A,2024,Juventus,Khéphren Thuram,FRA,MF,24-016,2001,20.2,3,29,8,27.6,1.43,0.4,0.1,0.38,19.1,0,0,0,3.3,3.3,0.11,-0.3,-0.3,shooting
ITA-Serie A,2024,Juventus,Lloyd Kelly,ENG,DF,26-187,1998,6.3,0,3,0,0.0,0.48,0.0,0.0,,17.9,0,0,0,0.3,0.3,0.09,-0.3,-0.3,shooting
ITA-Serie A,2024,Juventus,Lorenzo Anghelè,ITA,FW,20-044,2005,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Manuel Locatelli,ITA,MF,27-093,1998,24.6,1,17,6,35.3,0.69,0.24,0.06,0.17,21.4,0,0,0,0.8,0.8,0.05,0.2,0.2,shooting
ITA-Serie A,2024,Juventus,Mattia Perin,ITA,GK,32-152,1992,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Michele Di Gregorio,ITA,GK,27-258,1997,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Nicolás González,ARG,"FW,MF",27-005,1998,13.6,1,33,15,45.5,2.42,1.1,0.03,0.07,15.6,0,0,0,2.8,2.8,0.08,-1.8,-1.8,shooting
ITA-Serie A,2024,Juventus,Nicolò Fagioli,ITA,MF,24-058,2001,6.3,0,12,1,8.3,1.89,0.16,0.0,0.0,22.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,shooting
ITA-Serie A,2024,Juventus,Nicolò Savona,ITA,DF,22-023,2003,15.8,2,6,4,66.7,0.38,0.25,0.33,0.5,14.8,0,0,0,0.5,0.5,0.08,1.5,1.5,shooting
ITA-Serie A,2024,Juventus,Pierre Kalulu,FRA,DF,24-310,2000,21.3,1,7,3,42.9,0.33,0.14,0.14,0.33,10.9,0,0,0,0.7,0.7,0.1,0.3,0.3,shooting
ITA-Serie A,2024,Juventus,Randal Kolo Muani,FRA,FW,26-127,1998,7.2,5,13,7,53.8,1.81,0.97,0.31,0.57,13.1,0,1,1,2.6,1.8,0.14,2.4,2.2,shooting
ITA-Serie A,2024,Juventus,Renato Veiga,POR,DF,21-256,2003,5.6,0,6,4,66.7,1.06,0.71,0.0,0.0,10.5,0,0,0,0.6,0.6,0.1,-0.6,-0.6,shooting
ITA-Serie A,2024,Juventus,Samuel Mbangula,BEL,FW,21-085,2004,7.8,3,8,5,62.5,1.02,0.64,0.38,0.6,19.6,0,0,0,0.5,0.5,0.06,2.5,2.5,shooting
ITA-Serie A,2024,Juventus,Teun Koopmeiners,NED,"MF,FW",27-042,1998,21.4,2,40,9,22.5,1.87,0.42,0.05,0.22,18.4,2,0,0,3.6,3.6,0.09,-1.6,-1.6,shooting
ITA-Serie A,2024,Juventus,Timothy Weah,USA,"FW,DF",25-048,2000,15.2,5,20,9,45.0,1.31,0.59,0.25,0.56,20.0,0,0,0,3.4,3.4,0.17,1.6,1.6,shooting
ITA-Serie A,2024,Juventus,Vasilije Adžić,MNE,"MF,FW",18-334,2006,0.3,0,1,1,100.0,3.46,3.46,0.0,0.0,29.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ITA-Serie A,2024,Juventus,Weston McKennie,USA,"MF,DF",26-226,1998,20.3,2,19,8,42.1,0.94,0.39,0.11,0.25,13.0,0,0,0,2.6,2.6,0.14,-0.6,-0.6,shooting
ITA-Serie A,2024,Lazio,Adam Marušić,MNE,DF,32-176,1992,20.3,4,19,10,52.6,0.94,0.49,0.21,0.4,15.2,0,0,0,1.8,1.8,0.1,2.2,2.2,shooting
ITA-Serie A,2024,Lazio,Alessio Romagnoli,ITA,DF,30-089,1995,22.7,1,11,4,36.4,0.48,0.18,0.09,0.25,8.9,0,0,0,1.8,1.8,0.16,-0.8,-0.8,shooting
ITA-Serie A,2024,Lazio,Arijon Ibrahimović,GER,MF,19-121,2005,0.1,0,2,0,0.0,22.5,0.0,0.0,,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Lazio,Boulaye Dia,SEN,"MF,FW",28-146,1996,19.6,7,27,14,51.9,1.38,0.72,0.26,0.5,13.6,0,0,0,5.0,5.0,0.19,2.0,2.0,shooting
