league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2020,Torino,Salvatore Sirigu,ITA,GK,33,1987,32.0,1073,884,1066,8,0,0,1073,0,0,,0,,515,2477,1672,0,0,0,2,0,420,0,possession
ITA-Serie A,2020,Torino,Samir Ujkani,KVX,GK,32,1988,1.0,29,26,29,0,0,0,29,0,0,,0,,17,70,33,0,0,0,0,0,13,0,possession
ITA-Serie A,2020,Torino,Saša Lukić,SRB,MF,23,1996,23.4,1019,20,155,557,325,40,1019,37,23,62.2,14,37.8,607,3868,1854,54,38,7,36,21,698,83,possession
ITA-Serie A,2020,Torino,Simone Edera,ITA,"DF,MF",23,1997,0.6,34,2,9,14,11,0,34,2,2,100.0,0,0.0,11,64,41,1,1,0,2,0,14,2,possession
ITA-Serie A,2020,Torino,Simone Verdi,ITA,"MF,FW",28,1992,18.0,899,7,99,400,417,32,899,63,39,61.9,24,38.1,490,3234,1572,52,41,9,33,25,570,87,possession
ITA-Serie A,2020,Torino,Simone Zaza,ITA,FW,29,1991,16.6,530,6,36,225,274,85,530,18,7,38.9,11,61.1,278,1118,338,8,8,5,55,21,402,69,possession
ITA-Serie A,2020,Torino,Soualiho Meïté,FRA,MF,26,1994,10.2,486,12,117,266,113,10,486,33,23,69.7,10,30.3,271,1228,568,11,12,1,16,21,344,22,possession
ITA-Serie A,2020,Torino,Tomás Rincón,VEN,MF,32,1988,31.6,1666,75,415,989,281,26,1666,50,36,72.0,14,28.0,876,3840,1779,30,29,7,41,26,1100,52,possession
ITA-Serie A,2020,Torino,Vanja Milinković-Savić,SRB,GK,23,1997,5.0,188,143,187,2,0,0,188,0,0,,0,,114,634,385,0,0,0,1,0,84,0,possession
ITA-Serie A,2020,Torino,Vincenzo Millico,ITA,"FW,MF",19,2000,0.2,12,0,1,7,4,0,12,1,0,0.0,1,100.0,9,55,6,0,0,0,0,0,8,2,possession
ITA-Serie A,2020,Torino,Wilfried Singo,CIV,DF,19,2000,20.6,1205,62,303,548,382,29,1205,90,52,57.8,38,42.2,658,4527,2781,73,48,12,41,14,686,100,possession
ITA-Serie A,2020,Torino,Álex Berenguer,ESP,MF,25,1995,1.5,63,3,4,32,28,1,63,2,2,100.0,0,0.0,30,257,181,5,3,0,3,2,44,3,possession
ITA-Serie A,2020,Udinese,Bram Nuytinck,NED,DF,30,1990,18.2,1026,147,536,466,26,8,1026,5,4,80.0,1,20.0,576,2816,1715,14,5,1,7,1,649,2,possession
ITA-Serie A,2020,Udinese,Fernando Forestieri,ITA,"FW,MF",30,1990,6.1,259,0,18,109,133,25,259,20,10,50.0,10,50.0,173,786,308,8,8,1,15,7,192,47,possession
ITA-Serie A,2020,Udinese,Fernando Llorente,ESP,FW,35,1985,7.9,311,19,41,171,101,33,311,4,3,75.0,1,25.0,133,367,67,1,5,0,28,7,223,38,possession
ITA-Serie A,2020,Udinese,Gerard Deulofeu,ESP,"FW,MF",26,1994,6.6,322,2,22,94,209,46,322,21,9,42.9,12,57.1,220,1422,845,34,11,21,21,10,235,73,possession
ITA-Serie A,2020,Udinese,Hidde ter Avest,NED,DF,23,1997,3.9,233,5,55,97,81,3,233,4,3,75.0,1,25.0,129,472,230,7,4,1,7,0,151,32,possession
ITA-Serie A,2020,Udinese,Ignacio Pussetto,ARG,FW,24,1995,8.4,295,6,28,110,169,43,295,26,15,57.7,10,38.5,172,1263,624,25,17,15,21,23,196,62,possession
ITA-Serie A,2020,Udinese,Ilija Nestorovski,MKD,"FW,MF",30,1990,7.8,267,6,19,123,126,42,267,4,3,75.0,1,25.0,144,444,133,2,9,1,15,9,189,44,possession
ITA-Serie A,2020,Udinese,Jayden Braaf,NED,FW,17,2002,1.3,41,1,3,15,23,7,41,5,4,80.0,1,20.0,30,182,43,2,0,1,6,1,28,11,possession
ITA-Serie A,2020,Udinese,Jean-Victor Makengo,FRA,MF,22,1998,5.8,262,10,54,142,70,8,262,10,6,60.0,4,40.0,167,973,482,10,9,4,14,11,178,23,possession
ITA-Serie A,2020,Udinese,Jens Stryger Larsen,DEN,DF,29,1991,29.3,1548,103,463,682,408,31,1548,23,14,60.9,9,39.1,873,3924,1950,43,25,2,32,19,975,113,possession
ITA-Serie A,2020,Udinese,Juan Musso,ARG,GK,26,1994,35.0,1093,958,1086,7,1,1,1093,1,1,100.0,0,0.0,600,3560,2172,0,1,1,0,0,400,0,possession
ITA-Serie A,2020,Udinese,Kevin Bonifazi,ITA,DF,24,1996,27.4,1613,262,872,678,74,22,1613,16,13,81.3,3,18.8,1020,5282,2586,15,14,2,19,3,1047,5,possession
ITA-Serie A,2020,Udinese,Kevin Lasagna,ITA,FW,27,1992,12.3,347,8,28,126,198,71,347,15,5,33.3,9,60.0,184,1114,411,20,9,16,30,12,221,79,possession
ITA-Serie A,2020,Udinese,Mamadou Coulibaly,SEN,MF,21,1999,2.0,110,1,11,63,36,2,110,3,2,66.7,1,33.3,51,237,68,1,0,0,6,4,63,22,possession
ITA-Serie A,2020,Udinese,Manuel Gasparini,ITA,GK,18,2002,0.0,2,1,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
ITA-Serie A,2020,Udinese,Martin Palumbo,NOR,MF,18,2002,0.7,24,0,2,13,9,0,24,0,0,,0,,11,34,4,0,0,0,0,1,11,4,possession
ITA-Serie A,2020,Udinese,Marvin Zeegelaar,NED,DF,29,1990,19.3,975,60,266,431,289,29,975,33,21,63.6,12,36.4,497,2473,1148,35,20,4,27,15,586,88,possession
ITA-Serie A,2020,Udinese,Mato Jajalo,BIH,MF,32,1988,0.4,35,2,11,20,4,0,35,0,0,,0,,15,64,34,0,2,0,0,0,20,0,possession
ITA-Serie A,2020,Udinese,Nahuel Molina,ARG,DF,22,1998,20.3,1201,67,323,459,428,36,1201,21,15,71.4,6,28.6,577,2575,1411,34,23,7,29,7,682,156,possession
ITA-Serie A,2020,Udinese,Nícolas Andrade,BRA,GK,32,1988,2.0,40,36,40,0,0,0,40,0,0,,0,,23,93,50,0,0,0,0,0,19,0,possession
ITA-Serie A,2020,Udinese,Petar Mićin,SRB,MF,21,1998,0.2,9,0,0,5,4,0,9,0,0,,0,,7,16,8,0,1,0,0,0,7,2,possession
ITA-Serie A,2020,Udinese,Roberto Pereyra,ARG,"MF,FW",29,1991,32.5,1591,44,220,729,666,105,1590,86,36,41.9,50,58.1,1058,6534,3108,106,71,27,80,50,1171,193,possession
ITA-Serie A,2020,Udinese,Rodrigo Becão,BRA,DF,24,1996,30.9,1693,215,789,789,125,26,1693,4,3,75.0,1,25.0,949,4693,3033,22,19,1,12,9,1074,22,possession
ITA-Serie A,2020,Udinese,Rodrigo De Paul,ARG,MF,26,1994,35.6,2548,21,351,1257,996,59,2545,182,122,67.0,60,33.0,1675,12061,6259,167,142,21,93,56,1855,135,possession
ITA-Serie A,2020,Udinese,Rolando Mandragora,ITA,MF,23,1997,4.4,216,7,42,111,64,6,216,4,2,50.0,2,50.0,114,456,210,2,1,1,5,5,140,18,possession
ITA-Serie A,2020,Udinese,Ryder Matos,BRA,MF,27,1993,0.1,8,0,0,5,4,1,8,1,1,100.0,0,0.0,9,84,59,4,1,0,0,1,10,4,possession
ITA-Serie A,2020,Udinese,Samir Santos,BRA,DF,25,1994,24.6,1562,116,642,791,139,22,1562,8,6,75.0,2,25.0,896,3762,2064,24,24,1,11,14,1038,23,possession
ITA-Serie A,2020,Udinese,Sebastien De Maio,FRA,DF,33,1987,9.5,471,62,229,233,13,7,471,0,0,,0,,240,1176,472,3,2,1,5,2,237,2,possession
ITA-Serie A,2020,Udinese,Simone Scuffet,ITA,GK,24,1996,1.0,29,27,29,0,0,0,29,0,0,,0,,15,85,50,0,0,0,0,0,9,0,possession
ITA-Serie A,2020,Udinese,Stefano Okaka,ITA,FW,30,1989,16.5,481,24,52,246,190,62,481,27,17,63.0,10,37.0,268,1286,357,15,10,5,51,23,346,110,possession
ITA-Serie A,2020,Udinese,Thomas Ouwejan,NED,DF,23,1996,4.6,286,8,51,112,125,11,286,7,3,42.9,4,57.1,157,742,353,13,11,3,8,2,178,36,possession
ITA-Serie A,2020,Udinese,Tolgay Arslan,GER,MF,29,1990,20.2,1095,23,227,652,234,19,1095,48,34,70.8,14,29.2,665,3971,2354,48,45,6,22,22,734,37,possession
ITA-Serie A,2020,Udinese,Walace,BRA,MF,25,1995,22.8,1431,56,403,866,174,12,1431,33,24,72.7,9,27.3,801,3645,1671,17,13,2,40,16,936,16,possession
