league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
ITA-Serie A,2021,Spezia,Nahuel Estévez,ARG,MF,24,1995,19.6,0,24,8,33.3,1.22,0.41,0.0,0.0,19.7,2,0,0,1.9,1.9,0.08,-1.9,-1.9,shooting
ITA-Serie A,2021,Spezia,Paolo Bartolomei,ITA,MF,30,1989,3.6,0,4,0,0.0,1.13,0.0,0.0,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,Rafael,BRA,GK,38,1982,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Spezia,Riccardo Marchizza,ITA,DF,22,1998,17.3,0,7,0,0.0,0.4,0.0,0.0,,17.6,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
ITA-Serie A,2021,Spezia,Riccardo Saponara,ITA,"FW,MF",28,1991,4.3,2,10,4,40.0,2.31,0.93,0.2,0.5,14.1,0,0,0,1.0,1.0,0.1,1.0,1.0,shooting
ITA-Serie A,2021,Spezia,Roberto Piccoli,ITA,FW,19,2001,7.8,5,15,11,73.3,1.92,1.41,0.33,0.45,9.6,0,0,0,5.6,5.6,0.37,-0.6,-0.6,shooting
ITA-Serie A,2021,Spezia,Salvador Ferrer,ESP,DF,22,1998,13.2,0,3,1,33.3,0.23,0.08,0.0,0.0,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2021,Spezia,Simone Bastoni,ITA,DF,23,1996,16.9,1,21,4,19.0,1.24,0.24,0.05,0.25,19.6,1,0,0,1.2,1.2,0.06,-0.2,-0.2,shooting
ITA-Serie A,2021,Spezia,Tommaso Pobega,ITA,MF,21,1999,13.7,6,22,10,45.5,1.61,0.73,0.27,0.6,15.4,0,0,0,3.2,3.2,0.15,2.8,2.8,shooting
ITA-Serie A,2021,Torino,Alessandro Buongiorno,ITA,DF,21,1999,9.5,0,3,0,0.0,0.31,0.0,0.0,,6.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,shooting
ITA-Serie A,2021,Torino,Amer Gojak,BIH,"MF,FW",23,1997,5.3,1,8,3,37.5,1.52,0.57,0.13,0.33,19.5,0,0,0,0.8,0.8,0.1,0.2,0.2,shooting
ITA-Serie A,2021,Torino,Andrea Belotti,ITA,FW,26,1993,32.1,13,102,35,34.3,3.18,1.09,0.09,0.26,17.7,8,4,5,13.7,9.8,0.1,-0.7,-0.8,shooting
ITA-Serie A,2021,Torino,Antonio Sanabria,PAR,FW,24,1996,10.9,5,20,11,55.0,1.84,1.01,0.25,0.45,14.9,0,0,0,3.3,3.3,0.16,1.7,1.7,shooting
ITA-Serie A,2021,Torino,Armando Izzo,ITA,DF,28,1992,22.3,2,17,3,17.6,0.76,0.13,0.12,0.67,9.4,0,0,0,1.5,1.5,0.09,0.5,0.5,shooting
ITA-Serie A,2021,Torino,Cristian Ansaldi,ARG,"DF,FW",33,1986,21.6,1,17,6,35.3,0.79,0.28,0.0,0.0,23.5,4,1,1,1.9,1.1,0.07,-0.9,-1.1,shooting
ITA-Serie A,2021,Torino,Daniele Baselli,ITA,MF,28,1992,4.4,0,5,2,40.0,1.14,0.45,0.0,0.0,24.7,2,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
ITA-Serie A,2021,Torino,Federico Bonazzoli,ITA,FW,23,1997,6.3,2,21,5,23.8,3.35,0.8,0.1,0.4,17.3,0,0,0,1.3,1.3,0.06,0.7,0.7,shooting
ITA-Serie A,2021,Torino,Gleison Bremer,BRA,DF,23,1997,32.6,5,26,9,34.6,0.8,0.28,0.19,0.56,10.3,0,0,0,3.2,3.2,0.12,1.8,1.8,shooting
ITA-Serie A,2021,Torino,Jacopo Segre,ITA,MF,23,1997,2.1,0,4,1,25.0,1.88,0.47,0.0,0.0,16.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2021,Torino,Karol Linetty,POL,MF,25,1995,20.4,1,7,3,42.9,0.34,0.15,0.14,0.33,18.5,0,0,0,1.1,1.1,0.15,-0.1,-0.1,shooting
ITA-Serie A,2021,Torino,Lyanco,BRA,DF,23,1997,21.8,0,12,3,25.0,0.55,0.14,0.0,0.0,19.7,0,0,0,1.0,1.0,0.08,-1.0,-1.0,shooting
ITA-Serie A,2021,Torino,Mërgim Vojvoda,KVX,"DF,FW",25,1995,15.1,2,6,3,50.0,0.4,0.2,0.33,0.67,12.3,0,0,0,1.1,1.1,0.18,0.9,0.9,shooting
ITA-Serie A,2021,Torino,Nicola Murru,ITA,DF,25,1994,6.3,0,5,1,20.0,0.79,0.16,0.0,0.0,16.0,0,0,0,0.4,0.4,0.09,-0.4,-0.4,shooting
ITA-Serie A,2021,Torino,Nicolas Nkoulou,CMR,DF,30,1990,15.1,1,3,1,33.3,0.2,0.07,0.33,1.0,9.9,0,0,0,0.5,0.5,0.16,0.5,0.5,shooting
ITA-Serie A,2021,Torino,Ricardo Rodríguez,SUI,DF,27,1992,13.8,0,13,2,15.4,0.95,0.15,0.0,0.0,28.0,8,0,0,0.6,0.6,0.05,-0.6,-0.6,shooting
ITA-Serie A,2021,Torino,Rolando Mandragora,ITA,MF,23,1997,16.9,3,27,8,29.6,1.59,0.47,0.11,0.38,21.0,1,0,0,2.8,2.8,0.11,0.2,0.2,shooting
ITA-Serie A,2021,Torino,Salvatore Sirigu,ITA,GK,33,1987,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Torino,Samir Ujkani,KVX,GK,32,1988,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Torino,Saša Lukić,SRB,MF,23,1996,23.4,3,19,7,36.8,0.81,0.3,0.16,0.43,16.8,0,0,0,1.8,1.8,0.1,1.2,1.2,shooting
ITA-Serie A,2021,Torino,Simone Edera,ITA,"DF,MF",23,1997,0.6,0,3,1,33.3,5.19,1.73,0.0,0.0,29.5,2,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ITA-Serie A,2021,Torino,Simone Verdi,ITA,"MF,FW",28,1992,18.0,1,40,13,32.5,2.22,0.72,0.03,0.08,22.7,13,0,0,3.5,3.5,0.09,-2.5,-2.5,shooting
ITA-Serie A,2021,Torino,Simone Zaza,ITA,FW,29,1991,16.6,6,57,16,28.1,3.44,0.97,0.11,0.38,14.4,2,0,0,7.5,7.5,0.13,-1.5,-1.5,shooting
ITA-Serie A,2021,Torino,Soualiho Meïté,FRA,MF,26,1994,10.2,1,8,4,50.0,0.78,0.39,0.13,0.25,17.4,0,0,0,0.7,0.7,0.1,0.3,0.3,shooting
ITA-Serie A,2021,Torino,Tomás Rincón,VEN,MF,32,1988,31.6,1,22,4,18.2,0.7,0.13,0.05,0.25,18.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3,shooting
ITA-Serie A,2021,Torino,Vanja Milinković-Savić,SRB,GK,23,1997,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Torino,Vincenzo Millico,ITA,"FW,MF",19,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Torino,Wilfried Singo,CIV,DF,19,2000,20.6,1,10,1,10.0,0.49,0.05,0.1,1.0,14.6,0,0,0,1.2,1.2,0.12,-0.2,-0.2,shooting
ITA-Serie A,2021,Torino,Álex Berenguer,ESP,MF,25,1995,1.5,0,2,2,100.0,1.37,1.37,0.0,0.0,16.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4,shooting
ITA-Serie A,2021,Udinese,Bram Nuytinck,NED,DF,30,1990,18.2,1,4,2,50.0,0.22,0.11,0.25,0.5,16.8,0,0,0,0.4,0.4,0.09,0.6,0.6,shooting
ITA-Serie A,2021,Udinese,Fernando Forestieri,ITA,"FW,MF",30,1990,6.1,1,11,3,27.3,1.79,0.49,0.09,0.33,17.7,0,0,0,1.5,1.5,0.14,-0.5,-0.5,shooting
ITA-Serie A,2021,Udinese,Fernando Llorente,ESP,FW,35,1985,7.9,1,11,5,45.5,1.39,0.63,0.09,0.2,9.7,0,0,0,1.8,1.8,0.17,-0.8,-0.8,shooting
ITA-Serie A,2021,Udinese,Gerard Deulofeu,ESP,"FW,MF",26,1994,6.6,1,17,9,52.9,2.56,1.35,0.06,0.11,16.1,1,0,0,1.4,1.4,0.08,-0.4,-0.4,shooting
ITA-Serie A,2021,Udinese,Hidde ter Avest,NED,DF,23,1997,3.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Ignacio Pussetto,ARG,FW,24,1995,8.4,3,17,7,41.2,2.03,0.84,0.18,0.43,14.6,0,0,0,2.5,2.5,0.15,0.5,0.5,shooting
ITA-Serie A,2021,Udinese,Ilija Nestorovski,MKD,"FW,MF",30,1990,7.8,2,25,9,36.0,3.21,1.16,0.08,0.22,11.7,0,0,0,4.7,4.7,0.19,-2.7,-2.7,shooting
ITA-Serie A,2021,Udinese,Jayden Braaf,NED,FW,17,2002,1.3,1,2,2,100.0,1.55,1.55,0.5,0.5,10.4,0,0,0,0.1,0.1,0.05,0.9,0.9,shooting
ITA-Serie A,2021,Udinese,Jean-Victor Makengo,FRA,MF,22,1998,5.8,0,4,0,0.0,0.69,0.0,0.0,,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2021,Udinese,Jens Stryger Larsen,DEN,DF,29,1991,29.3,2,23,12,52.2,0.78,0.41,0.09,0.17,18.5,0,0,0,3.0,3.0,0.13,-1.0,-1.0,shooting
ITA-Serie A,2021,Udinese,Juan Musso,ARG,GK,26,1994,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Kevin Bonifazi,ITA,DF,24,1996,27.4,0,17,0,0.0,0.62,0.0,0.0,,14.8,0,0,0,1.4,1.4,0.08,-1.4,-1.4,shooting
ITA-Serie A,2021,Udinese,Kevin Lasagna,ITA,FW,27,1992,12.3,2,41,12,29.3,3.35,0.98,0.05,0.17,14.9,1,0,0,7.4,7.4,0.18,-5.4,-5.4,shooting
ITA-Serie A,2021,Udinese,Mamadou Coulibaly,SEN,MF,21,1999,2.0,0,2,0,0.0,0.98,0.0,0.0,,22.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Udinese,Manuel Gasparini,ITA,GK,18,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Martin Palumbo,NOR,MF,18,2002,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Marvin Zeegelaar,NED,DF,29,1990,19.3,1,9,1,11.1,0.47,0.05,0.11,1.0,14.8,0,0,0,1.6,1.6,0.18,-0.6,-0.6,shooting
ITA-Serie A,2021,Udinese,Mato Jajalo,BIH,MF,32,1988,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Nahuel Molina,ARG,DF,22,1998,20.3,2,16,6,37.5,0.79,0.3,0.13,0.33,18.4,0,0,0,1.4,1.4,0.09,0.6,0.6,shooting
ITA-Serie A,2021,Udinese,Nícolas Andrade,BRA,GK,32,1988,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Petar Mićin,SRB,MF,21,1998,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Roberto Pereyra,ARG,"MF,FW",29,1991,32.5,5,27,6,22.2,0.83,0.18,0.15,0.67,17.8,0,1,1,4.0,3.2,0.12,1.0,0.8,shooting
ITA-Serie A,2021,Udinese,Rodrigo Becão,BRA,DF,24,1996,30.9,1,10,3,30.0,0.32,0.1,0.1,0.33,10.3,0,0,0,1.3,1.3,0.13,-0.3,-0.3,shooting
ITA-Serie A,2021,Udinese,Rodrigo De Paul,ARG,MF,26,1994,35.6,9,79,19,24.1,2.22,0.53,0.08,0.32,25.5,10,3,3,6.2,3.8,0.05,2.8,2.2,shooting
ITA-Serie A,2021,Udinese,Rolando Mandragora,ITA,MF,23,1997,4.4,0,9,4,44.4,2.04,0.9,0.0,0.0,22.9,1,0,0,1.0,1.0,0.11,-1.0,-1.0,shooting
ITA-Serie A,2021,Udinese,Ryder Matos,BRA,MF,27,1993,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Samir Santos,BRA,DF,25,1994,24.6,1,11,3,27.3,0.45,0.12,0.09,0.33,11.1,0,0,0,1.3,1.3,0.12,-0.3,-0.3,shooting
ITA-Serie A,2021,Udinese,Sebastien De Maio,FRA,DF,33,1987,9.5,0,6,1,16.7,0.63,0.11,0.0,0.0,12.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
ITA-Serie A,2021,Udinese,Simone Scuffet,ITA,GK,24,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Udinese,Stefano Okaka,ITA,FW,30,1989,16.5,4,24,9,37.5,1.45,0.54,0.17,0.44,12.6,0,0,0,3.8,3.8,0.16,0.2,0.2,shooting
ITA-Serie A,2021,Udinese,Thomas Ouwejan,NED,DF,23,1996,4.6,0,6,2,33.3,1.31,0.44,0.0,0.0,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ITA-Serie A,2021,Udinese,Tolgay Arslan,GER,MF,29,1990,20.2,3,22,6,27.3,1.09,0.3,0.14,0.5,21.5,0,0,0,0.9,0.9,0.04,2.1,2.1,shooting
ITA-Serie A,2021,Udinese,Walace,BRA,MF,25,1995,22.8,0,17,4,23.5,0.74,0.18,0.0,0.0,24.3,0,0,0,0.7,0.7,0.04,-0.7,-0.7,shooting
