league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2022,Rennes,Steve Mandanda,FRA,GK,37,1985,34,34,3014,33.5,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,37,1985,33.5,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,3,defense,FRA,GK,37,1985,33.5,1,0,0,2,3,0,0,0,0,0,2,0,55,6,1,85.7,misc,FRA,GK,37,1985,33.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,GK,37,1985,33.5,919,1216,75.6,25001,17025,156,158,98.7,468,478,97.9,291,573,50.8,1,0.1,0.0,0.9,1,15,0,0,1,passing,FRA,GK,37,1985,33.5,1267,922,1251,17,0,0,1267,1,1,100.0,0,0.0,916,4101,2479,0,0,0,2,0,649,0,possession
FRA-Ligue 1,2022,Brest,Steve Mounié,BEN,FW,27,1994,23,20,1655,18.4,6,0,6,5,1,1,2,0,7.3,6.5,0.8,7.3,23,32,89,0.33,0.0,0.33,0.27,0.27,0.4,0.04,0.44,0.35,0.4,standard,BEN,FW,27,1994,18.4,13,5,1,7,5,5,14,35.7,9,18,7,11,3,16,20,0,defense,BEN,FW,27,1994,18.4,2,0,0,37,25,10,9,3,5,0,0,0,49,150,105,58.8,misc,BEN,FW,27,1994,18.4,6,58,19,32.8,3.15,1.03,0.09,0.26,14.9,0,1,1,7.3,6.5,0.12,-1.3,-1.5,shooting,BEN,FW,27,1994,18.4,253,458,55.2,3503,841,139,238,58.4,89,147,60.5,5,15,33.3,0,0.8,1.3,-0.8,13,26,3,0,32,passing,BEN,FW,27,1994,18.4,675,29,67,325,290,95,674,21,10,47.6,9,42.9,414,2224,716,23,9,9,54,28,531,89,possession
FRA-Ligue 1,2022,Lens,Steven Fortes,CPV,DF,30,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CPV,DF,30,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,CPV,DF,30,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,misc,CPV,DF,30,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,CPV,DF,30,1992,0.1,1,3,33.3,15,11,0,1,0.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,CPV,DF,30,1992,0.1,3,0,2,1,0,0,3,0,0,,0,,1,2,2,0,0,0,0,0,1,0,possession
FRA-Ligue 1,2022,Toulouse,Stijn Spierings,NED,MF,26,1996,36,35,3120,34.7,2,0,2,2,0,0,6,0,1.8,1.8,2.1,3.9,31,231,30,0.06,0.0,0.06,0.06,0.06,0.05,0.06,0.11,0.05,0.11,standard,NED,MF,26,1996,34.7,95,67,37,49,9,43,101,42.6,58,49,11,38,53,148,44,0,defense,NED,MF,26,1996,34.7,6,0,0,55,50,0,21,53,67,1,1,0,336,20,20,50.0,misc,NED,MF,26,1996,34.7,2,24,5,20.8,0.69,0.14,0.08,0.4,20.2,0,0,0,1.8,1.8,0.07,0.2,0.2,shooting,NED,MF,26,1996,34.7,1778,2085,85.3,32238,10001,781,875,89.3,730,809,90.2,210,298,70.5,0,2.1,1.7,-2.1,22,192,22,5,231,passing,NED,MF,26,1996,34.7,2428,96,582,1532,340,20,2428,40,16,40.0,13,32.5,1843,8655,3759,31,41,4,27,25,1616,30,possession
FRA-Ligue 1,2022,Nantes,Stredair Appuah,FRA,"DF,MF",18,2004,5,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,7,3,10,0.0,0.0,0.0,0.0,0.0,0.09,0.29,0.38,0.09,0.38,standard,FRA,"DF,MF",18,2004,0.7,2,1,0,2,0,0,0,,0,2,0,2,1,3,0,0,defense,FRA,"DF,MF",18,2004,0.7,0,0,0,0,2,0,2,1,1,0,0,0,5,1,3,25.0,misc,FRA,"DF,MF",18,2004,0.7,0,3,0,0.0,4.09,0.0,0.0,,26.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting,FRA,"DF,MF",18,2004,0.7,19,27,70.4,262,52,11,12,91.7,5,7,71.4,1,3,33.3,0,0.2,0.1,-0.2,3,0,1,0,3,passing,FRA,"DF,MF",18,2004,0.7,43,0,4,21,20,2,43,5,4,80.0,1,20.0,27,361,197,7,6,2,4,2,26,10,possession
FRA-Ligue 1,2022,Lorient,Stéphane Diarra,FRA,"FW,MF",23,1998,28,14,1066,11.8,2,0,2,2,0,0,1,0,2.2,2.2,1.7,4.0,40,33,85,0.17,0.0,0.17,0.17,0.17,0.19,0.15,0.33,0.19,0.33,standard,FRA,"FW,MF",23,1998,11.8,25,17,14,9,2,11,29,37.9,18,13,1,12,22,47,9,0,defense,FRA,"FW,MF",23,1998,11.8,1,0,0,7,21,4,15,22,17,0,0,0,94,5,8,38.5,misc,FRA,"FW,MF",23,1998,11.8,2,20,8,40.0,1.69,0.68,0.1,0.25,16.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2,shooting,FRA,"FW,MF",23,1998,11.8,240,328,73.2,3312,1087,138,180,76.7,82,107,76.6,9,15,60.0,0,1.7,0.8,-1.7,11,8,12,1,33,passing,FRA,"FW,MF",23,1998,11.8,525,19,123,204,218,40,525,78,24,30.8,45,57.7,381,2900,1516,40,25,20,32,14,306,85,possession
FRA-Ligue 1,2022,Nantes,Sébastien Corchia,FRA,DF,31,1990,22,6,786,8.7,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.5,21,29,65,0.0,0.11,0.11,0.0,0.11,0.02,0.04,0.05,0.02,0.05,standard,FRA,DF,31,1990,8.7,16,6,10,2,4,11,22,50.0,11,9,3,6,14,30,21,0,defense,FRA,DF,31,1990,8.7,3,0,0,16,18,1,43,14,6,0,0,0,52,12,10,54.5,misc,FRA,DF,31,1990,8.7,0,5,2,40.0,0.57,0.23,0.0,0.0,27.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting,FRA,DF,31,1990,8.7,257,371,69.3,4354,1895,120,150,80.0,103,151,68.2,23,45,51.1,1,0.3,0.4,0.7,5,18,7,5,29,passing,FRA,DF,31,1990,8.7,468,27,116,200,162,10,468,11,3,27.3,2,18.2,288,1550,639,21,10,4,14,7,251,65,possession
FRA-Ligue 1,2022,Monaco,Takumi Minamino,JPN,"MF,FW",27,1995,18,10,724,8.0,1,3,4,1,0,0,2,0,1.9,1.9,1.4,3.2,26,28,66,0.12,0.37,0.5,0.12,0.5,0.23,0.17,0.4,0.23,0.4,standard,JPN,"MF,FW",27,1995,8.0,15,8,5,7,3,7,35,20.0,28,14,0,14,6,21,4,0,defense,JPN,"MF,FW",27,1995,8.0,2,0,0,20,10,4,31,6,8,1,0,0,42,7,7,50.0,misc,JPN,"MF,FW",27,1995,8.0,1,22,8,36.4,2.73,0.99,0.05,0.13,16.4,1,0,0,1.9,1.9,0.08,-0.9,-0.9,shooting,JPN,"MF,FW",27,1995,8.0,168,259,64.9,2530,689,80,109,73.4,57,75,76.0,13,37,35.1,3,1.4,1.9,1.6,10,13,12,0,28,passing,JPN,"MF,FW",27,1995,8.0,382,8,43,153,193,43,382,18,8,44.4,10,55.6,264,1684,696,26,12,11,29,11,244,66,possession
FRA-Ligue 1,2022,Troyes,Tanguy Zoukrou,FRA,DF,19,2003,8,5,511,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,11,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,FRA,DF,19,2003,5.7,14,7,8,6,0,10,14,71.4,4,18,11,7,2,16,24,0,defense,FRA,DF,19,2003,5.7,0,0,0,5,1,0,1,2,7,0,1,0,32,7,7,50.0,misc,FRA,DF,19,2003,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,19,2003,5.7,191,221,86.4,3192,1172,79,88,89.8,91,98,92.9,11,22,50.0,0,0.1,0.1,-0.1,1,7,0,0,11,passing,FRA,DF,19,2003,5.7,291,56,186,95,12,1,291,3,2,66.7,1,33.3,194,766,353,0,2,0,1,2,167,3,possession
FRA-Ligue 1,2022,Brest,Taïryk Arconte,FRA,FW,18,2003,4,1,128,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1,1,8,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.29,0.19,0.29,standard,FRA,FW,18,2003,1.4,1,1,0,0,1,0,3,0.0,3,1,0,1,0,1,2,0,defense,FRA,FW,18,2003,1.4,0,0,0,1,2,1,1,0,1,0,0,0,3,3,3,50.0,misc,FRA,FW,18,2003,1.4,0,2,1,50.0,1.41,0.7,0.0,0.0,12.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3,shooting,FRA,FW,18,2003,1.4,10,17,58.8,129,32,6,9,66.7,3,5,60.0,0,1,0.0,0,0.1,0.0,-0.1,2,0,0,0,1,passing,FRA,FW,18,2003,1.4,35,1,4,10,22,5,35,5,3,60.0,2,40.0,22,171,32,1,1,2,4,2,23,8,possession
FRA-Ligue 1,2022,Lorient,Terem Moffi,NGA,FW,23,1999,18,17,1386,15.4,12,0,12,11,1,2,1,0,7.3,5.7,0.5,6.2,29,20,61,0.78,0.0,0.78,0.71,0.71,0.47,0.03,0.5,0.37,0.4,standard,NGA,FW,23,1999,15.4,8,5,1,4,3,3,5,60.0,2,11,3,8,3,11,10,0,defense,NGA,FW,23,1999,15.4,1,0,0,17,17,4,3,3,5,0,0,0,35,13,47,21.7,misc,NGA,FW,23,1999,15.4,12,33,18,54.5,2.14,1.17,0.33,0.61,13.6,0,1,2,7.3,5.7,0.17,4.7,5.3,shooting,NGA,FW,23,1999,15.4,154,208,74.0,2056,532,89,117,76.1,54,66,81.8,3,5,60.0,0,0.5,0.7,-0.5,9,14,5,0,20,passing,NGA,FW,23,1999,15.4,364,10,32,192,152,63,362,38,20,52.6,13,34.2,268,1799,812,29,23,11,41,13,263,61,possession
FRA-Ligue 1,2022,Nice,Terem Moffi,NGA,FW,23,1999,16,15,1328,14.8,6,3,9,6,0,0,2,0,8.3,8.3,2.9,11.1,25,20,77,0.41,0.2,0.61,0.41,0.61,0.56,0.19,0.75,0.56,0.75,standard,NGA,FW,23,1999,14.8,12,6,0,6,6,2,12,16.7,10,3,0,3,2,14,5,0,defense,NGA,FW,23,1999,14.8,2,0,0,13,10,5,1,2,6,0,0,0,28,19,27,41.3,misc,NGA,FW,23,1999,14.8,6,44,18,40.9,2.98,1.22,0.14,0.33,14.9,0,0,0,8.3,8.3,0.19,-2.3,-2.3,shooting,NGA,FW,23,1999,14.8,186,232,80.2,2484,375,111,134,82.8,58,65,89.2,4,5,80.0,3,2.9,1.1,0.1,27,7,7,1,20,passing,NGA,FW,23,1999,14.8,355,5,16,147,204,73,355,42,25,59.5,14,33.3,234,1552,632,25,15,14,25,20,240,77,possession
FRA-Ligue 1,2022,Lyon,Tetê,BRA,"FW,MF",22,2000,17,14,1107,12.3,6,2,8,6,0,0,3,0,4.2,4.2,1.3,5.5,49,52,130,0.49,0.16,0.65,0.49,0.65,0.35,0.1,0.45,0.35,0.45,standard,BRA,"FW,MF",22,2000,12.3,21,10,8,5,8,10,19,52.6,9,9,0,9,13,34,2,0,defense,BRA,"FW,MF",22,2000,12.3,3,0,0,10,19,5,45,13,10,1,0,0,48,4,12,25.0,misc,BRA,"FW,MF",22,2000,12.3,6,30,13,43.3,2.44,1.06,0.2,0.46,16.5,1,0,0,4.2,4.2,0.14,1.8,1.8,shooting,BRA,"FW,MF",22,2000,12.3,378,499,75.8,5666,1276,203,234,86.8,138,180,76.7,18,49,36.7,2,1.3,2.3,0.7,10,25,18,3,52,passing,BRA,"FW,MF",22,2000,12.3,649,3,58,252,351,60,649,54,21,38.9,28,51.9,506,3173,1322,49,28,27,31,15,482,130,possession
FRA-Ligue 1,2022,Toulouse,Theocharis Tsingaras,GRE,MF,21,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.0,0.85,standard,GRE,MF,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,GRE,MF,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,GRE,MF,21,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GRE,MF,21,2000,0.1,4,5,80.0,74,25,2,2,100.0,2,2,100.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,1,passing,GRE,MF,21,2000,0.1,5,0,0,4,1,0,5,0,0,,0,,3,9,3,0,0,0,0,0,3,0,possession
FRA-Ligue 1,2022,Lyon,Thiago Mendes,BRA,"MF,DF",30,1992,31,22,2063,22.9,1,1,2,1,0,0,3,0,0.7,0.7,0.6,1.4,10,170,20,0.04,0.04,0.09,0.04,0.09,0.03,0.03,0.06,0.03,0.06,standard,BRA,"MF,DF",30,1992,22.9,48,27,24,21,3,30,40,75.0,10,28,8,20,47,95,51,4,defense,BRA,"MF,DF",30,1992,22.9,3,0,0,24,24,0,6,47,27,0,1,0,145,34,20,63.0,misc,BRA,"MF,DF",30,1992,22.9,1,14,4,28.6,0.61,0.17,0.07,0.25,25.1,2,0,0,0.7,0.7,0.05,0.3,0.3,shooting,BRA,"MF,DF",30,1992,22.9,1445,1672,86.4,26348,9319,568,619,91.8,658,709,92.8,163,263,62.0,1,0.6,1.8,0.4,10,156,13,0,170,passing,BRA,"MF,DF",30,1992,22.9,1913,112,502,1225,188,9,1913,11,6,54.5,5,45.5,1500,7166,3378,10,22,2,25,16,1383,20,possession
FRA-Ligue 1,2022,Reims,Thibault De Smet,BEL,DF,24,1998,22,20,1758,19.5,0,1,1,0,0,0,2,0,0.0,0.0,1.3,1.3,39,89,89,0.0,0.05,0.05,0.0,0.05,0.0,0.07,0.07,0.0,0.07,standard,BEL,DF,24,1998,19.5,24,17,10,14,0,11,37,29.7,26,28,5,23,20,44,40,1,defense,BEL,DF,24,1998,19.5,2,0,0,25,9,3,48,20,17,0,0,0,104,31,7,81.6,misc,BEL,DF,24,1998,19.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,BEL,DF,24,1998,19.5,878,1123,78.2,14328,5398,413,486,85.0,387,467,82.9,53,112,47.3,1,1.3,1.8,-0.3,12,86,20,9,89,passing,BEL,DF,24,1998,19.5,1280,68,358,660,276,5,1280,14,5,35.7,8,57.1,813,4432,2019,39,32,1,19,8,723,89,possession
FRA-Ligue 1,2022,Montpellier,Thibault Tamas,FRA,DF,21,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense,FRA,DF,21,2001,0.1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,,misc,FRA,DF,21,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,21,2001,0.1,5,7,71.4,71,29,2,2,100.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,21,2001,0.1,9,1,3,3,3,0,9,0,0,,0,,7,42,8,0,0,0,1,0,6,1,possession
FRA-Ligue 1,2022,Troyes,Thierno Balde,FRA,"DF,MF",20,2002,31,25,2153,23.9,0,1,1,0,0,0,1,0,0.3,0.3,1.1,1.4,66,60,118,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,standard,FRA,"DF,MF",20,2002,23.9,27,14,19,4,4,18,30,60.0,12,15,3,12,23,50,39,0,defense,FRA,"DF,MF",20,2002,23.9,1,0,0,8,34,2,37,23,14,1,0,0,143,7,20,25.9,misc,FRA,"DF,MF",20,2002,23.9,0,7,1,14.3,0.29,0.04,0.0,0.0,17.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting,FRA,"DF,MF",20,2002,23.9,763,931,82.0,11688,3640,408,467,87.4,302,371,81.4,34,51,66.7,1,1.1,1.5,-0.1,19,34,19,4,60,passing,FRA,"DF,MF",20,2002,23.9,1138,85,395,425,339,34,1138,67,36,53.7,22,32.8,765,5808,2996,66,51,11,38,15,650,118,possession
FRA-Ligue 1,2022,Toulouse,Thijs Dallinga,NED,FW,21,2000,36,28,2353,26.1,12,1,13,12,0,0,4,0,9.8,9.8,2.0,11.9,23,30,174,0.46,0.04,0.5,0.46,0.5,0.38,0.08,0.46,0.38,0.46,standard,NED,FW,21,2000,26.1,8,6,2,2,4,1,13,7.7,12,17,3,14,3,11,20,0,defense,NED,FW,21,2000,26.1,4,0,0,35,19,22,18,3,6,0,0,0,41,56,68,45.2,misc,NED,FW,21,2000,26.1,12,61,30,49.2,2.33,1.15,0.2,0.4,12.1,0,0,0,9.8,9.8,0.16,2.2,2.2,shooting,NED,FW,21,2000,26.1,327,522,62.6,4337,720,200,288,69.4,89,145,61.4,12,18,66.7,1,2.0,1.3,-1.0,22,19,5,1,30,passing,NED,FW,21,2000,26.1,719,24,43,341,341,110,719,24,10,41.7,9,37.5,517,2700,742,23,21,8,40,18,574,174,possession
FRA-Ligue 1,2022,Strasbourg,Thomas Delaine,FRA,"DF,MF",30,1992,17,13,1069,11.9,0,2,2,0,0,0,3,0,0.4,0.4,1.4,1.8,38,21,92,0.0,0.17,0.17,0.0,0.17,0.03,0.12,0.15,0.03,0.15,standard,FRA,"DF,MF",30,1992,11.9,28,14,16,6,6,13,26,50.0,13,8,3,5,16,44,9,0,defense,FRA,"DF,MF",30,1992,11.9,3,0,0,15,12,0,66,16,14,0,2,0,53,11,11,50.0,misc,FRA,"DF,MF",30,1992,11.9,0,6,4,66.7,0.51,0.34,0.0,0.0,18.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting,FRA,"DF,MF",30,1992,11.9,356,537,66.3,5526,1983,174,216,80.6,155,218,71.1,14,61,23.0,2,1.4,2.5,0.6,9,14,18,13,21,passing,FRA,"DF,MF",30,1992,11.9,642,28,148,267,239,20,642,27,12,44.4,11,40.7,415,2770,1239,38,27,9,18,5,374,92,possession
FRA-Ligue 1,2022,Reims,Thomas Foket,BEL,DF,27,1994,24,23,1976,22.0,0,1,1,0,0,0,0,0,0.1,0.1,2.8,2.9,56,94,154,0.0,0.05,0.05,0.0,0.05,0.01,0.13,0.13,0.01,0.13,standard,BEL,DF,27,1994,22.0,35,22,18,11,6,17,46,37.0,29,21,7,14,33,68,29,2,defense,BEL,DF,27,1994,22.0,0,0,0,27,22,3,57,33,22,0,0,0,148,12,13,48.0,misc,BEL,DF,27,1994,22.0,0,2,1,50.0,0.09,0.05,0.0,0.0,11.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting,BEL,DF,27,1994,22.0,1011,1257,80.4,16877,4625,445,535,83.2,470,555,84.7,66,103,64.1,1,2.8,2.9,-1.8,23,67,17,9,94,passing,BEL,DF,27,1994,22.0,1442,61,368,657,429,35,1442,21,9,42.9,9,42.9,965,5402,2400,56,38,4,29,20,858,154,possession
FRA-Ligue 1,2022,Ajaccio,Thomas Mangani,FRA,MF,35,1987,26,14,1332,14.8,1,1,2,0,1,2,4,1,2.0,0.4,1.9,2.3,9,92,15,0.07,0.07,0.14,0.0,0.07,0.14,0.13,0.26,0.03,0.16,standard,FRA,MF,35,1987,14.8,32,17,14,15,3,18,47,38.3,29,22,3,19,24,56,22,1,defense,FRA,MF,35,1987,14.8,4,1,0,24,13,0,79,24,17,0,0,0,94,20,24,45.5,misc,FRA,MF,35,1987,14.8,1,9,0,0.0,0.61,0.0,0.0,,27.1,2,1,2,2.0,0.4,0.05,-1.0,-0.4,shooting,FRA,MF,35,1987,14.8,634,910,69.7,12908,4783,224,294,76.2,271,355,76.3,120,222,54.1,1,1.9,2.1,-0.9,26,78,12,4,92,passing,FRA,MF,35,1987,14.8,1052,51,232,648,175,3,1050,6,4,66.7,1,16.7,640,3045,1283,9,17,1,9,3,585,15,possession
FRA-Ligue 1,2022,Lorient,Théo Le Bris,FRA,"MF,DF",19,2002,27,15,1452,16.1,2,2,4,2,0,0,0,0,1.1,1.1,1.2,2.3,51,47,103,0.12,0.12,0.25,0.12,0.25,0.07,0.07,0.14,0.07,0.14,standard,FRA,"MF,DF",19,2002,16.1,31,19,17,11,3,15,33,45.5,18,21,2,19,18,49,31,0,defense,FRA,"MF,DF",19,2002,16.1,0,0,0,5,3,0,13,18,19,0,0,0,78,10,14,41.7,misc,FRA,"MF,DF",19,2002,16.1,2,10,4,40.0,0.62,0.25,0.2,0.5,14.0,0,0,0,1.1,1.1,0.11,0.9,0.9,shooting,FRA,"MF,DF",19,2002,16.1,491,611,80.4,6675,1852,304,358,84.9,160,187,85.6,10,24,41.7,2,1.2,1.7,0.8,14,26,11,2,47,passing,FRA,"MF,DF",19,2002,16.1,792,34,211,323,265,48,792,38,15,39.5,23,60.5,556,3435,1566,51,31,20,21,10,503,103,possession
FRA-Ligue 1,2022,Auxerre,Théo Pellenard,FRA,DF,28,1994,2,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard,FRA,DF,28,1994,1.1,1,0,1,0,0,1,1,100.0,0,3,1,2,2,3,2,0,defense,FRA,DF,28,1994,1.1,0,0,0,1,0,0,1,2,0,0,0,0,2,1,0,100.0,misc,FRA,DF,28,1994,1.1,0,1,0,0.0,0.91,0.0,0.0,,11.5,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,FRA,DF,28,1994,1.1,11,21,52.4,216,175,4,5,80.0,5,8,62.5,2,6,33.3,0,0.0,0.0,0.0,0,4,0,0,2,passing,FRA,DF,28,1994,1.1,36,9,23,11,2,1,36,0,0,,0,,13,48,13,0,0,0,0,0,15,0,possession
FRA-Ligue 1,2022,Montpellier,Théo Sainte-Luce,FRA,DF,23,1998,9,7,534,5.9,1,1,2,1,0,0,0,0,0.4,0.4,0.7,1.2,5,14,36,0.17,0.17,0.34,0.17,0.34,0.07,0.13,0.2,0.07,0.2,standard,FRA,DF,23,1998,5.9,13,11,8,5,0,7,14,50.0,7,7,2,5,10,23,11,0,defense,FRA,DF,23,1998,5.9,0,0,0,13,1,0,10,10,11,0,0,0,21,6,9,40.0,misc,FRA,DF,23,1998,5.9,1,3,2,66.7,0.51,0.34,0.33,0.5,20.5,0,0,0,0.4,0.4,0.14,0.6,0.6,shooting,FRA,DF,23,1998,5.9,219,266,82.3,3223,1215,122,137,89.1,83,100,83.0,7,17,41.2,1,0.7,0.9,0.3,6,11,5,3,14,passing,FRA,DF,23,1998,5.9,326,19,93,160,76,6,326,13,8,61.5,5,38.5,201,1032,417,5,9,1,9,4,183,36,possession
FRA-Ligue 1,2022,Nice,Théo Trinker,FRA,MF,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,MF,21,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,MF,21,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,21,2001,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,21,2001,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2022,Lille,Tiago Djaló,POR,DF,22,2000,25,24,2017,22.4,2,0,2,2,0,0,7,0,1.3,1.3,0.1,1.4,9,70,4,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.06,0.06,0.06,standard,POR,DF,22,2000,22.4,31,21,23,7,1,13,20,65.0,7,17,11,6,23,54,60,1,defense,POR,DF,22,2000,22.4,7,0,0,19,18,1,3,23,21,1,1,1,167,28,31,47.5,misc,POR,DF,22,2000,22.4,2,15,4,26.7,0.67,0.18,0.13,0.5,12.7,0,0,0,1.3,1.3,0.08,0.7,0.7,shooting,POR,DF,22,2000,22.4,1481,1599,92.6,25798,8970,629,666,94.4,696,724,96.1,119,152,78.3,0,0.1,0.3,-0.1,2,72,0,0,70,passing,POR,DF,22,2000,22.4,1780,173,763,976,57,18,1780,14,5,35.7,6,42.9,1409,7349,3933,9,15,1,5,8,1272,4,possession
