league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2024,Marseille,Luis Henrique,BRA,"DF,FW",23-118,2001.0,28,25,2230,24.8,7,5,12,7,0,0,0,0,3.2,3.2,4.0,7.2,74,127,238,0.28,0.2,0.48,0.28,0.48,0.13,0.16,0.29,0.13,0.29,standard,BRA,"DF,FW",23-118,2001.0,24.8,15,9,6,6,3,8,9,88.9,1,12,2,10,8,23,27,0,defense,BRA,"DF,FW",23-118,2001.0,24.8,7,24,12,50.0,0.97,0.48,0.29,0.58,14.3,0,0,0,3.2,3.2,0.13,3.8,3.8,shooting,BRA,"DF,FW",23-118,2001.0,24.8,989,1217,81.3,15321,4506,539,611,88.2,376,451,83.4,55,100,55.0,5,4.0,4.7,1.0,48,79,38,16,127,passing,BRA,"DF,FW",23-118,2001.0,24.8,0,0,0,7,6,9,88,8,9,0,0,0,104,0,2,0.0,misc,BRA,"DF,FW",23-118,2001.0,24.8,1393,28,216,532,662,72,1393,73,42,57.5,30,41.1,856,4686,2588,74,51,27,25,13,1085,238,possession
FRA-Ligue 1,2024,Marseille,Luiz Felipe,ITA,DF,28-020,1997.0,2,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ITA,DF,28-020,1997.0,0.8,2,1,2,0,0,0,1,0.0,1,2,2,0,1,3,1,0,defense,ITA,DF,28-020,1997.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ITA,DF,28-020,1997.0,0.8,28,32,87.5,419,108,14,14,100.0,12,15,80.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing,ITA,DF,28-020,1997.0,0.8,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0.0,misc,ITA,DF,28-020,1997.0,0.8,43,6,20,22,1,0,43,1,0,0.0,1,100.0,19,63,22,0,0,0,0,0,25,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Léo Pétrot,FRA,DF,27-361,1997.0,24,22,2004,22.3,0,1,1,0,0,0,3,0,0.5,0.5,0.5,1.0,20,64,69,0.0,0.04,0.04,0.0,0.04,0.02,0.02,0.05,0.02,0.05,standard,FRA,DF,27-361,1997.0,22.3,50,30,31,16,3,28,38,73.7,10,39,20,19,34,84,81,1,defense,FRA,DF,27-361,1997.0,22.3,0,5,2,40.0,0.22,0.09,0.0,0.0,11.4,0,0,0,0.5,0.5,0.1,-0.5,-0.5,shooting,FRA,DF,27-361,1997.0,22.3,859,1083,79.3,13648,5204,444,498,89.2,359,427,84.1,40,102,39.2,1,0.5,0.7,0.5,10,50,13,5,64,passing,FRA,DF,27-361,1997.0,22.3,3,0,0,17,18,1,38,34,30,0,3,0,92,27,30,47.4,misc,FRA,DF,27-361,1997.0,22.3,1339,142,556,521,266,14,1339,11,6,54.5,5,45.5,596,2181,1021,20,11,4,20,15,759,69,possession
FRA-Ligue 1,2024,Lens,M'Bala Nzola,ANG,FW,28-236,1996.0,20,16,1446,16.1,6,1,7,6,0,0,3,1,8.6,8.6,1.3,9.9,26,22,117,0.37,0.06,0.44,0.37,0.44,0.54,0.08,0.62,0.54,0.62,standard,ANG,FW,28-236,1996.0,16.1,5,4,0,1,4,3,9,33.3,6,9,1,8,5,10,7,0,defense,ANG,FW,28-236,1996.0,16.1,6,47,18,38.3,2.93,1.12,0.13,0.33,12.1,0,0,0,8.6,8.6,0.19,-2.6,-2.6,shooting,ANG,FW,28-236,1996.0,16.1,226,299,75.6,2567,415,157,196,80.1,38,53,71.7,5,6,83.3,1,1.3,0.9,-0.3,20,7,9,0,22,passing,ANG,FW,28-236,1996.0,16.1,3,1,0,30,13,24,1,5,4,0,0,0,36,37,35,51.4,misc,ANG,FW,28-236,1996.0,16.1,486,4,29,176,286,94,486,38,14,36.8,24,63.2,283,1466,509,26,10,14,61,47,378,117,possession
FRA-Ligue 1,2024,Monaco,Maghnes Akliouche,FRA,"FW,MF",23-045,2002.0,26,22,1957,21.7,4,8,12,3,1,1,2,0,7.1,6.3,6.1,12.4,103,152,188,0.18,0.37,0.55,0.14,0.51,0.33,0.28,0.61,0.29,0.57,standard,FRA,"FW,MF",23-045,2002.0,21.7,44,27,12,19,13,16,36,44.4,20,16,0,16,12,56,12,0,defense,FRA,"FW,MF",23-045,2002.0,21.7,4,48,12,25.0,2.21,0.55,0.06,0.25,16.3,1,1,1,7.1,6.3,0.13,-3.1,-3.3,shooting,FRA,"FW,MF",23-045,2002.0,21.7,828,1016,81.5,11478,3446,510,563,90.6,249,308,80.8,37,61,60.7,8,6.1,6.9,1.9,40,74,58,2,152,passing,FRA,"FW,MF",23-045,2002.0,21.7,2,0,0,25,28,8,39,12,27,0,0,0,111,4,14,22.2,misc,FRA,"FW,MF",23-045,2002.0,21.7,1308,21,128,538,661,132,1307,81,38,46.9,41,50.6,845,5362,2940,103,85,38,68,39,957,188,possession
FRA-Ligue 1,2024,Le Havre,Mahamadou Diawara,FRA,MF,20-053,2005.0,9,5,472,5.2,0,1,1,0,0,0,0,0,0.4,0.4,0.4,0.7,7,15,4,0.0,0.19,0.19,0.0,0.19,0.07,0.07,0.14,0.07,0.14,standard,FRA,MF,20-053,2005.0,5.2,17,10,9,7,1,7,11,63.6,4,12,5,7,10,27,10,1,defense,FRA,MF,20-053,2005.0,5.2,0,6,1,16.7,1.14,0.19,0.0,0.0,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,shooting,FRA,MF,20-053,2005.0,5.2,154,183,84.2,2715,513,62,70,88.6,76,82,92.7,11,14,78.6,1,0.4,0.2,0.6,6,12,1,0,15,passing,FRA,MF,20-053,2005.0,5.2,0,0,0,13,6,0,2,10,10,0,0,0,32,2,4,33.3,misc,FRA,MF,20-053,2005.0,5.2,258,18,71,129,64,10,258,10,5,50.0,3,30.0,144,808,381,7,4,0,6,5,145,4,possession
FRA-Ligue 1,2024,Lyon,Mahamadou Diawara,FRA,MF,20-053,2005.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,20-053,2005.0,0.2,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0,defense,FRA,MF,20-053,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,20-053,2005.0,0.2,6,7,85.7,117,60,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,passing,FRA,MF,20-053,2005.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,misc,FRA,MF,20-053,2005.0,0.2,9,0,0,8,2,1,9,0,0,,0,,2,36,28,1,1,0,0,1,3,0,possession
FRA-Ligue 1,2024,Rennes,Mahamadou Nagida,CMR,DF,19-287,2005.0,12,4,430,4.8,2,0,2,2,0,0,1,0,1.5,1.5,0.3,1.8,22,15,55,0.42,0.0,0.42,0.42,0.42,0.31,0.07,0.38,0.31,0.38,standard,CMR,DF,19-287,2005.0,4.8,8,6,4,3,1,4,5,80.0,1,3,0,3,9,17,6,0,defense,CMR,DF,19-287,2005.0,4.8,2,6,3,50.0,1.26,0.63,0.33,0.67,16.6,1,0,0,1.5,1.5,0.25,0.5,0.5,shooting,CMR,DF,19-287,2005.0,4.8,174,226,77.0,2662,707,96,111,86.5,57,75,76.0,12,21,57.1,0,0.3,0.3,-0.3,3,10,4,2,15,passing,CMR,DF,19-287,2005.0,4.8,1,0,0,5,12,0,29,9,6,0,0,0,37,5,11,31.3,misc,CMR,DF,19-287,2005.0,4.8,289,8,64,118,113,9,289,14,5,35.7,5,35.7,169,1217,674,22,12,3,10,7,179,55,possession
FRA-Ligue 1,2024,Brest,Mahdi Camara,FRA,"MF,FW",26-285,1998.0,28,25,2149,23.9,5,2,7,5,0,0,5,0,3.2,3.2,1.8,5.0,44,88,84,0.21,0.08,0.29,0.21,0.29,0.13,0.07,0.21,0.13,0.21,standard,FRA,"MF,FW",26-285,1998.0,23.9,66,37,13,36,17,22,39,56.4,17,35,4,31,25,91,27,0,defense,FRA,"MF,FW",26-285,1998.0,23.9,5,40,15,37.5,1.68,0.63,0.13,0.33,16.0,0,0,0,3.2,3.2,0.08,1.8,1.8,shooting,FRA,"MF,FW",26-285,1998.0,23.9,787,928,84.8,12076,2613,385,433,88.9,347,386,89.9,25,46,54.3,2,1.8,2.0,0.2,21,63,14,7,88,passing,FRA,"MF,FW",26-285,1998.0,23.9,5,0,0,35,38,3,35,25,37,1,0,0,85,17,24,41.5,misc,FRA,"MF,FW",26-285,1998.0,23.9,1219,35,228,649,357,64,1219,56,24,42.9,24,42.9,622,3595,1911,44,29,12,28,26,765,84,possession
FRA-Ligue 1,2024,Lens,Malang Sarr,FRA,DF,26-078,1999.0,16,13,1197,13.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,40,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard,FRA,DF,26-078,1999.0,13.3,16,11,10,5,1,11,22,50.0,11,16,7,9,21,37,51,3,defense,FRA,DF,26-078,1999.0,13.3,0,4,0,0.0,0.3,0.0,0.0,,14.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,shooting,FRA,DF,26-078,1999.0,13.3,716,800,89.5,14892,4779,207,221,93.7,396,413,95.9,108,147,73.5,0,0.1,0.6,-0.1,2,50,2,0,40,passing,FRA,DF,26-078,1999.0,13.3,0,0,0,11,8,1,1,21,11,0,3,0,59,15,4,78.9,misc,FRA,DF,26-078,1999.0,13.3,923,97,433,460,36,7,923,3,1,33.3,2,66.7,566,2766,1143,3,4,1,4,4,636,1,possession
FRA-Ligue 1,2024,Reims,Malcolm Jeng,SWE,DF,20-033,2005.0,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SWE,DF,20-033,2005.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,3,3,1,0,defense,SWE,DF,20-033,2005.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,SWE,DF,20-033,2005.0,0.5,18,21,85.7,250,147,10,11,90.9,8,9,88.9,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2,passing,SWE,DF,20-033,2005.0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,50.0,misc,SWE,DF,20-033,2005.0,0.5,26,3,18,6,2,0,26,0,0,,0,,11,32,14,0,0,0,0,0,17,0,possession
FRA-Ligue 1,2024,Lyon,Malick Fofana,BEL,FW,20-011,2005.0,24,12,1206,13.4,4,4,8,4,0,0,1,0,3.6,3.6,2.5,6.1,77,38,140,0.3,0.3,0.6,0.3,0.6,0.27,0.19,0.46,0.27,0.46,standard,BEL,FW,20-011,2005.0,13.4,16,8,7,8,1,7,14,50.0,7,10,0,10,8,24,6,0,defense,BEL,FW,20-011,2005.0,13.4,4,26,13,50.0,1.94,0.97,0.15,0.31,13.9,0,0,0,3.6,3.6,0.14,0.4,0.4,shooting,BEL,FW,20-011,2005.0,13.4,357,468,76.3,5044,1154,225,259,86.9,111,142,78.2,10,25,40.0,4,2.5,3.0,1.5,14,20,23,10,38,passing,BEL,FW,20-011,2005.0,13.4,1,0,0,9,27,5,48,8,8,1,0,0,50,2,9,18.2,misc,BEL,FW,20-011,2005.0,13.4,618,7,67,234,335,70,618,45,19,42.2,23,51.1,425,3191,1932,77,41,25,29,15,471,140,possession
FRA-Ligue 1,2024,Brest,Mama Samba Baldé,GNB,FW,29-156,1995.0,22,12,1066,11.8,2,3,5,2,0,0,2,0,2.6,2.6,2.1,4.7,32,20,95,0.17,0.25,0.42,0.17,0.42,0.22,0.18,0.39,0.22,0.39,standard,GNB,FW,29-156,1995.0,11.8,10,6,3,3,4,2,11,18.2,9,6,0,6,5,15,14,0,defense,GNB,FW,29-156,1995.0,11.8,2,26,8,30.8,2.2,0.68,0.08,0.25,16.6,0,0,0,2.6,2.6,0.1,-0.6,-0.6,shooting,GNB,FW,29-156,1995.0,11.8,174,239,72.8,2689,558,82,108,75.9,58,74,78.4,18,23,78.3,3,2.1,1.3,0.9,15,13,4,2,20,passing,GNB,FW,29-156,1995.0,11.8,2,0,0,14,21,13,10,5,6,0,0,0,35,31,44,41.3,misc,GNB,FW,29-156,1995.0,11.8,401,13,53,160,198,54,401,50,17,34.0,28,56.0,236,1640,780,32,15,21,34,17,289,95,possession
FRA-Ligue 1,2024,Lyon,Mama Samba Baldé,GNB,FW,29-156,1995.0,2,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,standard,GNB,FW,29-156,1995.0,0.4,2,2,0,2,0,0,0,,0,0,0,0,1,3,1,0,defense,GNB,FW,29-156,1995.0,0.4,0,1,0,0.0,2.73,0.0,0.0,,8.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1,shooting,GNB,FW,29-156,1995.0,0.4,4,6,66.7,37,22,3,5,60.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing,GNB,FW,29-156,1995.0,0.4,0,0,0,1,1,0,0,1,2,0,0,0,1,1,0,100.0,misc,GNB,FW,29-156,1995.0,0.4,15,1,2,6,7,2,15,3,0,0.0,3,100.0,7,65,28,1,1,0,1,1,9,2,possession
FRA-Ligue 1,2024,Monaco,Mamadou Coulibaly,FRA,MF,20-355,2004.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.85,0.85,0.85,standard,FRA,MF,20-355,2004.0,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense,FRA,MF,20-355,2004.0,0.1,0,1,0,0.0,11.25,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting,FRA,MF,20-355,2004.0,0.1,3,5,60.0,19,7,2,2,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,FRA,MF,20-355,2004.0,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,misc,FRA,MF,20-355,2004.0,0.1,9,0,1,5,3,0,9,2,1,50.0,0,0.0,4,24,10,0,0,0,1,0,6,1,possession
FRA-Ligue 1,2024,Reims,Mamadou Diakhon,FRA,"FW,MF",19-201,2005.0,24,5,722,8.0,2,1,3,2,0,0,2,0,0.9,0.9,1.1,1.9,50,15,69,0.25,0.12,0.37,0.25,0.37,0.11,0.13,0.24,0.11,0.24,standard,FRA,"FW,MF",19-201,2005.0,8.0,12,8,4,3,5,9,16,56.3,7,4,1,3,2,14,5,0,defense,FRA,"FW,MF",19-201,2005.0,8.0,2,15,7,46.7,1.87,0.87,0.13,0.29,19.1,2,0,0,0.9,0.9,0.06,1.1,1.1,shooting,FRA,"FW,MF",19-201,2005.0,8.0,166,217,76.5,2941,353,60,75,80.0,90,109,82.6,13,17,76.5,1,1.1,0.5,-0.1,11,5,5,2,15,passing,FRA,"FW,MF",19-201,2005.0,8.0,2,0,0,4,20,0,28,2,8,1,0,0,30,1,10,9.1,misc,FRA,"FW,MF",19-201,2005.0,8.0,323,8,38,121,176,40,323,54,24,44.4,26,48.1,241,2512,1217,50,28,29,26,9,253,69,possession
FRA-Ligue 1,2024,Strasbourg,Mamadou Sarr,FRA,DF,19-225,2005.0,22,22,1937,21.5,0,1,1,0,0,0,3,0,0.6,0.6,0.3,0.9,6,43,1,0.0,0.05,0.05,0.0,0.05,0.03,0.01,0.04,0.03,0.04,standard,FRA,DF,19-225,2005.0,21.5,26,16,15,10,1,15,22,68.2,7,20,16,4,20,46,95,2,defense,FRA,DF,19-225,2005.0,21.5,0,4,0,0.0,0.19,0.0,0.0,,7.3,0,0,0,0.6,0.6,0.15,-0.6,-0.6,shooting,FRA,DF,19-225,2005.0,21.5,1315,1402,93.8,24342,8109,446,455,98.0,770,802,96.0,91,126,72.2,1,0.3,0.3,0.7,5,47,1,1,43,passing,FRA,DF,19-225,2005.0,21.5,3,0,0,24,10,0,1,20,16,0,1,0,72,21,24,46.7,misc,FRA,DF,19-225,2005.0,21.5,1608,202,888,692,35,10,1608,18,10,55.6,8,44.4,1051,4488,2211,6,9,1,12,9,1214,1,possession
FRA-Ligue 1,2024,Nice,Marcin Bułka,POL,GK,25-189,1999.0,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,POL,GK,25-189,1999.0,28.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,13,6,defense,POL,GK,25-189,1999.0,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,POL,GK,25-189,1999.0,28.0,752,936,80.3,18319,12754,175,178,98.3,375,389,96.4,197,362,54.4,0,0.2,0.1,-0.2,1,8,0,0,2,passing,POL,GK,25-189,1999.0,28.0,0,0,0,0,4,0,0,0,0,0,0,0,52,8,0,100.0,misc,POL,GK,25-189,1999.0,28.0,1005,802,996,9,1,1,1005,1,0,0.0,1,100.0,596,2857,1833,0,0,0,2,0,522,0,possession
FRA-Ligue 1,2024,Paris S-G,Marco Asensio,ESP,"FW,MF",29-080,1996.0,12,8,618,6.9,2,4,6,2,0,0,0,0,5.6,5.6,2.7,8.3,19,36,49,0.29,0.58,0.87,0.29,0.87,0.82,0.39,1.21,0.82,1.21,standard,ESP,"FW,MF",29-080,1996.0,6.9,4,3,1,3,0,0,6,0.0,6,1,0,1,0,4,1,0,defense,ESP,"FW,MF",29-080,1996.0,6.9,2,26,14,53.8,3.79,2.04,0.08,0.14,14.5,2,0,0,5.6,5.6,0.22,-3.6,-3.6,shooting,ESP,"FW,MF",29-080,1996.0,6.9,291,335,86.9,4166,808,183,196,93.4,80,93,86.0,19,26,73.1,4,2.7,1.7,1.3,16,31,4,1,36,passing,ESP,"FW,MF",29-080,1996.0,6.9,0,0,0,1,4,3,13,0,3,0,0,0,18,1,2,33.3,misc,ESP,"FW,MF",29-080,1996.0,6.9,377,2,20,180,182,40,377,8,4,50.0,3,37.5,260,1292,596,19,13,9,3,5,324,49,possession
FRA-Ligue 1,2024,Brest,Marco Bizot,NED,GK,34-032,1991.0,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,NED,GK,34-032,1991.0,27.0,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,23,0,defense,NED,GK,34-032,1991.0,27.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,NED,GK,34-032,1991.0,27.0,634,926,68.5,20295,15747,68,69,98.6,304,306,99.3,261,548,47.6,0,0.0,0.0,0.0,0,7,0,0,1,passing,NED,GK,34-032,1991.0,27.0,3,0,0,1,4,0,0,0,1,0,0,0,31,5,0,100.0,misc,NED,GK,34-032,1991.0,27.0,990,856,986,4,0,0,990,0,0,,0,,538,2758,1335,0,0,0,2,0,478,0,possession
FRA-Ligue 1,2024,Nantes,Marcus Coco,FRA,DF,28-291,1996.0,18,10,927,10.3,0,1,1,0,0,0,3,1,0.1,0.1,1.2,1.3,12,34,39,0.0,0.1,0.1,0.0,0.1,0.01,0.12,0.13,0.01,0.13,standard,FRA,DF,28-291,1996.0,10.3,27,21,15,9,3,16,31,51.6,15,16,5,11,10,37,45,0,defense,FRA,DF,28-291,1996.0,10.3,0,2,0,0.0,0.19,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,FRA,DF,28-291,1996.0,10.3,375,473,79.3,6317,2371,182,199,91.5,155,192,80.7,30,59,50.8,1,1.2,1.1,-0.2,10,29,10,6,34,passing,FRA,DF,28-291,1996.0,10.3,3,1,0,27,17,0,28,10,21,0,0,0,41,17,13,56.7,misc,FRA,DF,28-291,1996.0,10.3,596,46,196,286,118,4,596,10,3,30.0,7,70.0,289,1309,575,12,9,1,11,6,336,39,possession
FRA-Ligue 1,2024,Angers,Marius Courcoul,FRA,"DF,MF",18-100,2007.0,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,"DF,MF",18-100,2007.0,0.5,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,defense,FRA,"DF,MF",18-100,2007.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,"DF,MF",18-100,2007.0,0.5,31,41,75.6,517,187,15,17,88.2,13,17,76.5,2,5,40.0,0,0.0,0.0,0.0,0,2,1,0,3,passing,FRA,"DF,MF",18-100,2007.0,0.5,0,0,0,1,1,0,3,0,0,0,1,0,3,1,1,50.0,misc,FRA,"DF,MF",18-100,2007.0,0.5,47,1,14,18,16,0,47,3,1,33.3,2,66.7,17,128,62,3,0,0,1,0,21,3,possession
FRA-Ligue 1,2024,Toulouse,Mark McKenzie,USA,DF,26-045,1999.0,26,25,2200,24.4,1,0,1,1,0,0,1,0,1.4,1.4,0.4,1.8,9,88,4,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.07,0.06,0.07,standard,USA,DF,26-045,1999.0,24.4,47,27,29,17,1,29,41,70.7,12,25,15,10,20,67,117,1,defense,USA,DF,26-045,1999.0,24.4,1,7,2,28.6,0.29,0.08,0.14,0.5,9.6,0,0,0,1.4,1.4,0.19,-0.4,-0.4,shooting,USA,DF,26-045,1999.0,24.4,1003,1171,85.7,18184,7120,401,443,90.5,520,581,89.5,72,125,57.6,0,0.4,0.2,-0.4,3,89,0,0,88,passing,USA,DF,26-045,1999.0,24.4,1,0,0,26,11,1,0,20,27,0,1,0,114,39,30,56.5,misc,USA,DF,26-045,1999.0,24.4,1427,157,627,745,62,15,1427,8,4,50.0,4,50.0,742,2932,1573,9,6,1,12,6,827,4,possession
FRA-Ligue 1,2024,Paris S-G,Marquinhos,BRA,DF,30-332,1994.0,19,16,1494,16.6,1,0,1,1,0,0,3,0,0.8,0.8,0.7,1.5,22,122,3,0.06,0.0,0.06,0.06,0.06,0.05,0.04,0.09,0.05,0.09,standard,BRA,DF,30-332,1994.0,16.6,26,15,7,14,5,22,28,78.6,6,23,11,12,9,35,58,0,defense,BRA,DF,30-332,1994.0,16.6,1,6,2,33.3,0.36,0.12,0.17,0.5,10.6,0,0,0,0.8,0.8,0.13,0.2,0.2,shooting,BRA,DF,30-332,1994.0,16.6,1519,1609,94.4,29484,8813,472,487,96.9,866,893,97.0,168,205,82.0,0,0.7,0.6,-0.7,8,154,4,1,122,passing,BRA,DF,30-332,1994.0,16.6,3,0,0,16,6,1,2,9,15,0,1,0,92,30,17,63.8,misc,BRA,DF,30-332,1994.0,16.6,1745,158,562,1092,96,8,1745,4,3,75.0,1,25.0,1172,5701,3809,22,25,0,3,1,1396,3,possession
FRA-Ligue 1,2024,Reims,Marshall Munetsi,ZIM,MF,28-293,1996.0,19,19,1692,18.8,4,2,6,4,0,0,5,0,4.0,4.0,2.0,5.9,8,26,48,0.21,0.11,0.32,0.21,0.32,0.21,0.11,0.32,0.21,0.32,standard,ZIM,MF,28-293,1996.0,18.8,36,18,22,9,5,22,38,57.9,16,27,3,24,17,53,35,0,defense,ZIM,MF,28-293,1996.0,18.8,4,32,10,31.3,1.7,0.53,0.13,0.4,13.2,0,0,0,4.0,4.0,0.12,0.0,0.0,shooting,ZIM,MF,28-293,1996.0,18.8,263,384,68.5,3758,1197,148,193,76.7,85,116,73.3,12,30,40.0,2,2.0,1.8,0.0,19,14,5,2,26,passing,ZIM,MF,28-293,1996.0,18.8,5,0,0,28,31,2,11,17,18,0,0,0,72,41,48,46.1,misc,ZIM,MF,28-293,1996.0,18.8,594,40,139,271,187,60,594,12,6,50.0,6,50.0,206,666,247,8,7,2,26,5,294,48,possession
FRA-Ligue 1,2024,Reims,Martin Adeline,FRA,MF,21-130,2003.0,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,21-130,2003.0,0.3,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,defense,FRA,MF,21-130,2003.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,21-130,2003.0,0.3,8,10,80.0,138,11,3,3,100.0,3,4,75.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,FRA,MF,21-130,2003.0,0.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,misc,FRA,MF,21-130,2003.0,0.3,14,2,8,4,2,1,14,0,0,,0,,6,35,9,1,0,1,0,0,9,1,possession
