league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,,
ITA-Serie A,2021,Sassuolo,Filip Đuričić,SRB,"MF,FW",28,1992,23.1,701,901,77.8,9567,2200,417,487,85.6,213,249,85.5,28,39,71.8,4,5.8,3.5,-1.8,55,46,35,2,96,passing
ITA-Serie A,2021,Sassuolo,Francesco Caputo,ITA,FW,32,1987,18.9,317,410,77.3,3815,691,203,241,84.2,79,97,81.4,4,9,44.4,5,2.1,1.7,2.9,16,13,11,0,29,passing
ITA-Serie A,2021,Sassuolo,Francesco Magnanelli,ITA,MF,35,1984,4.9,361,421,85.7,6066,1587,169,184,91.8,145,166,87.3,34,47,72.3,0,0.2,0.2,-0.2,4,39,1,0,33,passing
ITA-Serie A,2021,Sassuolo,Giacomo Raspadori,ITA,"FW,MF",20,2000,13.7,269,354,76.0,4081,897,151,173,87.3,76,93,81.7,24,50,48.0,0,2.1,1.7,-2.1,27,13,11,0,33,passing
ITA-Serie A,2021,Sassuolo,Gian Marco Ferrari,ITA,DF,28,1992,33.5,2495,2732,91.3,43350,16999,1011,1074,94.1,1268,1335,95.0,168,240,70.0,4,1.2,1.0,2.8,15,229,11,0,187,passing
ITA-Serie A,2021,Sassuolo,Gianluca Pegolo,ITA,GK,39,1981,1.0,21,22,95.5,334,227,10,10,100.0,10,10,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Sassuolo,Giorgos Kyriakopoulos,GRE,DF,24,1996,16.2,827,1013,81.6,12272,3769,471,517,91.1,298,364,81.9,41,82,50.0,0,0.9,1.0,-0.9,13,46,16,7,59,passing
ITA-Serie A,2021,Sassuolo,Grégoire Defrel,MTQ,"MF,FW",29,1991,14.8,360,413,87.2,4719,942,222,240,92.5,90,102,88.2,13,18,72.2,3,1.0,1.1,2.0,19,22,11,0,51,passing
ITA-Serie A,2021,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",20,2000,19.9,637,853,74.7,9347,2451,380,444,85.6,178,230,77.4,47,91,51.6,2,3.5,2.1,-1.5,35,48,22,0,79,passing
ITA-Serie A,2021,Sassuolo,Isaac Karamoko,FRA,DF,18,2002,0.0,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Sassuolo,Jeremie Boga,CIV,"FW,MF",23,1997,19.8,675,764,88.4,8482,1189,463,503,92.0,150,164,91.5,21,31,67.7,2,0.9,1.3,1.1,12,24,17,0,43,passing
ITA-Serie A,2021,Sassuolo,Jeremy Toljan,GER,DF,25,1994,16.6,791,896,88.3,11513,2922,479,506,94.7,250,282,88.7,41,67,61.2,2,0.8,1.4,1.2,14,50,20,7,67,passing
ITA-Serie A,2021,Sassuolo,Kaan Ayhan,TUR,DF,25,1994,8.8,515,567,90.8,8573,2411,234,246,95.1,251,268,93.7,26,41,63.4,0,0.0,0.2,0.0,0,51,2,0,41,passing
ITA-Serie A,2021,Sassuolo,Lukáš Haraslín,SVK,"FW,MF",24,1996,3.7,97,142,68.3,1397,342,59,75,78.7,29,37,78.4,5,20,25.0,0,0.7,0.5,-0.7,9,1,7,0,13,passing
ITA-Serie A,2021,Sassuolo,Manuel Locatelli,ITA,MF,22,1998,32.0,2440,2802,87.1,41731,14137,1213,1295,93.7,931,1035,90.0,249,365,68.2,2,2.8,3.4,-0.8,38,325,35,5,315,passing
ITA-Serie A,2021,Sassuolo,Marlon,BRA,DF,24,1995,19.4,1545,1627,95.0,26683,9056,626,653,95.9,784,806,97.3,102,120,85.0,0,0.1,0.3,-0.1,1,101,1,0,79,passing
ITA-Serie A,2021,Sassuolo,Maxime Lopez,FRA,MF,22,1997,20.7,1567,1699,92.2,22138,5489,930,971,95.8,509,545,93.4,68,97,70.1,0,1.4,1.9,-1.4,20,161,24,0,150,passing
ITA-Serie A,2021,Sassuolo,Mehdi Bourabia,MAR,MF,28,1991,5.9,302,363,83.2,4356,951,180,197,91.4,95,118,80.5,16,25,64.0,0,0.1,0.2,-0.1,2,27,2,0,13,passing
ITA-Serie A,2021,Sassuolo,Mert Müldür,TUR,DF,21,1999,18.6,813,1027,79.2,12826,3819,441,504,87.5,301,373,80.7,54,87,62.1,0,0.6,1.0,-0.6,9,57,15,3,81,passing
ITA-Serie A,2021,Sassuolo,Nicolás Schiappacasse,URU,MF,21,1999,0.2,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Sassuolo,Pedro Obiang,EQG,MF,28,1992,16.3,811,913,88.8,11999,3497,453,479,94.6,279,316,88.3,40,62,64.5,1,1.0,1.0,0.0,12,64,7,0,56,passing
ITA-Serie A,2021,Sassuolo,Rogério,BRA,DF,22,1998,20.9,1061,1268,83.7,16203,4335,586,636,92.1,382,452,84.5,60,110,54.5,1,1.5,1.4,-0.5,12,59,15,5,81,passing
ITA-Serie A,2021,Sassuolo,Vlad Chiricheș,ROU,DF,30,1989,20.4,1505,1610,93.5,26044,8573,631,661,95.5,745,778,95.8,106,131,80.9,1,0.4,0.5,0.6,8,66,2,1,67,passing
ITA-Serie A,2021,Spezia,Alessandro Deiola,ITA,MF,24,1995,4.0,117,156,75.0,2153,449,51,57,89.5,45,55,81.8,16,29,55.2,0,0.3,0.3,-0.3,8,7,0,0,12,passing
ITA-Serie A,2021,Spezia,Andrey Galabinov,BUL,FW,31,1988,4.8,73,103,70.9,1090,148,38,49,77.6,23,36,63.9,6,8,75.0,1,0.2,0.2,0.8,3,3,3,0,10,passing
ITA-Serie A,2021,Spezia,Ardian Ismajli,ALB,DF,23,1996,14.4,639,737,86.7,13578,3747,157,177,88.7,397,427,93.0,83,122,68.0,1,0.6,0.1,0.4,2,30,0,0,40,passing
ITA-Serie A,2021,Spezia,Claudio Terzi,ITA,DF,36,1984,20.8,1125,1348,83.5,24797,9399,349,371,94.1,527,584,90.2,238,349,68.2,1,0.5,0.4,0.5,5,109,5,0,83,passing
ITA-Serie A,2021,Spezia,Cristian Dell'Orco,ITA,DF,26,1994,2.9,112,143,78.3,2023,655,50,55,90.9,50,58,86.2,11,24,45.8,0,0.0,0.0,0.0,0,4,0,0,6,passing
ITA-Serie A,2021,Spezia,Daniele Verde,ITA,FW,24,1996,10.9,317,411,77.1,5309,858,172,200,86.0,113,144,78.5,30,58,51.7,1,1.9,2.6,-0.9,10,14,9,0,30,passing
ITA-Serie A,2021,Spezia,Diego Farias,BRA,FW,30,1990,16.8,530,654,81.0,9082,1743,268,311,86.2,199,241,82.6,52,62,83.9,2,3.6,3.2,-1.6,32,33,19,3,67,passing
ITA-Serie A,2021,Spezia,Elio Capradossi,UGA,DF,24,1996,1.0,37,45,82.2,596,106,17,21,81.0,18,21,85.7,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Spezia,Emmanuel Gyasi,GHA,FW,26,1994,31.7,775,942,82.3,10199,1546,495,551,89.8,205,253,81.0,29,45,64.4,6,4.1,2.9,1.9,27,23,29,4,69,passing
ITA-Serie A,2021,Spezia,Federico Mattiello,ITA,DF,25,1995,0.4,27,41,65.9,485,238,13,16,81.3,8,11,72.7,5,11,45.5,0,0.0,0.0,0.0,0,3,0,0,2,passing
ITA-Serie A,2021,Spezia,Gennaro Acampora,ITA,"MF,FW",26,1994,4.9,185,223,83.0,3437,574,79,86,91.9,83,100,83.0,19,27,70.4,0,0.0,0.2,0.0,1,20,2,0,28,passing
ITA-Serie A,2021,Spezia,Giulio Maggiore,ITA,MF,22,1998,24.6,565,817,69.2,8648,2457,297,375,79.2,198,276,71.7,40,86,46.5,1,1.9,1.6,-0.9,13,58,13,0,77,passing
ITA-Serie A,2021,Spezia,Giuseppe Mastinu,ITA,FW,28,1991,0.4,9,12,75.0,136,41,5,6,83.3,2,3,66.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,passing
ITA-Serie A,2021,Spezia,Ivan Provedel,ITA,GK,26,1994,29.0,1042,1404,74.2,29950,19305,138,140,98.6,469,482,97.3,430,774,55.6,0,0.0,0.0,0.0,0,17,0,0,0,passing
ITA-Serie A,2021,Spezia,Jacopo Sala,ITA,DF,28,1991,4.2,237,280,84.6,3953,1509,122,132,92.4,92,111,82.9,18,27,66.7,0,0.7,0.6,-0.7,2,11,5,3,24,passing
ITA-Serie A,2021,Spezia,Jeroen Zoet,NED,GK,29,1991,6.7,229,307,74.6,6346,4255,43,44,97.7,98,101,97.0,88,161,54.7,0,0.0,0.0,0.0,0,4,0,0,0,passing
ITA-Serie A,2021,Spezia,Juan Manuel Ramos,URU,DF,23,1996,3.3,126,166,75.9,2042,715,58,65,89.2,54,66,81.8,11,20,55.0,0,0.3,0.3,-0.3,4,5,3,1,11,passing
ITA-Serie A,2021,Spezia,Julian Chabot,GER,DF,22,1998,18.4,917,1082,84.8,19285,5922,278,313,88.8,494,542,91.1,136,204,66.7,1,0.5,0.3,0.5,6,51,1,0,57,passing
ITA-Serie A,2021,Spezia,Kevin Agudelo,COL,FW,21,1998,15.1,228,328,69.5,3824,848,114,141,80.9,86,110,78.2,22,36,61.1,2,1.3,0.8,0.7,12,27,10,0,43,passing
ITA-Serie A,2021,Spezia,Luca Mora,ITA,MF,32,1988,1.3,38,59,64.4,584,149,21,26,80.8,16,23,69.6,1,7,14.3,0,0.0,0.0,0.0,0,4,0,0,2,passing
ITA-Serie A,2021,Spezia,Luca Vignali,ITA,DF,24,1996,17.7,922,1167,79.0,16707,4628,384,441,87.1,404,476,84.9,115,193,59.6,0,0.7,0.8,-0.7,10,48,16,7,69,passing
ITA-Serie A,2021,Spezia,Lucien Agoume,FRA,MF,18,2002,8.9,434,487,89.1,7835,1942,191,205,93.2,187,205,91.2,47,59,79.7,0,0.1,0.3,-0.1,2,39,3,1,46,passing
ITA-Serie A,2021,Spezia,Léo Sena,BRA,MF,24,1995,9.8,543,624,87.0,11724,3219,174,193,90.2,236,261,90.4,121,144,84.0,0,0.1,0.5,-0.1,2,113,5,1,92,passing
ITA-Serie A,2021,Spezia,M'Bala Nzola,ANG,FW,23,1996,21.1,388,464,83.6,5607,516,225,262,85.9,112,125,89.6,24,26,92.3,3,2.1,1.4,0.9,22,15,5,0,25,passing
ITA-Serie A,2021,Spezia,Martin Erlic,CRO,DF,22,1998,20.0,911,1075,84.7,19933,5357,222,262,84.7,526,580,90.7,156,215,72.6,1,0.2,0.6,0.8,1,57,3,1,58,passing
ITA-Serie A,2021,Spezia,Matteo Ricci,ITA,MF,26,1994,24.8,1418,1667,85.1,29578,9592,454,504,90.1,702,772,90.9,243,341,71.3,2,1.6,2.3,0.4,22,178,26,4,185,passing
ITA-Serie A,2021,Spezia,Nahuel Estévez,ARG,MF,24,1995,19.6,679,923,73.6,12104,3248,302,361,83.7,270,335,80.6,85,169,50.3,3,2.8,1.6,0.2,27,69,25,8,101,passing
ITA-Serie A,2021,Spezia,Paolo Bartolomei,ITA,MF,30,1989,3.6,91,124,73.4,1413,332,47,53,88.7,36,44,81.8,5,19,26.3,1,0.3,0.6,0.7,5,9,2,1,10,passing
ITA-Serie A,2021,Spezia,Rafael,BRA,GK,38,1982,2.3,78,107,72.9,1970,1422,24,24,100.0,30,31,96.8,24,52,46.2,1,0.4,0.0,0.6,1,0,0,0,0,passing
ITA-Serie A,2021,Spezia,Riccardo Marchizza,ITA,DF,22,1998,17.3,761,969,78.5,14119,3434,317,340,93.2,336,398,84.4,91,174,52.3,2,1.6,1.3,0.4,15,35,11,8,45,passing
ITA-Serie A,2021,Spezia,Riccardo Saponara,ITA,"FW,MF",28,1991,4.3,108,139,77.7,1721,537,57,65,87.7,41,49,83.7,7,12,58.3,0,0.7,0.8,-0.7,4,4,6,0,20,passing
ITA-Serie A,2021,Spezia,Roberto Piccoli,ITA,FW,19,2001,7.8,90,137,65.7,1055,118,66,87,75.9,14,27,51.9,2,4,50.0,0,0.6,0.1,-0.6,3,4,2,0,6,passing
ITA-Serie A,2021,Spezia,Salvador Ferrer,ESP,DF,22,1998,13.2,676,908,74.4,12680,4232,291,339,85.8,273,348,78.4,106,172,61.6,1,1.3,0.9,-0.3,14,35,19,16,46,passing
ITA-Serie A,2021,Spezia,Simone Bastoni,ITA,DF,23,1996,16.9,794,1068,74.3,13759,4837,395,446,88.6,293,379,77.3,89,168,53.0,7,3.1,2.5,3.9,29,69,27,10,85,passing
ITA-Serie A,2021,Spezia,Tommaso Pobega,ITA,MF,21,1999,13.7,342,449,76.2,5618,1121,181,209,86.6,126,168,75.0,27,45,60.0,0,0.3,0.3,-0.3,7,33,4,1,38,passing
ITA-Serie A,2021,Torino,Alessandro Buongiorno,ITA,DF,21,1999,9.5,362,436,83.0,6290,2048,138,156,88.5,196,212,92.5,21,53,39.6,0,0.0,0.1,0.0,1,25,1,1,30,passing
ITA-Serie A,2021,Torino,Amer Gojak,BIH,"MF,FW",23,1997,5.3,180,246,73.2,2895,573,107,119,89.9,47,72,65.3,21,39,53.8,1,0.3,0.3,0.7,7,11,4,3,15,passing
ITA-Serie A,2021,Torino,Andrea Belotti,ITA,FW,26,1993,32.1,481,716,67.2,7066,1518,272,347,78.4,137,198,69.2,39,58,67.2,6,7.0,4.2,-1.0,37,36,32,4,64,passing
ITA-Serie A,2021,Torino,Antonio Sanabria,PAR,FW,24,1996,10.9,195,260,75.0,2738,388,112,144,77.8,53,66,80.3,14,18,77.8,1,0.6,0.5,0.4,7,8,8,1,20,passing
ITA-Serie A,2021,Torino,Armando Izzo,ITA,DF,28,1992,22.3,973,1207,80.6,18053,6186,424,466,91.0,384,451,85.1,147,250,58.8,0,0.3,1.1,-0.3,5,77,8,6,103,passing
ITA-Serie A,2021,Torino,Cristian Ansaldi,ARG,"DF,FW",33,1986,21.6,674,997,67.6,12959,5276,308,350,88.0,242,345,70.1,106,248,42.7,6,5.0,4.8,1.0,36,64,40,34,66,passing
ITA-Serie A,2021,Torino,Daniele Baselli,ITA,MF,28,1992,4.4,163,217,75.1,2989,1031,78,94,83.0,51,68,75.0,29,39,74.4,0,0.7,0.5,-0.7,9,21,3,0,25,passing
ITA-Serie A,2021,Torino,Federico Bonazzoli,ITA,FW,23,1997,6.3,129,155,83.2,2281,245,69,81,85.2,40,46,87.0,17,19,89.5,2,0.7,0.7,1.3,4,9,3,0,15,passing
ITA-Serie A,2021,Torino,Gleison Bremer,BRA,DF,23,1997,32.6,1371,1664,82.4,26407,9709,479,525,91.2,715,801,89.3,150,276,54.3,0,0.4,0.2,-0.4,8,75,2,0,81,passing
ITA-Serie A,2021,Torino,Jacopo Segre,ITA,MF,23,1997,2.1,94,106,88.7,1700,429,40,42,95.2,35,41,85.4,16,17,94.1,0,0.0,0.0,0.0,1,9,0,0,4,passing
ITA-Serie A,2021,Torino,Karol Linetty,POL,MF,25,1995,20.4,600,733,81.9,8945,2488,368,410,89.8,183,219,83.6,36,53,67.9,0,1.0,1.0,-1.0,15,46,10,0,58,passing
ITA-Serie A,2021,Torino,Lyanco,BRA,DF,23,1997,21.8,1079,1263,85.4,22353,8180,325,358,90.8,569,621,91.6,175,261,67.0,0,0.5,0.4,-0.5,6,61,4,0,69,passing
ITA-Serie A,2021,Torino,Mërgim Vojvoda,KVX,"DF,FW",25,1995,15.1,589,768,76.7,8829,3514,361,406,88.9,168,237,70.9,43,83,51.8,2,0.7,0.7,1.3,8,36,13,9,46,passing
ITA-Serie A,2021,Torino,Nicola Murru,ITA,DF,25,1994,6.3,231,352,65.6,3768,1402,121,146,82.9,79,121,65.3,22,56,39.3,0,0.2,0.2,-0.2,3,21,3,2,26,passing
ITA-Serie A,2021,Torino,Nicolas Nkoulou,CMR,DF,30,1990,15.1,619,721,85.9,12441,4303,200,215,93.0,337,363,92.8,81,130,62.3,0,0.1,0.1,-0.1,2,25,1,0,25,passing
ITA-Serie A,2021,Torino,Ricardo Rodríguez,SUI,DF,27,1992,13.8,600,719,83.4,10064,3055,321,333,96.4,210,248,84.7,58,100,58.0,0,0.2,0.3,-0.2,6,36,5,0,49,passing
ITA-Serie A,2021,Torino,Rolando Mandragora,ITA,MF,23,1997,16.9,590,736,80.2,9313,2478,300,335,89.6,216,261,82.8,48,90,53.3,1,0.7,0.9,0.3,16,56,8,3,61,passing
ITA-Serie A,2021,Torino,Salvatore Sirigu,ITA,GK,33,1987,32.0,711,1006,70.7,19538,14210,174,175,99.4,273,283,96.5,256,537,47.7,0,0.0,0.0,0.0,0,17,0,0,0,passing
ITA-Serie A,2021,Torino,Samir Ujkani,KVX,GK,32,1988,1.0,23,27,85.2,622,503,1,1,100.0,12,12,100.0,9,12,75.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Torino,Saša Lukić,SRB,MF,23,1996,23.4,632,804,78.6,9388,2372,354,409,86.6,202,246,82.1,43,64,67.2,0,1.2,1.5,-1.2,23,62,21,8,72,passing
ITA-Serie A,2021,Torino,Simone Edera,ITA,"DF,MF",23,1997,0.6,17,22,77.3,331,82,8,10,80.0,6,6,100.0,3,4,75.0,0,0.3,0.2,-0.3,3,1,0,0,1,passing
ITA-Serie A,2021,Torino,Simone Verdi,ITA,"MF,FW",28,1992,18.0,491,735,66.8,9374,3128,227,262,86.6,146,217,67.3,102,205,49.8,5,5.7,4.7,-0.7,53,54,23,9,68,passing
ITA-Serie A,2021,Torino,Simone Zaza,ITA,FW,29,1991,16.6,231,325,71.1,3317,379,120,153,78.4,75,98,76.5,14,22,63.6,0,1.7,1.0,-1.7,13,12,5,1,12,passing
ITA-Serie A,2021,Torino,Soualiho Meïté,FRA,MF,26,1994,10.2,315,380,82.9,5144,1033,171,189,90.5,101,115,87.8,33,46,71.7,1,0.3,0.2,0.7,7,19,4,0,35,passing
ITA-Serie A,2021,Torino,Tomás Rincón,VEN,MF,32,1988,31.6,1141,1373,83.1,19191,6007,595,667,89.2,399,455,87.7,118,179,65.9,1,1.9,1.9,-0.9,14,132,16,4,125,passing
ITA-Serie A,2021,Torino,Vanja Milinković-Savić,SRB,GK,23,1997,5.0,116,176,65.9,3057,2138,20,20,100.0,68,69,98.6,27,85,31.8,0,0.0,0.0,0.0,0,5,1,0,0,passing
ITA-Serie A,2021,Torino,Vincenzo Millico,ITA,"FW,MF",19,2000,0.2,7,9,77.8,145,39,2,3,66.7,2,2,100.0,2,3,66.7,0,0.1,0.0,-0.1,1,1,0,0,0,passing
ITA-Serie A,2021,Torino,Wilfried Singo,CIV,DF,19,2000,20.6,723,963,75.1,10923,3562,406,452,89.8,254,349,72.8,44,104,42.3,2,2.8,1.9,-0.8,24,35,20,11,62,passing
ITA-Serie A,2021,Torino,Álex Berenguer,ESP,MF,25,1995,1.5,32,47,68.1,467,122,21,26,80.8,9,12,75.0,1,6,16.7,0,0.0,0.1,0.0,0,4,1,0,6,passing
ITA-Serie A,2021,Udinese,Bram Nuytinck,NED,DF,30,1990,18.2,697,835,83.5,13452,5102,235,260,90.4,380,419,90.7,74,131,56.5,0,0.1,0.1,-0.1,3,38,1,1,54,passing
ITA-Serie A,2021,Udinese,Fernando Forestieri,ITA,"FW,MF",30,1990,6.1,150,194,77.3,1888,411,104,117,88.9,31,41,75.6,5,11,45.5,1,1.3,0.8,-0.3,8,8,9,2,20,passing
ITA-Serie A,2021,Udinese,Fernando Llorente,ESP,FW,35,1985,7.9,158,222,71.2,1811,316,109,143,76.2,28,45,62.2,4,7,57.1,0,0.5,0.4,-0.5,11,10,0,0,11,passing
ITA-Serie A,2021,Udinese,Gerard Deulofeu,ESP,"FW,MF",26,1994,6.6,166,248,66.9,2299,622,97,122,79.5,50,70,71.4,9,24,37.5,1,1.1,1.0,-0.1,7,10,12,1,27,passing
ITA-Serie A,2021,Udinese,Hidde ter Avest,NED,DF,23,1997,3.9,148,205,72.2,2306,1090,82,98,83.7,54,77,70.1,10,20,50.0,0,0.0,0.2,0.0,0,14,0,0,18,passing
ITA-Serie A,2021,Udinese,Ignacio Pussetto,ARG,FW,24,1995,8.4,118,185,63.8,1657,445,68,90,75.6,35,65,53.8,7,12,58.3,1,0.9,0.5,0.1,8,9,6,1,18,passing
ITA-Serie A,2021,Udinese,Ilija Nestorovski,MKD,"FW,MF",30,1990,7.8,131,184,71.2,1720,303,87,105,82.9,28,46,60.9,8,16,50.0,2,1.3,1.3,0.7,13,11,4,0,13,passing
ITA-Serie A,2021,Udinese,Jayden Braaf,NED,FW,17,2002,1.3,20,28,71.4,261,45,13,15,86.7,6,8,75.0,0,0,,0,0.1,0.0,-0.1,2,1,1,0,2,passing
ITA-Serie A,2021,Udinese,Jean-Victor Makengo,FRA,MF,22,1998,5.8,153,195,78.5,2396,592,89,99,89.9,51,58,87.9,10,17,58.8,0,0.1,0.1,-0.1,2,21,3,0,23,passing
ITA-Serie A,2021,Udinese,Jens Stryger Larsen,DEN,DF,29,1991,29.3,1022,1314,77.8,15641,6484,591,657,90.0,334,437,76.4,67,149,45.0,0,1.3,1.4,-1.3,10,78,20,5,107,passing
ITA-Serie A,2021,Udinese,Juan Musso,ARG,GK,26,1994,35.0,769,1017,75.6,20946,14856,170,170,100.0,336,342,98.2,253,492,51.4,0,0.0,0.0,0.0,0,6,0,0,0,passing
ITA-Serie A,2021,Udinese,Kevin Bonifazi,ITA,DF,24,1996,27.4,1204,1360,88.5,22919,9010,412,450,91.6,652,681,95.7,117,184,63.6,0,0.2,0.4,-0.2,2,59,3,0,58,passing
ITA-Serie A,2021,Udinese,Kevin Lasagna,ITA,FW,27,1992,12.3,144,212,67.9,1993,441,91,115,79.1,33,48,68.8,8,12,66.7,1,1.0,0.8,0.0,10,11,9,2,23,passing
ITA-Serie A,2021,Udinese,Mamadou Coulibaly,SEN,MF,21,1999,2.0,59,80,73.8,943,252,28,37,75.7,19,23,82.6,7,8,87.5,0,0.1,0.2,-0.1,2,9,3,1,12,passing
ITA-Serie A,2021,Udinese,Manuel Gasparini,ITA,GK,18,2002,0.0,2,2,100.0,59,53,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Udinese,Martin Palumbo,NOR,MF,18,2002,0.7,5,12,41.7,90,19,1,3,33.3,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,1,0,2,passing
ITA-Serie A,2021,Udinese,Marvin Zeegelaar,NED,DF,29,1990,19.3,585,771,75.9,8962,3167,316,378,83.6,219,274,79.9,32,73,43.8,0,0.9,1.0,-0.9,9,36,12,7,70,passing
ITA-Serie A,2021,Udinese,Mato Jajalo,BIH,MF,32,1988,0.4,23,32,71.9,313,104,12,14,85.7,10,13,76.9,0,2,0.0,0,0.0,0.0,0.0,0,2,0,0,1,passing
ITA-Serie A,2021,Udinese,Nahuel Molina,ARG,DF,22,1998,20.3,769,1009,76.2,10986,3944,468,531,88.1,224,305,73.4,43,94,45.7,5,2.6,1.6,2.4,22,43,21,12,70,passing
ITA-Serie A,2021,Udinese,Nícolas Andrade,BRA,GK,32,1988,2.0,34,40,85.0,978,673,6,6,100.0,19,19,100.0,9,15,60.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Udinese,Petar Mićin,SRB,MF,21,1998,0.2,8,9,88.9,189,15,1,1,100.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Udinese,Roberto Pereyra,ARG,"MF,FW",29,1991,32.5,1070,1262,84.8,15452,3828,616,673,91.5,334,381,87.7,62,88,70.5,7,4.0,3.0,3.0,45,94,36,3,134,passing
ITA-Serie A,2021,Udinese,Rodrigo Becão,BRA,DF,24,1996,30.9,1173,1371,85.6,20394,7572,498,547,91.0,553,612,90.4,96,158,60.8,0,0.3,0.3,-0.3,7,80,5,1,98,passing
ITA-Serie A,2021,Udinese,Rodrigo De Paul,ARG,MF,26,1994,35.6,1549,2134,72.6,30867,10628,597,707,84.4,639,817,78.2,267,475,56.2,9,11.2,10.3,-2.2,82,210,86,24,308,passing
ITA-Serie A,2021,Udinese,Rolando Mandragora,ITA,MF,23,1997,4.4,127,164,77.4,1981,504,71,79,89.9,48,59,81.4,7,14,50.0,0,0.2,0.2,-0.2,4,12,4,1,19,passing
ITA-Serie A,2021,Udinese,Ryder Matos,BRA,MF,27,1993,0.1,6,8,75.0,87,34,5,6,83.3,0,0,,1,2,50.0,0,0.0,0.0,0.0,1,1,1,1,0,passing
ITA-Serie A,2021,Udinese,Samir Santos,BRA,DF,25,1994,24.6,1132,1317,86.0,18965,7117,527,558,94.4,519,583,89.0,69,131,52.7,0,0.6,0.6,-0.6,9,75,5,3,88,passing
ITA-Serie A,2021,Udinese,Sebastien De Maio,FRA,DF,33,1987,9.5,310,368,84.2,5849,2117,106,117,90.6,166,183,90.7,31,54,57.4,0,0.0,0.2,0.0,0,6,1,0,17,passing
ITA-Serie A,2021,Udinese,Simone Scuffet,ITA,GK,24,1996,1.0,19,28,67.9,707,592,2,2,100.0,6,6,100.0,11,20,55.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ITA-Serie A,2021,Udinese,Stefano Okaka,ITA,FW,30,1989,16.5,239,307,77.9,3008,422,147,184,79.9,66,78,84.6,3,5,60.0,1,0.6,0.7,0.4,9,8,6,0,22,passing
ITA-Serie A,2021,Udinese,Thomas Ouwejan,NED,DF,23,1996,4.6,151,246,61.4,2493,861,74,88,84.1,60,88,68.2,12,44,27.3,2,0.9,0.8,1.1,10,17,3,2,15,passing
ITA-Serie A,2021,Udinese,Tolgay Arslan,GER,MF,29,1990,20.2,749,890,84.2,12827,2917,341,380,89.7,325,363,89.5,62,97,63.9,0,0.4,0.9,-0.4,9,73,12,2,80,passing
ITA-Serie A,2021,Udinese,Walace,BRA,MF,25,1995,22.8,1027,1165,88.2,18080,4710,452,484,93.4,432,464,93.1,103,135,76.3,0,0.3,0.6,-0.3,9,99,6,1,95,passing
