league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2024,Inter,Yann Aurel Bisseck,GER,DF,24-133,2000,13.5,1066,87,351,574,143,36,1066,12,2,16.7,9,75.0,721,3891,1859,25,21,2,9,5,822,37,possession
ITA-Serie A,2024,Inter,Yann Sommer,SUI,GK,36-115,1988,28.0,1126,893,1122,4,0,0,1126,0,0,,0,,755,3287,1727,0,0,0,0,0,777,0,possession
ITA-Serie A,2024,Juventus,Alberto costa,POR,DF,21-194,2003,1.1,107,2,22,53,33,4,107,5,0,0.0,5,100.0,57,282,169,4,1,1,2,0,70,13,possession
ITA-Serie A,2024,Juventus,Andrea Cambiaso,ITA,"DF,FW",25-050,2000,20.4,1623,45,399,825,417,33,1623,44,25,56.8,15,34.1,1032,6457,3431,71,58,9,37,17,1182,98,possession
ITA-Serie A,2024,Juventus,Danilo,BRA,DF,33-270,1991,6.5,625,43,209,350,70,4,625,0,0,,0,,381,2018,1136,16,9,2,4,2,476,7,possession
ITA-Serie A,2024,Juventus,Diego Pugno,ITA,FW,18-278,2006,0.1,4,0,0,2,3,0,4,1,0,0.0,1,100.0,2,5,3,0,1,0,0,0,1,0,possession
ITA-Serie A,2024,Juventus,Douglas Luiz,BRA,MF,26-337,1998,5.4,450,12,83,248,123,8,450,13,10,76.9,3,23.1,252,1587,900,16,10,0,6,6,324,12,possession
ITA-Serie A,2024,Juventus,Dušan Vlahović,SRB,FW,25-073,2000,18.2,499,13,24,217,261,103,495,26,8,30.8,17,65.4,272,1203,432,23,7,16,45,25,379,99,possession
ITA-Serie A,2024,Juventus,Federico Gatti,ITA,DF,26-291,1998,24.3,1684,167,785,851,63,27,1684,13,7,53.8,5,38.5,1165,7650,4081,24,14,1,12,8,1290,6,possession
ITA-Serie A,2024,Juventus,Francisco Conceição,POR,"FW,MF",22-118,2002,11.7,571,6,62,190,333,67,571,66,31,47.0,31,47.0,427,3443,1810,73,26,45,25,16,452,120,possession
ITA-Serie A,2024,Juventus,Gleison Bremer,BRA,DF,28-024,1997,6.0,569,63,286,268,15,3,569,4,3,75.0,1,25.0,352,1760,985,2,1,0,4,2,445,0,possession
ITA-Serie A,2024,Juventus,Jonas Rouhi,SWE,DF,21-094,2004,2.3,192,4,63,97,33,2,192,5,2,40.0,3,60.0,84,414,158,1,2,0,5,5,118,7,possession
ITA-Serie A,2024,Juventus,Juan David Cabal,COL,DF,24-093,2001,5.1,401,13,135,220,52,3,401,7,4,57.1,0,0.0,242,1342,774,14,11,0,6,4,285,19,possession
ITA-Serie A,2024,Juventus,Kenan Yıldız,TUR,"FW,MF",19-342,2005,22.8,1206,15,131,503,588,80,1206,95,53,55.8,39,41.1,780,4949,2668,94,45,35,76,35,909,189,possession
ITA-Serie A,2024,Juventus,Khéphren Thuram,FRA,MF,24-016,2001,20.2,1332,62,295,785,266,36,1332,57,34,59.6,21,36.8,853,5322,2806,57,43,11,22,16,1018,46,possession
ITA-Serie A,2024,Juventus,Lloyd Kelly,ENG,DF,26-187,1998,6.3,475,45,183,251,43,9,475,0,0,,0,,263,1424,788,5,4,0,5,1,313,9,possession
ITA-Serie A,2024,Juventus,Lorenzo Anghelè,ITA,FW,20-044,2005,0.1,5,0,0,5,1,0,5,1,1,100.0,0,0.0,3,19,3,0,1,0,0,0,4,0,possession
ITA-Serie A,2024,Juventus,Manuel Locatelli,ITA,MF,27-093,1998,24.6,2188,118,534,1378,291,12,2188,18,7,38.9,10,55.6,1257,5856,3018,26,33,1,20,6,1646,27,possession
ITA-Serie A,2024,Juventus,Mattia Perin,ITA,GK,32-152,1992,5.0,185,161,185,0,0,0,185,0,0,,0,,123,703,460,0,0,0,0,0,110,0,possession
ITA-Serie A,2024,Juventus,Michele Di Gregorio,ITA,GK,27-258,1997,26.0,830,682,821,10,0,0,830,0,0,,0,,533,2864,1814,0,0,0,0,0,488,0,possession
ITA-Serie A,2024,Juventus,Nicolás González,ARG,"FW,MF",27-005,1998,13.6,603,27,98,261,253,46,603,34,11,32.4,18,52.9,310,1937,946,28,26,9,28,10,424,89,possession
ITA-Serie A,2024,Juventus,Nicolò Fagioli,ITA,MF,24-058,2001,6.3,470,11,77,283,112,10,470,3,2,66.7,1,33.3,311,2051,1035,19,22,2,11,2,387,18,possession
ITA-Serie A,2024,Juventus,Nicolò Savona,ITA,DF,22-023,2003,15.8,1096,35,359,552,192,14,1096,11,6,54.5,5,45.5,712,3689,1566,32,26,0,9,4,799,42,possession
ITA-Serie A,2024,Juventus,Pierre Kalulu,FRA,DF,24-310,2000,21.3,2008,169,835,1065,118,14,2008,10,3,30.0,5,50.0,1396,8485,4520,36,30,2,14,6,1566,13,possession
ITA-Serie A,2024,Juventus,Randal Kolo Muani,FRA,FW,26-127,1998,7.2,205,3,13,77,115,38,204,28,11,39.3,17,60.7,107,516,186,9,2,4,21,7,140,59,possession
ITA-Serie A,2024,Juventus,Renato Veiga,POR,DF,21-256,2003,5.6,374,54,201,160,15,7,374,1,1,100.0,0,0.0,224,1295,646,6,2,0,2,0,238,0,possession
ITA-Serie A,2024,Juventus,Samuel Mbangula,BEL,FW,21-085,2004,7.8,346,5,45,147,157,19,346,27,9,33.3,13,48.1,228,1360,711,25,11,7,13,10,268,44,possession
ITA-Serie A,2024,Juventus,Teun Koopmeiners,NED,"MF,FW",27-042,1998,21.4,1132,38,174,515,450,46,1132,21,10,47.6,10,47.6,565,2653,1237,31,27,5,39,16,762,117,possession
ITA-Serie A,2024,Juventus,Timothy Weah,USA,"FW,DF",25-048,2000,15.2,832,25,170,347,319,33,832,29,12,41.4,12,41.4,496,2923,1345,42,16,17,20,15,568,101,possession
ITA-Serie A,2024,Juventus,Vasilije Adžić,MNE,"MF,FW",18-334,2006,0.3,19,0,2,7,10,1,19,1,0,0.0,1,100.0,8,25,5,0,1,0,0,1,15,2,possession
ITA-Serie A,2024,Juventus,Weston McKennie,USA,"MF,DF",26-226,1998,20.3,1075,39,194,493,397,49,1075,28,17,60.7,9,32.1,595,2492,1095,24,25,6,30,21,741,115,possession
ITA-Serie A,2024,Lazio,Adam Marušić,MNE,DF,32-176,1992,20.3,1137,63,348,550,250,26,1137,16,9,56.3,6,37.5,510,1916,909,17,17,0,8,11,729,70,possession
ITA-Serie A,2024,Lazio,Alessio Romagnoli,ITA,DF,30-089,1995,22.7,1554,216,728,783,51,28,1554,0,0,,0,,808,3198,1329,3,2,0,6,1,1045,3,possession
ITA-Serie A,2024,Lazio,Arijon Ibrahimović,GER,MF,19-121,2005,0.1,6,0,0,3,3,0,6,0,0,,0,,1,1,0,0,0,0,0,0,2,0,possession
ITA-Serie A,2024,Lazio,Boulaye Dia,SEN,"MF,FW",28-146,1996,19.6,644,14,71,356,229,64,644,37,16,43.2,19,51.4,372,1983,710,19,11,8,28,27,501,82,possession
ITA-Serie A,2024,Lazio,Christos Mandas,GRE,GK,23-206,2001,2.0,94,80,93,1,0,0,94,0,0,,0,,78,370,259,0,0,0,0,0,61,0,possession
ITA-Serie A,2024,Lazio,Elseid Hysaj,ALB,DF,31-050,1994,3.1,214,13,57,107,54,5,214,6,3,50.0,3,50.0,103,477,184,3,6,0,5,0,121,7,possession
ITA-Serie A,2024,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",24-064,2001,9.1,396,11,54,216,129,27,396,20,13,65.0,5,25.0,234,1352,647,20,8,10,16,14,306,52,possession
ITA-Serie A,2024,Lazio,Gaetano Castrovilli,ITA,"MF,FW",28-053,1997,1.6,99,2,18,57,24,6,99,2,1,50.0,1,50.0,58,333,176,5,1,1,2,4,68,6,possession
ITA-Serie A,2024,Lazio,Gustav Isaksen,DEN,FW,23-357,2001,20.8,904,13,90,324,511,104,904,88,38,43.2,38,43.2,582,4439,2199,81,49,44,36,28,674,206,possession
ITA-Serie A,2024,Lazio,Ivan Provedel,ITA,GK,31-025,1994,29.0,1167,859,1135,33,0,0,1167,0,0,,0,,744,3740,2307,0,0,0,0,0,749,0,possession
ITA-Serie A,2024,Lazio,Loum Tchaouna,FRA,"FW,MF",21-215,2003,7.1,324,13,33,129,163,30,324,10,5,50.0,5,50.0,179,1019,505,22,8,8,26,6,236,60,possession
ITA-Serie A,2024,Lazio,Luca Pellegrini,ITA,DF,26-035,1999,6.9,471,19,122,221,138,6,471,18,8,44.4,10,55.6,226,1181,687,14,15,2,11,7,279,30,possession
ITA-Serie A,2024,Lazio,Manuel Lazzari,ITA,DF,31-133,1993,14.8,841,23,171,392,287,13,841,23,14,60.9,6,26.1,481,3223,1866,59,56,5,26,6,541,84,possession
ITA-Serie A,2024,Lazio,Mario Gila,ESP,DF,24-225,2000,25.2,1892,217,835,973,98,22,1892,12,3,25.0,6,50.0,1170,6776,3651,39,29,0,13,7,1346,9,possession
ITA-Serie A,2024,Lazio,Mattia Zaccagni,ITA,FW,29-299,1995,24.6,1188,21,118,469,617,85,1186,84,39,46.4,32,38.1,749,5502,2647,80,51,26,35,34,889,203,possession
ITA-Serie A,2024,Lazio,Mattéo Guendouzi,FRA,MF,25-362,1999,29.3,1928,60,328,1219,404,29,1928,22,15,68.2,7,31.8,1215,7711,4306,76,65,7,20,14,1458,46,possession
ITA-Serie A,2024,Lazio,Matías Vecino,URU,MF,33-230,1991,7.5,373,12,77,227,71,23,373,0,0,,0,,182,879,344,3,8,1,5,9,258,11,possession
ITA-Serie A,2024,Lazio,Nicolò Casale,ITA,DF,27-056,1998,1.5,124,9,39,83,2,2,124,0,0,,0,,83,375,211,0,1,1,1,0,99,0,possession
ITA-Serie A,2024,Lazio,Nicolò Rovella,ITA,MF,23-128,2001,24.3,1892,74,498,1153,265,13,1892,21,15,71.4,5,23.8,1145,6177,2884,33,41,2,20,12,1386,32,possession
ITA-Serie A,2024,Lazio,Nuno Tavares,POR,DF,25-075,2000,17.2,1166,53,305,501,389,38,1166,93,44,47.3,36,38.7,655,5102,3049,90,63,20,40,31,729,87,possession
ITA-Serie A,2024,Lazio,Oliver Nielsen,DEN,DF,21-311,2003,0.3,13,3,7,5,1,0,13,0,0,,0,,7,22,11,0,0,0,0,0,8,0,possession
ITA-Serie A,2024,Lazio,Patric,ESP,DF,31-359,1993,6.7,449,38,203,230,19,4,449,0,0,,0,,276,1514,779,4,2,0,2,0,320,5,possession
ITA-Serie A,2024,Lazio,Pedro,ESP,"FW,MF",37-257,1987,9.6,508,4,58,262,195,38,507,25,12,48.0,8,32.0,292,1948,948,29,15,8,18,18,381,64,possession
ITA-Serie A,2024,Lazio,Reda Belahyane,MAR,MF,20-314,2004,2.0,104,10,42,55,10,0,104,6,3,50.0,2,33.3,67,335,204,4,1,0,4,1,71,1,possession
ITA-Serie A,2024,Lazio,Samuel Gigot,FRA,DF,31-181,1993,5.6,289,41,136,135,18,8,289,1,1,100.0,0,0.0,139,536,275,3,2,0,3,0,183,5,possession
ITA-Serie A,2024,Lazio,Tijjani Noslin,NED,"FW,MF",25-278,1999,9.0,327,8,31,142,155,42,327,18,8,44.4,9,50.0,183,1081,474,12,11,6,21,12,239,52,possession
ITA-Serie A,2024,Lazio,Valentín Castellanos,ARG,FW,26-190,1998,19.7,635,16,38,274,331,127,632,29,13,44.8,15,51.7,312,1506,684,23,16,14,41,24,474,119,possession
ITA-Serie A,2024,Lecce,Andy Pelmard,FRA,DF,25-030,2000,1.4,48,5,23,20,7,0,48,1,1,100.0,0,0.0,19,72,24,1,1,0,0,0,19,0,possession
ITA-Serie A,2024,Lecce,Ante Rebić,CRO,"FW,MF",31-202,1993,6.7,335,4,35,134,170,32,335,23,8,34.8,11,47.8,169,941,397,14,8,5,33,13,251,55,possession
ITA-Serie A,2024,Lecce,Antonino Gallo,ITA,DF,25-096,2000,22.5,1262,85,441,513,320,14,1262,25,10,40.0,10,40.0,535,3110,1734,51,35,4,32,12,618,92,possession
ITA-Serie A,2024,Lecce,Balthazar Pierret,FRA,MF,24-331,2000,14.9,825,56,196,535,104,11,825,16,8,50.0,4,25.0,408,1943,854,11,7,1,21,6,519,12,possession
ITA-Serie A,2024,Lecce,Danilo Veiga,POR,"DF,FW",22-198,2002,1.1,67,3,13,30,24,1,67,5,4,80.0,1,20.0,35,187,130,4,2,1,3,0,35,7,possession
ITA-Serie A,2024,Lecce,Federico Baschirotto,ITA,DF,28-203,1996,31.0,1712,284,1044,619,56,29,1712,5,4,80.0,0,0.0,790,3855,1926,8,6,0,13,0,981,4,possession
ITA-Serie A,2024,Lecce,Filip Marchwiński,POL,MF,23-091,2002,0.2,5,0,0,2,3,0,5,0,0,,0,,3,6,1,0,0,0,0,0,4,0,possession
ITA-Serie A,2024,Lecce,Frederic Guilbert,FRA,DF,30-108,1994,22.9,1404,91,481,689,261,4,1404,36,17,47.2,13,36.1,594,3391,1848,43,30,2,23,6,675,41,possession
ITA-Serie A,2024,Lecce,Gaby Jean,FRA,DF,25-051,2000,15.3,988,134,576,396,22,3,988,3,2,66.7,1,33.3,497,2581,1294,8,1,0,5,5,615,3,possession
ITA-Serie A,2024,Lecce,Hamza Rafia,TUN,MF,26-009,1999,11.8,651,16,132,367,164,12,651,22,10,45.5,7,31.8,317,1511,662,13,16,2,21,20,411,32,possession
ITA-Serie A,2024,Lecce,Jesper Karlsson,SWE,FW,26-260,1998,3.6,150,0,15,59,77,7,150,6,4,66.7,2,33.3,86,545,240,9,7,1,5,5,109,26,possession
ITA-Serie A,2024,Lecce,Kevin Bonifazi,ITA,DF,28-327,1996,0.7,54,6,28,27,0,0,54,2,1,50.0,1,50.0,28,204,53,0,0,0,2,0,31,1,possession
ITA-Serie A,2024,Lecce,Kialonda,ANG,DF,27-196,1997,17.0,927,161,598,296,39,27,927,7,6,85.7,1,14.3,440,1860,833,3,1,1,11,1,572,4,possession
ITA-Serie A,2024,Lecce,Konan N'dri,CIV,FW,24-166,2000,1.4,56,0,2,16,38,4,56,9,3,33.3,5,55.6,36,386,186,8,3,1,4,4,40,7,possession
ITA-Serie A,2024,Lecce,Lameck Banda,ZAM,"FW,MF",24-072,2001,6.1,219,4,36,83,106,19,219,26,9,34.6,13,50.0,147,1391,720,22,8,16,15,8,147,38,possession
ITA-Serie A,2024,Lecce,Lassana Coulibaly,MLI,MF,29-001,1996,23.1,994,70,266,618,121,11,994,28,11,39.3,11,39.3,499,2633,920,10,13,1,23,15,578,28,possession
ITA-Serie A,2024,Lecce,Marco Sala,ITA,DF,25-311,1999,0.3,28,0,5,13,10,0,28,0,0,,0,,20,171,121,5,0,0,0,0,22,7,possession
ITA-Serie A,2024,Lecce,Medon Berisha,ALB,MF,21-172,2003,6.2,394,10,70,229,100,6,394,8,2,25.0,4,50.0,230,1277,684,10,6,2,9,0,261,14,possession
ITA-Serie A,2024,Lecce,Mohamed Kaba,FRA,MF,23-166,2001,2.8,170,7,44,97,30,5,170,4,0,0.0,3,75.0,97,498,185,2,4,0,9,5,117,7,possession
ITA-Serie A,2024,Lecce,Nicola Sansone,ITA,"MF,FW",33-213,1991,0.7,29,1,4,10,15,3,29,1,0,0.0,1,100.0,20,83,7,0,1,0,1,1,20,5,possession
ITA-Serie A,2024,Lecce,Nikola Krstović,MNE,FW,25-006,2000,28.9,915,27,57,421,450,135,912,56,15,26.8,37,66.1,493,2303,967,36,19,20,73,32,676,127,possession
ITA-Serie A,2024,Lecce,Patrick Dorgu,DEN,"DF,FW",20-167,2004,20.4,1011,56,255,445,332,50,1011,44,13,29.5,25,56.8,557,3684,1871,68,40,20,37,37,658,117,possession
ITA-Serie A,2024,Lecce,Rareș-Cătălin Burnete,ROU,FW,21-070,2004,0.2,11,0,0,5,6,2,11,0,0,,0,,5,9,1,0,0,0,4,2,7,4,possession
ITA-Serie A,2024,Lecce,Remi Oudin,FRA,"MF,FW",28-144,1996,3.3,168,5,34,75,61,2,168,6,3,50.0,3,50.0,94,523,139,2,5,0,5,3,104,16,possession
ITA-Serie A,2024,Lecce,Santiago Pierotti,ARG,FW,24-008,2001,17.2,578,37,112,262,219,71,578,39,17,43.6,21,53.8,278,1876,998,38,18,18,42,25,329,66,possession
ITA-Serie A,2024,Lecce,Tete Morente,ESP,FW,28-128,1996,18.6,802,23,126,382,308,33,802,46,26,56.5,17,37.0,446,2894,1413,43,38,5,31,11,527,115,possession
ITA-Serie A,2024,Lecce,Valentin Gendrey,FRA,DF,24-294,2000,2.0,69,3,16,38,15,3,69,0,0,,0,,32,254,144,7,4,0,1,0,39,4,possession
ITA-Serie A,2024,Lecce,Wladimiro Falcone,ITA,GK,29-364,1995,31.0,1059,946,1055,4,0,0,1059,0,0,,0,,581,3085,1806,0,0,0,0,0,484,0,possession
ITA-Serie A,2024,Lecce,Ylber Ramadani,ALB,MF,28-364,1996,17.8,962,60,317,548,112,6,962,22,11,50.0,11,50.0,499,2258,855,8,10,2,18,20,612,6,possession
ITA-Serie A,2024,Lecce,Þórir Jóhann Helgason,ISL,MF,24-195,2000,9.5,365,6,40,160,171,17,365,11,5,45.5,6,54.5,169,1021,544,18,7,2,22,7,216,42,possession
ITA-Serie A,2024,Milan,Alejandro Jiménez,ESP,"DF,FW",19-338,2005,9.1,515,14,116,209,199,25,515,32,18,56.3,14,43.8,313,2310,1356,44,18,14,21,10,312,60,possession
ITA-Serie A,2024,Milan,Alexis Saelemaekers,BEL,"DF,FW",25-288,1999,1.0,81,0,9,34,38,2,81,0,0,,0,,59,356,234,7,4,1,1,0,61,13,possession
ITA-Serie A,2024,Milan,Bob Murphy Omoregbe,ITA,MF,21-157,2003,0.0,2,0,0,0,2,1,2,0,0,,0,,1,13,9,0,0,0,0,0,1,1,possession
ITA-Serie A,2024,Milan,Christian Pulisic,USA,"FW,MF",26-205,1998,20.9,1042,11,108,369,583,99,1038,54,24,44.4,23,42.6,649,4412,2554,90,57,28,43,28,737,148,possession
ITA-Serie A,2024,Milan,Davide Bartesaghi,ITA,DF,19-103,2005,0.6,34,1,7,11,17,1,34,2,0,0.0,2,100.0,18,69,44,2,1,0,0,0,20,10,possession
ITA-Serie A,2024,Milan,Davide Calabria,ITA,DF,28-126,1996,3.5,258,9,56,137,69,4,258,5,3,60.0,1,20.0,159,727,358,8,5,0,1,1,174,31,possession
ITA-Serie A,2024,Milan,Emerson,BRA,DF,26-087,1999,15.3,1102,56,312,526,271,22,1102,18,7,38.9,9,50.0,584,2423,1228,23,19,3,18,10,710,71,possession
ITA-Serie A,2024,Milan,Fikayo Tomori,ENG,DF,27-113,1997,11.8,842,79,406,414,25,5,842,1,1,100.0,0,0.0,495,2287,1299,6,7,0,3,2,579,1,possession
ITA-Serie A,2024,Milan,Filippo Terracciano,ITA,"DF,MF",22-062,2003,5.9,297,9,89,167,43,3,297,2,0,0.0,2,100.0,159,637,334,5,3,0,1,5,191,9,possession
ITA-Serie A,2024,Milan,Francesco Camarda,ITA,"FW,MF",17-032,2008,1.8,61,5,10,26,26,11,61,7,2,28.6,4,57.1,24,143,55,2,1,0,6,3,34,9,possession
ITA-Serie A,2024,Milan,Ismaël Bennacer,ALG,MF,27-131,1997,3.3,249,7,48,151,50,1,249,10,9,90.0,1,10.0,156,971,406,8,4,0,3,3,199,12,possession
ITA-Serie A,2024,Milan,João Félix,POR,MF,25-152,1999,5.4,250,6,29,119,106,29,250,27,11,40.7,13,48.1,177,955,448,12,14,7,11,4,195,36,possession
ITA-Serie A,2024,Milan,Kevin Zeroli,ITA,MF,20-090,2005,0.1,9,0,1,4,5,0,9,0,0,,0,,7,48,42,1,1,0,0,1,8,3,possession
ITA-Serie A,2024,Milan,Kyle Walker,ENG,DF,34-318,1990,6.7,448,30,146,221,85,4,448,7,5,71.4,2,28.6,292,1305,655,11,5,2,6,3,290,18,possession
ITA-Serie A,2024,Milan,Luka Jović,SRB,"FW,MF",27-109,1997,2.3,74,3,8,35,34,12,74,3,3,100.0,0,0.0,49,268,118,3,1,0,2,2,60,16,possession
ITA-Serie A,2024,Milan,Malick Thiaw,GER,DF,23-246,2001,19.2,1380,127,643,697,47,15,1380,4,3,75.0,1,25.0,880,4092,2160,12,10,0,6,2,999,1,possession
ITA-Serie A,2024,Milan,Marco Sportiello,ITA,GK,32-336,1992,1.0,43,24,42,1,0,0,43,0,0,,0,,23,119,88,0,0,0,0,0,20,0,possession
ITA-Serie A,2024,Milan,Matteo Gabbia,ITA,DF,25-172,1999,17.0,1203,119,568,603,33,17,1203,1,1,100.0,0,0.0,764,3549,1960,13,3,0,4,1,914,2,possession
ITA-Serie A,2024,Milan,Mattia Liberali,ITA,MF,18-005,2007,0.7,38,0,1,21,16,2,38,1,0,0.0,0,0.0,30,121,71,1,0,0,1,2,30,4,possession
ITA-Serie A,2024,Milan,Mike Maignan,FRA,GK,29-282,1995,30.0,1309,794,1283,27,0,0,1309,1,1,100.0,0,0.0,818,4296,2868,0,0,0,1,0,756,0,possession
ITA-Serie A,2024,Milan,Noah Okafor,SUI,FW,24-322,2000,4.6,163,1,10,62,97,28,163,25,12,48.0,11,44.0,111,891,563,21,11,10,12,9,123,48,possession
ITA-Serie A,2024,Milan,Rafael Leão,POR,FW,25-305,1999,22.2,985,2,51,386,572,136,985,118,54,45.8,54,45.8,694,5098,2677,110,62,62,38,29,823,241,possession
ITA-Serie A,2024,Milan,Riccardo Sottil,ITA,"FW,MF",25-312,1999,0.9,45,0,5,13,27,5,45,2,1,50.0,0,0.0,36,277,158,10,4,3,2,0,35,12,possession
ITA-Serie A,2024,Milan,Ruben Loftus-Cheek,ENG,MF,29-078,1996,7.7,355,10,47,206,108,21,355,15,8,53.3,5,33.3,209,1350,785,20,13,8,11,5,283,29,possession
