league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,
FRA-Ligue 1,2020,Angers,Abdoulaye Bamba,CIV,DF,30,1990,16,16,1347,15.0,0,0,0,0,0,0,2,0,0.1,0.1,1.4,1.4,19,53,60,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.1,standard
FRA-Ligue 1,2020,Angers,Angelo Fulgini,FRA,MF,23,1996,33,33,2725,30.3,7,3,10,6,1,1,4,0,5.4,4.6,4.8,9.4,101,201,192,0.23,0.1,0.33,0.2,0.3,0.18,0.16,0.34,0.15,0.31,standard
FRA-Ligue 1,2020,Angers,Antonin Bobichon,FRA,"MF,FW",24,1995,23,10,911,10.1,0,1,1,0,0,0,0,0,1.0,1.0,1.4,2.4,20,61,58,0.0,0.1,0.1,0.0,0.1,0.1,0.14,0.24,0.1,0.24,standard
FRA-Ligue 1,2020,Angers,Baptiste Santamaria,FRA,MF,25,1995,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,14,1,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.09,0.04,0.09,standard
FRA-Ligue 1,2020,Angers,Casimir Ninga,CHA,FW,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Angers,Enzo Ebosse,CMR,DF,21,1999,6,3,260,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,1,6,7,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,standard
FRA-Ligue 1,2020,Angers,Farid El Melali,ALG,"FW,MF",23,1997,17,4,414,4.6,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,16,13,49,0.22,0.0,0.22,0.22,0.22,0.26,0.02,0.28,0.26,0.28,standard
FRA-Ligue 1,2020,Angers,Ibrahim Amadou,FRA,MF,27,1993,24,20,1504,16.7,0,0,0,0,0,0,6,0,1.5,1.5,0.2,1.7,14,63,14,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,standard
FRA-Ligue 1,2020,Angers,Ismaël Traoré,CIV,DF,33,1986,34,34,2993,33.3,3,3,6,3,0,0,3,0,1.5,1.5,0.9,2.4,11,83,8,0.09,0.09,0.18,0.09,0.18,0.04,0.03,0.07,0.04,0.07,standard
FRA-Ligue 1,2020,Angers,Jimmy Cabot,FRA,"FW,MF",26,1994,22,8,942,10.5,1,1,2,1,0,0,1,0,0.8,0.8,1.1,1.9,33,42,84,0.1,0.1,0.19,0.1,0.19,0.08,0.11,0.18,0.08,0.18,standard
FRA-Ligue 1,2020,Angers,Lassana Coulibaly,MLI,MF,24,1996,29,18,1687,18.7,1,1,2,1,0,0,4,1,1.2,1.2,0.6,1.7,20,65,21,0.05,0.05,0.11,0.05,0.11,0.06,0.03,0.09,0.06,0.09,standard
FRA-Ligue 1,2020,Angers,Lois Diony,FRA,FW,27,1992,36,20,1749,19.4,5,1,6,4,1,1,2,0,4.0,3.3,1.9,5.1,45,20,159,0.26,0.05,0.31,0.21,0.26,0.21,0.1,0.3,0.17,0.26,standard
FRA-Ligue 1,2020,Angers,Mateo Pavlović,BIH,DF,30,1990,14,12,1104,12.3,0,1,1,0,0,0,3,0,0.4,0.4,0.6,1.0,2,22,0,0.0,0.08,0.08,0.0,0.08,0.03,0.05,0.08,0.03,0.08,standard
FRA-Ligue 1,2020,Angers,Mathias Pereira Lage,POR,"FW,MF",23,1996,28,16,1467,16.3,4,1,5,4,0,0,5,0,2.1,2.1,0.6,2.7,24,44,87,0.25,0.06,0.31,0.25,0.31,0.13,0.04,0.16,0.13,0.16,standard
FRA-Ligue 1,2020,Angers,Mohamed Ali Cho,FRA,"FW,MF",16,2004,21,1,348,3.9,0,0,0,0,0,0,1,0,1.9,1.9,0.1,2.0,15,4,26,0.0,0.0,0.0,0.0,0.0,0.49,0.02,0.51,0.49,0.51,standard
FRA-Ligue 1,2020,Angers,Noah Fatar,FRA,"FW,MF",18,2002,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Angers,Paul Bernardoni,FRA,GK,23,1997,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Angers,Pierrick Capelle,FRA,"MF,DF",33,1987,35,24,2053,22.8,3,3,6,3,0,0,2,0,3.0,3.0,2.1,5.2,38,97,90,0.13,0.13,0.26,0.13,0.26,0.13,0.09,0.23,0.13,0.23,standard
FRA-Ligue 1,2020,Angers,Rachid Alioui,MAR,FW,28,1992,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Angers,Rayan Aït-Nouri,ALG,DF,19,2001,3,2,187,2.1,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.3,7,11,18,0.0,0.48,0.48,0.0,0.48,0.03,0.13,0.16,0.03,0.16,standard
FRA-Ligue 1,2020,Angers,Romain Thomas,FRA,DF,32,1988,34,34,3024,33.6,4,0,4,4,0,0,5,1,2.6,2.6,0.2,2.8,4,61,5,0.12,0.0,0.12,0.12,0.12,0.08,0.0,0.08,0.08,0.08,standard
FRA-Ligue 1,2020,Angers,Sada Thioub,SEN,"FW,MF",25,1995,27,12,1256,14.0,1,1,2,1,0,0,0,0,1.1,1.1,1.9,3.0,52,63,115,0.07,0.07,0.14,0.07,0.14,0.08,0.14,0.22,0.08,0.22,standard
FRA-Ligue 1,2020,Angers,Sofiane Boufal,MAR,"FW,MF",26,1993,14,9,732,8.1,1,0,1,1,0,0,3,0,1.7,1.7,0.1,1.9,26,34,35,0.12,0.0,0.12,0.12,0.12,0.21,0.02,0.23,0.21,0.23,standard
FRA-Ligue 1,2020,Angers,Souleyman Doumbia,CIV,DF,23,1996,27,24,2222,24.7,0,1,1,0,0,0,8,0,0.6,0.6,2.1,2.8,65,62,121,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.11,0.03,0.11,standard
FRA-Ligue 1,2020,Angers,Stéphane Bahoken,CMR,FW,28,1992,30,18,1616,18.0,6,2,8,6,0,1,4,0,8.3,7.5,1.0,8.5,34,22,110,0.33,0.11,0.45,0.33,0.45,0.46,0.06,0.52,0.42,0.48,standard
FRA-Ligue 1,2020,Angers,Thomas Mangani,FRA,MF,33,1987,35,32,2691,29.9,3,3,6,0,3,3,3,0,3.3,0.9,3.7,4.6,22,265,36,0.1,0.1,0.2,0.0,0.1,0.11,0.12,0.23,0.03,0.15,standard
FRA-Ligue 1,2020,Angers,Vincent Manceau,FRA,DF,31,1989,27,25,2309,25.7,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,37,123,103,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,standard
FRA-Ligue 1,2020,Angers,Waniss Taibi,FRA,MF,18,2002,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,standard
FRA-Ligue 1,2020,Angers,Wilfried Kanga,CIV,FW,22,1998,2,2,132,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,0,8,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,standard
FRA-Ligue 1,2020,Angers,Yassin Fortune,FRA,FW,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Angers,Zinédine Ould Khaled,FRA,MF,20,2000,3,0,38,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Bordeaux,Amadou Traore,FRA,"FW,MF",18,2002,19,0,304,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,19,1,27,0.0,0.3,0.3,0.0,0.3,0.06,0.24,0.3,0.06,0.3,standard
FRA-Ligue 1,2020,Bordeaux,Benoît Costil,FRA,GK,33,1987,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Bordeaux,Dilane Bakwa,FRA,"FW,MF",17,2002,7,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,6,2,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.27,0.22,0.27,standard
FRA-Ligue 1,2020,Bordeaux,Enock Kwateng,FRA,DF,23,1997,18,12,1038,11.5,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,15,44,35,0.09,0.0,0.09,0.09,0.09,0.04,0.06,0.1,0.04,0.1,standard
FRA-Ligue 1,2020,Bordeaux,Hatem Ben Arfa,FRA,"MF,FW",33,1987,24,19,1703,18.9,2,4,6,2,0,0,2,0,2.3,2.3,3.8,6.1,81,87,131,0.11,0.21,0.32,0.11,0.32,0.12,0.2,0.32,0.12,0.32,standard
FRA-Ligue 1,2020,Bordeaux,Hwang Ui-jo,KOR,"FW,MF",27,1992,36,32,2503,27.8,12,3,15,9,3,3,1,0,12.6,10.3,2.7,13.0,42,23,174,0.43,0.11,0.54,0.32,0.43,0.45,0.1,0.55,0.37,0.47,standard
FRA-Ligue 1,2020,Bordeaux,Issouf Sissokho,MLI,"MF,DF",18,2002,6,0,78,0.9,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,3,6,1,1.15,0.0,1.15,1.15,1.15,0.08,0.0,0.08,0.08,0.08,standard
FRA-Ligue 1,2020,Bordeaux,Jean Seri,CIV,MF,29,1991,12,9,707,7.9,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,9,46,5,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,standard
FRA-Ligue 1,2020,Bordeaux,Jimmy Briand,FRA,FW,34,1985,24,1,571,6.3,1,2,3,0,1,1,2,0,1.8,1.0,0.2,1.2,3,7,22,0.16,0.32,0.47,0.0,0.32,0.28,0.03,0.31,0.15,0.18,standard
FRA-Ligue 1,2020,Bordeaux,Josh Maja,NGA,FW,21,1998,17,11,804,8.9,2,0,2,2,0,0,2,0,2.4,2.4,0.4,2.8,7,8,57,0.22,0.0,0.22,0.22,0.22,0.27,0.04,0.31,0.27,0.31,standard
FRA-Ligue 1,2020,Bordeaux,Laurent Koscielny,FRA,DF,34,1985,26,25,2218,24.6,0,2,2,0,0,0,3,0,1.6,1.6,1.1,2.7,1,53,3,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11,standard
FRA-Ligue 1,2020,Bordeaux,Loris Benito,SUI,DF,28,1992,31,30,2651,29.5,0,0,0,0,0,0,7,1,0.5,0.5,1.3,1.8,57,120,73,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,standard
FRA-Ligue 1,2020,Bordeaux,Loïc Bessile,TOG,DF,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Bordeaux,Maxime Poundjé,FRA,DF,27,1992,14,4,491,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,21,16,17,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,standard
FRA-Ligue 1,2020,Bordeaux,Mehdi Zerkane,ALG,"MF,FW",21,1999,27,15,1187,13.2,1,1,2,1,0,0,3,1,1.6,1.6,1.3,3.0,30,56,48,0.08,0.08,0.15,0.08,0.15,0.12,0.1,0.22,0.12,0.22,standard
FRA-Ligue 1,2020,Bordeaux,Mexer,MOZ,DF,31,1988,9,8,712,7.9,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,1,22,2,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,standard
FRA-Ligue 1,2020,Bordeaux,Nicolas de Préville,FRA,"FW,MF",29,1991,33,15,1611,17.9,1,2,3,1,0,0,3,0,3.8,3.8,3.4,7.2,41,74,111,0.06,0.11,0.17,0.06,0.17,0.21,0.19,0.4,0.21,0.4,standard
FRA-Ligue 1,2020,Bordeaux,Otávio,BRA,MF,26,1994,18,18,1559,17.3,1,0,1,1,0,0,6,0,0.4,0.4,0.1,0.5,8,53,6,0.06,0.0,0.06,0.06,0.06,0.03,0.0,0.03,0.03,0.03,standard
FRA-Ligue 1,2020,Bordeaux,Pablo,BRA,DF,29,1991,13,12,1076,12.0,1,0,1,1,0,0,5,0,1.1,1.1,0.2,1.3,0,12,1,0.08,0.0,0.08,0.08,0.08,0.09,0.02,0.11,0.09,0.11,standard
FRA-Ligue 1,2020,Bordeaux,Paul Baysse,FRA,DF,32,1988,31,29,2614,29.0,2,2,4,2,0,0,5,1,1.5,1.5,0.6,2.0,17,88,6,0.07,0.07,0.14,0.07,0.14,0.05,0.02,0.07,0.05,0.07,standard
FRA-Ligue 1,2020,Bordeaux,Remi Oudin,FRA,"FW,MF",23,1996,38,27,2420,26.9,4,4,8,4,0,0,2,0,3.9,3.9,5.0,8.9,77,77,210,0.15,0.15,0.3,0.15,0.3,0.15,0.19,0.33,0.15,0.33,standard
FRA-Ligue 1,2020,Bordeaux,Rubén Pardo,ESP,MF,27,1992,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Bordeaux,Samuel Kalu,NGA,"FW,MF",22,1997,20,14,964,10.7,4,1,5,4,0,0,3,0,1.8,1.8,0.6,2.4,34,26,80,0.37,0.09,0.47,0.37,0.47,0.16,0.06,0.22,0.16,0.22,standard
FRA-Ligue 1,2020,Bordeaux,Sekou Mara,FRA,"FW,MF",18,2002,8,2,229,2.5,1,2,3,1,0,0,0,0,0.5,0.5,0.4,0.9,5,3,17,0.39,0.79,1.18,0.39,1.18,0.2,0.16,0.36,0.2,0.36,standard
FRA-Ligue 1,2020,Bordeaux,Tom Lacoux,FRA,MF,18,2002,13,6,523,5.8,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,3,7,8,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard
FRA-Ligue 1,2020,Bordeaux,Toma Bašić,CRO,MF,23,1996,34,32,2601,28.9,4,1,5,4,0,0,7,0,4.6,4.6,2.5,7.0,31,111,76,0.14,0.03,0.17,0.14,0.17,0.16,0.09,0.24,0.16,0.24,standard
FRA-Ligue 1,2020,Bordeaux,Yacine Adli,FRA,MF,20,2000,35,25,2418,26.9,2,5,7,2,0,0,6,0,1.9,1.9,4.4,6.3,54,188,48,0.07,0.19,0.26,0.07,0.26,0.07,0.16,0.23,0.07,0.23,standard
FRA-Ligue 1,2020,Bordeaux,Youssouf Sabaly,SEN,DF,27,1993,33,33,2909,32.3,1,2,3,1,0,0,4,0,0.6,0.6,1.5,2.1,84,162,129,0.03,0.06,0.09,0.03,0.09,0.02,0.05,0.06,0.02,0.06,standard
FRA-Ligue 1,2020,Brest,Bandiougou Fadiga,FRA,"MF,FW",19,2001,4,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,standard
FRA-Ligue 1,2020,Brest,Brendan Chardonnet,FRA,DF,25,1994,33,30,2716,30.2,3,1,4,3,0,0,3,1,2.3,2.3,0.8,3.1,29,106,7,0.1,0.03,0.13,0.1,0.13,0.08,0.03,0.1,0.08,0.1,standard
FRA-Ligue 1,2020,Brest,Christophe Hérelle,MTQ,DF,27,1992,16,15,1377,15.3,0,0,0,0,0,0,4,0,0.9,0.9,0.1,1.0,9,59,3,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07,standard
FRA-Ligue 1,2020,Brest,Cristian Battocchio,ITA,MF,28,1992,15,2,355,3.9,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.8,5,20,6,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.19,0.11,0.19,standard
FRA-Ligue 1,2020,Brest,Franck Honorat,FRA,"MF,FW",23,1996,36,28,2458,27.3,8,4,12,8,0,0,3,0,4.2,4.2,7.9,12.1,83,83,227,0.29,0.15,0.44,0.29,0.44,0.15,0.29,0.44,0.15,0.44,standard
FRA-Ligue 1,2020,Brest,Gautier Larsonneur,FRA,GK,23,1997,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Brest,Gaëtan Charbonnier,FRA,"MF,FW",31,1988,36,17,1570,17.4,6,1,7,5,1,1,4,0,6.3,5.5,3.1,8.6,18,65,123,0.34,0.06,0.4,0.29,0.34,0.36,0.18,0.54,0.32,0.49,standard
FRA-Ligue 1,2020,Brest,Haris Belkebla,ALG,MF,26,1994,35,33,2727,30.3,0,0,0,0,0,0,7,1,0.2,0.2,0.9,1.1,21,127,32,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,standard
FRA-Ligue 1,2020,Brest,Heriberto Tavares,POR,"FW,MF",23,1997,4,0,43,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0,0,2,0.0,0.0,0.0,0.0,0.0,0.6,0.14,0.74,0.6,0.74,standard
FRA-Ligue 1,2020,Brest,Hianga Mananga Mbock,FRA,"MF,FW",20,1999,12,4,458,5.1,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,9,16,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,standard
FRA-Ligue 1,2020,Brest,Hugo Magnetti,FRA,MF,22,1998,13,7,603,6.7,0,0,0,0,0,0,4,0,0.3,0.3,0.4,0.7,6,35,1,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,standard
FRA-Ligue 1,2020,Brest,Ibrahima Diallo,FRA,MF,21,1999,5,5,440,4.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,4,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07,standard
FRA-Ligue 1,2020,Brest,Irvin Cardona,FRA,FW,22,1997,36,22,2029,22.5,8,1,9,8,0,0,2,0,7.7,7.7,1.1,8.8,46,34,164,0.35,0.04,0.4,0.35,0.4,0.34,0.05,0.39,0.34,0.39,standard
FRA-Ligue 1,2020,Brest,Jean Lucas,BRA,"MF,FW",22,1998,16,11,1011,11.2,0,2,2,0,0,0,4,1,1.2,1.2,1.1,2.3,28,62,25,0.0,0.18,0.18,0.0,0.18,0.1,0.1,0.2,0.1,0.2,standard
FRA-Ligue 1,2020,Brest,Jean-Kevin Duverne,HAI,DF,23,1997,27,22,2029,22.5,1,0,1,1,0,0,4,0,0.6,0.6,0.6,1.2,39,106,10,0.04,0.0,0.04,0.04,0.04,0.03,0.03,0.05,0.03,0.05,standard
FRA-Ligue 1,2020,Brest,Julien Faussurier,FRA,DF,33,1987,17,9,955,10.6,0,3,3,0,0,0,2,0,0.4,0.4,2.2,2.6,28,56,63,0.0,0.28,0.28,0.0,0.28,0.04,0.21,0.24,0.04,0.24,standard
FRA-Ligue 1,2020,Brest,Jérémy Le Douaron,FRA,"FW,MF",22,1998,28,7,816,9.1,1,2,3,1,0,0,0,0,2.2,2.2,0.5,2.8,22,10,68,0.11,0.22,0.33,0.11,0.33,0.25,0.06,0.31,0.25,0.31,standard
FRA-Ligue 1,2020,Brest,Lilian Brassier,FRA,DF,20,1999,11,11,962,10.7,1,1,2,1,0,0,3,0,0.6,0.6,1.0,1.6,2,51,15,0.09,0.09,0.19,0.09,0.19,0.06,0.09,0.15,0.06,0.15,standard
FRA-Ligue 1,2020,Brest,Ludovic Baal,GUF,"DF,MF",34,1986,7,3,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,8,24,7,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,standard
FRA-Ligue 1,2020,Brest,Paul Lasne,FRA,MF,31,1989,22,19,1681,18.7,0,0,0,0,0,0,4,1,0.8,0.8,0.3,1.1,10,69,10,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,standard
FRA-Ligue 1,2020,Brest,Romain Faivre,FRA,"MF,FW",22,1998,36,33,2891,32.1,6,5,11,5,1,1,0,0,6.2,5.4,7.2,12.7,141,171,166,0.19,0.16,0.34,0.16,0.31,0.19,0.23,0.42,0.17,0.39,standard
FRA-Ligue 1,2020,Brest,Romain Perraud,FRA,DF,22,1997,36,35,3140,34.9,3,7,10,3,0,0,4,0,2.7,2.7,3.6,6.3,107,132,213,0.09,0.2,0.29,0.09,0.29,0.08,0.1,0.18,0.08,0.18,standard
FRA-Ligue 1,2020,Brest,Romain Philippoteaux,FRA,"MF,FW",32,1988,17,8,581,6.5,1,0,1,1,0,0,0,0,0.7,0.7,0.3,0.9,9,14,51,0.15,0.0,0.15,0.15,0.15,0.1,0.04,0.14,0.1,0.14,standard
FRA-Ligue 1,2020,Brest,Ronaël Pierre-Gabriel,FRA,DF,22,1998,29,28,2305,25.6,1,0,1,1,0,0,4,0,0.5,0.5,1.0,1.5,34,124,78,0.04,0.0,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06,standard
FRA-Ligue 1,2020,Brest,Steve Mounié,BEN,FW,25,1994,35,31,2680,29.8,9,4,13,8,1,2,6,0,12.1,10.5,2.9,13.4,27,49,140,0.3,0.13,0.44,0.27,0.4,0.41,0.1,0.5,0.35,0.45,standard
FRA-Ligue 1,2020,Brest,Sébastien Cibois,FRA,GK,22,1998,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Dijon,Aboubakar Kamara,MTN,"FW,MF",25,1995,10,7,557,6.2,1,0,1,1,0,0,1,1,1.2,1.2,0.8,2.0,10,7,37,0.16,0.0,0.16,0.16,0.16,0.19,0.13,0.32,0.19,0.32,standard
FRA-Ligue 1,2020,Dijon,Ahmad Ngouyamsa,CHA,DF,19,2000,3,2,157,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Dijon,Alfred Gomis,SEN,GK,26,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Dijon,Anthony Racioppi,SUI,GK,21,1998,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard
FRA-Ligue 1,2020,Dijon,Aníbal Chalá,ECU,DF,24,1996,13,9,744,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,17,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
FRA-Ligue 1,2020,Dijon,Arthur Zagre,FRA,"DF,MF",18,2001,3,1,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Dijon,Aurélien Scheidler,FRA,FW,22,1998,10,3,342,3.8,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.5,0,6,27,0.26,0.0,0.26,0.26,0.26,0.18,0.2,0.39,0.18,0.39,standard
FRA-Ligue 1,2020,Dijon,Bersant Celina,KVX,"MF,FW",23,1996,32,25,2298,25.5,0,5,5,0,0,0,5,1,1.7,1.7,4.6,6.3,68,113,120,0.0,0.2,0.2,0.0,0.2,0.06,0.18,0.25,0.06,0.25,standard
FRA-Ligue 1,2020,Dijon,Bruno Ecuele Manga,GAB,DF,32,1988,38,38,3420,38.0,2,0,2,2,0,0,3,0,2.4,2.4,0.1,2.5,10,76,2,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.07,0.06,0.07,standard
FRA-Ligue 1,2020,Dijon,Charles Costes,FRA,MF,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
FRA-Ligue 1,2020,Dijon,Didier Ibrahim Ndong,GAB,MF,26,1994,29,29,2610,29.0,0,1,1,0,0,0,7,0,0.2,0.2,1.2,1.4,39,155,28,0.0,0.03,0.03,0.0,0.03,0.01,0.04,0.05,0.01,0.05,standard
FRA-Ligue 1,2020,Dijon,Erwan Belhadji,FRA,MF,19,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,standard
FRA-Ligue 1,2020,Dijon,Fouad Chafik,MAR,DF,33,1986,23,18,1622,18.0,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,41,65,52,0.06,0.0,0.06,0.06,0.06,0.01,0.04,0.05,0.01,0.05,standard
FRA-Ligue 1,2020,Dijon,Frédéric Sammaritano,FRA,"FW,MF",34,1986,30,10,1130,12.6,0,2,2,0,0,0,4,1,1.3,1.3,2.6,3.9,23,54,76,0.0,0.16,0.16,0.0,0.16,0.1,0.21,0.31,0.1,0.31,standard
FRA-Ligue 1,2020,Dijon,Jacques Siwe,FRA,FW,19,2001,5,2,169,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,3,11,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15,standard
FRA-Ligue 1,2020,Dijon,Jonathan Panzo,ENG,DF,19,2000,22,21,1801,20.0,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,14,56,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard
FRA-Ligue 1,2020,Dijon,Jordan Marié,FRA,MF,28,1991,24,16,1432,15.9,0,0,0,0,0,0,2,0,0.9,0.9,0.8,1.7,6,70,24,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.05,0.11,standard
