league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_possession,pos_possession,age_possession,born_possession,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc
FRA-Ligue 1,2021,Monaco,Enzo Millot,FRA,MF,18,2002,2,0,41,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,0,5,0.0,0.0,0.0,0.0,0.0,0.41,0.19,0.6,0.41,0.6,standard,FRA,MF,18,2002,0.5,34,0,3,18,13,2,34,2,0,0.0,2,100.0,17,73,14,2,0,0,1,1,22,5,possession,FRA,MF,18,2002,0.5,2,0,0,1,1,1,1,100.0,0,0,0,0,2,4,0,0,defense,FRA,MF,18,2002,0.5,0,2,1,50.0,4.39,2.2,0.0,0.0,11.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,shooting,FRA,MF,18,2002,0.5,16,23,69.6,237,47,11,13,84.6,3,3,100.0,2,5,40.0,0,0.1,0.1,-0.1,1,0,0,0,0,passing,FRA,MF,18,2002,0.5,0,0,0,1,1,0,4,2,0,0,0,0,2,1,1,50.0,misc
FRA-Ligue 1,2021,Dijon,Erwan Belhadji,FRA,MF,19,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,standard,FRA,MF,19,2001,0.3,15,2,9,4,2,1,15,1,1,100.0,0,0.0,10,57,30,2,0,1,1,0,7,1,possession,FRA,MF,19,2001,0.3,3,0,3,0,0,3,5,60.0,2,1,0,1,0,3,0,0,defense,FRA,MF,19,2001,0.3,0,1,0,0.0,3.0,0.0,0.0,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,FRA,MF,19,2001,0.3,7,8,87.5,104,30,5,5,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,1,passing,FRA,MF,19,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,misc
FRA-Ligue 1,2021,Saint-Étienne,Etienne Green,ENG,GK,20,2000,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ENG,GK,20,2000,8.0,243,213,242,1,0,0,243,0,0,,0,,104,539,330,0,0,0,0,0,67,0,possession,ENG,GK,20,2000,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,defense,ENG,GK,20,2000,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ENG,GK,20,2000,8.0,135,219,61.6,4516,3632,22,22,100.0,54,54,100.0,59,142,41.5,0,0.0,0.0,0.0,0,2,0,0,0,passing,ENG,GK,20,2000,8.0,0,0,0,2,1,0,0,0,0,0,2,0,8,1,1,50.0,misc
FRA-Ligue 1,2021,Nice,Evann Guessand,CIV,FW,19,2001,3,0,29,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,standard,CIV,FW,19,2001,0.3,8,3,3,1,4,2,8,1,1,100.0,0,0.0,4,36,23,1,0,1,0,0,4,2,possession,CIV,FW,19,2001,0.3,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,defense,CIV,FW,19,2001,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,CIV,FW,19,2001,0.3,2,4,50.0,58,7,0,1,0.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,2,passing,CIV,FW,19,2001,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,33.3,misc
FRA-Ligue 1,2021,Metz,Fabien Centonze,FRA,DF,24,1996,36,36,3221,35.8,1,0,1,1,0,0,9,0,1.2,1.2,2.4,3.6,117,107,191,0.03,0.0,0.03,0.03,0.03,0.03,0.07,0.1,0.03,0.1,standard,FRA,DF,24,1996,35.8,2401,155,786,1068,573,33,2401,119,59,49.6,60,50.4,1230,8168,4390,117,80,9,66,32,1246,191,possession,FRA,DF,24,1996,35.8,104,68,64,30,10,43,73,58.9,30,62,17,45,112,216,119,1,defense,FRA,DF,24,1996,35.8,1,24,6,25.0,0.67,0.17,0.04,0.17,22.1,0,0,0,1.2,1.2,0.05,-0.2,-0.2,shooting,FRA,DF,24,1996,35.8,1375,1808,76.1,20578,8848,793,899,88.2,473,625,75.7,75,179,41.9,0,2.4,2.5,-2.4,22,74,29,20,107,passing,FRA,DF,24,1996,35.8,9,0,0,43,57,3,114,112,68,0,1,0,198,56,33,62.9,misc
FRA-Ligue 1,2021,Lorient,Fabien Lemoine,FRA,MF,33,1987,30,24,1934,21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21,122,26,0.05,0.0,0.05,0.05,0.05,0.04,0.07,0.11,0.04,0.11,standard,FRA,MF,33,1987,21.5,1684,59,444,1067,191,19,1684,16,10,62.5,6,37.5,958,3950,1829,21,20,3,19,12,1162,26,possession,FRA,MF,33,1987,21.5,74,45,39,33,2,36,89,40.4,53,25,1,24,27,101,35,0,defense,FRA,MF,33,1987,21.5,1,16,2,12.5,0.74,0.09,0.06,0.5,23.0,1,0,0,0.9,0.9,0.05,0.1,0.1,shooting,FRA,MF,33,1987,21.5,1247,1456,85.6,21061,6136,605,650,93.1,480,533,90.1,120,190,63.2,0,1.5,1.2,-1.5,16,101,10,3,122,passing,FRA,MF,33,1987,21.5,8,0,0,58,23,0,17,27,45,0,2,0,189,29,26,52.7,misc
FRA-Ligue 1,2021,Lens,Facundo Medina,ARG,DF,21,1999,24,23,2007,22.3,2,0,2,2,0,0,11,0,1.2,1.2,0.5,1.7,24,133,6,0.09,0.0,0.09,0.09,0.09,0.05,0.02,0.08,0.05,0.08,standard,ARG,DF,21,1999,22.3,1791,117,744,1007,55,14,1791,11,7,63.6,4,36.4,1111,6030,3907,24,10,0,21,12,1240,6,possession,ARG,DF,21,1999,22.3,39,22,22,15,2,24,38,63.2,14,25,9,16,39,78,51,3,defense,ARG,DF,21,1999,22.3,2,9,4,44.4,0.4,0.18,0.22,0.5,12.1,0,0,0,1.2,1.2,0.13,0.8,0.8,shooting,ARG,DF,21,1999,22.3,1353,1580,85.6,25692,10704,527,571,92.3,649,707,91.8,161,239,67.4,0,0.5,0.5,-0.5,8,115,5,1,133,passing,ARG,DF,21,1999,22.3,11,0,0,33,7,1,4,39,22,0,2,1,192,25,29,46.3,misc
FRA-Ligue 1,2021,Rennes,Faitout Maouassa,FRA,DF,22,1998,23,13,1170,13.0,0,1,1,0,0,0,4,0,1.0,1.0,0.9,1.8,43,58,60,0.0,0.08,0.08,0.0,0.08,0.07,0.07,0.14,0.07,0.14,standard,FRA,DF,22,1998,13.0,988,39,261,473,262,11,988,34,19,55.9,15,44.1,527,3156,1783,43,42,1,28,12,643,60,possession,FRA,DF,22,1998,13.0,20,11,10,8,2,11,19,57.9,8,9,1,8,17,37,36,0,defense,FRA,DF,22,1998,13.0,0,27,7,25.9,2.08,0.54,0.0,0.0,25.7,5,0,0,1.0,1.0,0.04,-1.0,-1.0,shooting,FRA,DF,22,1998,13.0,640,813,78.7,10524,3238,354,404,87.6,230,285,80.7,51,96,53.1,1,0.9,1.2,0.1,10,44,15,9,58,passing,FRA,DF,22,1998,13.0,4,0,0,13,18,0,60,17,11,0,0,0,47,14,8,63.6,misc
FRA-Ligue 1,2021,Metz,Farid Boulaya,ALG,"MF,FW",27,1993,33,32,2815,31.3,6,8,14,5,1,2,5,0,5.2,3.7,8.5,12.2,120,217,116,0.19,0.26,0.45,0.16,0.42,0.17,0.27,0.44,0.12,0.39,standard,ALG,"MF,FW",27,1993,31.3,1878,8,166,1044,704,45,1876,92,58,63.0,34,37.0,1164,8132,3650,120,89,20,73,35,1269,116,possession,ALG,"MF,FW",27,1993,31.3,24,16,4,17,3,13,51,25.5,38,19,3,16,12,36,7,0,defense,ALG,"MF,FW",27,1993,31.3,6,78,26,33.3,2.49,0.83,0.06,0.19,26.4,26,1,2,5.2,3.7,0.05,0.8,1.3,shooting,ALG,"MF,FW",27,1993,31.3,1080,1581,68.3,20923,6768,447,528,84.7,404,542,74.5,186,377,49.3,8,8.5,6.8,-0.5,76,167,50,9,217,passing,ALG,"MF,FW",27,1993,31.3,5,0,0,20,64,1,185,12,16,2,1,0,172,27,42,39.1,misc
FRA-Ligue 1,2021,Angers,Farid El Melali,ALG,"FW,MF",23,1997,17,4,414,4.6,1,0,1,1,0,0,1,0,1.2,1.2,0.1,1.3,16,13,49,0.22,0.0,0.22,0.22,0.22,0.26,0.02,0.28,0.26,0.28,standard,ALG,"FW,MF",23,1997,4.6,233,2,38,107,93,18,233,39,22,56.4,17,43.6,174,1348,590,16,12,5,16,15,171,49,possession,ALG,"FW,MF",23,1997,4.6,9,5,5,4,0,2,13,15.4,11,12,0,12,6,15,2,0,defense,ALG,"FW,MF",23,1997,4.6,1,13,5,38.5,2.83,1.09,0.08,0.2,18.5,0,0,0,1.2,1.2,0.09,-0.2,-0.2,shooting,ALG,"FW,MF",23,1997,4.6,106,140,75.7,1589,490,61,75,81.3,35,47,74.5,6,11,54.5,0,0.1,0.1,-0.1,2,11,5,0,13,passing,ALG,"FW,MF",23,1997,4.6,1,0,0,8,15,1,8,6,5,1,0,0,30,2,8,20.0,misc
FRA-Ligue 1,2021,Lyon,Fernando Marçal,BRA,DF,31,1989,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,BRA,DF,31,1989,0.9,78,0,9,57,12,0,78,0,0,,0,,48,382,258,2,0,0,0,0,54,0,possession,BRA,DF,31,1989,0.9,1,0,0,1,0,0,0,,0,0,0,0,2,3,0,0,defense,BRA,DF,31,1989,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,BRA,DF,31,1989,0.9,61,74,82.4,1392,518,18,20,90.0,28,35,80.0,15,19,78.9,0,0.0,0.1,0.0,0,16,1,1,18,passing,BRA,DF,31,1989,0.9,0,0,0,1,0,0,3,2,0,0,0,0,2,7,1,87.5,misc
FRA-Ligue 1,2021,Rennes,Flavien Tait,FRA,"MF,FW",27,1993,23,16,1368,15.2,1,3,4,1,0,0,6,0,1.9,1.9,2.2,4.1,46,104,92,0.07,0.2,0.26,0.07,0.26,0.12,0.15,0.27,0.12,0.27,standard,FRA,"MF,FW",27,1993,15.2,977,12,137,522,332,43,977,47,23,48.9,24,51.1,612,3729,1841,46,32,10,27,14,743,92,possession,FRA,"MF,FW",27,1993,15.2,26,11,11,12,3,10,32,31.3,22,17,3,14,13,39,2,0,defense,FRA,"MF,FW",27,1993,15.2,1,25,8,32.0,1.64,0.53,0.04,0.13,19.8,0,0,0,1.9,1.9,0.08,-0.9,-0.9,shooting,FRA,"MF,FW",27,1993,15.2,673,813,82.8,11609,2779,325,373,87.1,248,286,86.7,77,103,74.8,3,2.2,2.6,0.8,21,78,16,0,104,passing,FRA,"MF,FW",27,1993,15.2,6,0,0,18,31,0,28,13,11,0,0,0,114,9,10,47.4,misc
FRA-Ligue 1,2021,Nice,Flavius Daniliuc,AUT,DF,19,2001,23,15,1477,16.4,1,0,1,1,0,0,0,0,0.6,0.6,0.4,1.0,25,102,7,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.06,0.04,0.06,standard,AUT,DF,19,2001,16.4,1242,99,527,655,61,13,1242,3,3,100.0,0,0.0,777,3905,2598,25,6,0,11,3,902,7,possession,AUT,DF,19,2001,16.4,23,15,15,5,3,10,21,47.6,11,17,6,11,14,37,32,0,defense,AUT,DF,19,2001,16.4,1,9,2,22.2,0.55,0.12,0.11,0.5,17.7,0,0,0,0.6,0.6,0.07,0.4,0.4,shooting,AUT,DF,19,2001,16.4,981,1117,87.8,17809,6646,402,433,92.8,497,535,92.9,76,127,59.8,0,0.4,0.5,-0.4,3,88,4,1,102,passing,AUT,DF,19,2001,16.4,0,0,0,12,9,0,2,14,15,0,0,0,101,16,25,39.0,misc
FRA-Ligue 1,2021,Montpellier,Florent Mollet,FRA,MF,28,1991,34,30,2355,26.2,3,5,8,3,0,0,5,2,4.2,4.2,3.4,7.6,48,143,127,0.11,0.19,0.31,0.11,0.31,0.16,0.13,0.29,0.16,0.29,standard,FRA,MF,28,1991,26.2,1476,20,223,773,492,46,1476,36,14,38.9,22,61.1,963,5253,2103,48,33,7,31,27,1052,127,possession,FRA,MF,28,1991,26.2,20,15,7,11,2,12,47,25.5,35,18,4,14,32,52,9,1,defense,FRA,MF,28,1991,26.2,3,51,16,31.4,1.95,0.61,0.06,0.19,20.8,9,0,0,4.2,4.2,0.08,-1.2,-1.2,shooting,FRA,MF,28,1991,26.2,1041,1256,82.9,18097,4580,489,540,90.6,380,436,87.2,126,201,62.7,5,3.4,3.5,1.6,42,101,21,3,143,passing,FRA,MF,28,1991,26.2,5,2,0,34,28,5,117,32,15,0,0,0,128,11,29,27.5,misc
FRA-Ligue 1,2021,Lyon,Florent da Silva,FRA,FW,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,FW,17,2003,0.0,1,0,0,0,1,0,1,0,0,,0,,1,6,4,0,1,0,0,0,1,0,possession,FRA,FW,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,FW,17,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,FW,17,2003,0.0,1,1,100.0,8,1,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,FW,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2021,Monaco,Florentino Luís,POR,MF,20,1999,9,2,241,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,16,1,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,standard,POR,MF,20,1999,2.7,193,5,46,119,29,2,193,2,1,50.0,1,50.0,100,377,225,3,2,1,2,1,141,1,possession,POR,MF,20,1999,2.7,7,2,4,2,1,6,10,60.0,4,1,0,1,6,13,2,1,defense,POR,MF,20,1999,2.7,0,1,0,0.0,0.37,0.0,0.0,,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting,POR,MF,20,1999,2.7,142,166,85.5,2452,613,60,65,92.3,69,74,93.2,8,15,53.3,0,0.1,0.1,-0.1,3,17,4,0,16,passing,POR,MF,20,1999,2.7,1,0,0,4,2,0,1,6,2,0,0,0,9,3,2,60.0,misc
FRA-Ligue 1,2021,Nîmes,Florian Miguel,FRA,DF,23,1996,21,18,1538,17.1,0,0,0,0,0,0,4,2,0.8,0.8,0.1,0.9,10,59,10,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard,FRA,DF,23,1996,17.1,1106,94,626,439,50,11,1106,4,3,75.0,1,25.0,680,3604,1999,10,3,1,7,4,711,10,possession,FRA,DF,23,1996,17.1,14,13,12,2,0,9,17,52.9,8,21,13,8,45,59,66,1,defense,FRA,DF,23,1996,17.1,0,8,3,37.5,0.47,0.18,0.0,0.0,11.1,0,0,0,0.8,0.8,0.1,-0.8,-0.8,shooting,FRA,DF,23,1996,17.1,741,931,79.6,15610,5635,194,214,90.7,447,507,88.2,95,193,49.2,0,0.1,0.2,-0.1,1,54,4,1,59,passing,FRA,DF,23,1996,17.1,4,2,1,17,32,0,7,45,13,0,2,0,80,31,33,48.4,misc
FRA-Ligue 1,2021,Lens,Florian Sotoca,FRA,FW,29,1990,33,28,2413,26.8,8,3,11,6,2,2,7,0,10.2,8.6,3.9,12.6,43,81,231,0.3,0.11,0.41,0.22,0.34,0.38,0.15,0.53,0.32,0.47,standard,FRA,FW,29,1990,26.8,1221,26,87,570,574,134,1219,36,19,52.8,17,47.2,686,3356,1362,43,42,14,59,36,944,231,possession,FRA,FW,29,1990,26.8,31,20,3,20,8,6,22,27.3,16,27,0,27,9,40,24,0,defense,FRA,FW,29,1990,26.8,8,69,17,24.6,2.57,0.63,0.09,0.35,13.9,0,2,2,10.2,8.6,0.13,-2.2,-2.6,shooting,FRA,FW,29,1990,26.8,656,938,69.9,10904,1996,322,425,75.8,235,316,74.4,64,94,68.1,3,3.9,3.1,-0.9,25,45,25,4,81,passing,FRA,FW,29,1990,26.8,7,0,0,49,46,10,48,9,20,0,0,0,70,89,112,44.3,misc
FRA-Ligue 1,2021,Marseille,Florian Thauvin,FRA,"FW,MF",27,1993,36,33,2732,30.4,8,8,16,8,0,2,5,0,9.0,7.4,9.6,17.0,112,163,281,0.26,0.26,0.53,0.26,0.53,0.3,0.31,0.61,0.25,0.56,standard,FRA,"FW,MF",27,1993,30.4,1769,20,163,811,829,118,1767,109,58,53.2,51,46.8,1147,6840,3500,112,77,32,79,51,1362,281,possession,FRA,"FW,MF",27,1993,30.4,40,22,14,21,5,20,54,37.0,34,26,2,24,14,54,11,0,defense,FRA,"FW,MF",27,1993,30.4,8,69,18,26.1,2.27,0.59,0.12,0.44,18.8,6,0,2,9.0,7.4,0.11,-1.0,0.6,shooting,FRA,"FW,MF",27,1993,30.4,987,1406,70.2,15189,4926,544,635,85.7,282,400,70.5,90,208,43.3,8,9.6,8.9,-1.6,56,93,47,11,163,passing,FRA,"FW,MF",27,1993,30.4,5,0,0,25,53,7,204,14,22,0,1,0,105,12,12,50.0,misc
FRA-Ligue 1,2021,Monaco,Fodé Ballo-Touré,SEN,DF,23,1997,24,6,662,7.4,0,3,3,0,0,0,2,0,0.1,0.1,0.7,0.8,30,24,52,0.0,0.41,0.41,0.0,0.41,0.02,0.1,0.11,0.02,0.11,standard,SEN,DF,23,1997,7.4,505,13,112,244,152,17,505,9,3,33.3,6,66.7,256,1560,789,30,17,6,7,5,302,52,possession,SEN,DF,23,1997,7.4,21,17,9,11,1,6,13,46.2,7,7,0,7,6,27,11,1,defense,SEN,DF,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.0,0.0,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting,SEN,DF,23,1997,7.4,349,432,80.8,5366,1549,198,222,89.2,117,140,83.6,24,42,57.1,3,0.7,0.7,2.3,8,25,11,7,24,passing,SEN,DF,23,1997,7.4,2,0,0,10,12,1,39,6,17,1,0,0,37,12,10,54.5,misc
FRA-Ligue 1,2021,Reims,Fodé Doucouré,MLI,DF,19,2001,7,3,333,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,11,18,8,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.21,0.08,0.21,standard,MLI,DF,19,2001,3.7,235,14,70,122,48,2,235,8,5,62.5,3,37.5,114,777,519,11,6,2,4,1,128,8,possession,MLI,DF,19,2001,3.7,11,8,7,4,0,4,9,44.4,5,2,0,2,4,15,11,0,defense,MLI,DF,19,2001,3.7,0,3,2,66.7,0.81,0.54,0.0,0.0,22.6,0,0,0,0.3,0.3,0.1,-0.3,-0.3,shooting,MLI,DF,19,2001,3.7,152,198,76.8,2618,873,68,80,85.0,66,88,75.0,14,23,60.9,0,0.5,0.3,-0.5,5,12,2,1,18,passing,MLI,DF,19,2001,3.7,0,0,0,4,1,0,8,4,8,0,0,0,18,3,2,60.0,misc
FRA-Ligue 1,2021,Dijon,Fouad Chafik,MAR,DF,33,1986,23,18,1622,18.0,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,41,65,52,0.06,0.0,0.06,0.06,0.06,0.01,0.04,0.05,0.01,0.05,standard,MAR,DF,33,1986,18.0,1184,67,399,588,210,3,1184,26,16,61.5,10,38.5,626,3259,1902,41,25,0,18,11,703,52,possession,MAR,DF,33,1986,18.0,39,24,29,8,2,16,35,45.7,19,19,10,9,21,60,41,0,defense,MAR,DF,33,1986,18.0,1,5,1,20.0,0.28,0.06,0.2,1.0,25.1,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting,MAR,DF,33,1986,18.0,769,1018,75.5,12433,5098,395,431,91.6,297,388,76.5,63,156,40.4,0,0.8,1.4,-0.8,8,57,12,7,65,passing,MAR,DF,33,1986,18.0,5,0,0,15,26,1,46,21,24,0,1,1,107,17,24,41.5,misc
FRA-Ligue 1,2021,Brest,Franck Honorat,FRA,"MF,FW",23,1996,36,28,2458,27.3,8,4,12,8,0,0,3,0,4.2,4.2,7.9,12.1,83,83,227,0.29,0.15,0.44,0.29,0.44,0.15,0.29,0.44,0.15,0.44,standard,FRA,"MF,FW",23,1996,27.3,1299,32,197,413,710,79,1299,60,25,41.7,35,58.3,721,4332,2345,83,58,23,41,27,857,227,possession,FRA,"MF,FW",23,1996,27.3,28,13,12,10,6,14,37,37.8,23,15,3,12,11,39,24,0,defense,FRA,"MF,FW",23,1996,27.3,8,41,24,58.5,1.5,0.88,0.2,0.33,18.7,1,0,0,4.2,4.2,0.11,3.8,3.8,shooting,FRA,"MF,FW",23,1996,27.3,686,1057,64.9,11481,3567,355,455,78.0,217,323,67.2,84,174,48.3,4,7.9,7.6,-3.9,64,41,53,31,83,passing,FRA,"MF,FW",23,1996,27.3,3,0,0,37,14,3,185,11,13,0,1,0,124,22,25,46.8,misc
FRA-Ligue 1,2021,Lorient,Franklin Wadja,CMR,"MF,FW",25,1995,4,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,standard,CMR,"MF,FW",25,1995,0.4,32,1,10,17,5,0,32,0,0,,0,,11,47,15,0,1,0,2,0,13,1,possession,CMR,"MF,FW",25,1995,0.4,4,2,0,2,2,2,2,100.0,0,0,0,0,2,6,1,0,defense,CMR,"MF,FW",25,1995,0.4,0,1,0,0.0,2.73,0.0,0.0,,32.4,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting,CMR,"MF,FW",25,1995,0.4,13,20,65.0,206,97,8,11,72.7,4,7,57.1,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,0,passing,CMR,"MF,FW",25,1995,0.4,1,0,0,1,0,0,0,2,2,0,0,0,4,1,0,100.0,misc
FRA-Ligue 1,2021,Reims,Fraser Hornby,SCO,"FW,MF",20,1999,3,0,35,0.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,1,1,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.65,0.65,standard,SCO,"FW,MF",20,1999,0.4,13,0,1,5,7,2,13,0,0,,0,,9,20,5,0,0,0,1,0,11,1,possession,SCO,"FW,MF",20,1999,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense,SCO,"FW,MF",20,1999,0.4,0,2,1,50.0,5.14,2.57,0.0,0.0,11.9,0,0,0,0.2,0.2,0.12,-0.2,-0.2,shooting,SCO,"FW,MF",20,1999,0.4,4,9,44.4,64,11,2,6,33.3,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,passing,SCO,"FW,MF",20,1999,0.4,1,0,0,1,0,0,0,1,0,0,0,0,2,2,2,50.0,misc
FRA-Ligue 1,2021,Strasbourg,Frederic Guilbert,FRA,DF,25,1994,13,13,1114,12.4,1,4,5,1,0,0,2,1,0.5,0.5,1.7,2.2,39,51,48,0.08,0.32,0.4,0.08,0.4,0.04,0.14,0.18,0.04,0.18,standard,FRA,DF,25,1994,12.4,830,43,234,362,248,4,830,30,16,53.3,14,46.7,366,2308,1244,39,26,1,20,7,399,48,possession,FRA,DF,25,1994,12.4,37,19,23,11,3,21,34,61.8,13,14,1,13,33,70,32,0,defense,FRA,DF,25,1994,12.4,1,15,4,26.7,1.21,0.32,0.07,0.25,26.5,4,0,0,0.5,0.5,0.04,0.5,0.5,shooting,FRA,DF,25,1994,12.4,444,657,67.6,8872,3707,169,203,83.3,191,253,75.5,73,155,47.1,4,1.7,2.3,2.3,13,34,16,13,51,passing,FRA,DF,25,1994,12.4,2,1,0,18,13,0,67,33,19,0,0,0,83,16,18,47.1,misc
